k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8884051258440212, 0.9782581589181955, 0.9396510220356149, 0.977070000150907, 0.9959785339608362, 1.0265521928534551, 0.8865602240951338, 0.9366718710643414, 0.9612339436541717, 0.9212581216492484, 1.0385261396825027, 0.9369336957181621, 1.93082154300952, 1.001702679882574, 0.9883306289662468, 0.916489276558732, 0.9334164337583537, 1.0984811219998445, 0.9507603201013923, 0.9058077008996372, 0.8487155317865938, 0.939445518918975, 0.9302495313809619, 1.060864093447621, 0.8656599261298228]|  4.2956680350047094|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
       2|[0.8884051258440212, 0.9782581589181955, 0.9396510220356149, 0.977070000150907, 0.9959785339608362, 1.0265521928534551, 0.8865602240951338, 0.9366718710643414, 0.9612339436541717, 0.9212581216492484, 1.0385261396825027, 0.9369336957181621, 1.93082154300952, 1.001702679882574, 0.9883306289662468, 0.916489276558732, 0.9334164337583537, 1.0984811219998445, 0.9507603201013923, 0.9058077008996372, 0.8487155317865938, 0.939445518918975, 0.9302495313809619, 1.060864093447621, 0.8656599261298228]|  4.2956680350047094|      1.00000000|[122, 8, 2, 4]                                                             |  | used linear model with 65 points | iterate failure | actual_k=4
       3|[0.8884051258440212, 0.9782581589181955, 0.9396510220356149, 0.977070000150907, 0.9959785339608362, 1.0265521928534551, 0.8865602240951338, 0.9366718710643414, 0.9612339436541717, 0.9212581216492484, 1.0385261396825027, 0.9369336957181621, 1.93082154300952, 1.001702679882574, 0.9883306289662468, 0.916489276558732, 0.9334164337583537, 1.0984811219998445, 0.9507603201013923, 0.9058077008996372, 0.8487155317865938, 0.939445518918975, 0.9302495313809619, 1.060864093447621, 0.8656599261298228]|  4.2956680350047094|      0.50000000|[183, 12, 3, 6]                                                            |  | used linear model with 65 points | iterate failure | actual_k=4
       4|[0.9829946409353614, 0.9987222403046359, 0.9052695654326475, 0.8737368205984122, 0.9487442807212376, 1.0796400388954657, 0.9793127498000191, 0.9707179583700567, 0.9858057498899818, 0.8096305611519984, 1.1714094256720706, 0.83763084951245, 1.9675997701739483, 0.8100956147375011, 1.250609472305516, 0.9399764912914009, 1.07218275852516, 1.1489200917913964, 0.8877383408832764, 0.84333629856584, 0.9189293015733704, 0.8356584777357848, 0.8782158014427417, 0.9630974931246366, 0.7743953165121797]|  3.7415915710366696|      1.00000000|[244, 16, 4, 8]                                                            |  | used linear model with 65 points | iterate success | actual_k=4
       5|[0.9829946409353614, 0.9987222403046359, 0.9052695654326475, 0.8737368205984122, 0.9487442807212376, 1.0796400388954657, 0.9793127498000191, 0.9707179583700567, 0.9858057498899818, 0.8096305611519984, 1.1714094256720706, 0.83763084951245, 1.9675997701739483, 0.8100956147375011, 1.250609472305516, 0.9399764912914009, 1.07218275852516, 1.1489200917913964, 0.8877383408832764, 0.84333629856584, 0.9189293015733704, 0.8356584777357848, 0.8782158014427417, 0.9630974931246366, 0.7743953165121797]|  3.7415915710366696|      0.50000000|[305, 20, 5, 10]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       6|[0.9829946409353614, 0.9987222403046359, 0.9052695654326475, 0.8737368205984122, 0.9487442807212376, 1.0796400388954657, 0.9793127498000191, 0.9707179583700567, 0.9858057498899818, 0.8096305611519984, 1.1714094256720706, 0.83763084951245, 1.9675997701739483, 0.8100956147375011, 1.250609472305516, 0.9399764912914009, 1.07218275852516, 1.1489200917913964, 0.8877383408832764, 0.84333629856584, 0.9189293015733704, 0.8356584777357848, 0.8782158014427417, 0.9630974931246366, 0.7743953165121797]|  3.7415915710366696|      0.25000000|[366, 24, 6, 12]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       7|[0.9508157795285435, 0.952079951348203, 1.0134505187651008, 0.8929690381579106, 0.9455584901265656, 1.0264314144342495, 0.9642575187924369, 0.9676692574688553, 0.9874003570800696, 0.8477771414744295, 1.165839800225767, 0.7256751619855473, 1.8862319537666417, 0.8893890109897417, 1.2418152564061524, 0.9419199400246014, 1.1098524269984764, 1.062005276734946, 0.94252884517193, 0.8191948900185922, 0.9129624688786364, 0.8699076770996924, 0.8984990701698081, 0.9507371728872951, 0.7215192007081691]|  2.9889947198313243|      0.50000000|[427, 28, 7, 14]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       8|[0.9508157795285435, 0.952079951348203, 1.0134505187651008, 0.8929690381579106, 0.9455584901265656, 1.0264314144342495, 0.9642575187924369, 0.9676692574688553, 0.9874003570800696, 0.8477771414744295, 1.165839800225767, 0.7256751619855473, 1.8862319537666417, 0.8893890109897417, 1.2418152564061524, 0.9419199400246014, 1.1098524269984764, 1.062005276734946, 0.94252884517193, 0.8191948900185922, 0.9129624688786364, 0.8699076770996924, 0.8984990701698081, 0.9507371728872951, 0.7215192007081691]|  2.9889947198313243|      0.25000000|[488, 32, 8, 16]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       9|[1.006871253353766, 0.8118365384230581, 1.0495008168119973, 0.9214962434372174, 0.9402956853568161, 1.0573891925129715, 0.9866089511892916, 0.9745785545961391, 1.0195441500282898, 0.8801422139893736, 1.2066293741350407, 0.6870585610114972, 1.9664973607780514, 0.9034422907182655, 1.2377549872955134, 0.9876544511093821, 1.11811478495031, 1.013419091415593, 0.9395157600028552, 0.8423964681531259, 0.9321629416376547, 0.83486578899677, 0.8953613457498231, 0.8682091614796075, 0.6182465640018574]|  2.5391828248683410|      0.50000000|[549, 36, 9, 18]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
      10|[1.006871253353766, 0.8118365384230581, 1.0495008168119973, 0.9214962434372174, 0.9402956853568161, 1.0573891925129715, 0.9866089511892916, 0.9745785545961391, 1.0195441500282898, 0.8801422139893736, 1.2066293741350407, 0.6870585610114972, 1.9664973607780514, 0.9034422907182655, 1.2377549872955134, 0.9876544511093821, 1.11811478495031, 1.013419091415593, 0.9395157600028552, 0.8423964681531259, 0.9321629416376547, 0.83486578899677, 0.8953613457498231, 0.8682091614796075, 0.6182465640018574]|  2.5391828248683410|      0.25000000|[610, 40, 10, 20]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      11|[0.9472210442787163, 0.7600038623392341, 0.9958354035750786, 0.9322786504749012, 0.9380203904878115, 1.0582217280820794, 0.98780276267309, 0.895129180881018, 1.0264131848929299, 0.7699107628041282, 1.1602602608922659, 0.6273223416349131, 1.9042977374475205, 0.9511329396432434, 1.2611334947016164, 0.9990472879500198, 1.1142627601003463, 0.9472484444594658, 1.0111645926476365, 0.8963595431602953, 0.9301658475827157, 0.7792609482522138, 0.8374289562808076, 0.8112104439521086, 0.6262101093382765]|  2.3694969742438050|      0.50000000|[671, 44, 11, 22]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
