k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1043543295641065, -0.310915236906395, 0.240700382585435, 0.0149401746230459, 0.8520687465587913, -0.0486054274192681, 0.0233412790257288, -0.1409301921016548, 0.2923905531594325]|3578.0107421875000000|      2.00000000|[45, 0, 0, 3]                                                              |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | iterate success | actual_k=0
       2|[0.1043543295641065, -0.310915236906395, 0.240700382585435, 0.0149401746230459, 0.8520687465587913, -0.0486054274192681, 0.0233412790257288, -0.1409301921016548, 0.2923905531594325]|3578.0107421875000000|      1.00000000|[103, 0, 0, 7]                                                             |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.1043543295641065, -0.310915236906395, 0.240700382585435, 0.0149401746230459, 0.8520687465587913, -0.0486054274192681, 0.0233412790257288, -0.1409301921016548, 0.2923905531594325]|3578.0107421875000000|      0.50000000|[161, 0, 0, 11]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.1043543295641065, -0.310915236906395, 0.240700382585435, 0.0149401746230459, 0.8520687465587913, -0.0486054274192681, 0.0233412790257288, -0.1409301921016548, 0.2923905531594325]|3578.0107421875000000|      0.25000000|[219, 0, 0, 15]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.1043543295641065, -0.310915236906395, 0.240700382585435, 0.0149401746230459, 0.8520687465587913, -0.0486054274192681, 0.0233412790257288, -0.1409301921016548, 0.2923905531594325]|3578.0107421875000000|      0.12500000|[277, 0, 0, 19]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.1043543295641065, -0.310915236906395, 0.240700382585435, 0.0149401746230459, 0.8520687465587913, -0.0486054274192681, 0.0233412790257288, -0.1409301921016548, 0.2923905531594325]|3578.0107421875000000|      0.06250000|[335, 0, 0, 23]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.134532049436708, -0.3299825275827127, 0.2129102989152632, 0.0029343538176447, 0.849290390689886, -0.0093393819039112, 0.0322403441492833, -0.1379657767876404, 0.283556389023904]|958.0863647460937500|      0.12500000|[365, 0, 0, 25]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       8|[0.0667011154932506, -0.3428068103839547, 0.2148774345137588, 0.0060410250100345, 0.9027619697899595, 0.0308721052960524, 0.0183983843384002, -0.0844036551968424, 0.2260298130122049]|389.1967163085937500|      0.25000000|[423, 0, 0, 29]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | iterate success | actual_k=0
       9|[0.0667011154932506, -0.3428068103839547, 0.2148774345137588, 0.0060410250100345, 0.9027619697899595, 0.0308721052960524, 0.0183983843384002, -0.0844036551968424, 0.2260298130122049]|389.1967163085937500|      0.12500000|[481, 0, 0, 33]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.0667011154932506, -0.3428068103839547, 0.2148774345137588, 0.0060410250100345, 0.9027619697899595, 0.0308721052960524, 0.0183983843384002, -0.0844036551968424, 0.2260298130122049]|389.1967163085937500|      0.06250000|[539, 0, 0, 37]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
