k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.085076565446139, 0.0437728655727306, 0.0250574981300945, -0.1279812674002733, 0.1442002289017698, 0.1278754230423155, -0.012186778699156, -0.0380424304951769, 0.1395254354549224, 0.1869225906301612, 0.1073097242948805, 0.0778267889456745, 0.0710836220579013, 0.0611510186911492, 0.220521369831303, -0.005403970953682, 0.244771587834594, 0.0187210220934582, 0.3261978119801217, 0.2983233008639584, 0.1882160434149986, 0.2732277666084143, 0.0780245114048576, 0.4288152308976652, 0.2646271089408317, 0.250700960748364, 0.3115866708454929, 0.3037662509155101, 0.436976829280854, 0.3277097324364602, 0.2853588252995705, 0.2486241139340547, 0.2303913545739739, 0.233747320478443, 0.3577931727461313, 0.3539618801028628, 0.2300567607753214, 0.5627284284926913, 0.5466195828877816, 0.3275601781187269, 0.4288890954916352, 0.4972548259661432, 0.3332598503985871, 0.6009012984806222, 0.2788586113886405, 0.3128152769778332, 0.4237815919175974, 0.4582297615800459, 0.601355229746452, 0.5789970014647254, 0.5086158350123673, 0.5847089345192105, 0.3924519700407442, 0.62215521609832, 0.4696604606386314, 0.5501988992150297, 0.5061453323601451, 0.5765813112570826, 0.4311321347358426, 0.7835135651432836, 0.6136405557970233, 0.6136961872490998, 0.635371321731924, 0.6019426175295629, 0.5799410345733054, 0.7465102024579372, 0.631017682235918, 0.5309501117377124, 0.7183938472828214, 0.6239700903812382, 0.6813022080972071, 0.5050294247916762, 0.6688753124262401, 0.779940893138545, 0.7280652825452948, 0.7458702041629818, 0.8178032258983599, 0.9794611993807973, 0.7234155296638897, 0.8015889203670986, 0.862640272625676, 0.8982970519291553, 0.8057855627598438, 0.7787304927418317, 0.8209486086069003, 0.9482251875233675, 1.0395405738312269, 0.9834773066390193, 0.9651220037580249, 1.0090690478805753, 0.8544252018592564, 1.0569341282018694, 0.9216354980233799, 0.960984827498577, 1.0944828624022755, 1.0757836161581948, 0.9585825708730804, 0.9936901272005815, 1.0656315034234722, 1.3450371202975377]|-91.4392939000154428|      2.00000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=4
       2|[0.0740677398360263, 0.1671059757097366, -0.2272030943990641, -0.1216948842099901, 0.5079731583723296, 0.1058440381342008, 0.1980294652336225, -0.0537527219569795, 0.2854723139195194, 0.1207410385317626, 0.3864446853941557, 0.3280700978057355, -0.2435432496640335, 0.148779743087788, 0.378761014635676, -0.2264410947900992, 0.2330192891912738, -0.055624517542783, 0.3323958800628807, 0.0873500428388463, 0.2716373890807962, 0.8446019224632144, 0.3760805518977663, 0.4328248485907739, 0.5055112960749091, 0.5173286864000339, 0.2746154993232083, 0.3935843522447033, 0.7160843406313717, 0.2093904864828677, 0.0983895744976318, 0.5619875014893885, 0.1377314152075593, 0.0876616824887604, 0.3035447405479031, 0.2648562455031389, 0.2380005070861682, 0.3511520743501791, 0.397519892702246, 0.1929171980821258, 0.4687794068362744, 0.5977991009002631, -0.0042944169205126, 0.6705190354974153, 0.3774799127383021, 0.459858278203457, 0.6439378080839887, 0.5981250626288068, 0.3814414232145494, 0.2075284465329113, 0.5748029309868523, 0.4613795950044652, 0.5913896925859125, 0.6651974834804305, 0.3345918181849487, 0.5778235112593799, 0.6541255450444121, 0.7981619236875697, 0.4151269355366662, 0.9187689970758175, 0.7749920803086394, 0.8410102455427864, 0.328246178943261, 0.4538852515851319, 0.9246795340006668, 0.8993701860222683, 0.66323763633499, 0.5220144679207109, 0.9754569793080459, 0.5959215165916418, 0.8734699230735256, 0.3522639689183494, 0.641439731457127, 1.1503126467177642, 0.6047520065414096, 0.8221947937408115, 1.3081804542021156, 1.4738905766062715, 0.7037909744882466, 1.0739338758961905, 0.9875216085308028, 0.7418030599761005, 1.0755553600772636, 0.7188707581181446, 0.7723831640706422, 0.9082288274717675, 1.2257246022171184, 0.8253484646116913, 1.1716016280435748, 1.1586923968885112, 1.094210428144648, 1.0618893985554756, 0.9785216313980295, 1.0161497311791239, 1.242971442398959, 1.0640249308073144, 1.2850002030091687, 1.2495921966362789, 1.3319785509937068, 1.6037534644026463]|-212.6552768598625107|      4.00000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       3|[0.0740677398360263, 0.1671059757097366, -0.2272030943990641, -0.1216948842099901, 0.5079731583723296, 0.1058440381342008, 0.1980294652336225, -0.0537527219569795, 0.2854723139195194, 0.1207410385317626, 0.3864446853941557, 0.3280700978057355, -0.2435432496640335, 0.148779743087788, 0.378761014635676, -0.2264410947900992, 0.2330192891912738, -0.055624517542783, 0.3323958800628807, 0.0873500428388463, 0.2716373890807962, 0.8446019224632144, 0.3760805518977663, 0.4328248485907739, 0.5055112960749091, 0.5173286864000339, 0.2746154993232083, 0.3935843522447033, 0.7160843406313717, 0.2093904864828677, 0.0983895744976318, 0.5619875014893885, 0.1377314152075593, 0.0876616824887604, 0.3035447405479031, 0.2648562455031389, 0.2380005070861682, 0.3511520743501791, 0.397519892702246, 0.1929171980821258, 0.4687794068362744, 0.5977991009002631, -0.0042944169205126, 0.6705190354974153, 0.3774799127383021, 0.459858278203457, 0.6439378080839887, 0.5981250626288068, 0.3814414232145494, 0.2075284465329113, 0.5748029309868523, 0.4613795950044652, 0.5913896925859125, 0.6651974834804305, 0.3345918181849487, 0.5778235112593799, 0.6541255450444121, 0.7981619236875697, 0.4151269355366662, 0.9187689970758175, 0.7749920803086394, 0.8410102455427864, 0.328246178943261, 0.4538852515851319, 0.9246795340006668, 0.8993701860222683, 0.66323763633499, 0.5220144679207109, 0.9754569793080459, 0.5959215165916418, 0.8734699230735256, 0.3522639689183494, 0.641439731457127, 1.1503126467177642, 0.6047520065414096, 0.8221947937408115, 1.3081804542021156, 1.4738905766062715, 0.7037909744882466, 1.0739338758961905, 0.9875216085308028, 0.7418030599761005, 1.0755553600772636, 0.7188707581181446, 0.7723831640706422, 0.9082288274717675, 1.2257246022171184, 0.8253484646116913, 1.1716016280435748, 1.1586923968885112, 1.094210428144648, 1.0618893985554756, 0.9785216313980295, 1.0161497311791239, 1.242971442398959, 1.0640249308073144, 1.2850002030091687, 1.2495921966362789, 1.3319785509937068, 1.6037534644026463]|-212.6552768598625107|      2.00000000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[0.0740677398360263, 0.1671059757097366, -0.2272030943990641, -0.1216948842099901, 0.5079731583723296, 0.1058440381342008, 0.1980294652336225, -0.0537527219569795, 0.2854723139195194, 0.1207410385317626, 0.3864446853941557, 0.3280700978057355, -0.2435432496640335, 0.148779743087788, 0.378761014635676, -0.2264410947900992, 0.2330192891912738, -0.055624517542783, 0.3323958800628807, 0.0873500428388463, 0.2716373890807962, 0.8446019224632144, 0.3760805518977663, 0.4328248485907739, 0.5055112960749091, 0.5173286864000339, 0.2746154993232083, 0.3935843522447033, 0.7160843406313717, 0.2093904864828677, 0.0983895744976318, 0.5619875014893885, 0.1377314152075593, 0.0876616824887604, 0.3035447405479031, 0.2648562455031389, 0.2380005070861682, 0.3511520743501791, 0.397519892702246, 0.1929171980821258, 0.4687794068362744, 0.5977991009002631, -0.0042944169205126, 0.6705190354974153, 0.3774799127383021, 0.459858278203457, 0.6439378080839887, 0.5981250626288068, 0.3814414232145494, 0.2075284465329113, 0.5748029309868523, 0.4613795950044652, 0.5913896925859125, 0.6651974834804305, 0.3345918181849487, 0.5778235112593799, 0.6541255450444121, 0.7981619236875697, 0.4151269355366662, 0.9187689970758175, 0.7749920803086394, 0.8410102455427864, 0.328246178943261, 0.4538852515851319, 0.9246795340006668, 0.8993701860222683, 0.66323763633499, 0.5220144679207109, 0.9754569793080459, 0.5959215165916418, 0.8734699230735256, 0.3522639689183494, 0.641439731457127, 1.1503126467177642, 0.6047520065414096, 0.8221947937408115, 1.3081804542021156, 1.4738905766062715, 0.7037909744882466, 1.0739338758961905, 0.9875216085308028, 0.7418030599761005, 1.0755553600772636, 0.7188707581181446, 0.7723831640706422, 0.9082288274717675, 1.2257246022171184, 0.8253484646116913, 1.1716016280435748, 1.1586923968885112, 1.094210428144648, 1.0618893985554756, 0.9785216313980295, 1.0161497311791239, 1.242971442398959, 1.0640249308073144, 1.2850002030091687, 1.2495921966362789, 1.3319785509937068, 1.6037534644026463]|-212.6552768598625107|      1.00000000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[-0.0310947107086702, 0.3185076636624641, -0.3416405217197059, -0.1185009941352372, 0.5202640920396029, 0.0854606228986661, 0.2252606478577756, -0.0493805814966096, 0.2172563132297252, 0.2065388725492484, 0.4309652732069513, 0.3220775883060723, -0.2338793343899613, 0.1499360905631114, 0.5476711888199721, -0.2874723640621314, 0.2775067286734075, -0.0752881711297104, 0.2725984432444254, 0.0145212014784283, 0.3771703906404518, 0.8367209787861287, 0.4344984160875461, 0.4622367988777693, 0.6051641316167615, 0.4342025434592318, 0.2880597770174811, 0.5187007824767697, 0.7258933950043132, 0.304584080026936, 0.1121838595152517, 0.3352510559470261, 0.1554415470427109, 0.1113739243662055, 0.4403247417744406, 0.4050109375587537, 0.2811529470330297, 0.4413183770543037, 0.5916895512909347, 0.2048405749152463, 0.4057393066895445, 0.4431422316752094, -0.0812896402629738, 0.584185501419135, 0.4218702997104662, 0.4769908529522582, 0.693962172591402, 0.7596301811670311, 0.4711915210089287, 0.1192658881730432, 0.5933511667497221, 0.5480715525671846, 0.5012214816426993, 0.7164817859034881, 0.2923171502926506, 0.6536975496099933, 0.6516347364392513, 0.7706340160990187, 0.4611052568435069, 0.8971532671124097, 0.7766069817328604, 0.8750337659119162, 0.3285750598185759, 0.3939087301916825, 0.9570457541337868, 0.8981454056631789, 0.5705868542667749, 0.4515559170242688, 1.03226213595668, 0.5954281845227256, 0.8717772763668501, 0.3138132027731343, 0.6298460984372966, 1.381383313708847, 0.6674245522324027, 0.813987488784887, 1.5665303395783898, 1.7102018934515817, 0.8239074651238172, 1.1768291239531155, 1.1499363326992533, 0.7017857376051827, 1.0533400660267245, 0.5800645754932017, 0.85974600459367, 0.8305637715715035, 1.2542434589204172, 0.9422198845217896, 1.326404979914001, 1.267035233229441, 1.1256061342228045, 1.1916285330438705, 1.1095956555023891, 1.1262259441032247, 1.4971769083266082, 1.179603753762147, 1.435918659496533, 1.3340228744649774, 1.45370741672715, 1.868171250198659]|-323.9564052762311235|      2.00000000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       6|[-0.2478174240737888, 0.1961545737033024, -0.4455737947688784, -0.2676213520139841, 0.5098294947152062, -0.0207458793815819, 0.2059756984088294, -0.1618531492370639, 0.2540056594954674, 0.2119052809863106, 0.9379512330412864, 0.5366717463065318, -0.6415660327534028, 0.2973228972569266, 0.9940941263636486, -0.1020632007113387, 0.1626898346249597, -0.1830240654268009, 0.6553502879364959, 0.1804644728268933, 0.2698290093388819, 0.7621262621288374, 0.6918169509693666, 0.3751056941962521, 0.767516183808864, 0.2160042962570945, 0.3117165087969068, 0.3872018751221171, 0.7839850059507651, 0.2427886107949357, 0.0281900452480083, 0.3941835490120942, 0.4632771178412468, 0.3067648202983222, 0.7343733672620624, 0.2432286656154032, 0.2683835171274109, 0.6849284485057396, 0.7207759420418296, 0.2869964888745772, 0.5088715073332785, 0.2651843830486532, -0.0912584512103857, 0.5481317391581304, 0.5821986483615741, 0.2942540428311093, 0.8547362495694624, 0.6340120418673896, 0.5299080449636533, 0.165064162684244, 0.877947231466419, 0.8259614906367817, 0.7264028250344127, 0.9378607196227537, 0.0042744290826116, 0.7830962393950587, 0.8409480817442452, 0.7755359650916962, 0.3889093621438929, 1.3242444346211997, 0.9126480671689157, 0.8838188632613133, 0.457600531047371, 0.4259246432403731, 0.9653908586124149, 1.1122625553420855, 0.6969450240870592, 0.4527051344157433, 0.9700621133538817, 0.676756800554666, 1.0602077361262663, 0.0904782791904729, 0.8827049378742954, 1.5355861725493747, 0.8894610480521605, 0.9613427149470775, 1.6762777996704779, 1.9560018406296942, 0.6337342847465434, 1.3839669072547578, 1.588842265591007, 0.5746626163729198, 0.9265622367633174, 0.5145822824087818, 1.0182829876669273, 0.6912694226336407, 1.4931787766388473, 0.9368873835894452, 1.3341516360161318, 1.4342148975603748, 1.3057880925988332, 1.2420386271042287, 1.2641490757158302, 1.2077515196639053, 2.1589920593935616, 1.117577363561321, 1.731880185390732, 1.0154175713926983, 1.8094406467213349, 1.7704414440232477]|-490.6810900650968961|      4.00000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[-0.2478174240737888, 0.1961545737033024, -0.4455737947688784, -0.2676213520139841, 0.5098294947152062, -0.0207458793815819, 0.2059756984088294, -0.1618531492370639, 0.2540056594954674, 0.2119052809863106, 0.9379512330412864, 0.5366717463065318, -0.6415660327534028, 0.2973228972569266, 0.9940941263636486, -0.1020632007113387, 0.1626898346249597, -0.1830240654268009, 0.6553502879364959, 0.1804644728268933, 0.2698290093388819, 0.7621262621288374, 0.6918169509693666, 0.3751056941962521, 0.767516183808864, 0.2160042962570945, 0.3117165087969068, 0.3872018751221171, 0.7839850059507651, 0.2427886107949357, 0.0281900452480083, 0.3941835490120942, 0.4632771178412468, 0.3067648202983222, 0.7343733672620624, 0.2432286656154032, 0.2683835171274109, 0.6849284485057396, 0.7207759420418296, 0.2869964888745772, 0.5088715073332785, 0.2651843830486532, -0.0912584512103857, 0.5481317391581304, 0.5821986483615741, 0.2942540428311093, 0.8547362495694624, 0.6340120418673896, 0.5299080449636533, 0.165064162684244, 0.877947231466419, 0.8259614906367817, 0.7264028250344127, 0.9378607196227537, 0.0042744290826116, 0.7830962393950587, 0.8409480817442452, 0.7755359650916962, 0.3889093621438929, 1.3242444346211997, 0.9126480671689157, 0.8838188632613133, 0.457600531047371, 0.4259246432403731, 0.9653908586124149, 1.1122625553420855, 0.6969450240870592, 0.4527051344157433, 0.9700621133538817, 0.676756800554666, 1.0602077361262663, 0.0904782791904729, 0.8827049378742954, 1.5355861725493747, 0.8894610480521605, 0.9613427149470775, 1.6762777996704779, 1.9560018406296942, 0.6337342847465434, 1.3839669072547578, 1.588842265591007, 0.5746626163729198, 0.9265622367633174, 0.5145822824087818, 1.0182829876669273, 0.6912694226336407, 1.4931787766388473, 0.9368873835894452, 1.3341516360161318, 1.4342148975603748, 1.3057880925988332, 1.2420386271042287, 1.2641490757158302, 1.2077515196639053, 2.1589920593935616, 1.117577363561321, 1.731880185390732, 1.0154175713926983, 1.8094406467213349, 1.7704414440232477]|-490.6810900650968961|      2.00000000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       8|[-0.2992197416238192, 0.3020761684935376, -0.6980406110247392, -0.4341039577751077, 0.6205651244041505, -0.2421688088295262, 0.2752832614323475, -0.2831437620636343, 0.6833245313475622, 0.3117355587846516, 0.822968437206091, 0.4512210353260597, -0.9236939691063142, -0.0404713095460997, 0.7375251320675724, -0.6611089142433988, 0.4660442882490269, -0.647453517562637, 0.7499272586460484, 0.1413878228295885, 0.088716018687952, 0.9100538173365466, 0.8439828869817642, 0.5056945932068755, 0.4961210995316448, 0.3893506998750182, 0.3035695045181258, 0.560711609248175, 0.7365949687101601, 0.5075803547158662, 0.3523475595846385, 0.63794021542127, 0.5579402091013379, 0.4685849735312605, 0.6790674112606409, 0.3283757514835951, 0.4262494060490037, 0.8389997881354941, 0.8742416791900555, 0.3606445042308953, 0.6723482576737363, 0.4209153257663847, -0.1646424636056782, 0.5277444500740981, 0.6612869575369178, 0.4600942596872681, 0.7805889008001118, 0.772970036888156, 0.5542526592691778, 0.004927023838854, 1.027588729686185, 0.8887256047311024, 0.8199040291460926, 0.7521411488445059, -0.2244387021186693, 0.9844296307250116, 1.2201705532745382, 0.807979388103602, 0.4664020304138889, 1.5408443046176024, 0.8804530413461744, 0.7119653617482202, 0.5894674488805288, 0.3506047191664823, 0.9487293452050132, 1.4951146121312981, 0.6980480137868269, 0.6444092090322822, 0.9137872041511236, 0.8100012294524682, 0.951499705142119, 0.1584756229588415, 0.6542780682024184, 2.046289276433993, 1.1657173654010802, 0.9011526364279134, 1.9379281072703936, 2.1518291988182225, 0.4791985446399113, 1.3598895487942997, 1.5605535229300038, 0.3887631963702488, 0.7304392291929259, 0.8617525586999055, 1.000041907973801, 0.7399448504940043, 1.4640271147092454, 1.0126679896442334, 1.6070983534824146, 1.3425777186850154, 1.466011309544784, 1.710809209196318, 1.270042813512348, 1.2054514310373932, 2.014034494696719, 1.434958866946005, 2.078278763105554, 0.8137527937281441, 1.7857132805918423, 1.8379712030743336]|-739.1976594256905173|      4.00000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[-0.3435909204061386, 0.3681368256023486, -1.3111534473368962, -0.908573568985156, 0.7125494601562774, -0.6662840998226962, 0.7927439054318124, -1.0753620199286857, 1.292248284988622, 0.5863775031443736, 1.7440210418977646, 0.3220088283785316, -1.2176131856820547, 0.2376813072157232, 1.6739404936860653, -0.6492599701037889, 0.9659049794112705, -1.218633847029833, 1.004364279451401, -0.2026070283391135, 0.1634436415674614, 1.0777598735698481, 0.8376129767748248, 0.9647445611045221, 0.3627438119621542, 0.0397783348519031, 0.2810423224595976, 0.8145832658730614, 0.716241853147642, 0.6268275979499006, 0.9556132922413867, 0.7454950707863671, 0.8057056412628943, 0.4671864913985554, 0.4347493964299073, 0.523820274235137, -0.3217865556560484, 0.8178597254774337, 1.2902798627429939, -0.0865671856713589, 1.7425492082208933, 0.345367009780907, -0.6579026471651992, 0.5886756400614018, 1.1001278498337383, 0.7002632262329093, 0.9578225988211189, 0.8916913162983356, 0.1015712143457234, -0.5336808270654798, 0.4902692855380778, 0.8643901512086053, 0.9590076666599223, 0.7229135151495323, -0.4662474138138802, 1.3555839197090567, 0.9934340632812613, 0.8885293032938285, 0.2990253083251943, 1.5734578996831112, 0.9498898877237726, 0.5768300849954713, 1.327861307664849, 0.2769019683195637, 1.599596476848932, 1.206694887955304, 0.6640327128791547, 0.3272496940057779, 1.4304422554321605, 0.5704206443363733, 0.9335862013950417, 0.778828262285163, 1.0564421066884173, 1.8475924509264197, 1.1678675787349297, 1.0081415134086718, 2.714104606078465, 1.5847224650440581, 0.725528187262418, 1.6799940824969979, 2.1931140771890574, 0.3571089301664791, 1.2019391535093917, 1.3062345546497487, 1.3637986799286552, 0.8951082969224451, 2.1363972273222305, 1.161707678486977, 2.2345056558612195, 1.7139666041148751, 1.6354815077270202, 1.6772223912089732, 1.6984616838652915, 1.5308552537367142, 1.8039375060977674, 1.9867185124126938, 2.3566180517945017, 0.1282601865405213, 1.5326603268815824, 1.664638126994071]|-1072.5284409369801324|      8.00000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=4
      10|[-0.3435909204061386, 0.3681368256023486, -1.3111534473368962, -0.908573568985156, 0.7125494601562774, -0.6662840998226962, 0.7927439054318124, -1.0753620199286857, 1.292248284988622, 0.5863775031443736, 1.7440210418977646, 0.3220088283785316, -1.2176131856820547, 0.2376813072157232, 1.6739404936860653, -0.6492599701037889, 0.9659049794112705, -1.218633847029833, 1.004364279451401, -0.2026070283391135, 0.1634436415674614, 1.0777598735698481, 0.8376129767748248, 0.9647445611045221, 0.3627438119621542, 0.0397783348519031, 0.2810423224595976, 0.8145832658730614, 0.716241853147642, 0.6268275979499006, 0.9556132922413867, 0.7454950707863671, 0.8057056412628943, 0.4671864913985554, 0.4347493964299073, 0.523820274235137, -0.3217865556560484, 0.8178597254774337, 1.2902798627429939, -0.0865671856713589, 1.7425492082208933, 0.345367009780907, -0.6579026471651992, 0.5886756400614018, 1.1001278498337383, 0.7002632262329093, 0.9578225988211189, 0.8916913162983356, 0.1015712143457234, -0.5336808270654798, 0.4902692855380778, 0.8643901512086053, 0.9590076666599223, 0.7229135151495323, -0.4662474138138802, 1.3555839197090567, 0.9934340632812613, 0.8885293032938285, 0.2990253083251943, 1.5734578996831112, 0.9498898877237726, 0.5768300849954713, 1.327861307664849, 0.2769019683195637, 1.599596476848932, 1.206694887955304, 0.6640327128791547, 0.3272496940057779, 1.4304422554321605, 0.5704206443363733, 0.9335862013950417, 0.778828262285163, 1.0564421066884173, 1.8475924509264197, 1.1678675787349297, 1.0081415134086718, 2.714104606078465, 1.5847224650440581, 0.725528187262418, 1.6799940824969979, 2.1931140771890574, 0.3571089301664791, 1.2019391535093917, 1.3062345546497487, 1.3637986799286552, 0.8951082969224451, 2.1363972273222305, 1.161707678486977, 2.2345056558612195, 1.7139666041148751, 1.6354815077270202, 1.6772223912089732, 1.6984616838652915, 1.5308552537367142, 1.8039375060977674, 1.9867185124126938, 2.3566180517945017, 0.1282601865405213, 1.5326603268815824, 1.664638126994071]|-1072.5284409369801324|      4.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
      11|[-0.3435909204061386, 0.3681368256023486, -1.3111534473368962, -0.908573568985156, 0.7125494601562774, -0.6662840998226962, 0.7927439054318124, -1.0753620199286857, 1.292248284988622, 0.5863775031443736, 1.7440210418977646, 0.3220088283785316, -1.2176131856820547, 0.2376813072157232, 1.6739404936860653, -0.6492599701037889, 0.9659049794112705, -1.218633847029833, 1.004364279451401, -0.2026070283391135, 0.1634436415674614, 1.0777598735698481, 0.8376129767748248, 0.9647445611045221, 0.3627438119621542, 0.0397783348519031, 0.2810423224595976, 0.8145832658730614, 0.716241853147642, 0.6268275979499006, 0.9556132922413867, 0.7454950707863671, 0.8057056412628943, 0.4671864913985554, 0.4347493964299073, 0.523820274235137, -0.3217865556560484, 0.8178597254774337, 1.2902798627429939, -0.0865671856713589, 1.7425492082208933, 0.345367009780907, -0.6579026471651992, 0.5886756400614018, 1.1001278498337383, 0.7002632262329093, 0.9578225988211189, 0.8916913162983356, 0.1015712143457234, -0.5336808270654798, 0.4902692855380778, 0.8643901512086053, 0.9590076666599223, 0.7229135151495323, -0.4662474138138802, 1.3555839197090567, 0.9934340632812613, 0.8885293032938285, 0.2990253083251943, 1.5734578996831112, 0.9498898877237726, 0.5768300849954713, 1.327861307664849, 0.2769019683195637, 1.599596476848932, 1.206694887955304, 0.6640327128791547, 0.3272496940057779, 1.4304422554321605, 0.5704206443363733, 0.9335862013950417, 0.778828262285163, 1.0564421066884173, 1.8475924509264197, 1.1678675787349297, 1.0081415134086718, 2.714104606078465, 1.5847224650440581, 0.725528187262418, 1.6799940824969979, 2.1931140771890574, 0.3571089301664791, 1.2019391535093917, 1.3062345546497487, 1.3637986799286552, 0.8951082969224451, 2.1363972273222305, 1.161707678486977, 2.2345056558612195, 1.7139666041148751, 1.6354815077270202, 1.6772223912089732, 1.6984616838652915, 1.5308552537367142, 1.8039375060977674, 1.9867185124126938, 2.3566180517945017, 0.1282601865405213, 1.5326603268815824, 1.664638126994071]|-1072.5284409369801324|      2.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
