k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[95, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       2|[0.8894033010239313, 0.8895538349808754, 0.8856700548576381, 0.8874589837902648, 0.8847158293524227, 0.8866378222127826, 0.8833585708733549, 0.8913756925003371, 0.8842524997173935, 0.8886916015013389, 1.0413452872273037, 0.6571265571785758, 0.9889828290690093, 0.9894664177360807, 0.990260371126371, 0.9869707429329674, 0.9723026305867348, 0.961662390591826, 0.9823306521967236, 0.9923092134004046, 0.9906381550535536, 0.9940194855073716]|  1.3729511499404907|      1.00000000|[189, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[0.8894033010239313, 0.8895538349808754, 0.8856700548576381, 0.8874589837902648, 0.8847158293524227, 0.8866378222127826, 0.8833585708733549, 0.8913756925003371, 0.8842524997173935, 0.8886916015013389, 1.0413452872273037, 0.6571265571785758, 0.9889828290690093, 0.9894664177360807, 0.990260371126371, 0.9869707429329674, 0.9723026305867348, 0.961662390591826, 0.9823306521967236, 0.9923092134004046, 0.9906381550535536, 0.9940194855073716]|  1.3729511499404907|      0.50000000|[284, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       4|[0.7813996171237976, 0.7790171355374113, 0.7651924484095793, 0.7773443976709858, 0.7768062851880346, 0.7754219764119907, 0.7725961721194351, 0.7721074191479587, 0.7708594329648228, 0.7723725290823906, 1.0715954503249954, 0.3133743507140465, 0.9720567750897449, 0.9787499104429898, 0.974996262392476, 0.9778698942150961, 0.9457627439907657, 0.9249790221651685, 0.9589663477350334, 0.9863235232651608, 0.9785341722035923, 0.9915858655376172]|  1.2272552251815796|      1.00000000|[378, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[0.7813996171237976, 0.7790171355374113, 0.7651924484095793, 0.7773443976709858, 0.7768062851880346, 0.7754219764119907, 0.7725961721194351, 0.7721074191479587, 0.7708594329648228, 0.7723725290823906, 1.0715954503249954, 0.3133743507140465, 0.9720567750897449, 0.9787499104429898, 0.974996262392476, 0.9778698942150961, 0.9457627439907657, 0.9249790221651685, 0.9589663477350334, 0.9863235232651608, 0.9785341722035923, 0.9915858655376172]|  1.2272552251815796|      0.50000000|[471, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       6|[0.6622302178153007, 0.6678914755906455, 0.6552572433112687, 0.6618443137805287, 0.6615419040394688, 0.6586806712712281, 0.6630415394065423, 0.6584717500560158, 0.6573321364618099, 0.6531512934404622, 1.0932160294449493, -0.0249254098609291, 0.963470261918681, 0.9687561722199056, 0.9613811577963881, 0.9581257982696519, 0.9196556716616657, 0.8877580984764789, 0.9292293620655783, 0.9747821108356739, 0.9605180607432672, 0.9871304830171351]|  1.0931385755538940|      1.00000000|[565, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[0.6622302178153007, 0.6678914755906455, 0.6552572433112687, 0.6618443137805287, 0.6615419040394688, 0.6586806712712281, 0.6630415394065423, 0.6584717500560158, 0.6573321364618099, 0.6531512934404622, 1.0932160294449493, -0.0249254098609291, 0.963470261918681, 0.9687561722199056, 0.9613811577963881, 0.9581257982696519, 0.9196556716616657, 0.8877580984764789, 0.9292293620655783, 0.9747821108356739, 0.9605180607432672, 0.9871304830171351]|  1.0931385755538940|      0.50000000|[660, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       8|[0.5436196474742583, 0.5561945427085488, 0.545437215996723, 0.5546171059114158, 0.5464449417395882, 0.5458485976923579, 0.5474845330653753, 0.5344604707430223, 0.532620767364299, 0.5407714583104533, 1.0995938812102766, -0.3591306592903808, 0.9505844635889555, 0.9569415590858188, 0.9480911437096277, 0.935674158435173, 0.8859708510768876, 0.8429258578122458, 0.8978043989775689, 0.9746891766320243, 0.9494681110854413, 0.9816473098537097]|  0.9721921086311340|      1.00000000|[754, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[0.5436196474742583, 0.5561945427085488, 0.545437215996723, 0.5546171059114158, 0.5464449417395882, 0.5458485976923579, 0.5474845330653753, 0.5344604707430223, 0.532620767364299, 0.5407714583104533, 1.0995938812102766, -0.3591306592903808, 0.9505844635889555, 0.9569415590858188, 0.9480911437096277, 0.935674158435173, 0.8859708510768876, 0.8429258578122458, 0.8978043989775689, 0.9746891766320243, 0.9494681110854413, 0.9816473098537097]|  0.9721921086311340|      0.50000000|[847, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      10|[0.5436196474742583, 0.5561945427085488, 0.545437215996723, 0.5546171059114158, 0.5464449417395882, 0.5458485976923579, 0.5474845330653753, 0.5344604707430223, 0.532620767364299, 0.5407714583104533, 1.0995938812102766, -0.3591306592903808, 0.9505844635889555, 0.9569415590858188, 0.9480911437096277, 0.935674158435173, 0.8859708510768876, 0.8429258578122458, 0.8978043989775689, 0.9746891766320243, 0.9494681110854413, 0.9816473098537097]|  0.9721921086311340|      0.25000000|[941, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      11|[0.483762455466403, 0.4991594162918476, 0.4828923783777686, 0.4927778612124956, 0.4887446062421925, 0.4880667884029136, 0.4871841014745047, 0.4774993285404915, 0.4724221357379622, 0.4800110826054903, 1.0972524311140799, -0.5189562575014856, 0.9429621008092601, 0.948418390387469, 0.944508354901004, 0.9263921252314121, 0.8679850954107671, 0.8158786590214824, 0.8844582493717016, 0.971016548435283, 0.9439613557111078, 0.9789507665757913]|  0.9164929986000061|      0.50000000|[1035, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
