k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[-0.0337565793491243, 0.0541397170582536, 0.0280891483064565, 0.0425629551102415, 0.0983731314267988, 0.017699342395142, 0.013712852538597, 0.0055866078147783, 0.0828538105938003, 0.0872097337388481, 0.1526104129813273, 0.0417703454645604, 0.1244596865325521, 0.1127070782190487, 0.1299078797775283, 0.0653640374281432, 0.2466163663203147, 0.2020768735983241, 0.2013902156210137, 0.2566362465012861, 0.2756345699110179, 0.2662524908526729, 0.2288216012896644, 0.2395258256342557, 0.1664888764672934, 0.1760428005110495, 0.2576797938663073, 0.3178289047737002, 0.3244447779681368, 0.3353855197120356, 0.3275602988213965, 0.3114490681463152, 0.3489238796081588, 0.3415948121004148, 0.3919726885003575, 0.4263081829384333, 0.3505945858421841, 0.449108148253377, 0.3857799582303917, 0.4168797716302436, 0.4624465095986903, 0.4123384947842828, 0.4579185735748235, 0.4923045351315673, 0.5410778632994167, 0.4763105003685233, 0.4468229078907403, 0.4575895621405626, 0.3751509883567476, 0.5137580525623435, 0.5215650053536657, 0.5353986783296492, 0.5795416346164811, 0.6006016894216684, 0.5522140947796703, 0.588202667321021, 0.5938080290326768, 0.5079000332261306, 0.5252768813351801, 0.6054460701093355, 0.5858096452854425, 0.6832638051194367, 0.5897122339684814, 0.568746623789955, 0.6033142341662959, 0.7274225620033036, 0.6835934418668839, 0.6430263493945212, 0.646316166752759, 0.6863521214154433, 0.7487491401606142, 0.6700522122791157, 0.631661841603887, 0.7332909641420544, 0.7481604459140383, 0.774555782904308, 0.7679343427756329, 0.7776600681645887, 0.7160558430986405, 0.816030212139051, 0.7463359411749121, 0.7534715817140344, 0.8730927799594679, 0.8751334969716336, 0.8491347367436848, 0.9639106362872522, 0.8987553379428532, 0.8413791623880935, 0.8693962270604411, 0.9686795875245228, 0.9421847908820217, 0.8729123562324378, 0.9928411571678752, 1.0540136279018097, 0.9558156340622653, 1.0566730257231753, 1.00072753993802, 1.0702384132977443, 0.9647731276967705, 1.1104767485931306]|-70.5983527222672507|      1.00000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       3|[-0.1015900217950698, -0.165262972464048, 0.0028100294473868, 0.257815394551509, 0.3382343052180187, -0.0562153150826079, 0.0426383557092601, -0.0634101720954711, -0.0702517574933536, -0.0155453480488531, 0.0758017806418924, -1.35795173914e-05, 0.0719519631474862, 0.0604890843710637, 0.1896720374681473, -0.0212102386652096, 0.2065502570282309, 0.2708144871077918, 0.0218106963273066, 0.2785192820073315, 0.2316225076929828, 0.3546568522539766, 0.2742132200211624, 0.3040540673658307, 0.1512841976304941, 0.0870640656433646, 0.2482504472396156, 0.4062617669778794, 0.4420355357628602, 0.2962932776569316, 0.3840632510263087, 0.3454391274627793, 0.2810358564871834, 0.3799106792053041, 0.5749528041954128, 0.450864228395451, 0.3612391850386423, 0.4660566203733734, 0.4514056844969179, 0.4058349008309468, 0.3889494195466598, 0.4053039692134452, 0.5213952244180876, 0.5344497621877892, 0.4891437416674863, 0.6117524516864984, 0.4224815964769906, 0.5469000048708633, 0.5319034084342315, 0.4799976767612442, 0.6271698945467907, 0.6388493784988325, 0.5980886416766619, 0.6553269808103328, 0.4692271589183574, 0.5365563482933725, 0.5746851016691231, 0.5522763330291349, 0.4805417598853693, 0.598351007416902, 0.5738388104256564, 0.7155421039650828, 0.6688360937974638, 0.5384773832321017, 0.6472341699372081, 0.8775077901494097, 0.4971530461527737, 0.6682352443043066, 0.5427183063285695, 0.6268891318931864, 0.8059191461337234, 0.8884577688184974, 0.4921350948043127, 0.7386606040614228, 0.7337008893426769, 0.7238961717843789, 0.7234803442057521, 0.9934881095226606, 0.7769824700620023, 0.9034719627387738, 0.7419410618115297, 0.4765518385231011, 0.9737353136841993, 1.0024976194704158, 0.9202188316985915, 0.9309522286942818, 0.9671459540170517, 0.8485459200535049, 0.807335299977233, 1.066125054968021, 1.055446430409852, 0.8827486252473858, 1.2348511606867583, 1.2551466018890263, 1.0114717993291877, 1.0096006195347742, 1.220570865194341, 1.2035272776664854, 1.0022034077716953, 1.1762965257732578]|-117.5021795547593371|      2.00000000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       4|[-0.4788523560938855, -0.3352969974540612, 0.1095017613199339, 0.1907969378287018, 0.564266319325246, 0.0981731487480382, -0.2988032278343797, -0.3239647319191547, 0.1566536779441621, -0.1153925519528241, 0.1458154409285037, -0.3676228981033656, 0.0059848343979766, -0.0434079027659677, 0.4082734220700495, 0.3074631932724648, 0.1607262223050713, 0.041388326289157, 0.256292672633427, 0.1368844209259812, 0.0434257549954042, 0.4600556102674207, 0.3586611092174292, 0.4743473483476665, 0.2650421465650533, 0.3890372650041801, 0.4545943336432424, 0.4817435106990243, 0.4284187234529806, 0.3978952146916367, 0.4846635984124529, 0.2225875935773346, 0.0436845942386216, 0.4151156938861013, 0.8441733735433472, 0.6259621132877635, 0.6225044508224029, 0.3745613901112465, 0.3734272708969891, 0.5962963044009654, 0.5276225222061398, 0.5236333111766694, 0.7622944578115485, 0.3088611820705138, 0.681563007183237, 0.8126458090536907, 0.2741289455136084, 0.6780446823010196, 0.2799326864393914, 0.3977868118494852, 0.9758716713315988, 0.3805711435232833, 0.4871304178578973, 0.7690386157390623, 0.6351553178151264, 0.5669040383546257, 0.4958867746741924, 0.4546485259610888, 0.5901971176488026, 0.7374120749552863, 0.349345250724673, 0.6493153829773726, 0.7248203373266805, 0.625941454057811, 0.465511171713982, 0.7312699687784272, 0.7071398499990521, 0.6034131500169615, 0.3465090021274174, 0.6310811119487796, 0.6479097645806199, 1.5026892803259375, 0.5725660639420853, 0.6984784215820914, 0.4053466000333175, 1.3412471292914416, 0.9427686050653538, 0.9717723375252904, 0.8102614630338635, 1.1719172539439375, 0.9609552300324626, 0.6210107923997078, 0.9430240155522226, 0.9790422739233451, 0.8432582265388279, 1.228307855107606, 1.0473512252453827, 1.0879712731675966, 0.7202590942825311, 0.9548480629622329, 1.1478256706158627, 0.986863965066068, 1.5596502678681197, 1.5048252577955779, 1.1728689235665524, 1.041962218606925, 1.0148887261026218, 1.4111111714073477, 1.082630305924769, 1.4930474636879192]|-266.1161115205503052|      4.00000000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       5|[-0.4788523560938855, -0.3352969974540612, 0.1095017613199339, 0.1907969378287018, 0.564266319325246, 0.0981731487480382, -0.2988032278343797, -0.3239647319191547, 0.1566536779441621, -0.1153925519528241, 0.1458154409285037, -0.3676228981033656, 0.0059848343979766, -0.0434079027659677, 0.4082734220700495, 0.3074631932724648, 0.1607262223050713, 0.041388326289157, 0.256292672633427, 0.1368844209259812, 0.0434257549954042, 0.4600556102674207, 0.3586611092174292, 0.4743473483476665, 0.2650421465650533, 0.3890372650041801, 0.4545943336432424, 0.4817435106990243, 0.4284187234529806, 0.3978952146916367, 0.4846635984124529, 0.2225875935773346, 0.0436845942386216, 0.4151156938861013, 0.8441733735433472, 0.6259621132877635, 0.6225044508224029, 0.3745613901112465, 0.3734272708969891, 0.5962963044009654, 0.5276225222061398, 0.5236333111766694, 0.7622944578115485, 0.3088611820705138, 0.681563007183237, 0.8126458090536907, 0.2741289455136084, 0.6780446823010196, 0.2799326864393914, 0.3977868118494852, 0.9758716713315988, 0.3805711435232833, 0.4871304178578973, 0.7690386157390623, 0.6351553178151264, 0.5669040383546257, 0.4958867746741924, 0.4546485259610888, 0.5901971176488026, 0.7374120749552863, 0.349345250724673, 0.6493153829773726, 0.7248203373266805, 0.625941454057811, 0.465511171713982, 0.7312699687784272, 0.7071398499990521, 0.6034131500169615, 0.3465090021274174, 0.6310811119487796, 0.6479097645806199, 1.5026892803259375, 0.5725660639420853, 0.6984784215820914, 0.4053466000333175, 1.3412471292914416, 0.9427686050653538, 0.9717723375252904, 0.8102614630338635, 1.1719172539439375, 0.9609552300324626, 0.6210107923997078, 0.9430240155522226, 0.9790422739233451, 0.8432582265388279, 1.228307855107606, 1.0473512252453827, 1.0879712731675966, 0.7202590942825311, 0.9548480629622329, 1.1478256706158627, 0.986863965066068, 1.5596502678681197, 1.5048252577955779, 1.1728689235665524, 1.041962218606925, 1.0148887261026218, 1.4111111714073477, 1.082630305924769, 1.4930474636879192]|-266.1161115205503052|      2.00000000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       6|[-0.3158648693922214, -0.2580956868787001, 0.174808073622881, 0.2588530894612595, 0.5887978481157354, 0.0534602903713582, -0.589303861290351, -0.5665435189424155, 0.1956605285123504, -0.2366573301722562, 0.3460161938487387, -0.6055693800016977, 0.3507366219460177, 0.229643690124424, 0.3739149784115875, 0.2823045290556263, 0.2372545595420411, -0.0377141974243655, 0.0045422987033917, 0.5025455826033989, -0.0086300673710152, 0.5897149842071086, 0.675463379673222, 0.5382442134283583, 0.5837542521098593, 0.4115879700768977, 0.3546964579637873, 0.6383831475279651, 0.5592179815854139, 0.4735475815587477, 0.427161283354798, 0.4309815980303799, -0.0874278030808955, 0.244921544705581, 0.738280792279181, 0.5727550182085536, 0.4827770909132356, 0.6825489652128125, 0.7095557441952056, 0.5702222007843147, 0.6864681465485414, 0.7204573030037653, 0.8591957898420144, 0.2997232523567351, 0.5555409408762206, 0.6255229661633971, 0.3821546974345299, 0.7488278688478822, 0.2706236642224596, 0.5304271346561709, 0.9051238910889432, 0.4213622740221459, 0.4781142249167452, 0.8129888338455515, 0.3890641015567161, 0.7495694753884942, 0.0747410213872902, 0.7547832681065281, 0.3524315541758844, 0.8698727047009481, 0.7530844065356738, 0.9935573491592908, 0.851001341742494, 0.1923749292101417, 0.5244036750428553, 0.5005001782235629, 0.7104842285124289, 0.535143733354833, 0.3362857235594528, 0.6235600012512582, 0.749493332496134, 2.1660438990997637, 0.6188481398938103, 0.7518943888383457, 0.3453989677729755, 1.273825761137549, 0.7345664977872094, 0.7281877820244567, 0.8517846774831968, 1.3169098486306638, 1.2698907227982261, 0.5136054723837361, 0.6861752141339312, 0.9376538944637696, 0.8456086485676984, 1.4993055151308492, 1.050886513184447, 1.2322062144811308, 0.6172868290832805, 0.8222609020327041, 1.1968452108619785, 1.1992805844233496, 1.763277290310003, 1.8283435503019538, 1.229628159301278, 1.1356085319419795, 0.8380641135445785, 1.5893828970523036, 1.4814820412350722, 1.9550143732976801]|-420.6450156257571393|      4.00000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[-0.3158648693922214, -0.2580956868787001, 0.174808073622881, 0.2588530894612595, 0.5887978481157354, 0.0534602903713582, -0.589303861290351, -0.5665435189424155, 0.1956605285123504, -0.2366573301722562, 0.3460161938487387, -0.6055693800016977, 0.3507366219460177, 0.229643690124424, 0.3739149784115875, 0.2823045290556263, 0.2372545595420411, -0.0377141974243655, 0.0045422987033917, 0.5025455826033989, -0.0086300673710152, 0.5897149842071086, 0.675463379673222, 0.5382442134283583, 0.5837542521098593, 0.4115879700768977, 0.3546964579637873, 0.6383831475279651, 0.5592179815854139, 0.4735475815587477, 0.427161283354798, 0.4309815980303799, -0.0874278030808955, 0.244921544705581, 0.738280792279181, 0.5727550182085536, 0.4827770909132356, 0.6825489652128125, 0.7095557441952056, 0.5702222007843147, 0.6864681465485414, 0.7204573030037653, 0.8591957898420144, 0.2997232523567351, 0.5555409408762206, 0.6255229661633971, 0.3821546974345299, 0.7488278688478822, 0.2706236642224596, 0.5304271346561709, 0.9051238910889432, 0.4213622740221459, 0.4781142249167452, 0.8129888338455515, 0.3890641015567161, 0.7495694753884942, 0.0747410213872902, 0.7547832681065281, 0.3524315541758844, 0.8698727047009481, 0.7530844065356738, 0.9935573491592908, 0.851001341742494, 0.1923749292101417, 0.5244036750428553, 0.5005001782235629, 0.7104842285124289, 0.535143733354833, 0.3362857235594528, 0.6235600012512582, 0.749493332496134, 2.1660438990997637, 0.6188481398938103, 0.7518943888383457, 0.3453989677729755, 1.273825761137549, 0.7345664977872094, 0.7281877820244567, 0.8517846774831968, 1.3169098486306638, 1.2698907227982261, 0.5136054723837361, 0.6861752141339312, 0.9376538944637696, 0.8456086485676984, 1.4993055151308492, 1.050886513184447, 1.2322062144811308, 0.6172868290832805, 0.8222609020327041, 1.1968452108619785, 1.1992805844233496, 1.763277290310003, 1.8283435503019538, 1.229628159301278, 1.1356085319419795, 0.8380641135445785, 1.5893828970523036, 1.4814820412350722, 1.9550143732976801]|-420.6450156257571393|      2.00000000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       8|[-0.4945707501271107, -0.438716779767084, 0.1606873177934098, 0.4629416485513705, 0.3506342141921607, -0.1213211163967897, -0.6914835539036215, -0.9007793102551016, 0.3089794799968116, -0.4738242052000541, 0.4278569625462079, -0.8906629994119728, 0.6706707493024224, 0.1916316357501498, 0.5697731139388025, 0.1499720910775126, 0.2757744688955203, 0.2038452104681074, -0.3701674984465088, 0.4936213818802171, 0.1022928259617664, 0.5598793870476212, 0.6913268648131353, 0.3453203526290534, 0.3920941598848662, 0.4609115011084041, 0.4478674444854849, 0.7214868126526875, 0.6626197716467536, 0.5493374944624385, 0.3053877285425898, 0.5987715669584337, -0.1179725072666478, 0.3281575445000018, 0.7050392484378005, 0.8589803611242299, 0.474531138662858, 0.8184715119529193, 0.9871728536497846, 0.5629494097305406, 0.5720464591998953, 0.7099709597886478, 1.1888767068807662, 0.2610295196883562, 0.6035448999851696, 0.8105706837647625, 0.3515174590825031, 0.8204090276075997, 0.1797123696151799, 0.5972726196922353, 0.9955965023745199, 0.3624392558400354, 0.6564118719563032, 1.0558317701227906, 0.5609031900853877, 0.9634100081007815, 0.0525235587122522, 0.7975747890154897, 0.4402398105824126, 0.7677531134995065, 0.8894766953304514, 1.2448854780549627, 0.7521835710506787, 0.1175728217862901, 0.8389468406335989, 0.6973432323072507, 0.8478318228972838, 0.7120898225360872, 0.5617785323831284, 0.589358378445517, 0.9507247391047832, 1.8811797343371137, 0.4613233874514994, 0.681802313949039, 0.6869957629365485, 1.6411686779616539, 0.4698935230938469, 0.8159316336084852, 0.7041019597244875, 1.6669348507483326, 1.290343053707193, 0.7361537860482318, 0.9339543141301025, 0.9339083990458044, 0.7761885075903161, 1.8717857242104656, 1.452185389135555, 1.3746237074305483, 0.4567436882505069, 1.0011266026108023, 1.6573436309917349, 1.3106882807089997, 2.130566976815599, 2.072035712756974, 1.2738819393587635, 1.4375238066062281, 1.1424210598309918, 1.9700074581709215, 1.964469415089956, 1.964693472065871]|-680.0363039015463755|      4.00000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[-1.113473168261304, -0.5798741865355204, 0.3301605698079979, 1.1494530200564133, -0.1014995502009701, -0.3009843496618368, -1.1887744329296417, -0.5259679676159024, 0.906577317135099, -1.0471314982379234, 0.39231286682836, -1.249612086918659, 0.8817676763378427, 0.4205722680418781, -0.216032219528155, 0.1024583947669067, 0.6255494138957058, -0.2418187764940205, -0.3363024863127653, 0.3275852970617286, 0.0313910418701765, 1.2718907628863572, 0.7668874164148922, 0.4626206496917767, 0.1903879669499665, 0.2561697038934648, 1.0228659666638726, 0.2612679899818161, 1.0884523506323327, 0.679937691879764, 0.5701302106624908, 0.1961127185609166, -0.0674657192574313, 0.3032964628537226, 1.0483128988903339, 1.0539887794715819, 0.1420932967713493, 0.9664833604778216, 1.3477744450603948, 0.8502905158949603, 0.1834586870143242, 1.265380775597924, 1.7078940602986528, 0.6416481004493728, 0.3386489174591542, 0.6759088075796105, 0.2304491871525049, 1.1761039500700545, 0.4159043989153159, 1.0743784161143055, 1.0945776992528091, 0.380410651731151, 0.7774933780371939, 1.5813551761880795, 0.9315219037141524, 0.4646484830144983, -0.091506265487263, 1.3396287380515828, 0.8738083492121046, 0.9366473674640146, 0.534627713466166, 1.8633711921431109, 0.8037821625357642, 0.416569376565201, 0.8814100364399572, 1.137896858347557, 0.3413876827872373, 1.0158916110930791, 0.3995518584127622, 0.8530828352387028, 0.3236010117446513, 2.5474908674185337, 1.1639949831637293, 0.9065641671398321, 1.0323472346650098, 1.3846386423516344, 0.4366332403110574, 1.2259557687235825, 1.5636528073362, 1.9165992197860529, 1.5268298846499113, 0.918259783649928, 1.3172212141284834, 0.9659646235705648, 1.6570060883491333, 2.2699577891131524, 1.775197648058555, 1.2893230107012426, 1.1203580487406948, 0.8303966192296404, 2.214188549728379, 1.9408875794268932, 2.257352743141664, 1.4620160302602903, 1.7387836406623522, 1.5030495419847953, 0.8741825026593987, 1.929223680709133, 2.0653717391060114, 2.9465686937528934]|-874.0957054651998988|      8.00000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=4
      10|[-1.113473168261304, -0.5798741865355204, 0.3301605698079979, 1.1494530200564133, -0.1014995502009701, -0.3009843496618368, -1.1887744329296417, -0.5259679676159024, 0.906577317135099, -1.0471314982379234, 0.39231286682836, -1.249612086918659, 0.8817676763378427, 0.4205722680418781, -0.216032219528155, 0.1024583947669067, 0.6255494138957058, -0.2418187764940205, -0.3363024863127653, 0.3275852970617286, 0.0313910418701765, 1.2718907628863572, 0.7668874164148922, 0.4626206496917767, 0.1903879669499665, 0.2561697038934648, 1.0228659666638726, 0.2612679899818161, 1.0884523506323327, 0.679937691879764, 0.5701302106624908, 0.1961127185609166, -0.0674657192574313, 0.3032964628537226, 1.0483128988903339, 1.0539887794715819, 0.1420932967713493, 0.9664833604778216, 1.3477744450603948, 0.8502905158949603, 0.1834586870143242, 1.265380775597924, 1.7078940602986528, 0.6416481004493728, 0.3386489174591542, 0.6759088075796105, 0.2304491871525049, 1.1761039500700545, 0.4159043989153159, 1.0743784161143055, 1.0945776992528091, 0.380410651731151, 0.7774933780371939, 1.5813551761880795, 0.9315219037141524, 0.4646484830144983, -0.091506265487263, 1.3396287380515828, 0.8738083492121046, 0.9366473674640146, 0.534627713466166, 1.8633711921431109, 0.8037821625357642, 0.416569376565201, 0.8814100364399572, 1.137896858347557, 0.3413876827872373, 1.0158916110930791, 0.3995518584127622, 0.8530828352387028, 0.3236010117446513, 2.5474908674185337, 1.1639949831637293, 0.9065641671398321, 1.0323472346650098, 1.3846386423516344, 0.4366332403110574, 1.2259557687235825, 1.5636528073362, 1.9165992197860529, 1.5268298846499113, 0.918259783649928, 1.3172212141284834, 0.9659646235705648, 1.6570060883491333, 2.2699577891131524, 1.775197648058555, 1.2893230107012426, 1.1203580487406948, 0.8303966192296404, 2.214188549728379, 1.9408875794268932, 2.257352743141664, 1.4620160302602903, 1.7387836406623522, 1.5030495419847953, 0.8741825026593987, 1.929223680709133, 2.0653717391060114, 2.9465686937528934]|-874.0957054651998988|      4.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
      11|[-0.9117519661822093, -1.1599229774326254, 0.0947307874960072, 1.528280225341027, 0.7182823255933203, -0.3928975125832805, -0.74982698940968, -0.5445390920281553, 0.6978719434162272, -1.258034893658168, 0.3755222979394057, -0.9277846208621425, 1.666754809425119, 1.179279967422355, -0.5737168679943616, 0.2423763318263646, 1.032290293514154, -0.2403480467316421, -0.1691755915927659, 0.7352985942328193, 0.5388713131766723, 0.9515689251780137, 0.5465603129884131, -0.3313343653504093, 0.3820517770289409, -0.0479499251366449, 0.7389377990177833, 0.6217490388553855, 1.8668356341225725, 1.3925865723914104, -0.1272504195836717, 0.2127714712871919, -0.62479993915499, 0.242127033259158, 0.50689853672884, 0.8617760937577846, -0.4505947578075966, 0.9444998429127551, 0.8742813769810387, 1.5422176150345561, 0.6683156897756841, 1.0496958308708177, 1.685114706243815, 1.1689163258644586, 0.1027301450448067, 0.8737444881577002, 0.1111621118854123, 0.9722805288124203, 0.3474340622287417, 1.124760461737824, 0.6362454047563662, 0.2199420705641617, 0.935910296272919, 1.9464888194517003, 0.9720516882741808, 0.3417619638571751, 0.0396422755067066, 1.6997054404814298, 0.334525406162821, 1.4093475701899727, 0.5548326739343676, 1.7242971726938796, 0.9120508648401149, 1.1883038588526689, 1.414946390883724, 1.5956344000760097, 0.4832205907955991, 0.7286966345630633, 0.2062480007605096, 0.7791055042497522, 0.3846454761529754, 1.9674617246913388, 1.1270538490483117, 0.4360341645070759, 1.5684018811226161, 1.1273218379756704, 0.748872162216367, 1.3285097368424161, 2.2515544677361263, 2.149518166123848, 2.2925307125965597, 0.7671292851992956, 1.3898599280297912, 1.5680788978644138, 1.655492698339814, 1.5940458703231162, 2.720704695400937, 1.2434210477533014, 1.8745427303803917, 0.7107851097879504, 2.2842474033344318, 1.558414990627309, 2.27725866932903, 1.079752539733842, 1.9313598738548134, 1.2548727474720696, 1.0552595248455936, 1.973815828222228, 2.1512175914543974, 3.0913945006664223]|-1032.6245848140522412|      8.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
