k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[492, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[654, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[817, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[0.6865572708059183, 0.0191406172420057, 0.6665346641313082, 0.0259606341134728, 0.6201818365472963, 0.022327845806674, 1.3310943536190913, 0.0183808622515359, 0.0068562176982652, 0.0192265829953549, 1.2457619428797795, 0.020528619147455, 0.2230177958493487, 0.0249111465559282, 1.2315263052628582, 0.0209497191999177, 4.5984622328386475, 0.0316011195649161, 4.450465297877131, 0.0319913317751355, 0.0807071260421658, 0.0196406235657357, 0.2426748425972925, 0.0192611500299545, 0.713441116948757, 0.0179423637722275, 0.2112603821442929, 0.0179299065576801, -0.0644826353011444, 0.0239100124588313, 1.3985688301531183, 0.0200138348618417, 0.2393368150308078, 0.015846402065369, 0.0578493361749086, 0.0200586986158875, 0.0230743684003747, 0.0185458220223326, 0.4228063668321284, 0.0175967319626952, 0.2662550209996021, 0.0180028394441515, 0.833395087292973, 0.0240682456502647, 1.024180303216306, 0.0207429996272172, 0.7955157412300882, 0.0205181483477072, 0.2463954427127062, 0.0213286617629783, 0.5021153109658495, 0.0189034937191145, 0.2742817307897281, 0.0232799640351349, 0.3847192102761991, 0.0163926415479181, 0.1577818560570774, 0.0209156496781969, 0.290479651348037, 0.0208142862775979, 0.1845374940200767, 0.0184221282290152, 0.0093528388659275, 0.025677502461851, 0.1589673816509982, 0.0286243301750314]|376685.8125000000000000|      0.06250000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.6865572708059183, 0.0191406172420057, 0.6665346641313082, 0.0259606341134728, 0.6201818365472963, 0.022327845806674, 1.3310943536190913, 0.0183808622515359, 0.0068562176982652, 0.0192265829953549, 1.2457619428797795, 0.020528619147455, 0.2230177958493487, 0.0249111465559282, 1.2315263052628582, 0.0209497191999177, 4.5984622328386475, 0.0316011195649161, 4.450465297877131, 0.0319913317751355, 0.0807071260421658, 0.0196406235657357, 0.2426748425972925, 0.0192611500299545, 0.713441116948757, 0.0179423637722275, 0.2112603821442929, 0.0179299065576801, -0.0644826353011444, 0.0239100124588313, 1.3985688301531183, 0.0200138348618417, 0.2393368150308078, 0.015846402065369, 0.0578493361749086, 0.0200586986158875, 0.0230743684003747, 0.0185458220223326, 0.4228063668321284, 0.0175967319626952, 0.2662550209996021, 0.0180028394441515, 0.833395087292973, 0.0240682456502647, 1.024180303216306, 0.0207429996272172, 0.7955157412300882, 0.0205181483477072, 0.2463954427127062, 0.0213286617629783, 0.5021153109658495, 0.0189034937191145, 0.2742817307897281, 0.0232799640351349, 0.3847192102761991, 0.0163926415479181, 0.1577818560570774, 0.0209156496781969, 0.290479651348037, 0.0208142862775979, 0.1845374940200767, 0.0184221282290152, 0.0093528388659275, 0.025677502461851, 0.1589673816509982, 0.0286243301750314]|376685.8125000000000000|      0.03125000|[1090, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[0.6811240103704004, 0.0160327789083358, 0.6734024906246763, 0.0239373541656452, 0.6209549605640428, 0.0252088702537169, 1.3311115482992573, 0.0233539840536397, 0.0058521844957738, 0.0240003742081475, 1.2472170168135817, 0.0152845521674666, 0.2202920736767173, 0.0250709996289799, 1.2324779277836522, 0.0250224985748943, 4.603295231160677, 0.0440852602693583, 4.4505908665708525, 0.043562636919725, 0.0781943719506779, 0.0168646571685022, 0.2391716186789757, 0.0217859253027339, 0.7163434078437028, 0.022388359280348, 0.2161118989754658, 0.0202897200677671, -0.0678000926458415, 0.0235901432054179, 1.4007020440102897, 0.0199471826350455, 0.236006942547507, 0.0144769242017717, 0.0556869556619233, 0.0173611541278597, 0.0205640389096067, 0.0186859213883161, 0.4265886040124072, 0.0225307898895234, 0.2655017502863105, 0.0194408395754375, 0.8322457349884701, 0.0239153970088834, 1.0301748296172597, 0.0219074375128565, 0.8048425141500688, 0.0255138438739212, 0.2453633690967285, 0.0187249246087026, 0.5076146769577796, 0.0225494859345213, 0.2756223063695101, 0.0220759928609301, 0.3847880588040962, 0.0180107164793167, 0.1569091182669648, 0.023269764160793, 0.2951811306025048, 0.0250345487678514, 0.1858766960650253, 0.0205313780304636, 0.0047959419715321, 0.0246296195412385, 0.1584721685541121, 0.0293013036764774]|328205.9687500000000000|      0.06250000|[1199, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.6811240103704004, 0.0160327789083358, 0.6734024906246763, 0.0239373541656452, 0.6209549605640428, 0.0252088702537169, 1.3311115482992573, 0.0233539840536397, 0.0058521844957738, 0.0240003742081475, 1.2472170168135817, 0.0152845521674666, 0.2202920736767173, 0.0250709996289799, 1.2324779277836522, 0.0250224985748943, 4.603295231160677, 0.0440852602693583, 4.4505908665708525, 0.043562636919725, 0.0781943719506779, 0.0168646571685022, 0.2391716186789757, 0.0217859253027339, 0.7163434078437028, 0.022388359280348, 0.2161118989754658, 0.0202897200677671, -0.0678000926458415, 0.0235901432054179, 1.4007020440102897, 0.0199471826350455, 0.236006942547507, 0.0144769242017717, 0.0556869556619233, 0.0173611541278597, 0.0205640389096067, 0.0186859213883161, 0.4265886040124072, 0.0225307898895234, 0.2655017502863105, 0.0194408395754375, 0.8322457349884701, 0.0239153970088834, 1.0301748296172597, 0.0219074375128565, 0.8048425141500688, 0.0255138438739212, 0.2453633690967285, 0.0187249246087026, 0.5076146769577796, 0.0225494859345213, 0.2756223063695101, 0.0220759928609301, 0.3847880588040962, 0.0180107164793167, 0.1569091182669648, 0.023269764160793, 0.2951811306025048, 0.0250345487678514, 0.1858766960650253, 0.0205313780304636, 0.0047959419715321, 0.0246296195412385, 0.1584721685541121, 0.0293013036764774]|328205.9687500000000000|      0.03125000|[1362, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[0.679061565782771, 0.0253282419869946, 0.677449648150323, 0.0216167655580666, 0.6194306676292313, 0.0281353511168364, 1.3307852331590602, 0.0241679353431057, 0.0035217251328101, 0.0240848635690676, 1.2492753605936975, 0.0249606444994697, 0.2217022592875773, 0.0260464222912193, 1.2290316256399625, 0.0243473656008294, 4.608187297444801, 0.0552149974557018, 4.450518582060521, 0.0524501145259698, 0.0769492988506407, 0.0191066554742671, 0.2385217528850093, 0.0244433930597694, 0.716778020002742, 0.0292606276599779, 0.2120522439290359, 0.0200545411334115, -0.0627590278326428, 0.0260206411330114, 1.399086563412062, 0.026326882626718, 0.2361849858134022, 0.0098954111658263, 0.0542007640400034, 0.0186121379757907, 0.0224966477451601, 0.0163290665014776, 0.4290639999116536, 0.0204725378958411, 0.2711463959639627, 0.0220043752311888, 0.8325274216994633, 0.0233015203493854, 1.0301813070494361, 0.0221734698400717, 0.8049331103414477, 0.0235920095109503, 0.2514293723027209, 0.0228863454203577, 0.5108528599153279, 0.0219086320161341, 0.2705606140553408, 0.0192542391529488, 0.378082369876596, 0.0222057731225135, 0.1577902847045168, 0.0247249587204555, 0.2985267275584626, 0.025132846289439, 0.1799853970342912, 0.01943336626089, 0.0053109384285352, 0.024574776560676, 0.1652349046389182, 0.026109980832907]|297425.0937500000000000|      0.06250000|[1471, 216, 0, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
