k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|7635.8399999999992360|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9116341443939946, -0.851394108139195, -0.9760960894372827, -1.0707742340363977, -1.1115900614037433, -0.8711378824638466, -0.8692717706265254, -1.133674057739063, -0.8316866423427826, -1.0052951838032835, -1.079743380952598, -0.9224358003536112, -1.027128732351945, -0.7516505643402751, -0.9742218923251152, -1.2055374078034176, -1.0753247154915033, -0.9312388074938006, -0.9860117057650262, -1.2166208488933308, -1.1262489937597338, -1.0266030283615712, -0.9218930398379291, -1.0152189190986902, -0.7244557315174612, -0.8235719086490665, -1.0490832014614933, -0.807113672111849, -0.9566948329098218, -1.1615185955754384, -1.110871005255043, -1.0672143530446367, -0.9643933329720027, -0.9476700852304658, -0.6397884736706337, -0.9099746149301187, -0.7742393884869896, -0.7925729257194918, -0.9663927654808495, -0.8516543296090042, -0.7500480462627054, -0.7674219619161565, -1.0986802290088484, -0.9232961397383094, -0.8034757019251366, -0.9922659771594426, -0.8690292834585789, -1.0227265271887167, -1.0685327134741027, -0.8259789011891562]|6723.2568359375000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.4820738905734002, -0.7320890520266514, -0.6812126773370211, -0.8737148283255862, -0.7130357975765209, -1.1929829857499525, -0.2979029266233365, -1.173192124645749, -0.8938314091151416, -0.9481496324083237, -1.1060091951931932, -0.6720651133927529, -1.0505037182968002, -0.8851876183519715, -0.8383173405962789, -1.3268231351345554, -1.3731318401273536, -1.088816386684434, -1.1736992347835886, -1.472814366229577, -0.9651950178896587, -0.9665733128871424, -0.3912611827847909, -0.7568706814352979, -0.5277443782741819, -0.6101375049497365, -0.6263831731363743, -0.800636424207918, -0.9867796967628963, -0.2216312568109309, -1.034281261506538, -1.0443759917719113, -0.451864432744178, -0.761660321832864, -1.0164374105173006, -0.9444472514624893, -0.4234336854197052, -0.4999314470676692, -0.9588577441617546, -0.8508546801255857, -0.44697472514612, -1.141438739190722, -1.1852990749977537, -0.937444067690995, -0.5732023924591376, -0.8944494069648707, -0.9212929635146757, -1.3730513232281494, -0.7168171023019856, -0.955415475575352]|5082.6640625000000000|      4.00000000|[49, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[-0.4820738905734002, -0.7320890520266514, -0.6812126773370211, -0.8737148283255862, -0.7130357975765209, -1.1929829857499525, -0.2979029266233365, -1.173192124645749, -0.8938314091151416, -0.9481496324083237, -1.1060091951931932, -0.6720651133927529, -1.0505037182968002, -0.8851876183519715, -0.8383173405962789, -1.3268231351345554, -1.3731318401273536, -1.088816386684434, -1.1736992347835886, -1.472814366229577, -0.9651950178896587, -0.9665733128871424, -0.3912611827847909, -0.7568706814352979, -0.5277443782741819, -0.6101375049497365, -0.6263831731363743, -0.800636424207918, -0.9867796967628963, -0.2216312568109309, -1.034281261506538, -1.0443759917719113, -0.451864432744178, -0.761660321832864, -1.0164374105173006, -0.9444472514624893, -0.4234336854197052, -0.4999314470676692, -0.9588577441617546, -0.8508546801255857, -0.44697472514612, -1.141438739190722, -1.1852990749977537, -0.937444067690995, -0.5732023924591376, -0.8944494069648707, -0.9212929635146757, -1.3730513232281494, -0.7168171023019856, -0.955415475575352]|5082.6640625000000000|      2.00000000|[121, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.5140861190936067, -0.7943756040747951, -0.5477888144132236, -0.7156307153298274, -0.5048585718466878, -1.2656997302137418, -0.070040754386384, -1.3169564730507823, -0.5845986282524156, -1.1677176685256816, -1.095833765052861, -0.7996430012245116, -0.7566561501457335, -0.71125301918085, -1.1219848245759725, -0.7822583425702143, -0.8196256093092031, -1.2166694684118948, -0.9650871418153745, -0.8441684488628214, -0.7390594216522182, -0.9682941803436349, -0.4128977910788486, -1.0484294305310848, -0.4456609425391237, -0.3283618203300198, -0.4892503943026977, -0.6079840641797646, -0.5721151787446819, -0.043215732687358, -1.0462213974113135, -1.039480477418033, -0.5376253562060159, -1.2961347920744117, -0.645078638634687, -1.2399730689465052, -0.6598006958631406, -0.3804073841662049, -1.0330798025736019, -0.1970353422932308, -0.3789605094308606, -1.023309429434673, -0.6925784545349003, -0.4426162164931418, -0.9116767428608354, -0.9203860355106693, -0.5327276913306347, -1.3630431019375797, -1.033075862875272, -1.1535469530009141]|4364.6987304687500000|      4.00000000|[169, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | iterate success | actual_k=4
       5|[-0.5140861190936067, -0.7943756040747951, -0.5477888144132236, -0.7156307153298274, -0.5048585718466878, -1.2656997302137418, -0.070040754386384, -1.3169564730507823, -0.5845986282524156, -1.1677176685256816, -1.095833765052861, -0.7996430012245116, -0.7566561501457335, -0.71125301918085, -1.1219848245759725, -0.7822583425702143, -0.8196256093092031, -1.2166694684118948, -0.9650871418153745, -0.8441684488628214, -0.7390594216522182, -0.9682941803436349, -0.4128977910788486, -1.0484294305310848, -0.4456609425391237, -0.3283618203300198, -0.4892503943026977, -0.6079840641797646, -0.5721151787446819, -0.043215732687358, -1.0462213974113135, -1.039480477418033, -0.5376253562060159, -1.2961347920744117, -0.645078638634687, -1.2399730689465052, -0.6598006958631406, -0.3804073841662049, -1.0330798025736019, -0.1970353422932308, -0.3789605094308606, -1.023309429434673, -0.6925784545349003, -0.4426162164931418, -0.9116767428608354, -0.9203860355106693, -0.5327276913306347, -1.3630431019375797, -1.033075862875272, -1.1535469530009141]|4364.6987304687500000|      2.00000000|[242, 80, 2, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.4296738233725664, -0.4890831017558238, -0.1969637434814566, -0.4569326215504568, -0.6158198839970043, -0.7751753059353063, -0.0106590306729907, -1.350466272938592, -0.4151678838820471, -0.9610009290810262, -0.6361841353414939, -0.551261165805467, -0.2394398061319831, -0.18692595570996, -1.5179774976794604, -0.7780839632039874, -1.065086678133174, -1.5950678654437613, -1.0112404901083194, -0.809899138303509, -0.0996722820207592, -0.9829941965204139, -0.4812038429146544, -1.1551105242050705, -0.4532292065608697, -0.0891714452252287, -0.4996084950724737, -0.7132762498438046, -0.8472785774417767, -0.1799743386144335, -1.1125219024189317, -1.1087725862939344, -0.2700290902345818, -1.0993430426220956, -0.6431075932078444, -0.8579614142208968, -0.7764237669669484, -0.6903237682465673, -1.0997052496559905, -0.791077473303728, -0.3639608561240552, -0.5619291952125599, -0.5946454912070904, -0.2578478448739165, -1.0846973304289362, -0.5073644144046587, -0.7853069923823072, -0.8893970473692809, -0.7071245259947605, -1.3254449962131742]|3344.6958007812500000|      4.00000000|[267, 88, 2, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[-0.4296738233725664, -0.4890831017558238, -0.1969637434814566, -0.4569326215504568, -0.6158198839970043, -0.7751753059353063, -0.0106590306729907, -1.350466272938592, -0.4151678838820471, -0.9610009290810262, -0.6361841353414939, -0.551261165805467, -0.2394398061319831, -0.18692595570996, -1.5179774976794604, -0.7780839632039874, -1.065086678133174, -1.5950678654437613, -1.0112404901083194, -0.809899138303509, -0.0996722820207592, -0.9829941965204139, -0.4812038429146544, -1.1551105242050705, -0.4532292065608697, -0.0891714452252287, -0.4996084950724737, -0.7132762498438046, -0.8472785774417767, -0.1799743386144335, -1.1125219024189317, -1.1087725862939344, -0.2700290902345818, -1.0993430426220956, -0.6431075932078444, -0.8579614142208968, -0.7764237669669484, -0.6903237682465673, -1.0997052496559905, -0.791077473303728, -0.3639608561240552, -0.5619291952125599, -0.5946454912070904, -0.2578478448739165, -1.0846973304289362, -0.5073644144046587, -0.7853069923823072, -0.8893970473692809, -0.7071245259947605, -1.3254449962131742]|3344.6958007812500000|      2.00000000|[339, 112, 2, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.5236104716040876, -0.084720662276984, -0.3006176603474836, -0.2371131705272397, -0.5845199790105615, -0.6645384970543271, 0.4240755093494773, -1.0273934217777634, -0.7364075089862032, -0.8159162559471154, -0.7011741360615193, -0.2530939340236372, -0.8415785709829617, 0.3498315779308939, -1.635615510244607, -0.7101199000940239, -0.97143413257327, -1.2599015535795628, -1.3931529726559186, -0.7084175626461219, 0.0031182423255043, -1.2442820121306928, -0.6983158098715281, -0.9790597038491404, -0.807945317308193, -0.3200020418258739, -0.1821905075517489, -0.7720981887618238, -0.9711356282203139, 0.0016924666760491, -0.8348288826827336, -1.0022009135139858, -0.7715187676663213, -0.579370597173172, -0.9347923556000879, -0.5963150363693374, -0.6393966391014921, -0.3111272779581435, -1.1136822136480862, -0.7726125704547737, -0.4703958695752708, -0.6732588821078576, -0.5435682672547375, 0.3776943374512352, -1.0760987414764704, -0.497036960961413, -0.876444891000375, -0.327449018887885, -0.3514762574357521, -1.2850997805710591]|2790.7089843750000000|      4.00000000|[375, 124, 2, 33]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | iterate success | actual_k=4
       9|[-0.5236104716040876, -0.084720662276984, -0.3006176603474836, -0.2371131705272397, -0.5845199790105615, -0.6645384970543271, 0.4240755093494773, -1.0273934217777634, -0.7364075089862032, -0.8159162559471154, -0.7011741360615193, -0.2530939340236372, -0.8415785709829617, 0.3498315779308939, -1.635615510244607, -0.7101199000940239, -0.97143413257327, -1.2599015535795628, -1.3931529726559186, -0.7084175626461219, 0.0031182423255043, -1.2442820121306928, -0.6983158098715281, -0.9790597038491404, -0.807945317308193, -0.3200020418258739, -0.1821905075517489, -0.7720981887618238, -0.9711356282203139, 0.0016924666760491, -0.8348288826827336, -1.0022009135139858, -0.7715187676663213, -0.579370597173172, -0.9347923556000879, -0.5963150363693374, -0.6393966391014921, -0.3111272779581435, -1.1136822136480862, -0.7726125704547737, -0.4703958695752708, -0.6732588821078576, -0.5435682672547375, 0.3776943374512352, -1.0760987414764704, -0.497036960961413, -0.876444891000375, -0.327449018887885, -0.3514762574357521, -1.2850997805710591]|2790.7089843750000000|      2.00000000|[448, 148, 4, 41]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.8779007003804602, 0.2588142903280333, -0.2459540365296022, -0.0589903010155534, -0.1822507426496132, -0.548224989634978, 0.2609994184575331, -1.2607807052229376, -0.8463364799404898, -0.5551856534169601, -0.1861028735902283, -0.1806216756974561, -0.5617532721844808, 0.4678469994412254, -1.6001816310858694, -0.2674508988300351, -0.8506109348353028, -0.8599923235871079, -1.089704065648559, -1.0890466707557445, 0.4821331781099731, -1.2183470318534726, -0.6115174897836757, -0.6088705054209307, -0.8346001317218105, -0.4850643851074494, -0.1954651837070567, -0.5785373260448732, -0.9127470824373205, 0.5149643013221838, -0.9172506280472628, -0.4950688863355134, -0.1651271953706593, -0.4440945363226048, -0.9290833083430563, -0.6311786455360372, -0.9553685451216707, -0.0384923775575433, -1.3043981591896827, -0.6818051837756636, -0.341740264120465, -0.8625676295786718, -0.1758864762840868, 0.7291928539155357, -1.2244169696577023, -0.4321598587608758, -0.2298532671659, -0.4024572154892079, -0.3063437674420496, -1.0139346112418144]|2188.7307128906250000|      4.00000000|[485, 160, 4, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | iterate success | actual_k=4
      11|[-0.8779007003804602, 0.2588142903280333, -0.2459540365296022, -0.0589903010155534, -0.1822507426496132, -0.548224989634978, 0.2609994184575331, -1.2607807052229376, -0.8463364799404898, -0.5551856534169601, -0.1861028735902283, -0.1806216756974561, -0.5617532721844808, 0.4678469994412254, -1.6001816310858694, -0.2674508988300351, -0.8506109348353028, -0.8599923235871079, -1.089704065648559, -1.0890466707557445, 0.4821331781099731, -1.2183470318534726, -0.6115174897836757, -0.6088705054209307, -0.8346001317218105, -0.4850643851074494, -0.1954651837070567, -0.5785373260448732, -0.9127470824373205, 0.5149643013221838, -0.9172506280472628, -0.4950688863355134, -0.1651271953706593, -0.4440945363226048, -0.9290833083430563, -0.6311786455360372, -0.9553685451216707, -0.0384923775575433, -1.3043981591896827, -0.6818051837756636, -0.341740264120465, -0.8625676295786718, -0.1758864762840868, 0.7291928539155357, -1.2244169696577023, -0.4321598587608758, -0.2298532671659, -0.4024572154892079, -0.3063437674420496, -1.0139346112418144]|2188.7307128906250000|      2.00000000|[557, 184, 4, 50]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[-0.8779007003804602, 0.2588142903280333, -0.2459540365296022, -0.0589903010155534, -0.1822507426496132, -0.548224989634978, 0.2609994184575331, -1.2607807052229376, -0.8463364799404898, -0.5551856534169601, -0.1861028735902283, -0.1806216756974561, -0.5617532721844808, 0.4678469994412254, -1.6001816310858694, -0.2674508988300351, -0.8506109348353028, -0.8599923235871079, -1.089704065648559, -1.0890466707557445, 0.4821331781099731, -1.2183470318534726, -0.6115174897836757, -0.6088705054209307, -0.8346001317218105, -0.4850643851074494, -0.1954651837070567, -0.5785373260448732, -0.9127470824373205, 0.5149643013221838, -0.9172506280472628, -0.4950688863355134, -0.1651271953706593, -0.4440945363226048, -0.9290833083430563, -0.6311786455360372, -0.9553685451216707, -0.0384923775575433, -1.3043981591896827, -0.6818051837756636, -0.341740264120465, -0.8625676295786718, -0.1758864762840868, 0.7291928539155357, -1.2244169696577023, -0.4321598587608758, -0.2298532671659, -0.4024572154892079, -0.3063437674420496, -1.0139346112418144]|2188.7307128906250000|      1.00000000|[629, 208, 5, 57]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[-0.8322759282996066, 0.0402625262036898, -0.2418196813308579, -0.1132709369050782, -0.0881360331702667, -0.4760176935083023, 0.1087860703365909, -1.0378391290443563, -0.7506900552280311, -0.6103089405914709, -0.3729954056321719, -0.1210185767788226, -0.6481277490755216, 0.4732317294540482, -1.5735291407250784, 0.0112627941117595, -0.8679998618350253, -1.064059062430955, -0.7679635734488393, -1.0492618297701466, 0.406775605215052, -1.1768709853754833, -0.5919272104140376, -0.2767271143585815, -0.7574176852637576, -0.5372586114124279, -0.1149956145317161, -0.6814009893227485, -1.1242857980815293, 0.4345755323821067, -0.7784867083910202, -0.5798226394337416, 0.0329334891556741, -0.2872072897541487, -0.859215748378039, -0.7507702596215633, -0.7060873320730994, 0.0472468880011291, -1.22047622358468, -0.7345600728679172, -0.2741398700847066, -0.6765564262475464, -0.3723019716473814, 0.6005957757519806, -1.1594704393253803, -0.4170151995784429, -0.4069058952693791, -0.3994751409086479, -0.2374900024713008, -1.2547416540715104]|1990.5823904725048124|      2.00000000|[654, 216, 6, 60]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      14|[-1.2553874763810113, 0.2938642839980832, -0.2198121125801058, -0.1920462495308386, 0.0477036827104373, -0.0986331288360748, 0.4316441039457597, -1.4003881132134006, -0.4775796135599932, -0.4254256465043318, -0.0602434626171328, -0.1290199496749126, -0.6970611863265065, 0.5643222274099021, -1.4768238295923708, 0.3746111326266262, -0.817772868794832, -0.7521516146884508, -0.4517968250555985, -0.9411723090233999, -0.02293384407205, -1.6348213685143862, -0.976068117005062, -0.2526125046253678, -0.8908113668780009, -0.2648470389764837, 0.1544037467903573, -0.0330003357846911, -0.7424903201858873, 0.7589405024902198, -0.7045529738693214, -0.5738718922236132, 0.259668617018268, -0.3110419735617925, -0.4241206089786991, -0.4848864159630448, -0.6833899769706058, 0.134311526727684, -0.7678519410797704, -0.6122331433307215, 0.1802275444231857, -0.4054199742392262, -0.4685738088045863, 1.079181032168612, -1.175675538213316, -0.5740159116276775, -0.5355382207563028, -0.7973599217504732, 0.0247376476790195, -0.9854124293000476]|1616.3438720703125000|      4.00000000|[679, 224, 6, 62]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      15|[-1.2553874763810113, 0.2938642839980832, -0.2198121125801058, -0.1920462495308386, 0.0477036827104373, -0.0986331288360748, 0.4316441039457597, -1.4003881132134006, -0.4775796135599932, -0.4254256465043318, -0.0602434626171328, -0.1290199496749126, -0.6970611863265065, 0.5643222274099021, -1.4768238295923708, 0.3746111326266262, -0.817772868794832, -0.7521516146884508, -0.4517968250555985, -0.9411723090233999, -0.02293384407205, -1.6348213685143862, -0.976068117005062, -0.2526125046253678, -0.8908113668780009, -0.2648470389764837, 0.1544037467903573, -0.0330003357846911, -0.7424903201858873, 0.7589405024902198, -0.7045529738693214, -0.5738718922236132, 0.259668617018268, -0.3110419735617925, -0.4241206089786991, -0.4848864159630448, -0.6833899769706058, 0.134311526727684, -0.7678519410797704, -0.6122331433307215, 0.1802275444231857, -0.4054199742392262, -0.4685738088045863, 1.079181032168612, -1.175675538213316, -0.5740159116276775, -0.5355382207563028, -0.7973599217504732, 0.0247376476790195, -0.9854124293000476]|1616.3438720703125000|      2.00000000|[753, 248, 8, 70]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
