k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0265264188993366, 0.4597098969098303, -0.6092276192806535, 0.0693656886140353, 0.4733934854204408, -0.3587173221123997, 0.1546011146896595, -0.1377956566490212, 0.1277678052391664]|331267.0937500000000000|      2.00000000|[9, 0, 0, 3]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       2|[-0.0265264188993366, 0.4597098969098303, -0.6092276192806535, 0.0693656886140353, 0.4733934854204408, -0.3587173221123997, 0.1546011146896595, -0.1377956566490212, 0.1277678052391664]|331267.0937500000000000|      1.00000000|[21, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.0416988567749966, 0.5119067326873862, -0.3787102929019014, 0.1374004676990533, 1.1241794443615778, 0.0976735899209362, -0.0693730162965179, -0.0189645628810036, 0.6208986696140222]|26715.2148437500000000|      2.00000000|[29, 0, 0, 11]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       4|[-0.0416988567749966, 0.5119067326873862, -0.3787102929019014, 0.1374004676990533, 1.1241794443615778, 0.0976735899209362, -0.0693730162965179, -0.0189645628810036, 0.6208986696140222]|26715.2148437500000000|      1.00000000|[41, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.0416988567749966, 0.5119067326873862, -0.3787102929019014, 0.1374004676990533, 1.1241794443615778, 0.0976735899209362, -0.0693730162965179, -0.0189645628810036, 0.6208986696140222]|26715.2148437500000000|      0.50000000|[53, 0, 0, 21]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.0192588533070239, 0.4359594070762384, -0.2925808506001659, -0.1762461881814302, 1.2624952757018448, 0.1372533595041707, -0.2909548559558615, 0.2167949833604757, 0.7175669325933157]|9508.7050781250000000|      1.00000000|[63, 0, 0, 25]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       7|[0.0192588533070239, 0.4359594070762384, -0.2925808506001659, -0.1762461881814302, 1.2624952757018448, 0.1372533595041707, -0.2909548559558615, 0.2167949833604757, 0.7175669325933157]|9508.7050781250000000|      0.50000000|[75, 0, 0, 30]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.0192588533070239, 0.4359594070762384, -0.2925808506001659, -0.1762461881814302, 1.2624952757018448, 0.1372533595041707, -0.2909548559558615, 0.2167949833604757, 0.7175669325933157]|9508.7050781250000000|      0.25000000|[87, 0, 0, 35]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.0192588533070239, 0.4359594070762384, -0.2925808506001659, -0.1762461881814302, 1.2624952757018448, 0.1372533595041707, -0.2909548559558615, 0.2167949833604757, 0.7175669325933157]|9508.7050781250000000|      0.12500000|[99, 0, 0, 40]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.0668544078952069, 0.4269001601976602, -0.3300027097726547, -0.1215968527859506, 1.1992429754194538, 0.1470430090304101, -0.3461289840667749, 0.1912397159561298, 0.6844504564435866]|2085.0009765625000000|      0.25000000|[105, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
