k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.50000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.25000000|[48, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.12500000|[71, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-4.029171874460389, -0.0754623824686391, 3.975122939470521, -0.0144756755789124, -2.0091962783345174, -0.0809267965115913]|  1.2522720098495483|      0.25000000|[94, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-4.029171874460389, -0.0754623824686391, 3.975122939470521, -0.0144756755789124, -2.0091962783345174, -0.0809267965115913]|  1.2522720098495483|      0.12500000|[117, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-4.029171874460389, -0.0754623824686391, 3.975122939470521, -0.0144756755789124, -2.0091962783345174, -0.0809267965115913]|  1.2522720098495483|      0.06250000|[140, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-4.029171874460389, -0.0754623824686391, 3.975122939470521, -0.0144756755789124, -2.0091962783345174, -0.0809267965115913]|  1.2522720098495483|      0.03125000|[164, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-4.035435442112135, -0.0963011367206989, 3.9776797546779696, 0.0035602426339717, -2.0123245215748042, -0.0936334477595391]|  0.8244826197624207|      0.06250000|[186, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[-4.035435442112135, -0.0963011367206989, 3.9776797546779696, 0.0035602426339717, -2.0123245215748042, -0.0936334477595391]|  0.8244826197624207|      0.03125000|[210, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-4.035435442112135, -0.0963011367206989, 3.9776797546779696, 0.0035602426339717, -2.0123245215748042, -0.0936334477595391]|  0.8244826197624207|      0.01562500|[234, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[-4.035566109310456, -0.0829639240057516, 3.9775645280340197, -0.0030159167453606, -2.0119822897801423, -0.0888516033333373]|  0.5588347911834717|      0.03125000|[257, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[-4.035566109310456, -0.0829639240057516, 3.9775645280340197, -0.0030159167453606, -2.0119822897801423, -0.0888516033333373]|  0.5588347911834717|      0.01562500|[279, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[-4.0330607166088015, -0.0756096002450854, 3.9753192488102744, 0.0092810307127449, -2.00713321981508, -0.0908535721961672]|  0.4308517575263977|      0.03125000|[301, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      14|[-4.0330607166088015, -0.0756096002450854, 3.9753192488102744, 0.0092810307127449, -2.00713321981508, -0.0908535721961672]|  0.4308517575263977|      0.01562500|[323, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[-4.0330607166088015, -0.0756096002450854, 3.9753192488102744, 0.0092810307127449, -2.00713321981508, -0.0908535721961672]|  0.4308517575263977|      0.00781250|[346, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[-4.0330607166088015, -0.0756096002450854, 3.9753192488102744, 0.0092810307127449, -2.00713321981508, -0.0908535721961672]|  0.4308517575263977|      0.00390625|[368, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
