k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |999998000003.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.999997028608546, 0.9975622194358333]                                         |999995998208.0000000000000000|      2.00000000|[7, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[3.9999970173853203, 0.9977740988893378]                                        |999992000512.0000000000000000|      4.00000000|[13, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[7.999995913834089, 1.0007453627008858]                                         |999984005120.0000000000000000|      8.00000000|[19, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[15.999990116972441, 0.991114695394482]                                         |999968014336.0000000000000000|     16.00000000|[25, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[31.999978148137906, 0.9715442441501045]                                        |999936032768.0000000000000000|     32.00000000|[31, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[63.99979092901753, 1.0810065146054784]                                         |999872004096.0000000000000000|     64.00000000|[37, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[127.96743933743187, 3.115694966798009]                                         |999744208896.0000000000000000|    128.00000000|[43, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[127.96743933743187, 3.115694966798009]                                         |999744208896.0000000000000000|     64.00000000|[49, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[190.83753626476633, -8.857229168415213]                                        |999621197824.0000000000000000|    128.00000000|[55, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[190.83753626476633, -8.857229168415213]                                        |999621197824.0000000000000000|     64.00000000|[61, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
