k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2681417189509811, 0.9954625926699392, 0.4543991654157935, 1.4073543357337168, 1.0018864414692665, 1.5784623222330172, 0.5498478136021012, 1.1356615874065543]| 80.9708425886173586|      2.00000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       2|[0.2681417189509811, 0.9954625926699392, 0.4543991654157935, 1.4073543357337168, 1.0018864414692665, 1.5784623222330172, 0.5498478136021012, 1.1356615874065543]| 80.9708425886173586|      1.00000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.2681417189509811, 0.9954625926699392, 0.4543991654157935, 1.4073543357337168, 1.0018864414692665, 1.5784623222330172, 0.5498478136021012, 1.1356615874065543]| 80.9708425886173586|      0.50000000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.2681417189509811, 0.9954625926699392, 0.4543991654157935, 1.4073543357337168, 1.0018864414692665, 1.5784623222330172, 0.5498478136021012, 1.1356615874065543]| 80.9708425886173586|      0.25000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[0.2780203025817645, 0.9825347064754208, 0.4639642774085908, 1.31937769211527, 1.0024740819526021, 1.7521633854144572, 0.5318966665449005, 0.9810354130316454]| 64.2290228170525950|      0.50000000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate success | actual_k=2
       6|[0.2780203025817645, 0.9825347064754208, 0.4639642774085908, 1.31937769211527, 1.0024740819526021, 1.7521633854144572, 0.5318966665449005, 0.9810354130316454]| 64.2290228170525950|      0.25000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[0.2780203025817645, 0.9825347064754208, 0.4639642774085908, 1.31937769211527, 1.0024740819526021, 1.7521633854144572, 0.5318966665449005, 0.9810354130316454]| 64.2290228170525950|      0.12500000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[0.2917724186891421, 0.9197260680485649, 0.4196015522560927, 1.311443379086702, 0.9472384503653984, 1.7656611056607647, 0.5519180087400598, 1.0573632057637936]| 61.2467931980978619|      0.25000000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       9|[0.2917724186891421, 0.9197260680485649, 0.4196015522560927, 1.311443379086702, 0.9472384503653984, 1.7656611056607647, 0.5519180087400598, 1.0573632057637936]| 61.2467931980978619|      0.12500000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[0.2917724186891421, 0.9197260680485649, 0.4196015522560927, 1.311443379086702, 0.9472384503653984, 1.7656611056607647, 0.5519180087400598, 1.0573632057637936]| 61.2467931980978619|      0.06250000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[0.2596500669712608, 0.8868655419675351, 0.4072576950907832, 1.2797800381374242, 0.9341986482287594, 1.7529655211929243, 0.5573312664515403, 1.0406558806574442]| 58.4015291327372239|      0.12500000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      12|[0.2655369395303753, 0.8429971816279273, 0.3957353359060817, 1.2668929487235479, 0.8464826333440731, 1.821117379180092, 0.5427937038825168, 1.012073471416048]| 56.0665637135939718|      0.25000000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      13|[0.2655369395303753, 0.8429971816279273, 0.3957353359060817, 1.2668929487235479, 0.8464826333440731, 1.821117379180092, 0.5427937038825168, 1.012073471416048]| 56.0665637135939718|      0.12500000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.2655369395303753, 0.8429971816279273, 0.3957353359060817, 1.2668929487235479, 0.8464826333440731, 1.821117379180092, 0.5427937038825168, 1.012073471416048]| 56.0665637135939718|      0.06250000|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.2458423819445641, 0.7975936214897303, 0.3937162989693984, 1.23438094537315, 0.8352380566322055, 1.817716973202407, 0.5369806961151098, 1.0270397645684033]| 53.8212492080649128|      0.12500000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[0.2458423819445641, 0.7975936214897303, 0.3937162989693984, 1.23438094537315, 0.8352380566322055, 1.817716973202407, 0.5369806961151098, 1.0270397645684033]| 53.8212492080649128|      0.06250000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[0.2316798847464442, 0.7565023277795517, 0.3737156361776465, 1.216692601707621, 0.8244824992520727, 1.8413503416796861, 0.5583134355213308, 1.0402674382068002]| 52.0894431280781731|      0.12500000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      18|[0.2316798847464442, 0.7565023277795517, 0.3737156361776465, 1.216692601707621, 0.8244824992520727, 1.8413503416796861, 0.5583134355213308, 1.0402674382068002]| 52.0894431280781731|      0.06250000|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.2105618180144568, 0.7387903105319725, 0.3765415113997392, 1.196683083318233, 0.8171423646633085, 1.8921240603317713, 0.5664338472883511, 1.033910856045729]| 50.7364384300836875|      0.12500000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[0.2390778005673961, 0.6791598375574744, 0.4147672997881982, 1.1293608679745062, 0.7969247542437073, 1.9584349644652777, 0.5851482921739777, 1.02359409154746]| 49.1061195187631512|      0.25000000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[0.2390778005673961, 0.6791598375574744, 0.4147672997881982, 1.1293608679745062, 0.7969247542437073, 1.9584349644652777, 0.5851482921739777, 1.02359409154746]| 49.1061195187631512|      0.12500000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[0.2390778005673961, 0.6791598375574744, 0.4147672997881982, 1.1293608679745062, 0.7969247542437073, 1.9584349644652777, 0.5851482921739777, 1.02359409154746]| 49.1061195187631512|      0.06250000|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[0.2163214005169819, 0.6381861895939184, 0.3943279857287427, 1.0978587062210021, 0.7872950741525166, 1.946163454374871, 0.582996758488282, 1.016420885905574]| 46.7237721044315251|      0.12500000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[0.1663494817801151, 0.5688995041439605, 0.3797037132862612, 1.0287880971323216, 0.7360959668764637, 1.966344630191624, 0.5910908728276516, 1.0321816296256865]| 43.7270461441336025|      0.25000000|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      25|[0.1663494817801151, 0.5688995041439605, 0.3797037132862612, 1.0287880971323216, 0.7360959668764637, 1.966344630191624, 0.5910908728276516, 1.0321816296256865]| 43.7270461441336025|      0.12500000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[0.1890323328694883, 0.5179509610170554, 0.4167263649993244, 0.9517000417670078, 0.7337932844964238, 2.002446218362297, 0.5738028037723588, 1.0921314824493755]| 42.4090280807048217|      0.25000000|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      27|[0.1890323328694883, 0.5179509610170554, 0.4167263649993244, 0.9517000417670078, 0.7337932844964238, 2.002446218362297, 0.5738028037723588, 1.0921314824493755]| 42.4090280807048217|      0.12500000|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[0.1127994742810254, 0.5033737327752694, 0.4270656065910002, 0.9722607217660335, 0.7790378520371867, 2.057906478680077, 0.5886331315068017, 1.0310695121050821]| 40.1115512526605897|      0.25000000|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      29|[0.1127994742810254, 0.5033737327752694, 0.4270656065910002, 0.9722607217660335, 0.7790378520371867, 2.057906478680077, 0.5886331315068017, 1.0310695121050821]| 40.1115512526605897|      0.12500000|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[0.1236420220635612, 0.4418217080639332, 0.3963325645645929, 0.9182345230832177, 0.7507060663258728, 2.1256676012019096, 0.5930650637972696, 1.08048140909729]| 36.7463986372292553|      0.25000000|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[0.1236420220635612, 0.4418217080639332, 0.3963325645645929, 0.9182345230832177, 0.7507060663258728, 2.1256676012019096, 0.5930650637972696, 1.08048140909729]| 36.7463986372292553|      0.12500000|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[0.1449832367921191, 0.4089737808674327, 0.3434947418724055, 0.8585701110908046, 0.7674890937020881, 2.2075360506903565, 0.5757623700207112, 1.1018213347314862]| 34.1798897540690945|      0.25000000|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[0.1449832367921191, 0.4089737808674327, 0.3434947418724055, 0.8585701110908046, 0.7674890937020881, 2.2075360506903565, 0.5757623700207112, 1.1018213347314862]| 34.1798897540690945|      0.12500000|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[0.0838137343934337, 0.3764926764543621, 0.2838139848725881, 0.8073400653521298, 0.766401797653219, 2.2685612468091123, 0.5698752252822659, 1.1315205643973305]| 31.0457062082202988|      0.25000000|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[0.0838137343934337, 0.3764926764543621, 0.2838139848725881, 0.8073400653521298, 0.766401797653219, 2.2685612468091123, 0.5698752252822659, 1.1315205643973305]| 31.0457062082202988|      0.12500000|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      36|[0.0838137343934337, 0.3764926764543621, 0.2838139848725881, 0.8073400653521298, 0.766401797653219, 2.2685612468091123, 0.5698752252822659, 1.1315205643973305]| 31.0457062082202988|      0.06250000|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[0.0838137343934337, 0.3764926764543621, 0.2838139848725881, 0.8073400653521298, 0.766401797653219, 2.2685612468091123, 0.5698752252822659, 1.1315205643973305]| 31.0457062082202988|      0.03125000|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      38|[0.0728866544822593, 0.3586977736976891, 0.2779083844141014, 0.792182498453482, 0.7606534625503375, 2.2838662272197805, 0.5725684422037307, 1.132676293700013]| 30.1856973144016720|      0.06250000|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[0.0655235141674922, 0.3421419932867708, 0.2641196156111871, 0.7469745407031879, 0.7707636861142884, 2.3157000457343155, 0.5829070034117009, 1.121651039006468]| 29.1589323782801486|      0.12500000|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      40|[0.0655235141674922, 0.3421419932867708, 0.2641196156111871, 0.7469745407031879, 0.7707636861142884, 2.3157000457343155, 0.5829070034117009, 1.121651039006468]| 29.1589323782801486|      0.06250000|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
