k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.01562500|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       7|[1.0233449656765539, 0.0213021556621052, 1.8901984037786084, 0.0134624270815779, 0.0192044133746783, 2.0028492627015932, 0.4296021962608571, 0.0200418542994633, 2.1214349237983163, 0.8036082566341505, 0.0171454033315195, 2.1611257050461736, 0.2205258953167754, 0.0223169621355074, 2.221087243866118, 2.6896454514595662, 0.0204694815385655, 2.282161977384516, 0.8066337339705109, 0.0199772941498084, 2.3872146017982643, 2.2676395742226485, 0.0219140565524953, 2.4883993097648993, 14.35379865388116, 0.0255853687051947, 2.5613436981604014, 12.161515827896482, 0.0229024238317402, 2.707898420854994, 0.2750382261058824, 0.0215684202706623, 2.9408055356486793, 0.2423815875601434, 0.0191203868005201, 2.965611672405905, 1.165890456374662, 0.0204775121954784, 3.1313710981590486, 0.178197442471837, 0.0200931577710918, 3.227474752381094, 0.1163579585878692, 0.0229094740018923, 3.2558151940694318, 3.7458036582613268, 0.0212634983979576, 3.3796609822642525, 0.8332611271311999, 0.0215351511410163, 3.6710721528988812, 0.1568027041509576, 0.019341624287441, 3.7232829239444936, 0.3899588873497433, 0.0204599902507588, 3.829708697303373, 0.9239365022521859, 0.0179344272474985, 3.9562656714259137, 0.2609921889973862, 0.02184572921214, 4.055374465624931, 2.0713759999951615, 0.0200389832329803, 4.174391330847626, 1.9464108785737493, 0.0201717751764338, 4.430639300229849, 1.4848692328679447, 0.0184743173196574, 4.558185003651632, 0.4814066690536306, 0.0201217586103531, 4.600109707995967, 0.4942891351852739, 0.020091521616121, 4.703540348684624, 0.327925208895928, 0.0226473038647268, 4.801136597451685, 0.8409483526709932, 0.0193600467563289, 4.968306313523066, 0.459199109992413, 0.021285611830547, 5.396004523715934, 0.4901953997685563, 0.0201108701139312, 5.422026101941273, 0.9879773105384304, 0.022069743956508, 2.5882299232729236, -0.0198331269334282, 0.0198890507651373, 3.8608708602649795, 0.2649563837676619, 0.0219431941913928, 5.198783481961961]|3494417.4871030854992568|      0.03125000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       8|[1.0233449656765539, 0.0213021556621052, 1.8901984037786084, 0.0134624270815779, 0.0192044133746783, 2.0028492627015932, 0.4296021962608571, 0.0200418542994633, 2.1214349237983163, 0.8036082566341505, 0.0171454033315195, 2.1611257050461736, 0.2205258953167754, 0.0223169621355074, 2.221087243866118, 2.6896454514595662, 0.0204694815385655, 2.282161977384516, 0.8066337339705109, 0.0199772941498084, 2.3872146017982643, 2.2676395742226485, 0.0219140565524953, 2.4883993097648993, 14.35379865388116, 0.0255853687051947, 2.5613436981604014, 12.161515827896482, 0.0229024238317402, 2.707898420854994, 0.2750382261058824, 0.0215684202706623, 2.9408055356486793, 0.2423815875601434, 0.0191203868005201, 2.965611672405905, 1.165890456374662, 0.0204775121954784, 3.1313710981590486, 0.178197442471837, 0.0200931577710918, 3.227474752381094, 0.1163579585878692, 0.0229094740018923, 3.2558151940694318, 3.7458036582613268, 0.0212634983979576, 3.3796609822642525, 0.8332611271311999, 0.0215351511410163, 3.6710721528988812, 0.1568027041509576, 0.019341624287441, 3.7232829239444936, 0.3899588873497433, 0.0204599902507588, 3.829708697303373, 0.9239365022521859, 0.0179344272474985, 3.9562656714259137, 0.2609921889973862, 0.02184572921214, 4.055374465624931, 2.0713759999951615, 0.0200389832329803, 4.174391330847626, 1.9464108785737493, 0.0201717751764338, 4.430639300229849, 1.4848692328679447, 0.0184743173196574, 4.558185003651632, 0.4814066690536306, 0.0201217586103531, 4.600109707995967, 0.4942891351852739, 0.020091521616121, 4.703540348684624, 0.327925208895928, 0.0226473038647268, 4.801136597451685, 0.8409483526709932, 0.0193600467563289, 4.968306313523066, 0.459199109992413, 0.021285611830547, 5.396004523715934, 0.4901953997685563, 0.0201108701139312, 5.422026101941273, 0.9879773105384304, 0.022069743956508, 2.5882299232729236, -0.0198331269334282, 0.0198890507651373, 3.8608708602649795, 0.2649563837676619, 0.0219431941913928, 5.198783481961961]|3494417.4871030854992568|      0.01562500|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
       9|[1.0233449656765539, 0.0213021556621052, 1.8901984037786084, 0.0134624270815779, 0.0192044133746783, 2.0028492627015932, 0.4296021962608571, 0.0200418542994633, 2.1214349237983163, 0.8036082566341505, 0.0171454033315195, 2.1611257050461736, 0.2205258953167754, 0.0223169621355074, 2.221087243866118, 2.6896454514595662, 0.0204694815385655, 2.282161977384516, 0.8066337339705109, 0.0199772941498084, 2.3872146017982643, 2.2676395742226485, 0.0219140565524953, 2.4883993097648993, 14.35379865388116, 0.0255853687051947, 2.5613436981604014, 12.161515827896482, 0.0229024238317402, 2.707898420854994, 0.2750382261058824, 0.0215684202706623, 2.9408055356486793, 0.2423815875601434, 0.0191203868005201, 2.965611672405905, 1.165890456374662, 0.0204775121954784, 3.1313710981590486, 0.178197442471837, 0.0200931577710918, 3.227474752381094, 0.1163579585878692, 0.0229094740018923, 3.2558151940694318, 3.7458036582613268, 0.0212634983979576, 3.3796609822642525, 0.8332611271311999, 0.0215351511410163, 3.6710721528988812, 0.1568027041509576, 0.019341624287441, 3.7232829239444936, 0.3899588873497433, 0.0204599902507588, 3.829708697303373, 0.9239365022521859, 0.0179344272474985, 3.9562656714259137, 0.2609921889973862, 0.02184572921214, 4.055374465624931, 2.0713759999951615, 0.0200389832329803, 4.174391330847626, 1.9464108785737493, 0.0201717751764338, 4.430639300229849, 1.4848692328679447, 0.0184743173196574, 4.558185003651632, 0.4814066690536306, 0.0201217586103531, 4.600109707995967, 0.4942891351852739, 0.020091521616121, 4.703540348684624, 0.327925208895928, 0.0226473038647268, 4.801136597451685, 0.8409483526709932, 0.0193600467563289, 4.968306313523066, 0.459199109992413, 0.021285611830547, 5.396004523715934, 0.4901953997685563, 0.0201108701139312, 5.422026101941273, 0.9879773105384304, 0.022069743956508, 2.5882299232729236, -0.0198331269334282, 0.0198890507651373, 3.8608708602649795, 0.2649563837676619, 0.0219431941913928, 5.198783481961961]|3494417.4871030854992568|      0.00781250|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
      10|[1.0229386206030289, 0.021036797566866, 1.8912107841639365, 0.0128182326230542, 0.0191323537449035, 2.003164339094853, 0.4293659604456814, 0.0200357536891761, 2.121668147322553, 0.8037883396355321, 0.0173701002415233, 2.161399042112073, 0.2198094653337096, 0.022544398376291, 2.2219868549147543, 2.6894712273296957, 0.0200102732788989, 2.2826652091324253, 0.8069988935286017, 0.0195231282472169, 2.387301249724361, 2.2678111480434904, 0.0214399151669289, 2.4878720221621413, 14.353769578303929, 0.0305133201241106, 2.5612592538998533, 12.161380369677286, 0.026900726927669, 2.7080122470197256, 0.2750199112239324, 0.0207234541384992, 2.941554974325176, 0.2421320590215261, 0.0193113153402146, 2.966262859269455, 1.1661924464181912, 0.0208121164859184, 3.1313738020919293, 0.1774998436468069, 0.0202093979792329, 3.2278557041355094, 0.1165003697537683, 0.0228524810050295, 3.2561357922990766, 3.745894957449441, 0.0218208756807891, 3.3787340121264537, 0.8338904491918929, 0.0213146950746023, 3.6716546006745987, 0.156299197993572, 0.0198195255457347, 3.724056732868395, 0.3892950354698211, 0.0201482487016143, 3.829608907970884, 0.9236655381365795, 0.0184810673741487, 3.956900221295254, 0.2607182766754615, 0.022006015645895, 4.054666394467597, 2.071295790672942, 0.019671708835558, 4.174088205799364, 1.9459836634416632, 0.020591091208332, 4.430283350430516, 1.4849895006845308, 0.0190052305074349, 4.558813052503678, 0.4820774388247785, 0.0203563999815112, 4.600435002670644, 0.4938713785413808, 0.0196042536068907, 4.70346853334387, 0.3283112933174012, 0.0224504418681187, 4.800179350205924, 0.8409563999974566, 0.020138743658307, 4.968454003380638, 0.4598588927074332, 0.0207927103250287, 5.39602214348862, 0.4907318105985018, 0.0208744817901772, 5.421570017349194, 0.9874148524736709, 0.0228856575494634, 2.589015857929852, -0.0195717687312778, 0.0194180121879731, 3.860468074651219, 0.265312533090248, 0.0219699742878902, 5.198498605763426]|3127671.3205496035516262|      0.01562500|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=2
      11|[1.022933618439065, 0.0206878944152545, 1.8920579528483452, 0.0123912433389347, 0.01981890127686, 2.002095609468007, 0.4279288019413617, 0.0196436544221066, 2.1221283728566336, 0.8051145432074487, 0.0172788794275912, 2.16139555586527, 0.2196877656399353, 0.0225524025803624, 2.2207806258973246, 2.688566143037181, 0.0213240131133379, 2.28247950601232, 0.8087465898574338, 0.0189216545804567, 2.3884847055053355, 2.266962478709885, 0.0220528889949598, 2.486181014490164, 14.35330508998159, 0.0396867967823288, 2.5599722130660343, 12.162172799440361, 0.0360034879983368, 2.708862931827794, 0.2746541552850557, 0.0187590902115978, 2.941069721796192, 0.2427714406120943, 0.0179072554760832, 2.966773997988851, 1.1660989209023869, 0.0208587303181328, 3.1322178792497026, 0.1780735759802474, 0.0198246281318663, 3.2272882942643375, 0.1176287760254835, 0.022647283048334, 3.2565943451858548, 3.747124705693895, 0.0237098247267949, 3.3782286049066856, 0.8335853345903161, 0.0225045304680185, 3.673038983956744, 0.156336077706364, 0.0185261180634388, 3.724392208364076, 0.3881806002012281, 0.0195286627168674, 3.8309124417117575, 0.9237248665105493, 0.0173380146264917, 3.957184210485817, 0.261907135363933, 0.0223539880107939, 4.054711450101896, 2.071686386017988, 0.0208814785897548, 4.173573640342474, 1.9445538214585696, 0.0220886803070919, 4.431301205885028, 1.4855401272077289, 0.0184566914910613, 4.559478978285351, 0.4825156279689823, 0.0215705013942886, 4.599980204322971, 0.4936998826643303, 0.0194192719326477, 4.703389631189881, 0.3292035583475018, 0.0221115887241965, 4.799446617708034, 0.8419133985303155, 0.020985224183181, 4.968352666066146, 0.461039562567334, 0.0207969693373407, 5.397428480108224, 0.4909386483343819, 0.0198570154118273, 5.421576923227648, 0.9887798636537805, 0.0231399599328911, 2.5907626574974434, -0.021038061990881, 0.0191309800426746, 3.860684392401337, 0.2642115970200688, 0.0226026302794624, 5.199460521022318]|2651281.0804779971949756|      0.03125000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate success | actual_k=2
