k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[-0.7797446083853998, -0.8400940985927896, -0.7980277142391707, -0.8040789206944002, -0.8099591624421681, -0.8197809741822262, -0.8086744076369644, -0.8105360670091031, -0.8440766347553935, -0.8388984180293421, -0.7902600751277928, -0.7771702296522529, -0.8038552055794129, -0.7833971379327485, -0.7926242504632619, -0.8230264666701367, -0.7800959869350115, -0.7924478939620646, -0.8060028203893087, -0.7911282626956958, -0.7910090197537741, -0.8170762193140177, -0.8146923560637676, -0.7826419720344295, -0.8277841962125867, -0.8576883903281715, -0.8329230930169361, -0.7942603052890728, -0.7930943225380732, -0.8176363444473256, -0.8074117907125427, -0.8214929467647271, -0.8412463130829366, -0.8244409436284486, -0.8382259295910379, -0.8269924381795649, -0.7913533966486341, -0.8194458248152575, -0.8351879018767732, -0.7771026006159147, -0.8115011519090056, -0.81571452239616, -0.8431551522889975, -0.8448394662089149, -0.7703384537148367, -0.794644353428131, -0.7875049332631772, -0.8562282067699308, -0.8261319983208064, -0.8008464500395028, -0.8052342698745885, -0.7849839793167911, -0.8305710691406776, -0.7572147916928932, -0.7676998523209776, -0.8066001504331201, -0.8008125564135398, -0.8256091304218119, -0.7999572953718954, -0.8117961245416926, -0.7795506421419766, -0.8149493483386144, -0.8150400936117397, -0.8291570204192267, -0.8378502168851223, -0.7977843275590704, -0.8644851046629278, -0.8237938952752113, -0.8168025825985015, -0.8142471683697249, -0.8003703977036454, -0.7868783732736693, -0.8186697740028711, -0.8029905249185381, -0.8325688616095666, -0.8220615539515193, -0.7581572599420827, -0.7945954001522877, -0.8013328358902067, -0.836180823244353, -0.7874212326208324, -0.8509942101552269, -0.8068319831858038, -0.831287116461414, -0.7819835813445148, -0.832134449983527, -0.7851707046795353, -0.8364290729126518, -0.7843035398692125, -0.8493883999479489, -0.8138145629304238, -0.7930340364756157, -0.8096566216313854, -0.8103368286028096, -0.8328045078723052, -0.8058385218523124, -0.7865411505446377, -0.833183618774627, -0.773359737869263, -0.8085133190045196]|607.4591605771164495|      0.50000000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       4|[-0.7797446083853998, -0.8400940985927896, -0.7980277142391707, -0.8040789206944002, -0.8099591624421681, -0.8197809741822262, -0.8086744076369644, -0.8105360670091031, -0.8440766347553935, -0.8388984180293421, -0.7902600751277928, -0.7771702296522529, -0.8038552055794129, -0.7833971379327485, -0.7926242504632619, -0.8230264666701367, -0.7800959869350115, -0.7924478939620646, -0.8060028203893087, -0.7911282626956958, -0.7910090197537741, -0.8170762193140177, -0.8146923560637676, -0.7826419720344295, -0.8277841962125867, -0.8576883903281715, -0.8329230930169361, -0.7942603052890728, -0.7930943225380732, -0.8176363444473256, -0.8074117907125427, -0.8214929467647271, -0.8412463130829366, -0.8244409436284486, -0.8382259295910379, -0.8269924381795649, -0.7913533966486341, -0.8194458248152575, -0.8351879018767732, -0.7771026006159147, -0.8115011519090056, -0.81571452239616, -0.8431551522889975, -0.8448394662089149, -0.7703384537148367, -0.794644353428131, -0.7875049332631772, -0.8562282067699308, -0.8261319983208064, -0.8008464500395028, -0.8052342698745885, -0.7849839793167911, -0.8305710691406776, -0.7572147916928932, -0.7676998523209776, -0.8066001504331201, -0.8008125564135398, -0.8256091304218119, -0.7999572953718954, -0.8117961245416926, -0.7795506421419766, -0.8149493483386144, -0.8150400936117397, -0.8291570204192267, -0.8378502168851223, -0.7977843275590704, -0.8644851046629278, -0.8237938952752113, -0.8168025825985015, -0.8142471683697249, -0.8003703977036454, -0.7868783732736693, -0.8186697740028711, -0.8029905249185381, -0.8325688616095666, -0.8220615539515193, -0.7581572599420827, -0.7945954001522877, -0.8013328358902067, -0.836180823244353, -0.7874212326208324, -0.8509942101552269, -0.8068319831858038, -0.831287116461414, -0.7819835813445148, -0.832134449983527, -0.7851707046795353, -0.8364290729126518, -0.7843035398692125, -0.8493883999479489, -0.8138145629304238, -0.7930340364756157, -0.8096566216313854, -0.8103368286028096, -0.8328045078723052, -0.8058385218523124, -0.7865411505446377, -0.833183618774627, -0.773359737869263, -0.8085133190045196]|607.4591605771164495|      0.25000000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       5|[-0.7797446083853998, -0.8400940985927896, -0.7980277142391707, -0.8040789206944002, -0.8099591624421681, -0.8197809741822262, -0.8086744076369644, -0.8105360670091031, -0.8440766347553935, -0.8388984180293421, -0.7902600751277928, -0.7771702296522529, -0.8038552055794129, -0.7833971379327485, -0.7926242504632619, -0.8230264666701367, -0.7800959869350115, -0.7924478939620646, -0.8060028203893087, -0.7911282626956958, -0.7910090197537741, -0.8170762193140177, -0.8146923560637676, -0.7826419720344295, -0.8277841962125867, -0.8576883903281715, -0.8329230930169361, -0.7942603052890728, -0.7930943225380732, -0.8176363444473256, -0.8074117907125427, -0.8214929467647271, -0.8412463130829366, -0.8244409436284486, -0.8382259295910379, -0.8269924381795649, -0.7913533966486341, -0.8194458248152575, -0.8351879018767732, -0.7771026006159147, -0.8115011519090056, -0.81571452239616, -0.8431551522889975, -0.8448394662089149, -0.7703384537148367, -0.794644353428131, -0.7875049332631772, -0.8562282067699308, -0.8261319983208064, -0.8008464500395028, -0.8052342698745885, -0.7849839793167911, -0.8305710691406776, -0.7572147916928932, -0.7676998523209776, -0.8066001504331201, -0.8008125564135398, -0.8256091304218119, -0.7999572953718954, -0.8117961245416926, -0.7795506421419766, -0.8149493483386144, -0.8150400936117397, -0.8291570204192267, -0.8378502168851223, -0.7977843275590704, -0.8644851046629278, -0.8237938952752113, -0.8168025825985015, -0.8142471683697249, -0.8003703977036454, -0.7868783732736693, -0.8186697740028711, -0.8029905249185381, -0.8325688616095666, -0.8220615539515193, -0.7581572599420827, -0.7945954001522877, -0.8013328358902067, -0.836180823244353, -0.7874212326208324, -0.8509942101552269, -0.8068319831858038, -0.831287116461414, -0.7819835813445148, -0.832134449983527, -0.7851707046795353, -0.8364290729126518, -0.7843035398692125, -0.8493883999479489, -0.8138145629304238, -0.7930340364756157, -0.8096566216313854, -0.8103368286028096, -0.8328045078723052, -0.8058385218523124, -0.7865411505446377, -0.833183618774627, -0.773359737869263, -0.8085133190045196]|607.4591605771164495|      0.12500000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       6|[-0.7883649034416952, -0.838728331894894, -0.8078572918220447, -0.8167154708736084, -0.8204383884788325, -0.8239138770478474, -0.8132963773881504, -0.8133172573578734, -0.8594462051065594, -0.8313416238774238, -0.8151993118834434, -0.7869217045072314, -0.8208968841019544, -0.7777927741349153, -0.8299624481836494, -0.8288678276325735, -0.7951471347067354, -0.8013869781632645, -0.8106966856072648, -0.7992238434208041, -0.7892289018951251, -0.8151736424260464, -0.829202924647898, -0.7913629383740101, -0.834113520837716, -0.8629645006485522, -0.8355289245174151, -0.7974680222099222, -0.8044075674363912, -0.8289662921773011, -0.8236108421418885, -0.8316537546662208, -0.8294241456697531, -0.8232406653703046, -0.8239637946522597, -0.8525519951186094, -0.8030995690135185, -0.8337843413390399, -0.8249014697351348, -0.7891688235511062, -0.8078981175919518, -0.8227442095740848, -0.8510110051655906, -0.8309666352297821, -0.7593889724780086, -0.7850211460943282, -0.7834331022976554, -0.8678464068993829, -0.8491519950994199, -0.8115476748208059, -0.824960003359709, -0.8105618044195361, -0.8436802456550827, -0.7703534112950735, -0.7735272236427386, -0.8048599206660665, -0.8172830946708162, -0.8242675528237815, -0.7949496940410322, -0.8250519623301942, -0.7858076079641678, -0.8326042181260724, -0.8164416658339511, -0.8269713152314304, -0.8166621162221493, -0.8104818889484474, -0.859233674505177, -0.8495919567082272, -0.8191392775689879, -0.818046373774768, -0.8189246943311729, -0.7923623359358446, -0.8218242415740961, -0.8094292101197091, -0.8343636518726696, -0.8291574422578958, -0.7794694932034314, -0.7751836113821677, -0.8102750190586792, -0.8467109951528821, -0.791989295612476, -0.8598035882262296, -0.8272619099794322, -0.8231635249246361, -0.801895044128042, -0.846798510397398, -0.7821812148971529, -0.8456450056953247, -0.7871166706876249, -0.868408401596211, -0.841068233843034, -0.7917674485018201, -0.8248847487584402, -0.8105177395035758, -0.8315636912137796, -0.8135636457147788, -0.8002955732896393, -0.8305538494412424, -0.7778130284307286, -0.8170433938481482]|593.2418601646377283|      0.25000000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[-0.7883649034416952, -0.838728331894894, -0.8078572918220447, -0.8167154708736084, -0.8204383884788325, -0.8239138770478474, -0.8132963773881504, -0.8133172573578734, -0.8594462051065594, -0.8313416238774238, -0.8151993118834434, -0.7869217045072314, -0.8208968841019544, -0.7777927741349153, -0.8299624481836494, -0.8288678276325735, -0.7951471347067354, -0.8013869781632645, -0.8106966856072648, -0.7992238434208041, -0.7892289018951251, -0.8151736424260464, -0.829202924647898, -0.7913629383740101, -0.834113520837716, -0.8629645006485522, -0.8355289245174151, -0.7974680222099222, -0.8044075674363912, -0.8289662921773011, -0.8236108421418885, -0.8316537546662208, -0.8294241456697531, -0.8232406653703046, -0.8239637946522597, -0.8525519951186094, -0.8030995690135185, -0.8337843413390399, -0.8249014697351348, -0.7891688235511062, -0.8078981175919518, -0.8227442095740848, -0.8510110051655906, -0.8309666352297821, -0.7593889724780086, -0.7850211460943282, -0.7834331022976554, -0.8678464068993829, -0.8491519950994199, -0.8115476748208059, -0.824960003359709, -0.8105618044195361, -0.8436802456550827, -0.7703534112950735, -0.7735272236427386, -0.8048599206660665, -0.8172830946708162, -0.8242675528237815, -0.7949496940410322, -0.8250519623301942, -0.7858076079641678, -0.8326042181260724, -0.8164416658339511, -0.8269713152314304, -0.8166621162221493, -0.8104818889484474, -0.859233674505177, -0.8495919567082272, -0.8191392775689879, -0.818046373774768, -0.8189246943311729, -0.7923623359358446, -0.8218242415740961, -0.8094292101197091, -0.8343636518726696, -0.8291574422578958, -0.7794694932034314, -0.7751836113821677, -0.8102750190586792, -0.8467109951528821, -0.791989295612476, -0.8598035882262296, -0.8272619099794322, -0.8231635249246361, -0.801895044128042, -0.846798510397398, -0.7821812148971529, -0.8456450056953247, -0.7871166706876249, -0.868408401596211, -0.841068233843034, -0.7917674485018201, -0.8248847487584402, -0.8105177395035758, -0.8315636912137796, -0.8135636457147788, -0.8002955732896393, -0.8305538494412424, -0.7778130284307286, -0.8170433938481482]|593.2418601646377283|      0.12500000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       8|[-0.7794681809883821, -0.8546618301954814, -0.8096565510038517, -0.8207238093696915, -0.8441112616527909, -0.8184159630253971, -0.8262690532380591, -0.8119690252131446, -0.8407107183189014, -0.8581809777955685, -0.8160759328607025, -0.7971048340040549, -0.8394981382752427, -0.7805044811270474, -0.8217009470519254, -0.8535141516171655, -0.7936131453636874, -0.8131206425467191, -0.8105772783946371, -0.7888934476933191, -0.7922935459659518, -0.8190585347119251, -0.8479791249780115, -0.8121558580848124, -0.8514439639493989, -0.846942750983947, -0.8350220534494233, -0.8113610705985935, -0.8088091179939851, -0.8356787586691062, -0.8469209867279572, -0.8269702809505834, -0.831992568398766, -0.832913552656065, -0.8290271348779922, -0.8536819954809891, -0.827593225394924, -0.8369252894098486, -0.8140596458848537, -0.7957524117128255, -0.8239210240464513, -0.8172697412428013, -0.8588559449401351, -0.8368997661559344, -0.7631567144597396, -0.7963772145947143, -0.7920328327364797, -0.8681159461440262, -0.8670122319532106, -0.8321116945390642, -0.82353196869513, -0.8450080970992786, -0.8587401468047684, -0.7755988616942906, -0.7685806311175039, -0.8028621542257551, -0.8399115455356504, -0.8382948866141723, -0.811780971721044, -0.8275067454635596, -0.8080363497022297, -0.8381078077827249, -0.8336023323036172, -0.8449843848696268, -0.8251334440114397, -0.7853106643865816, -0.8698720946752201, -0.8507069008442413, -0.8305707196172436, -0.8169640261048696, -0.8203090497224068, -0.7938284391737367, -0.8185366946554151, -0.8191419311364936, -0.8201531823683529, -0.8329901759732371, -0.7862082523315819, -0.7958454861929948, -0.8164357402709015, -0.8430952500046188, -0.8049947830433518, -0.8507815332063754, -0.8195853393309983, -0.8154394163389341, -0.8109740921372486, -0.8423416398806013, -0.782168767379701, -0.8516066134602419, -0.8004173043300192, -0.8888496915850875, -0.847561881283479, -0.8142591749594534, -0.8279468451062871, -0.818905082505268, -0.8350397322835309, -0.8093226113686852, -0.7936209797170205, -0.8271528841535898, -0.7969220414170185, -0.8110358644127749]|580.6600097255720812|      0.25000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[-0.7794681809883821, -0.8546618301954814, -0.8096565510038517, -0.8207238093696915, -0.8441112616527909, -0.8184159630253971, -0.8262690532380591, -0.8119690252131446, -0.8407107183189014, -0.8581809777955685, -0.8160759328607025, -0.7971048340040549, -0.8394981382752427, -0.7805044811270474, -0.8217009470519254, -0.8535141516171655, -0.7936131453636874, -0.8131206425467191, -0.8105772783946371, -0.7888934476933191, -0.7922935459659518, -0.8190585347119251, -0.8479791249780115, -0.8121558580848124, -0.8514439639493989, -0.846942750983947, -0.8350220534494233, -0.8113610705985935, -0.8088091179939851, -0.8356787586691062, -0.8469209867279572, -0.8269702809505834, -0.831992568398766, -0.832913552656065, -0.8290271348779922, -0.8536819954809891, -0.827593225394924, -0.8369252894098486, -0.8140596458848537, -0.7957524117128255, -0.8239210240464513, -0.8172697412428013, -0.8588559449401351, -0.8368997661559344, -0.7631567144597396, -0.7963772145947143, -0.7920328327364797, -0.8681159461440262, -0.8670122319532106, -0.8321116945390642, -0.82353196869513, -0.8450080970992786, -0.8587401468047684, -0.7755988616942906, -0.7685806311175039, -0.8028621542257551, -0.8399115455356504, -0.8382948866141723, -0.811780971721044, -0.8275067454635596, -0.8080363497022297, -0.8381078077827249, -0.8336023323036172, -0.8449843848696268, -0.8251334440114397, -0.7853106643865816, -0.8698720946752201, -0.8507069008442413, -0.8305707196172436, -0.8169640261048696, -0.8203090497224068, -0.7938284391737367, -0.8185366946554151, -0.8191419311364936, -0.8201531823683529, -0.8329901759732371, -0.7862082523315819, -0.7958454861929948, -0.8164357402709015, -0.8430952500046188, -0.8049947830433518, -0.8507815332063754, -0.8195853393309983, -0.8154394163389341, -0.8109740921372486, -0.8423416398806013, -0.782168767379701, -0.8516066134602419, -0.8004173043300192, -0.8888496915850875, -0.847561881283479, -0.8142591749594534, -0.8279468451062871, -0.818905082505268, -0.8350397322835309, -0.8093226113686852, -0.7936209797170205, -0.8271528841535898, -0.7969220414170185, -0.8110358644127749]|580.6600097255720812|      0.12500000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
      10|[-0.7849737278059858, -0.844010285694607, -0.8267767095478373, -0.8308592431272449, -0.8454197371176633, -0.8177755153895551, -0.8179575454772182, -0.8229648281004635, -0.83993881157215, -0.86768971454898, -0.8143526443218233, -0.7995214565112583, -0.8283660925066877, -0.7959051186232027, -0.8387328369854257, -0.8511386861324766, -0.7970132603594928, -0.8119983636355511, -0.8014222155695866, -0.8007685903351975, -0.7916503904794697, -0.8215736971881298, -0.8611160630181153, -0.8206482906833933, -0.8758557622582857, -0.8378587581589876, -0.8367896467874442, -0.8191519587243771, -0.7923988194187083, -0.8283262255721503, -0.8529078617925249, -0.8535510653068219, -0.8384132366411496, -0.8472387363436845, -0.8400498124449198, -0.8435492885856929, -0.8359933821276355, -0.845970778479289, -0.8135154743070865, -0.8015046583941233, -0.826834799912195, -0.8364870844287352, -0.8402504724242145, -0.8483405612981507, -0.7754684623945359, -0.8124165288059163, -0.8044582159010302, -0.8676262791052395, -0.8694955141320407, -0.8239740899325525, -0.8395201774028973, -0.8445553130639893, -0.883841525781564, -0.7936075028263323, -0.7758972899429256, -0.7995030192999669, -0.8477152009207521, -0.8342830046171299, -0.8151119357365295, -0.8481875607574181, -0.8149787701787667, -0.8375307810300661, -0.8374668202433005, -0.8421108541818958, -0.8325794775474799, -0.8103383681051878, -0.8748423016431084, -0.8524118253585302, -0.8587016270384489, -0.8331280610837033, -0.845721323060429, -0.7892283881448667, -0.8203427022170788, -0.8128541140414866, -0.8283793053041036, -0.8356401172859689, -0.7963855050810285, -0.8021355823034175, -0.8332977438434652, -0.850050699271123, -0.8243108551188376, -0.8828365792824631, -0.8121420211913956, -0.8260631280001584, -0.8342231285013145, -0.8465940461234766, -0.7662750523309204, -0.8453786908442557, -0.7967598578143472, -0.8970689314197977, -0.8397656152174063, -0.8320285590685224, -0.8386777965436084, -0.8200225021531807, -0.8090317619255397, -0.8171037861590492, -0.7940095231107944, -0.7997414304015449, -0.784619764776857, -0.8242627944855124]|570.7448682317454995|      0.25000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
      11|[-0.7849737278059858, -0.844010285694607, -0.8267767095478373, -0.8308592431272449, -0.8454197371176633, -0.8177755153895551, -0.8179575454772182, -0.8229648281004635, -0.83993881157215, -0.86768971454898, -0.8143526443218233, -0.7995214565112583, -0.8283660925066877, -0.7959051186232027, -0.8387328369854257, -0.8511386861324766, -0.7970132603594928, -0.8119983636355511, -0.8014222155695866, -0.8007685903351975, -0.7916503904794697, -0.8215736971881298, -0.8611160630181153, -0.8206482906833933, -0.8758557622582857, -0.8378587581589876, -0.8367896467874442, -0.8191519587243771, -0.7923988194187083, -0.8283262255721503, -0.8529078617925249, -0.8535510653068219, -0.8384132366411496, -0.8472387363436845, -0.8400498124449198, -0.8435492885856929, -0.8359933821276355, -0.845970778479289, -0.8135154743070865, -0.8015046583941233, -0.826834799912195, -0.8364870844287352, -0.8402504724242145, -0.8483405612981507, -0.7754684623945359, -0.8124165288059163, -0.8044582159010302, -0.8676262791052395, -0.8694955141320407, -0.8239740899325525, -0.8395201774028973, -0.8445553130639893, -0.883841525781564, -0.7936075028263323, -0.7758972899429256, -0.7995030192999669, -0.8477152009207521, -0.8342830046171299, -0.8151119357365295, -0.8481875607574181, -0.8149787701787667, -0.8375307810300661, -0.8374668202433005, -0.8421108541818958, -0.8325794775474799, -0.8103383681051878, -0.8748423016431084, -0.8524118253585302, -0.8587016270384489, -0.8331280610837033, -0.845721323060429, -0.7892283881448667, -0.8203427022170788, -0.8128541140414866, -0.8283793053041036, -0.8356401172859689, -0.7963855050810285, -0.8021355823034175, -0.8332977438434652, -0.850050699271123, -0.8243108551188376, -0.8828365792824631, -0.8121420211913956, -0.8260631280001584, -0.8342231285013145, -0.8465940461234766, -0.7662750523309204, -0.8453786908442557, -0.7967598578143472, -0.8970689314197977, -0.8397656152174063, -0.8320285590685224, -0.8386777965436084, -0.8200225021531807, -0.8090317619255397, -0.8171037861590492, -0.7940095231107944, -0.7997414304015449, -0.784619764776857, -0.8242627944855124]|570.7448682317454995|      0.12500000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
