k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       2|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.25000000|[26, 8, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       3|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.12500000|[39, 12, 3, 6]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       4|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.06250000|[52, 16, 4, 8]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       5|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.03125000|[65, 20, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       6|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.01562500|[78, 24, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       7|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00781250|[91, 28, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       8|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00390625|[104, 32, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
       9|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00195312|[117, 36, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      10|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00097656|[130, 40, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      11|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00048828|[143, 44, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00024414|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00012207|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00006104|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00003052|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00001526|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00000763|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[0.0, 0.0, 1.0, 0.05, 3527.31, 29.4219, 26185.9]                                |448.9786169854486388|      0.00000381|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-6.963263401e-07, -2.6292077716e-06, 1.0000011810174692, 0.0500014151008635, 3527.3100008000206, 29.421900639825566, 26185.899998354525]|448.9412969358853047|      0.00000763|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[-6.963263401e-07, -2.6292077716e-06, 1.0000011810174692, 0.0500014151008635, 3527.3100008000206, 29.421900639825566, 26185.899998354525]|448.9412969358853047|      0.00000381|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[-6.963263401e-07, -2.6292077716e-06, 1.0000011810174692, 0.0500014151008635, 3527.3100008000206, 29.421900639825566, 26185.899998354525]|448.9412969358853047|      0.00000191|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[-7.912258876e-07, -7.909264632e-07, 1.000001277895729, 0.0500018796097738, 3527.3100006489326, 29.42190067569359, 26185.89999833387]|448.9243180152610648|      0.00000381|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      23|[-7.912258876e-07, -7.909264632e-07, 1.000001277895729, 0.0500018796097738, 3527.3100006489326, 29.42190067569359, 26185.89999833387]|448.9243180152610648|      0.00000191|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-7.912258876e-07, -7.909264632e-07, 1.000001277895729, 0.0500018796097738, 3527.3100006489326, 29.42190067569359, 26185.89999833387]|448.9243180152610648|      0.00000095|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[-9.004786648e-07, -1.6365868427e-06, 1.000001240522086, 0.0500022974003238, 3527.3100006616914, 29.421900636241524, 26185.899998402805]|448.9099984531640075|      0.00000191|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[-1.4354040969e-06, -1.8737463322e-06, 1.0000006836798856, 0.0500035510567038, 3527.3100017395254, 29.421900159696953, 26185.89999856105]|448.8954385264388520|      0.00000381|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[-1.4354040969e-06, -1.8737463322e-06, 1.0000006836798856, 0.0500035510567038, 3527.3100017395254, 29.421900159696953, 26185.89999856105]|448.8954385264388520|      0.00000191|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-1.9249480988e-06, -8.133422627e-07, 1.0000004744172508, 0.0500050298675441, 3527.3100018457767, 29.421899986634692, 26185.89999851682]|448.8825854067353021|      0.00000381|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[-1.9249480988e-06, -8.133422627e-07, 1.0000004744172508, 0.0500050298675441, 3527.3100018457767, 29.421899986634692, 26185.89999851682]|448.8825854067353021|      0.00000191|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-1.9249480988e-06, -8.133422627e-07, 1.0000004744172508, 0.0500050298675441, 3527.3100018457767, 29.421899986634692, 26185.89999851682]|448.8825854067353021|      0.00000095|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[-1.9188955245e-06, -1.6610496974e-06, 1.0000005061165484, 0.050005450383681, 3527.3100017925376, 29.421899942956554, 26185.899998607754]|448.8690143576562264|      0.00000191|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-2.6067905805e-06, -1.2965773132e-06, 1.00000090431599, 0.0500070921246976, 3527.3100018825303, 29.421899908610023, 26185.899999018588]|448.8481635552926718|      0.00000381|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[-2.6067905805e-06, -1.2965773132e-06, 1.00000090431599, 0.0500070921246976, 3527.3100018825303, 29.421899908610023, 26185.899999018588]|448.8481635552926718|      0.00000191|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
