k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[71, 10, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=2
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[142, 20, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[213, 30, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[284, 40, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[355, 50, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       6|[4.13464557102463, 0.038693413574745, 0.1787417832601357, 0.0222932310879727, 1.6556678888656189, 0.0258092527480621, 1.192535828218565, 0.0170676828774421, 0.2930386613901222, 0.0210086405872014, 0.3322398809009819, 0.0189964403120076, 0.0829125050438353, 0.0230912054403951, 0.250891289193292, 0.0149915811019546, 1.4006622381383937, 0.0197406290828104, 1.1749114222772519, 0.0169997930624311, 0.0940674447994001, 0.0185554110452669, 0.1315045435058262, 0.0254115957513772, 0.3066110447847668, 0.0238896678962459, 0.1077661790548719, 0.017513529484438, 0.1194057465161332, 0.0211920090071262, 0.5451103351597798, 0.020280066200203, 0.0051876881930153, 0.0181822503138652, 0.0923926282469758, 0.026841580654691, 0.1152561329714577, 0.0265941513508927, 0.0347060511015434, 0.0226279596207948, 0.1030192410121004, 0.0238530016631885, 0.2832588187020203, 0.0226072173716218, 0.4208850001558448, 0.0174467937203828, 0.1669788883905507, 0.0156080963806097, 0.0720947381852407, 0.018177937501162, 0.3149941694844984, 0.020504126946851, 0.1414972697294679, 0.0151113400774392, 0.2874465367133146, 0.0202915239775442, 0.0604277099937075, 0.0169755646449129, 0.1490447046912446, 0.020603821902589, 0.1897231916868474, 0.0216166894896596, 0.1577356634769271, 0.020962701468957, 0.3938547194514282, 0.0155742341116605]|193337.1003585006110370|      0.06250000|[426, 60, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       7|[4.13464557102463, 0.038693413574745, 0.1787417832601357, 0.0222932310879727, 1.6556678888656189, 0.0258092527480621, 1.192535828218565, 0.0170676828774421, 0.2930386613901222, 0.0210086405872014, 0.3322398809009819, 0.0189964403120076, 0.0829125050438353, 0.0230912054403951, 0.250891289193292, 0.0149915811019546, 1.4006622381383937, 0.0197406290828104, 1.1749114222772519, 0.0169997930624311, 0.0940674447994001, 0.0185554110452669, 0.1315045435058262, 0.0254115957513772, 0.3066110447847668, 0.0238896678962459, 0.1077661790548719, 0.017513529484438, 0.1194057465161332, 0.0211920090071262, 0.5451103351597798, 0.020280066200203, 0.0051876881930153, 0.0181822503138652, 0.0923926282469758, 0.026841580654691, 0.1152561329714577, 0.0265941513508927, 0.0347060511015434, 0.0226279596207948, 0.1030192410121004, 0.0238530016631885, 0.2832588187020203, 0.0226072173716218, 0.4208850001558448, 0.0174467937203828, 0.1669788883905507, 0.0156080963806097, 0.0720947381852407, 0.018177937501162, 0.3149941694844984, 0.020504126946851, 0.1414972697294679, 0.0151113400774392, 0.2874465367133146, 0.0202915239775442, 0.0604277099937075, 0.0169755646449129, 0.1490447046912446, 0.020603821902589, 0.1897231916868474, 0.0216166894896596, 0.1577356634769271, 0.020962701468957, 0.3938547194514282, 0.0155742341116605]|193337.1003585006110370|      0.03125000|[497, 70, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       8|[4.134230127711219, 0.0568965328012655, 0.171788799277638, 0.0267716751938072, 1.6578090030613093, 0.0310584035117181, 1.1908720920649396, 0.0199187976380156, 0.292063404022702, 0.0189818344205374, 0.3308018560707943, 0.0196532566108579, 0.0816854321366023, 0.0225873433431922, 0.2510259226520956, 0.0119268958315219, 1.4035153667774987, 0.0219679772839554, 1.17250868137337, 0.0308326236910988, 0.091921064149662, 0.0165616721474926, 0.1350118960323179, 0.0188359082875855, 0.3084323663445181, 0.0221366564734919, 0.1066421858214358, 0.017737601910989, 0.1200711806597033, 0.0212654368130504, 0.5436774735572194, 0.0198667522441371, 0.0034831882898293, 0.0177555114774321, 0.0922206644691528, 0.0284077536594212, 0.1083945825567869, 0.027335256281903, 0.0353780803228265, 0.0243723008212974, 0.106820180419547, 0.0186845811124767, 0.279056966452149, 0.0243698957034439, 0.423439413748657, 0.0127862602808777, 0.1649202262645263, 0.0157304068892126, 0.0729868599271782, 0.0159452131611682, 0.3131251456610049, 0.0205843118159563, 0.1430435221009556, 0.0141875887634808, 0.2830748678719058, 0.0223849615750853, 0.0582202077533741, 0.0168894490753274, 0.1468395830942213, 0.0228476058028006, 0.1863745450234496, 0.0218061573464184, 0.1611471980339534, 0.0214296381818566, 0.3942053187594554, 0.0133356544215491]|160329.4573258861491922|      0.06250000|[568, 80, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       9|[4.134230127711219, 0.0568965328012655, 0.171788799277638, 0.0267716751938072, 1.6578090030613093, 0.0310584035117181, 1.1908720920649396, 0.0199187976380156, 0.292063404022702, 0.0189818344205374, 0.3308018560707943, 0.0196532566108579, 0.0816854321366023, 0.0225873433431922, 0.2510259226520956, 0.0119268958315219, 1.4035153667774987, 0.0219679772839554, 1.17250868137337, 0.0308326236910988, 0.091921064149662, 0.0165616721474926, 0.1350118960323179, 0.0188359082875855, 0.3084323663445181, 0.0221366564734919, 0.1066421858214358, 0.017737601910989, 0.1200711806597033, 0.0212654368130504, 0.5436774735572194, 0.0198667522441371, 0.0034831882898293, 0.0177555114774321, 0.0922206644691528, 0.0284077536594212, 0.1083945825567869, 0.027335256281903, 0.0353780803228265, 0.0243723008212974, 0.106820180419547, 0.0186845811124767, 0.279056966452149, 0.0243698957034439, 0.423439413748657, 0.0127862602808777, 0.1649202262645263, 0.0157304068892126, 0.0729868599271782, 0.0159452131611682, 0.3131251456610049, 0.0205843118159563, 0.1430435221009556, 0.0141875887634808, 0.2830748678719058, 0.0223849615750853, 0.0582202077533741, 0.0168894490753274, 0.1468395830942213, 0.0228476058028006, 0.1863745450234496, 0.0218061573464184, 0.1611471980339534, 0.0214296381818566, 0.3942053187594554, 0.0133356544215491]|160329.4573258861491922|      0.03125000|[639, 90, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
      10|[4.134230127711219, 0.0568965328012655, 0.171788799277638, 0.0267716751938072, 1.6578090030613093, 0.0310584035117181, 1.1908720920649396, 0.0199187976380156, 0.292063404022702, 0.0189818344205374, 0.3308018560707943, 0.0196532566108579, 0.0816854321366023, 0.0225873433431922, 0.2510259226520956, 0.0119268958315219, 1.4035153667774987, 0.0219679772839554, 1.17250868137337, 0.0308326236910988, 0.091921064149662, 0.0165616721474926, 0.1350118960323179, 0.0188359082875855, 0.3084323663445181, 0.0221366564734919, 0.1066421858214358, 0.017737601910989, 0.1200711806597033, 0.0212654368130504, 0.5436774735572194, 0.0198667522441371, 0.0034831882898293, 0.0177555114774321, 0.0922206644691528, 0.0284077536594212, 0.1083945825567869, 0.027335256281903, 0.0353780803228265, 0.0243723008212974, 0.106820180419547, 0.0186845811124767, 0.279056966452149, 0.0243698957034439, 0.423439413748657, 0.0127862602808777, 0.1649202262645263, 0.0157304068892126, 0.0729868599271782, 0.0159452131611682, 0.3131251456610049, 0.0205843118159563, 0.1430435221009556, 0.0141875887634808, 0.2830748678719058, 0.0223849615750853, 0.0582202077533741, 0.0168894490753274, 0.1468395830942213, 0.0228476058028006, 0.1863745450234496, 0.0218061573464184, 0.1611471980339534, 0.0214296381818566, 0.3942053187594554, 0.0133356544215491]|160329.4573258861491922|      0.01562500|[710, 100, 10, 60]                                                         |  | used linear model with 81 points | iterate failure | actual_k=2
      11|[4.13441853985837, 0.0618632878405808, 0.1697578312409243, 0.0267714286279047, 1.6553728655333928, 0.0306355924261124, 1.1910379181826634, 0.0191440900874701, 0.2934593200870036, 0.0150910062945486, 0.3312994578291585, 0.0229243924374144, 0.0809219321172975, 0.0177796994869225, 0.250911233931256, 0.0116014700363103, 1.401305664290497, 0.0248939270156678, 1.1705540319821637, 0.0320006473458408, 0.0878242208371684, 0.014954506441821, 0.1376542500510655, 0.0189457002122444, 0.3053373984060701, 0.0224315073975896, 0.1072384130374722, 0.0168513475695365, 0.1228606181624234, 0.0231156530326818, 0.5419903982225841, 0.0183287653462272, 0.0039043977998874, 0.0168991762580516, 0.0893424393496379, 0.0291450717772403, 0.1093509321626893, 0.0264153686907798, 0.0330324426479961, 0.02643830577202, 0.1046004801467183, 0.0177913210679548, 0.2806104233087501, 0.0247230784255974, 0.4232231007559595, 0.0135096393997681, 0.1660094357999006, 0.0175199214060435, 0.0749412096800945, 0.0159189834419473, 0.3160562385417517, 0.021156804919962, 0.142463912683217, 0.01256887714139, 0.2811243373567158, 0.0197707503971769, 0.0577757503157856, 0.0175760309735382, 0.1463654623498186, 0.0236493807326188, 0.186707379041812, 0.023274613879133, 0.1632485197091536, 0.0205890129114924, 0.3944166355493771, 0.017171163336945]|155118.8002411412890069|      0.03125000|[781, 110, 11, 66]                                                         |  | used linear model with 81 points | iterate success | actual_k=2
