k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[81, 0, 1, 6]                                                              |  | used linear model with 81 points | iterate failure | actual_k=0
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[162, 0, 2, 12]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[243, 0, 3, 18]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[324, 0, 4, 24]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[405, 0, 5, 30]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       6|[4.140144135439131, 0.0413973582008811, 0.1730964019966421, 0.0197638003665518, 1.660235682261038, 0.0233392498312522, 1.1906390034974879, 0.0246388012906487, 0.2931963487998865, 0.0209148008815891, 0.335536596584778, 0.0138577551352708, 0.078754646841888, 0.0168139513359014, 0.2527604397840632, 0.0215176045788334, 1.394356294968783, 0.0268289894032418, 1.1739973260356737, 0.0226813424564052, 0.08885240382112, 0.0207626983133566, 0.1244558202956312, 0.0221994795405598, 0.2973492127275661, 0.0206301890202401, 0.1068041927942366, 0.0208980112472706, 0.1212499685257847, 0.0151560498011037, 0.5445283712792394, 0.0200028033231084, 0.0061694458699722, 0.020615271449868, 0.0903640246359681, 0.0166989139767215, 0.1098737827848234, 0.0207474424765335, 0.0377380669828143, 0.0211602951466594, 0.0981288009141597, 0.0186983739124129, 0.2870377022788163, 0.0216677409945781, 0.4184093215290851, 0.0201682688722745, 0.1624786836921044, 0.0198759095146104, 0.0752737222221593, 0.0195165997637317, 0.3166078803835956, 0.021173499312143, 0.1424922868586707, 0.0184626083586305, 0.2836095095761979, 0.0172709190559053, 0.0611473508846672, 0.014854283715287, 0.14958028869788, 0.020219333744979, 0.1904100682577357, 0.0156791434916023, 0.1504711198445536, 0.019967431845925, 0.3946067410774156, 0.0227747970804432]|178726.1066271764575504|      0.06250000|[486, 0, 6, 36]                                                            |  | used linear model with 81 points | iterate success | actual_k=0
       7|[4.140144135439131, 0.0413973582008811, 0.1730964019966421, 0.0197638003665518, 1.660235682261038, 0.0233392498312522, 1.1906390034974879, 0.0246388012906487, 0.2931963487998865, 0.0209148008815891, 0.335536596584778, 0.0138577551352708, 0.078754646841888, 0.0168139513359014, 0.2527604397840632, 0.0215176045788334, 1.394356294968783, 0.0268289894032418, 1.1739973260356737, 0.0226813424564052, 0.08885240382112, 0.0207626983133566, 0.1244558202956312, 0.0221994795405598, 0.2973492127275661, 0.0206301890202401, 0.1068041927942366, 0.0208980112472706, 0.1212499685257847, 0.0151560498011037, 0.5445283712792394, 0.0200028033231084, 0.0061694458699722, 0.020615271449868, 0.0903640246359681, 0.0166989139767215, 0.1098737827848234, 0.0207474424765335, 0.0377380669828143, 0.0211602951466594, 0.0981288009141597, 0.0186983739124129, 0.2870377022788163, 0.0216677409945781, 0.4184093215290851, 0.0201682688722745, 0.1624786836921044, 0.0198759095146104, 0.0752737222221593, 0.0195165997637317, 0.3166078803835956, 0.021173499312143, 0.1424922868586707, 0.0184626083586305, 0.2836095095761979, 0.0172709190559053, 0.0611473508846672, 0.014854283715287, 0.14958028869788, 0.020219333744979, 0.1904100682577357, 0.0156791434916023, 0.1504711198445536, 0.019967431845925, 0.3946067410774156, 0.0227747970804432]|178726.1066271764575504|      0.03125000|[567, 0, 7, 42]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       8|[4.138784248221397, 0.059628876571168, 0.1759685712741443, 0.024926760185731, 1.6572549260326654, 0.0356447325158848, 1.1873543585040705, 0.0270390789771119, 0.2959311539443784, 0.0204289289970419, 0.3364435948932554, 0.0169341963460628, 0.0793540734759525, 0.0203639808846448, 0.249035486258209, 0.0213183985222334, 1.3927228447582565, 0.0307313765449567, 1.1783925983749963, 0.0276144578684394, 0.087344867559547, 0.0218396684304359, 0.1246699064284498, 0.0245967449761435, 0.2909535375015453, 0.0206359783720358, 0.1099737514912276, 0.0200806839493883, 0.1217348242479881, 0.0142367546225575, 0.5452696285635942, 0.0193150530893227, 0.0057427437962102, 0.0210773184818099, 0.0865913532525366, 0.0139080150557669, 0.1075530650266642, 0.0221293513300413, 0.0436410163122332, 0.0172278960927765, 0.0991034077042964, 0.0181700291867616, 0.2878959823044934, 0.0266848838125917, 0.4153796157414177, 0.0178988712409457, 0.1608468309019481, 0.0209831639786285, 0.0772965604317984, 0.0198132043598362, 0.3117808390059724, 0.025021845805768, 0.1468179869258001, 0.0137690016637505, 0.2869123006574535, 0.0203421421723545, 0.0632279599820192, 0.0146346845154476, 0.1492269242936516, 0.0196615319144982, 0.1911217096742409, 0.0149600878055003, 0.148051019059808, 0.019315049222842, 0.3901037498756297, 0.0225832125861791]|148803.5684738153649960|      0.06250000|[648, 0, 8, 48]                                                            |  | used linear model with 81 points | iterate success | actual_k=0
       9|[4.138784248221397, 0.059628876571168, 0.1759685712741443, 0.024926760185731, 1.6572549260326654, 0.0356447325158848, 1.1873543585040705, 0.0270390789771119, 0.2959311539443784, 0.0204289289970419, 0.3364435948932554, 0.0169341963460628, 0.0793540734759525, 0.0203639808846448, 0.249035486258209, 0.0213183985222334, 1.3927228447582565, 0.0307313765449567, 1.1783925983749963, 0.0276144578684394, 0.087344867559547, 0.0218396684304359, 0.1246699064284498, 0.0245967449761435, 0.2909535375015453, 0.0206359783720358, 0.1099737514912276, 0.0200806839493883, 0.1217348242479881, 0.0142367546225575, 0.5452696285635942, 0.0193150530893227, 0.0057427437962102, 0.0210773184818099, 0.0865913532525366, 0.0139080150557669, 0.1075530650266642, 0.0221293513300413, 0.0436410163122332, 0.0172278960927765, 0.0991034077042964, 0.0181700291867616, 0.2878959823044934, 0.0266848838125917, 0.4153796157414177, 0.0178988712409457, 0.1608468309019481, 0.0209831639786285, 0.0772965604317984, 0.0198132043598362, 0.3117808390059724, 0.025021845805768, 0.1468179869258001, 0.0137690016637505, 0.2869123006574535, 0.0203421421723545, 0.0632279599820192, 0.0146346845154476, 0.1492269242936516, 0.0196615319144982, 0.1911217096742409, 0.0149600878055003, 0.148051019059808, 0.019315049222842, 0.3901037498756297, 0.0225832125861791]|148803.5684738153649960|      0.03125000|[729, 0, 9, 54]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
      10|[4.134735847885927, 0.0781049745657286, 0.1703900260523499, 0.025692761089498, 1.6571756190219111, 0.0427148457332615, 1.1880873792190187, 0.0380233484046262, 0.300476797360675, 0.0204224145215657, 0.3336987709212849, 0.0149164292929934, 0.0775829268826379, 0.0185750441673567, 0.2492682285665951, 0.0219230275464075, 1.3974238692509877, 0.0326758477802917, 1.175879453901568, 0.034159211797806, 0.0879323910693138, 0.0210816159706621, 0.1283175785282999, 0.0194370276977937, 0.291232994038673, 0.0236916514437361, 0.1121856146353915, 0.0254300292451138, 0.1207542898372194, 0.0159699670002993, 0.5454860088227073, 0.0232204011316211, 0.005249240197342, 0.020562474578081, 0.0882936967030078, 0.010886272302068, 0.1085823139624435, 0.022592632394489, 0.0460614662177975, 0.0174997077056181, 0.0999431042996238, 0.018467569289592, 0.2885384693098738, 0.0262026018838752, 0.4134166360556987, 0.0179740792944907, 0.1606184694960935, 0.019869715230717, 0.0761745987851145, 0.0160131869498071, 0.3090515186432917, 0.0259096893538442, 0.1471019615424916, 0.0144507295022608, 0.2848027380973469, 0.0256357524276363, 0.0567042753096778, 0.0151054867009385, 0.1438406002754866, 0.0201785177898776, 0.1894057117, 0.0205719140920442, 0.1490487099548519, 0.0197532833234901, 0.3914519793396022, 0.0201267276175047]|131193.0739841880567838|      0.06250000|[810, 0, 10, 60]                                                           |  | used linear model with 81 points | iterate success | actual_k=0
      11|[4.134735847885927, 0.0781049745657286, 0.1703900260523499, 0.025692761089498, 1.6571756190219111, 0.0427148457332615, 1.1880873792190187, 0.0380233484046262, 0.300476797360675, 0.0204224145215657, 0.3336987709212849, 0.0149164292929934, 0.0775829268826379, 0.0185750441673567, 0.2492682285665951, 0.0219230275464075, 1.3974238692509877, 0.0326758477802917, 1.175879453901568, 0.034159211797806, 0.0879323910693138, 0.0210816159706621, 0.1283175785282999, 0.0194370276977937, 0.291232994038673, 0.0236916514437361, 0.1121856146353915, 0.0254300292451138, 0.1207542898372194, 0.0159699670002993, 0.5454860088227073, 0.0232204011316211, 0.005249240197342, 0.020562474578081, 0.0882936967030078, 0.010886272302068, 0.1085823139624435, 0.022592632394489, 0.0460614662177975, 0.0174997077056181, 0.0999431042996238, 0.018467569289592, 0.2885384693098738, 0.0262026018838752, 0.4134166360556987, 0.0179740792944907, 0.1606184694960935, 0.019869715230717, 0.0761745987851145, 0.0160131869498071, 0.3090515186432917, 0.0259096893538442, 0.1471019615424916, 0.0144507295022608, 0.2848027380973469, 0.0256357524276363, 0.0567042753096778, 0.0151054867009385, 0.1438406002754866, 0.0201785177898776, 0.1894057117, 0.0205719140920442, 0.1490487099548519, 0.0197532833234901, 0.3914519793396022, 0.0201267276175047]|131193.0739841880567838|      0.03125000|[891, 0, 11, 66]                                                           |  | used linear model with 81 points | iterate failure | actual_k=0
