k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[193, 0, 0, 3]                                                             |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       2|[0.8880115990547681, 0.8899427767034218, 0.8883902367103865, 0.887980049308597, 0.8873008029694198, 0.8859668698110422, 0.8876801472645123, 0.8892223572370717, 0.886313816292368, 0.8876864851681413, 1.0413653543944603, 0.6542911336123274, 0.9880991205135763, 0.9868423248067323, 0.986592356786117, 0.9890399613049032, 0.9749018232724005, 0.9675052373712781, 0.9784197739570051, 0.9928640217937843, 0.9907666991972812, 0.9909579859627737]|  1.3729335069656372|      1.00000000|[321, 0, 0, 5]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       3|[0.8880115990547681, 0.8899427767034218, 0.8883902367103865, 0.887980049308597, 0.8873008029694198, 0.8859668698110422, 0.8876801472645123, 0.8892223572370717, 0.886313816292368, 0.8876864851681413, 1.0413653543944603, 0.6542911336123274, 0.9880991205135763, 0.9868423248067323, 0.986592356786117, 0.9890399613049032, 0.9749018232724005, 0.9675052373712781, 0.9784197739570051, 0.9928640217937843, 0.9907666991972812, 0.9909579859627737]|  1.3729335069656372|      0.50000000|[513, 0, 0, 8]                                                             |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.7681204982387789, 0.7848528788101609, 0.7774429847406422, 0.7912335488723924, 0.7677256914360906, 0.7595198960571906, 0.7702485761792874, 0.7854863639829777, 0.7719685286372812, 0.7760115037718915, 1.0850318326200907, 0.3116882722246297, 0.9703422537336841, 0.973682481610146, 0.9841813997074151, 0.9814434271641986, 0.9557574389176002, 0.9283194587642447, 0.954525171787171, 0.9958337152290883, 0.982643434168611, 0.9789057124976472]|  1.2275979518890381|      1.00000000|[641, 0, 0, 10]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       5|[0.7681204982387789, 0.7848528788101609, 0.7774429847406422, 0.7912335488723924, 0.7677256914360906, 0.7595198960571906, 0.7702485761792874, 0.7854863639829777, 0.7719685286372812, 0.7760115037718915, 1.0850318326200907, 0.3116882722246297, 0.9703422537336841, 0.973682481610146, 0.9841813997074151, 0.9814434271641986, 0.9557574389176002, 0.9283194587642447, 0.954525171787171, 0.9958337152290883, 0.982643434168611, 0.9789057124976472]|  1.2275979518890381|      0.50000000|[833, 0, 0, 13]                                                            |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.6544002793686768, 0.6733260225352428, 0.6635275338356471, 0.6763589639320288, 0.6531905759079797, 0.6447552713187867, 0.6568900920941441, 0.6727132504091212, 0.6607711216479968, 0.6621511340680367, 1.1071271814902917, -0.0294259910500078, 0.9559856079165321, 0.9570972458957431, 0.9724578302155564, 0.9670891470537923, 0.9268624252297949, 0.8844726728802943, 0.931770635442321, 0.9886794773520694, 0.9707395418366572, 0.9674838465517597]|  1.0935069322586060|      1.00000000|[961, 0, 0, 15]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       7|[0.6544002793686768, 0.6733260225352428, 0.6635275338356471, 0.6763589639320288, 0.6531905759079797, 0.6447552713187867, 0.6568900920941441, 0.6727132504091212, 0.6607711216479968, 0.6621511340680367, 1.1071271814902917, -0.0294259910500078, 0.9559856079165321, 0.9570972458957431, 0.9724578302155564, 0.9670891470537923, 0.9268624252297949, 0.8844726728802943, 0.931770635442321, 0.9886794773520694, 0.9707395418366572, 0.9674838465517597]|  1.0935069322586060|      0.50000000|[1153, 0, 0, 18]                                                           |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.5299076978013191, 0.5637279956121596, 0.5482184719164966, 0.5576717317580966, 0.5236763944595556, 0.5309140239252141, 0.5426889868884183, 0.5625621526222508, 0.5458267983859622, 0.5495044638370954, 1.128713635258676, -0.3586791669873883, 0.9447913569872879, 0.9403934106745911, 0.9647262100412953, 0.952319820580711, 0.8943130344116847, 0.837659108921237, 0.9078916853806336, 0.9669804546914854, 0.9606236299335255, 0.9488713199481129]|  0.9727625250816345|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       9|[0.5299076978013191, 0.5637279956121596, 0.5482184719164966, 0.5576717317580966, 0.5236763944595556, 0.5309140239252141, 0.5426889868884183, 0.5625621526222508, 0.5458267983859622, 0.5495044638370954, 1.128713635258676, -0.3586791669873883, 0.9447913569872879, 0.9403934106745911, 0.9647262100412953, 0.952319820580711, 0.8943130344116847, 0.837659108921237, 0.9078916853806336, 0.9669804546914854, 0.9606236299335255, 0.9488713199481129]|  0.9727625250816345|      0.50000000|[1473, 0, 0, 23]                                                           |  | trying quadratic partial model with 65 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
