k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[145, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[433, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[577, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[722, 240, 1, 16]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[1.0172328147821559, 0.0183828814140416, 0.0122314130861456, 0.0224144042103148, 0.4390109620200543, 0.02284693699889, 0.8013310017438626, 0.0215912750047584, 0.2230487946362267, 0.0159378480619689, 2.688736004978709, 0.0222699650042156, 0.8060025785630249, 0.0181324475060026, 2.2700723933063767, 0.0125863999381443, 14.351177963193482, 0.0354287860599854, 12.161342622340882, 0.0327195063681353, 0.2747977572445496, 0.0156948668081683, 0.243089394544694, 0.0183143566262936, 1.1633261884708448, 0.0246407742640128, 0.1808767843961017, 0.0212636169265177, 0.114115146248341, 0.0225098980644129, 3.7539302328857356, 0.0251007757242211, 0.8302441768696427, 0.0194355693596364, 0.1587868324276357, 0.0231780526337884, 0.3916391619617918, 0.0205414264241687, 0.9219868873108492, 0.0168554512890213, 0.2572679260606659, 0.0205696488789518, 2.06994091433293, 0.0214069243268319, 1.9447798480308585, 0.0238563989070203, 1.4876197129099986, 0.0222589025197407, 0.4824422653997941, 0.0200259809344323, 0.4898527715083918, 0.0203542011898705, 0.3334104040183284, 0.0184965382781791, 0.8414230344284451, 0.0187027909394436, 0.4623440047754186, 0.0211880827568045, 0.4924218067038789, 0.0186056207817999, 0.9894687651616556, 0.015198607570088, -0.0183660746775039, 0.0183027994082006, 0.2688748566490316, 0.0188907966067662]|2420624.6439960771240294|      0.06250000|[818, 272, 2, 19]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       7|[1.0172328147821559, 0.0183828814140416, 0.0122314130861456, 0.0224144042103148, 0.4390109620200543, 0.02284693699889, 0.8013310017438626, 0.0215912750047584, 0.2230487946362267, 0.0159378480619689, 2.688736004978709, 0.0222699650042156, 0.8060025785630249, 0.0181324475060026, 2.2700723933063767, 0.0125863999381443, 14.351177963193482, 0.0354287860599854, 12.161342622340882, 0.0327195063681353, 0.2747977572445496, 0.0156948668081683, 0.243089394544694, 0.0183143566262936, 1.1633261884708448, 0.0246407742640128, 0.1808767843961017, 0.0212636169265177, 0.114115146248341, 0.0225098980644129, 3.7539302328857356, 0.0251007757242211, 0.8302441768696427, 0.0194355693596364, 0.1587868324276357, 0.0231780526337884, 0.3916391619617918, 0.0205414264241687, 0.9219868873108492, 0.0168554512890213, 0.2572679260606659, 0.0205696488789518, 2.06994091433293, 0.0214069243268319, 1.9447798480308585, 0.0238563989070203, 1.4876197129099986, 0.0222589025197407, 0.4824422653997941, 0.0200259809344323, 0.4898527715083918, 0.0203542011898705, 0.3334104040183284, 0.0184965382781791, 0.8414230344284451, 0.0187027909394436, 0.4623440047754186, 0.0211880827568045, 0.4924218067038789, 0.0186056207817999, 0.9894687651616556, 0.015198607570088, -0.0183660746775039, 0.0183027994082006, 0.2688748566490316, 0.0188907966067662]|2420624.6439960771240294|      0.03125000|[964, 320, 3, 23]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[1.0142529234438074, 0.016369296391967, 0.013627223418051, 0.019514080506307, 0.4366958690048444, 0.0265059692901057, 0.7993470276925984, 0.0226594155746942, 0.2279771209295069, 0.0138975039395961, 2.686888472514701, 0.0226205350027088, 0.8063236416375789, 0.0156805876273427, 2.2702075026411985, 0.0147036806563482, 14.350420744606506, 0.0564155600449071, 12.160668880872603, 0.0466238306450896, 0.2771281693713153, 0.016779295087717, 0.2406432156210994, 0.020826314057667, 1.163385238010026, 0.0238752656203973, 0.1770262902380836, 0.0224994226817545, 0.1119737504586466, 0.0218243840793352, 3.7567327510553676, 0.0282752489582085, 0.8283415940398594, 0.0192888386328699, 0.1543647489011334, 0.0211470982104982, 0.3935866859484226, 0.019177152545766, 0.9208672145926681, 0.0173232822112681, 0.2562316937782619, 0.0211177168579167, 2.071877145060085, 0.0242722776630854, 1.946691825614999, 0.02633599279867, 1.4854737869989518, 0.026032044350414, 0.4813663212688402, 0.0195784411661016, 0.4856291793887736, 0.0224483597340113, 0.3315001669222088, 0.0196015854228853, 0.8413206111672111, 0.0148834533876037, 0.4629351380843839, 0.0179037730736078, 0.4979619128722865, 0.0147238313522681, 0.9897054026504711, 0.0162191099609894, -0.0173911513956356, 0.0156205758735315, 0.2710556850565878, 0.017207211058577]|1942879.0263412536587566|      0.06250000|[1060, 352, 4, 26]                                                         |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       9|[1.0142529234438074, 0.016369296391967, 0.013627223418051, 0.019514080506307, 0.4366958690048444, 0.0265059692901057, 0.7993470276925984, 0.0226594155746942, 0.2279771209295069, 0.0138975039395961, 2.686888472514701, 0.0226205350027088, 0.8063236416375789, 0.0156805876273427, 2.2702075026411985, 0.0147036806563482, 14.350420744606506, 0.0564155600449071, 12.160668880872603, 0.0466238306450896, 0.2771281693713153, 0.016779295087717, 0.2406432156210994, 0.020826314057667, 1.163385238010026, 0.0238752656203973, 0.1770262902380836, 0.0224994226817545, 0.1119737504586466, 0.0218243840793352, 3.7567327510553676, 0.0282752489582085, 0.8283415940398594, 0.0192888386328699, 0.1543647489011334, 0.0211470982104982, 0.3935866859484226, 0.019177152545766, 0.9208672145926681, 0.0173232822112681, 0.2562316937782619, 0.0211177168579167, 2.071877145060085, 0.0242722776630854, 1.946691825614999, 0.02633599279867, 1.4854737869989518, 0.026032044350414, 0.4813663212688402, 0.0195784411661016, 0.4856291793887736, 0.0224483597340113, 0.3315001669222088, 0.0196015854228853, 0.8413206111672111, 0.0148834533876037, 0.4629351380843839, 0.0179037730736078, 0.4979619128722865, 0.0147238313522681, 0.9897054026504711, 0.0162191099609894, -0.0173911513956356, 0.0156205758735315, 0.2710556850565878, 0.017207211058577]|1942879.0263412536587566|      0.03125000|[1205, 400, 4, 29]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[1.0141322513709614, 0.0153873333760234, 0.0161028855851984, 0.0213236824044214, 0.4354779723617045, 0.0262878972119961, 0.8021790142946286, 0.0230760656631461, 0.2256575772649931, 0.0082128092138191, 2.6857671519170507, 0.023445883709543, 0.8095992121271974, 0.0167055652218438, 2.268018063481624, 0.0212282008691509, 14.350442255242214, 0.0675271523525445, 12.165837171656767, 0.0534977804711527, 0.272820934297876, 0.007516492997254, 0.247220472547464, 0.0281899802842593, 1.1589482801356688, 0.0267292205315732, 0.1834235739195059, 0.0216497989258044, 0.1121272945838292, 0.026218158571968, 3.7500749965144697, 0.0280309484753377, 0.8284262683051443, 0.0179257244828505, 0.1526521330774068, 0.020118878758179, 0.389177631078327, 0.0216905844748509, 0.9240346384567636, 0.0198393511669406, 0.2547009853388241, 0.0238369167417808, 2.0755346691972782, 0.0295038943913825, 1.9510383627262136, 0.0304810970504762, 1.4829873627346404, 0.0252488059033359, 0.4836843913313016, 0.0168107850154116, 0.4855369330991141, 0.0245673165897707, 0.3378035124165731, 0.0272821019370996, 0.8440285836568787, 0.0143849191738555, 0.4638445670794711, 0.0205749738821627, 0.5016381831723553, 0.0171019672894305, 0.9894034517234934, 0.015614939002117, -0.0159597636574862, 0.0186413292651803, 0.2664917893086323, 0.0165284599660782]|1801894.8750000000000000|      0.06250000|[1301, 432, 4, 31]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
