k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.8265035137271208, -1.1070468478842743, -1.2732368854203502, -1.0707612053227404, -1.0824647119988264, -1.060389854194215, -1.1013060146771068, -0.9468303006849063, -1.3157217956080045, -0.9254556715473343]|  1.8486057519912720|      1.00000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.8265035137271208, -1.1070468478842743, -1.2732368854203502, -1.0707612053227404, -1.0824647119988264, -1.060389854194215, -1.1013060146771068, -0.9468303006849063, -1.3157217956080045, -0.9254556715473343]|  1.8486057519912720|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.8090650681619366, -1.2244717363694606, -0.9457505798286927, -1.2089393872343144, -1.0123633746532557, -1.0691328428249636, -1.294344032027017, -1.1194982773240827, -1.225130822065706, -1.0966033789226406]|  0.5857266783714294|      1.00000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[0.8090650681619366, -1.2244717363694606, -0.9457505798286927, -1.2089393872343144, -1.0123633746532557, -1.0691328428249636, -1.294344032027017, -1.1194982773240827, -1.225130822065706, -1.0966033789226406]|  0.5857266783714294|      0.50000000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.8090650681619366, -1.2244717363694606, -0.9457505798286927, -1.2089393872343144, -1.0123633746532557, -1.0691328428249636, -1.294344032027017, -1.1194982773240827, -1.225130822065706, -1.0966033789226406]|  0.5857266783714294|      0.25000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.8090650681619366, -1.2244717363694606, -0.9457505798286927, -1.2089393872343144, -1.0123633746532557, -1.0691328428249636, -1.294344032027017, -1.1194982773240827, -1.225130822065706, -1.0966033789226406]|  0.5857266783714294|      0.12500000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.8427831938940977, -1.2906360599551392, -0.9894949414937828, -1.2132700092948763, -1.0835779804629442, -1.10683051316519, -1.3074796219541116, -1.103837444982459, -1.189724839828767, -1.0928585936945165]|  0.1677406430244446|      0.25000000|[225, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.8427831938940977, -1.2906360599551392, -0.9894949414937828, -1.2132700092948763, -1.0835779804629442, -1.10683051316519, -1.3074796219541116, -1.103837444982459, -1.189724839828767, -1.0928585936945165]|  0.1677406430244446|      0.12500000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.8438284733809502, -1.2773384678320925, -0.9780107215317965, -1.2441666074956197, -1.1337434564151072, -1.0751652061582744, -1.2076235560752235, -1.0764553917592719, -1.1938014630861309, -1.0826753667034312]|  0.0479164496064186|      0.25000000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[0.8438284733809502, -1.2773384678320925, -0.9780107215317965, -1.2441666074956197, -1.1337434564151072, -1.0751652061582744, -1.2076235560752235, -1.0764553917592719, -1.1938014630861309, -1.0826753667034312]|  0.0479164496064186|      0.12500000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.8438284733809502, -1.2773384678320925, -0.9780107215317965, -1.2441666074956197, -1.1337434564151072, -1.0751652061582744, -1.2076235560752235, -1.0764553917592719, -1.1938014630861309, -1.0826753667034312]|  0.0479164496064186|      0.06250000|[337, 48, 1, 25]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.8620758751573593, -1.3352587687532886, -0.9829148156821038, -1.238744816456364, -1.1298269171112187, -1.076875324744089, -1.2036150087767419, -1.070347339576728, -1.1917143069546168, -1.0732372337960523]|  0.0227979924529791|      0.12500000|[366, 52, 1, 27]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[0.8620758751573593, -1.3352587687532886, -0.9829148156821038, -1.238744816456364, -1.1298269171112187, -1.076875324744089, -1.2036150087767419, -1.070347339576728, -1.1917143069546168, -1.0732372337960523]|  0.0227979924529791|      0.06250000|[394, 56, 1, 29]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
