k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.1794035310523862, 1.1229622664818095, -0.0628958011666166, 0.973125383121638, 0.9993440311688082, 1.4431106524330986, 0.972441280609378, 0.9698410275109065]| 91.4451980590820312|      1.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[0.1794035310523862, 1.1229622664818095, -0.0628958011666166, 0.973125383121638, 0.9993440311688082, 1.4431106524330986, 0.972441280609378, 0.9698410275109065]| 91.4451980590820312|      0.50000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.0723422236903812, 1.2369321899940122, 0.0597992588836141, 1.0225682355784405, 1.005466578316696, 1.6502100626844316, 1.1123858612022275, 1.3513353559529286]| 72.2891540527343750|      1.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[0.0723422236903812, 1.2369321899940122, 0.0597992588836141, 1.0225682355784405, 1.005466578316696, 1.6502100626844316, 1.1123858612022275, 1.3513353559529286]| 72.2891540527343750|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.0723422236903812, 1.2369321899940122, 0.0597992588836141, 1.0225682355784405, 1.005466578316696, 1.6502100626844316, 1.1123858612022275, 1.3513353559529286]| 72.2891540527343750|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.0644888698394554, 1.1324378597108415, 0.0437057957947247, 0.9145935173808902, 0.9593230115059841, 1.576452056516248, 1.1445518394029282, 1.1752740085128912]| 61.3043556213378906|      0.50000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[0.0644888698394554, 1.1324378597108415, 0.0437057957947247, 0.9145935173808902, 0.9593230115059841, 1.576452056516248, 1.1445518394029282, 1.1752740085128912]| 61.3043556213378906|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.0324002937267537, 1.0721259760200594, 0.1125454288401987, 0.8613831411813035, 0.8859057109800236, 1.7298659129095098, 1.226908533824934, 1.253989896298533]| 48.5467834472656250|      0.50000000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[-0.0324002937267537, 1.0721259760200594, 0.1125454288401987, 0.8613831411813035, 0.8859057109800236, 1.7298659129095098, 1.226908533824934, 1.253989896298533]| 48.5467834472656250|      0.25000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[-0.0324002937267537, 1.0721259760200594, 0.1125454288401987, 0.8613831411813035, 0.8859057109800236, 1.7298659129095098, 1.226908533824934, 1.253989896298533]| 48.5467834472656250|      0.12500000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[-0.0923973851954409, 1.0531308754819342, 0.1184351928561381, 0.880762296543167, 0.8964915125777828, 1.809481466692806, 1.1653301594374488, 1.28579716584888]| 45.5148658752441406|      0.25000000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[-0.2326470917541841, 0.950018968346994, -0.0137086297801238, 0.9136432085248378, 0.7952025388963868, 1.8167473704580084, 1.1927297574560967, 1.2348872192276898]| 39.9752883911132812|      0.50000000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
