k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[14, 7, 0, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.2985005954813102, -1.0495257251233703, -1.1100533076413206, -1.2541006527278735, -1.1084295042752867, -1.1699271945447483, -0.9052682917696939, -1.13264253524918, -0.887776277047713, -1.0443983476124326]|  2.6687362194061279|      1.00000000|[19, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[1.2985005954813102, -1.0495257251233703, -1.1100533076413206, -1.2541006527278735, -1.1084295042752867, -1.1699271945447483, -0.9052682917696939, -1.13264253524918, -0.887776277047713, -1.0443983476124326]|  2.6687362194061279|      0.50000000|[31, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.2985005954813102, -1.0495257251233703, -1.1100533076413206, -1.2541006527278735, -1.1084295042752867, -1.1699271945447483, -0.9052682917696939, -1.13264253524918, -0.887776277047713, -1.0443983476124326]|  2.6687362194061279|      0.25000000|[44, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.3465703156983901, -1.1656125159897344, -1.1047545497589506, -1.2854020363915712, -1.1794174643567559, -1.1673776720938471, -0.9525638953704074, -1.2442013151429205, -1.0016065174938613, -1.1585033687886412]|  0.7848751544952393|      0.50000000|[49, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[1.3465703156983901, -1.1656125159897344, -1.1047545497589506, -1.2854020363915712, -1.1794174643567559, -1.1673776720938471, -0.9525638953704074, -1.2442013151429205, -1.0016065174938613, -1.1585033687886412]|  0.7848751544952393|      0.25000000|[61, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.3342785551992156, -1.0107186975255666, -1.043671574304068, -1.1785035813517084, -1.1848980882698321, -1.1986774013374728, -1.0624460518257552, -1.1493612681327743, -1.0085754077500388, -1.1912357610067668]|  0.4384615719318390|      0.50000000|[68, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       8|[1.3342785551992156, -1.0107186975255666, -1.043671574304068, -1.1785035813517084, -1.1848980882698321, -1.1986774013374728, -1.0624460518257552, -1.1493612681327743, -1.0085754077500388, -1.1912357610067668]|  0.4384615719318390|      0.25000000|[80, 40, 0, 40]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.324792416195851, -1.0951362773378244, -1.028321075945223, -1.1796348324705759, -1.2011930655951908, -1.188554021267058, -0.9619506803514665, -1.2800655350615833, -0.9774380437394039, -1.3541047213022253]|  0.2627428174018860|      0.50000000|[85, 42, 0, 42]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
