k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.97577156201612, 0.9777746237990839, 1.0050636707914675, 0.9899621307141242, 0.9329548274793986, 0.8330564695702178, 0.6111642737467826, 0.0970967956960388]|66452.3955620272026863|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       2|[0.97577156201612, 0.9777746237990839, 1.0050636707914675, 0.9899621307141242, 0.9329548274793986, 0.8330564695702178, 0.6111642737467826, 0.0970967956960388]|66452.3955620272026863|      1.00000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       3|[0.97577156201612, 0.9777746237990839, 1.0050636707914675, 0.9899621307141242, 0.9329548274793986, 0.8330564695702178, 0.6111642737467826, 0.0970967956960388]|66452.3955620272026863|      0.50000000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[0.9764206015185836, 0.9763590217817242, 0.9994945961345643, 0.9773772840487656, 0.9039937431318944, 0.7566030634890253, 0.4257822702053395, -0.3598034416813228]|3066.0815878486546353|      1.00000000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       5|[0.9764206015185836, 0.9763590217817242, 0.9994945961345643, 0.9773772840487656, 0.9039937431318944, 0.7566030634890253, 0.4257822702053395, -0.3598034416813228]|3066.0815878486546353|      0.50000000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       6|[0.9764206015185836, 0.9763590217817242, 0.9994945961345643, 0.9773772840487656, 0.9039937431318944, 0.7566030634890253, 0.4257822702053395, -0.3598034416813228]|3066.0815878486546353|      0.25000000|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       7|[0.9764206015185836, 0.9763590217817242, 0.9994945961345643, 0.9773772840487656, 0.9039937431318944, 0.7566030634890253, 0.4257822702053395, -0.3598034416813228]|3066.0815878486546353|      0.12500000|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[0.9753465212280789, 0.9703884886135689, 0.999211935597046, 0.9786084057780816, 0.9152039083222899, 0.7751134165717569, 0.4630790431391808, -0.2426400801667103]|770.8180634059916656|      0.25000000|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate success | actual_k=1
       9|[0.9753465212280789, 0.9703884886135689, 0.999211935597046, 0.9786084057780816, 0.9152039083222899, 0.7751134165717569, 0.4630790431391808, -0.2426400801667103]|770.8180634059916656|      0.12500000|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
      10|[0.9753465212280789, 0.9703884886135689, 0.999211935597046, 0.9786084057780816, 0.9152039083222899, 0.7751134165717569, 0.4630790431391808, -0.2426400801667103]|770.8180634059916656|      0.06250000|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[0.9759695826425263, 0.9703607610666295, 0.9974348739101826, 0.9773877980108238, 0.9114839080963169, 0.7658386212454641, 0.4414683656844525, -0.3003837515430473]|428.7124250975005566|      0.12500000|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
