k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      |  1.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9152822372399517, 0.4028131405416522]                                        |  0.1552669262502786|      2.00000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=0
       2|[0.9152822372399517, 0.4028131405416522]                                        |  0.1552669262502786|      1.00000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[0.9152822372399517, 0.4028131405416522]                                        |  0.1552669262502786|      0.50000000|[15, 0, 3, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[0.7477465189885909, 0.8739095034123505]                                        |  0.0002221187573879|      1.00000000|[20, 0, 4, 8]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       5|[0.7477465189885909, 0.8739095034123505]                                        |  0.0002221187573879|      0.50000000|[25, 0, 5, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[0.7477465189885909, 0.8739095034123505]                                        |  0.0002221187573879|      0.25000000|[30, 0, 5, 11]                                                             |  | used linear model with 5 points | actual_k=0
       7|[0.7477465189885909, 0.8739095034123505]                                        |  0.0002221187573879|      0.12500000|[34, 0, 5, 12]                                                             |  | used linear model with 5 points | actual_k=0
       8|[0.7477465189885909, 0.8739095034123505]                                        |  0.0002221187573879|      0.06250000|[38, 0, 5, 13]                                                             |  | used linear model with 5 points | actual_k=0
       9|[0.7477465189885909, 0.8739095034123505]                                        |  0.0002221187573879|      0.03125000|[42, 0, 5, 14]                                                             |  | used linear model with 5 points | actual_k=0
      10|[0.7477465189885909, 0.8739095034123505]                                        |  0.0002221187573879|      0.01562500|[46, 0, 5, 15]                                                             |  | used linear model with 5 points | actual_k=0
      11|[0.7386045582871199, 0.8612380717831793]                                        |  0.0001126194351015|      0.03125000|[50, 0, 6, 17]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
      12|[0.7386045582871199, 0.8612380717831793]                                        |  0.0001126194351015|      0.01562500|[55, 0, 6, 18]                                                             |  | used linear model with 5 points | actual_k=0
      13|[0.7386045582871199, 0.8612380717831793]                                        |  0.0001126194351015|      0.00781250|[59, 0, 6, 19]                                                             |  | used linear model with 5 points | actual_k=0
      14|[0.7331556657749058, 0.8556394356420878]                                        |  0.0000759585388833|      0.01562500|[63, 0, 7, 21]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
