k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[82, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[162, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[244, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[324, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[4.1415362555228326, 0.0355780075747745, 0.1854363021124679, 0.0046936051879772, 1.654116858428215, 0.0166679563930191, 1.1858166761487434, 0.0254864552819612, 0.2886196181413536, 0.014828416569148, 0.3258245492265636, 0.0184451323218514, 0.0742113076389467, 0.0128823921095493, 0.2589284210994426, 0.0260223090582985, 1.3969291413079836, 0.0238780949714742, 1.1745311910204512, 0.0188605819986972, 0.1005077424433417, 0.0115063089448206, 0.1344927792211728, 0.0219478309893445, 0.2969699245525347, 0.029192621297731, 0.1091535453983132, 0.0126333704242083, 0.1253033588984629, 0.0177657933945556, 0.5446029761839896, 0.0320149025239704, 0.0025770136661287, 0.0215240936936137, 0.0890603414286388, 0.0083843339624462, 0.1087277741042317, 0.0256782462796133, 0.0251332504927744, 0.0065321508877747, 0.0924410382069447, 0.022788603287407, 0.2794098795155923, 0.0175237700952221, 0.420095793902945, 0.0220572301914956, 0.1645159802928048, 0.0292975476147143, 0.0828941544424528, 0.0260651047001585, 0.3020958688628254, 0.0198515569133583, 0.1340086497057936, 0.0189089988404488, 0.2874998572933775, 0.0225446192111017, 0.0655788964956712, 0.0077244553703648, 0.1339569035256797, 0.0068109804922614, 0.1861344625852165, 0.011821960499496, 0.1470794117051018, 0.0037368685749711, 0.3976723411839487, 0.0313527594768752]|199363.5781250000000000|      0.12500000|[353, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[4.1415362555228326, 0.0355780075747745, 0.1854363021124679, 0.0046936051879772, 1.654116858428215, 0.0166679563930191, 1.1858166761487434, 0.0254864552819612, 0.2886196181413536, 0.014828416569148, 0.3258245492265636, 0.0184451323218514, 0.0742113076389467, 0.0128823921095493, 0.2589284210994426, 0.0260223090582985, 1.3969291413079836, 0.0238780949714742, 1.1745311910204512, 0.0188605819986972, 0.1005077424433417, 0.0115063089448206, 0.1344927792211728, 0.0219478309893445, 0.2969699245525347, 0.029192621297731, 0.1091535453983132, 0.0126333704242083, 0.1253033588984629, 0.0177657933945556, 0.5446029761839896, 0.0320149025239704, 0.0025770136661287, 0.0215240936936137, 0.0890603414286388, 0.0083843339624462, 0.1087277741042317, 0.0256782462796133, 0.0251332504927744, 0.0065321508877747, 0.0924410382069447, 0.022788603287407, 0.2794098795155923, 0.0175237700952221, 0.420095793902945, 0.0220572301914956, 0.1645159802928048, 0.0292975476147143, 0.0828941544424528, 0.0260651047001585, 0.3020958688628254, 0.0198515569133583, 0.1340086497057936, 0.0189089988404488, 0.2874998572933775, 0.0225446192111017, 0.0655788964956712, 0.0077244553703648, 0.1339569035256797, 0.0068109804922614, 0.1861344625852165, 0.011821960499496, 0.1470794117051018, 0.0037368685749711, 0.3976723411839487, 0.0313527594768752]|199363.5781250000000000|      0.06250000|[434, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[4.1415362555228326, 0.0355780075747745, 0.1854363021124679, 0.0046936051879772, 1.654116858428215, 0.0166679563930191, 1.1858166761487434, 0.0254864552819612, 0.2886196181413536, 0.014828416569148, 0.3258245492265636, 0.0184451323218514, 0.0742113076389467, 0.0128823921095493, 0.2589284210994426, 0.0260223090582985, 1.3969291413079836, 0.0238780949714742, 1.1745311910204512, 0.0188605819986972, 0.1005077424433417, 0.0115063089448206, 0.1344927792211728, 0.0219478309893445, 0.2969699245525347, 0.029192621297731, 0.1091535453983132, 0.0126333704242083, 0.1253033588984629, 0.0177657933945556, 0.5446029761839896, 0.0320149025239704, 0.0025770136661287, 0.0215240936936137, 0.0890603414286388, 0.0083843339624462, 0.1087277741042317, 0.0256782462796133, 0.0251332504927744, 0.0065321508877747, 0.0924410382069447, 0.022788603287407, 0.2794098795155923, 0.0175237700952221, 0.420095793902945, 0.0220572301914956, 0.1645159802928048, 0.0292975476147143, 0.0828941544424528, 0.0260651047001585, 0.3020958688628254, 0.0198515569133583, 0.1340086497057936, 0.0189089988404488, 0.2874998572933775, 0.0225446192111017, 0.0655788964956712, 0.0077244553703648, 0.1339569035256797, 0.0068109804922614, 0.1861344625852165, 0.011821960499496, 0.1470794117051018, 0.0037368685749711, 0.3976723411839487, 0.0313527594768752]|199363.5781250000000000|      0.03125000|[514, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[4.1415362555228326, 0.0355780075747745, 0.1854363021124679, 0.0046936051879772, 1.654116858428215, 0.0166679563930191, 1.1858166761487434, 0.0254864552819612, 0.2886196181413536, 0.014828416569148, 0.3258245492265636, 0.0184451323218514, 0.0742113076389467, 0.0128823921095493, 0.2589284210994426, 0.0260223090582985, 1.3969291413079836, 0.0238780949714742, 1.1745311910204512, 0.0188605819986972, 0.1005077424433417, 0.0115063089448206, 0.1344927792211728, 0.0219478309893445, 0.2969699245525347, 0.029192621297731, 0.1091535453983132, 0.0126333704242083, 0.1253033588984629, 0.0177657933945556, 0.5446029761839896, 0.0320149025239704, 0.0025770136661287, 0.0215240936936137, 0.0890603414286388, 0.0083843339624462, 0.1087277741042317, 0.0256782462796133, 0.0251332504927744, 0.0065321508877747, 0.0924410382069447, 0.022788603287407, 0.2794098795155923, 0.0175237700952221, 0.420095793902945, 0.0220572301914956, 0.1645159802928048, 0.0292975476147143, 0.0828941544424528, 0.0260651047001585, 0.3020958688628254, 0.0198515569133583, 0.1340086497057936, 0.0189089988404488, 0.2874998572933775, 0.0225446192111017, 0.0655788964956712, 0.0077244553703648, 0.1339569035256797, 0.0068109804922614, 0.1861344625852165, 0.011821960499496, 0.1470794117051018, 0.0037368685749711, 0.3976723411839487, 0.0313527594768752]|199363.5781250000000000|      0.01562500|[594, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[4.140301255736632, 0.0389830676322639, 0.1854940579590784, 0.0035382985825375, 1.6534281275517713, 0.0222546223087691, 1.18518598963953, 0.0252959455511228, 0.2901130734037922, 0.0124065501630658, 0.3277922416972448, 0.0199731585887043, 0.0742687797637535, 0.0086312144919828, 0.2586570391648977, 0.0238286875386259, 1.3972699558155308, 0.0275528772858885, 1.1712480579434734, 0.0212545140982062, 0.1023672086503552, 0.0127117025210807, 0.1339101563164715, 0.0193427414593873, 0.2969800803669133, 0.029154985980746, 0.1111395229047402, 0.0123144558929049, 0.1254723412081686, 0.0181499194651734, 0.5465592907507614, 0.0300150326418816, 0.0054814528901903, 0.0252328264976743, 0.0884059695880094, 0.0087754563419172, 0.1096485380454272, 0.0267442758160554, 0.02146157231006, 0.0079245391449045, 0.0915617662409436, 0.0240049097408367, 0.279636391286443, 0.0175954847613307, 0.4186668020297294, 0.0216908761999855, 0.1618159941827743, 0.0284346599894542, 0.0834565842253878, 0.0263131423700231, 0.2992439882706557, 0.0218658922049954, 0.1342472491206523, 0.0204266157723542, 0.2878533665963371, 0.0224805765911483, 0.0659651975722902, 0.0065468777777815, 0.1342022793623762, 0.0080067344154212, 0.1868087746123651, 0.0111192820023347, 0.1423317540669167, 0.0037848574767994, 0.395988890520116, 0.0283563065804398]|183861.1406250000000000|      0.03125000|[622, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[4.1411238798645025, 0.0430863289936285, 0.1831561696451088, -0.0040567490543898, 1.650903457099392, 0.0298621950827101, 1.1821852595532432, 0.0274119222796817, 0.2968672095261926, 0.0137915876927484, 0.331516430620991, 0.0197186913825138, 0.074672687326186, 0.0033717219067763, 0.2635634860052204, 0.0267546432278874, 1.392860324258431, 0.0225495232861905, 1.1707998933880883, 0.0264636662369833, 0.1017582333906399, 0.0120326454203666, 0.1326821176497887, 0.0183524184870035, 0.2945789865334625, 0.0308593788415258, 0.110683431424537, 0.0200969985511641, 0.1206360694187081, 0.0195784779368749, 0.5438484639375073, 0.029098283210948, 0.0059143493699243, 0.0296612305177993, 0.0877186560559451, 0.0114539356139255, 0.1092793224462224, 0.0191406572768594, 0.0183500460509754, 0.0006828032773205, 0.0930454542681873, 0.0195973594328688, 0.2775312331937378, 0.0191129647892783, 0.4235339885442987, 0.0171675564010776, 0.1635236398303309, 0.0263824160825273, 0.0953960014251996, 0.0250312526589507, 0.3041792597335481, 0.0282520619353006, 0.1335872742455322, 0.020537382570316, 0.2889751453106547, 0.017714295795009, 0.0629172586627703, 0.0046095892240991, 0.1350084545994933, 0.0068081781563762, 0.1871372926844889, 0.0155302241653209, 0.1414962728441347, 0.0051961504569626, 0.3922436176585761, 0.0307455084415313]|165848.5781250000000000|      0.06250000|[650, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
