k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       2|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.25000000|[62, 4, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       3|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.12500000|[93, 6, 3, 9]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       4|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.06250000|[124, 8, 4, 12]                                                            |  | used linear model with 33 points | iterate failure | actual_k=1
       5|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.03125000|[155, 10, 5, 15]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       6|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.01562500|[186, 12, 6, 18]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       7|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00781250|[217, 14, 7, 21]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       8|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00390625|[248, 16, 8, 24]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       9|[107.46829909607573, 0.0950325646974099, 0.9085785663874691, 102.39961288341921, 0.1822861758285787, 0.8176704150308369, 97.44030871983395, 0.2839707894667454, 0.7162439301969697, 96.29957887514824, 0.3048871596227423, 0.6951590330272838, 93.98986498813157, 0.3561070498206896, 0.6430797782847351, 89.71965738029003, 0.467655208784152, 0.5316734988572649, 83.71034960768907, 0.6583298380526112, 0.3419270798544178, 78.30967766403411, 0.8757568817561043, 0.1238029101853268, 886.3699083812759, 910.0097368583075, 922.5200410740059, 926.4603055992447, 935.5593492843971, 952.8301754886911, 975.7300818380521]|  0.5601589342464589|      0.00781250|[279, 18, 9, 27]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
      10|[107.46829909607573, 0.0950325646974099, 0.9085785663874691, 102.39961288341921, 0.1822861758285787, 0.8176704150308369, 97.44030871983395, 0.2839707894667454, 0.7162439301969697, 96.29957887514824, 0.3048871596227423, 0.6951590330272838, 93.98986498813157, 0.3561070498206896, 0.6430797782847351, 89.71965738029003, 0.467655208784152, 0.5316734988572649, 83.71034960768907, 0.6583298380526112, 0.3419270798544178, 78.30967766403411, 0.8757568817561043, 0.1238029101853268, 886.3699083812759, 910.0097368583075, 922.5200410740059, 926.4603055992447, 935.5593492843971, 952.8301754886911, 975.7300818380521]|  0.5601589342464589|      0.00390625|[310, 20, 10, 30]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      11|[107.46829909607573, 0.0950325646974099, 0.9085785663874691, 102.39961288341921, 0.1822861758285787, 0.8176704150308369, 97.44030871983395, 0.2839707894667454, 0.7162439301969697, 96.29957887514824, 0.3048871596227423, 0.6951590330272838, 93.98986498813157, 0.3561070498206896, 0.6430797782847351, 89.71965738029003, 0.467655208784152, 0.5316734988572649, 83.71034960768907, 0.6583298380526112, 0.3419270798544178, 78.30967766403411, 0.8757568817561043, 0.1238029101853268, 886.3699083812759, 910.0097368583075, 922.5200410740059, 926.4603055992447, 935.5593492843971, 952.8301754886911, 975.7300818380521]|  0.5601589342464589|      0.00195312|[341, 22, 11, 33]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      12|[107.46809661326743, 0.0944577863221424, 0.908493268964069, 102.39955558978365, 0.1834871600295004, 0.8183192093957832, 97.44042662460586, 0.2834350197113826, 0.7158753374467722, 96.29933209879795, 0.3046375651325131, 0.6952075137865334, 93.98994734052395, 0.3560735904489938, 0.6432433936670171, 89.719098874002, 0.4674094061565748, 0.5320437872534964, 83.71037940112353, 0.6581782380667001, 0.3418100286718775, 78.30961745094007, 0.8761436407432615, 0.1234983416759048, 886.3695957004106, 910.0096136045231, 922.520081155624, 926.4601896224967, 935.559265530237, 952.8299879904811, 975.7301780250224]|  0.4199418153448257|      0.00390625|[372, 24, 12, 36]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      13|[107.46809661326743, 0.0944577863221424, 0.908493268964069, 102.39955558978365, 0.1834871600295004, 0.8183192093957832, 97.44042662460586, 0.2834350197113826, 0.7158753374467722, 96.29933209879795, 0.3046375651325131, 0.6952075137865334, 93.98994734052395, 0.3560735904489938, 0.6432433936670171, 89.719098874002, 0.4674094061565748, 0.5320437872534964, 83.71037940112353, 0.6581782380667001, 0.3418100286718775, 78.30961745094007, 0.8761436407432615, 0.1234983416759048, 886.3695957004106, 910.0096136045231, 922.520081155624, 926.4601896224967, 935.559265530237, 952.8299879904811, 975.7301780250224]|  0.4199418153448257|      0.00195312|[403, 26, 13, 39]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      14|[107.46809661326743, 0.0944577863221424, 0.908493268964069, 102.39955558978365, 0.1834871600295004, 0.8183192093957832, 97.44042662460586, 0.2834350197113826, 0.7158753374467722, 96.29933209879795, 0.3046375651325131, 0.6952075137865334, 93.98994734052395, 0.3560735904489938, 0.6432433936670171, 89.719098874002, 0.4674094061565748, 0.5320437872534964, 83.71037940112353, 0.6581782380667001, 0.3418100286718775, 78.30961745094007, 0.8761436407432615, 0.1234983416759048, 886.3695957004106, 910.0096136045231, 922.520081155624, 926.4601896224967, 935.559265530237, 952.8299879904811, 975.7301780250224]|  0.4199418153448257|      0.00097656|[434, 28, 14, 42]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
