k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[50.0, 150.0, -100.0, 100.0, 200.0]                                             |87848.8533336333348416|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[49.00332351149205, 149.94309016994006, -100.05827150911843, 100.00114743356896, 200.000602593788]|84511.8170377962815110|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       2|[47.01114192789583, 149.8187213402494, -100.18374603597005, 100.00190122683362, 200.0013146952603]|78035.8568929166794987|      4.00000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       3|[43.02492614240865, 149.56974061286652, -100.39625717682755, 100.04210991040618, 200.03757191111498]|65877.7130215520592174|      8.00000000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       4|[35.071848860962724, 148.95733205407984, -100.99268663676382, 100.13121573724518, 199.93832694440687]|44729.7610945872438606|     16.00000000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       5|[19.20354570601465, 147.38150488189342, -102.27724567535789, 100.03135321163039, 199.70668226303454]|15075.2034882753087004|     32.00000000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate success | actual_k=1
       6|[-12.54189656175826, 149.7431947050275, -104.00922416402543, 100.42240878355715, 202.44468198130696]|6594.3669484170968644|     64.00000000|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate success | actual_k=1
       7|[-12.54189656175826, 149.7431947050275, -104.00922416402543, 100.42240878355715, 202.44468198130696]|6594.3669484170968644|     32.00000000|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[-12.54189656175826, 149.7431947050275, -104.00922416402543, 100.42240878355715, 202.44468198130696]|6594.3669484170968644|     16.00000000|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[2.9781322050718586, 147.31842456235668, -106.14706737559446, 102.19410686747494, 203.68561273447892]|2053.8122019465495214|     32.00000000|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate success | actual_k=1
      10|[2.9781322050718586, 147.31842456235668, -106.14706737559446, 102.19410686747494, 203.68561273447892]|2053.8122019465495214|     16.00000000|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[2.9781322050718586, 147.31842456235668, -106.14706737559446, 102.19410686747494, 203.68561273447892]|2053.8122019465495214|      8.00000000|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[-3.327662950886716, 143.15619517576926, -108.25670035772626, 102.39020013246342, 205.24246535969598]|1445.0023608508772668|     16.00000000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      13|[-3.327662950886716, 143.15619517576926, -108.25670035772626, 102.39020013246342, 205.24246535969598]|1445.0023608508772668|      8.00000000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[1.164753161933299, 143.2310959374236, -110.10568373954469, 108.60326430029495, 206.58100241385094]|1129.1052742517672414|     16.00000000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[1.164753161933299, 143.2310959374236, -110.10568373954469, 108.60326430029495, 206.58100241385094]|1129.1052742517672414|      8.00000000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[-0.7947591480955778, 140.47869088211735, -116.4123089207228, 112.17305489482402, 206.3209027142894]|568.5241446674858707|     16.00000000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[-0.7947591480955778, 140.47869088211735, -116.4123089207228, 112.17305489482402, 206.3209027142894]|568.5241446674858707|      8.00000000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[1.1820776282218877, 133.88809129711095, -117.18967189946324, 108.25493459302973, 207.15765451133765]|301.3105741027274007|     16.00000000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[1.1820776282218877, 133.88809129711095, -117.18967189946324, 108.25493459302973, 207.15765451133765]|301.3105741027274007|      8.00000000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[1.1820776282218877, 133.88809129711095, -117.18967189946324, 108.25493459302973, 207.15765451133765]|301.3105741027274007|      4.00000000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.463412111086974, 131.5645958682893, -119.40102090518015, 109.5183256947058, 209.05466989499868]|140.7696134308443732|      8.00000000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[0.463412111086974, 131.5645958682893, -119.40102090518015, 109.5183256947058, 209.05466989499868]|140.7696134308443732|      4.00000000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[0.463412111086974, 131.5645958682893, -119.40102090518015, 109.5183256947058, 209.05466989499868]|140.7696134308443732|      2.00000000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[1.4641056701261392, 130.74631990925067, -120.92137975475582, 109.58714292738799, 209.16785122190294]|132.7840356058052578|      4.00000000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[1.4641056701261392, 130.74631990925067, -120.92137975475582, 109.58714292738799, 209.16785122190294]|132.7840356058052578|      2.00000000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
