k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[88, 12, 1, 3]                                                             |  | used linear model with 100 points | iterate failure | actual_k=8
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[176, 24, 2, 6]                                                            |  | used linear model with 100 points | iterate failure | actual_k=8
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[264, 36, 3, 9]                                                            |  | used linear model with 100 points | iterate failure | actual_k=8
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[350, 50, 4, 12]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       5|[1.0119985066079509, 0.0210657106784182, 1.8921693920252802, 0.0077242397590923, 0.0312442355631361, 2.0071291781814846, 0.4292829248436527, 0.0175475574142735, 2.1246653635395774, 0.8033469740514954, 0.0192439063713917, 2.1601622020945666, 0.2193309743462441, 0.0146952065735796, 2.206159291855583, 2.6954275426644903, 0.0185442057133582, 2.278157224175945, 0.7991046558691709, 0.0171019319032342, 2.386176073599666, 2.2615193006413747, 0.013359227938241, 2.486055108144916, 14.360653326523922, 0.0521811359690545, 2.557381133721877, 12.160000257340336, 0.0346302809760831, 2.7046380631734297, 0.2804350620094346, 0.0188238263802585, 2.946291226943919, 0.237999363556768, 0.0111813966620999, 2.9653896063038125, 1.1619159498024496, 0.0231339365241848, 3.132988591838594, 0.178923388124956, 0.0211160646329437, 3.225495552364946, 0.1156790568157343, 0.019624320915571, 3.256337207412081, 3.736432217027292, 0.0292728427734924, 3.370258449112585, 0.8262695011594214, 0.0215191835546858, 3.6695878991003448, 0.1686283732045467, 0.0241201001980087, 3.7160086959853107, 0.3830904710239298, 0.0252716879440409, 3.8330061459389078, 0.9255716238369617, 0.0171493169424899, 3.964556647287529, 0.2606098432936712, 0.023275001061809, 4.054299167892835, 2.0745522044206144, 0.0121299523253952, 4.172909706461144, 1.946149011021649, 0.020092130710739, 4.445699532931415, 1.4756326151674484, 0.0160716985942881, 4.570052191140045, 0.4775848415010912, 0.0182635783977874, 4.6033492127844715, 0.4931404539377747, 0.0216184289575876, 4.712666591541808, 0.3281135399422162, 0.0159657711859598, 4.810842920436044, 0.8357308975336251, 0.0146763938548103, 4.9632477282317975, 0.4568508167062001, 0.0192210872069494, 5.393454260479778, 0.488346024525884, 0.0279954143590876, 5.4225010669574605, 0.9800545371551421, 0.0203894113755312, 2.5818510343522756, -0.0219704462340651, 0.0145989364782666, 3.8607582459525047, 0.2696886696707033, 0.0245710053363009, 5.197973477423758]|2520088.6440331703051925|      0.12500000|[438, 62, 5, 15]                                                           |  | used linear model with 100 points | iterate success | actual_k=8
       6|[1.0119985066079509, 0.0210657106784182, 1.8921693920252802, 0.0077242397590923, 0.0312442355631361, 2.0071291781814846, 0.4292829248436527, 0.0175475574142735, 2.1246653635395774, 0.8033469740514954, 0.0192439063713917, 2.1601622020945666, 0.2193309743462441, 0.0146952065735796, 2.206159291855583, 2.6954275426644903, 0.0185442057133582, 2.278157224175945, 0.7991046558691709, 0.0171019319032342, 2.386176073599666, 2.2615193006413747, 0.013359227938241, 2.486055108144916, 14.360653326523922, 0.0521811359690545, 2.557381133721877, 12.160000257340336, 0.0346302809760831, 2.7046380631734297, 0.2804350620094346, 0.0188238263802585, 2.946291226943919, 0.237999363556768, 0.0111813966620999, 2.9653896063038125, 1.1619159498024496, 0.0231339365241848, 3.132988591838594, 0.178923388124956, 0.0211160646329437, 3.225495552364946, 0.1156790568157343, 0.019624320915571, 3.256337207412081, 3.736432217027292, 0.0292728427734924, 3.370258449112585, 0.8262695011594214, 0.0215191835546858, 3.6695878991003448, 0.1686283732045467, 0.0241201001980087, 3.7160086959853107, 0.3830904710239298, 0.0252716879440409, 3.8330061459389078, 0.9255716238369617, 0.0171493169424899, 3.964556647287529, 0.2606098432936712, 0.023275001061809, 4.054299167892835, 2.0745522044206144, 0.0121299523253952, 4.172909706461144, 1.946149011021649, 0.020092130710739, 4.445699532931415, 1.4756326151674484, 0.0160716985942881, 4.570052191140045, 0.4775848415010912, 0.0182635783977874, 4.6033492127844715, 0.4931404539377747, 0.0216184289575876, 4.712666591541808, 0.3281135399422162, 0.0159657711859598, 4.810842920436044, 0.8357308975336251, 0.0146763938548103, 4.9632477282317975, 0.4568508167062001, 0.0192210872069494, 5.393454260479778, 0.488346024525884, 0.0279954143590876, 5.4225010669574605, 0.9800545371551421, 0.0203894113755312, 2.5818510343522756, -0.0219704462340651, 0.0145989364782666, 3.8607582459525047, 0.2696886696707033, 0.0245710053363009, 5.197973477423758]|2520088.6440331703051925|      0.06250000|[525, 75, 6, 18]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       7|[1.0119985066079509, 0.0210657106784182, 1.8921693920252802, 0.0077242397590923, 0.0312442355631361, 2.0071291781814846, 0.4292829248436527, 0.0175475574142735, 2.1246653635395774, 0.8033469740514954, 0.0192439063713917, 2.1601622020945666, 0.2193309743462441, 0.0146952065735796, 2.206159291855583, 2.6954275426644903, 0.0185442057133582, 2.278157224175945, 0.7991046558691709, 0.0171019319032342, 2.386176073599666, 2.2615193006413747, 0.013359227938241, 2.486055108144916, 14.360653326523922, 0.0521811359690545, 2.557381133721877, 12.160000257340336, 0.0346302809760831, 2.7046380631734297, 0.2804350620094346, 0.0188238263802585, 2.946291226943919, 0.237999363556768, 0.0111813966620999, 2.9653896063038125, 1.1619159498024496, 0.0231339365241848, 3.132988591838594, 0.178923388124956, 0.0211160646329437, 3.225495552364946, 0.1156790568157343, 0.019624320915571, 3.256337207412081, 3.736432217027292, 0.0292728427734924, 3.370258449112585, 0.8262695011594214, 0.0215191835546858, 3.6695878991003448, 0.1686283732045467, 0.0241201001980087, 3.7160086959853107, 0.3830904710239298, 0.0252716879440409, 3.8330061459389078, 0.9255716238369617, 0.0171493169424899, 3.964556647287529, 0.2606098432936712, 0.023275001061809, 4.054299167892835, 2.0745522044206144, 0.0121299523253952, 4.172909706461144, 1.946149011021649, 0.020092130710739, 4.445699532931415, 1.4756326151674484, 0.0160716985942881, 4.570052191140045, 0.4775848415010912, 0.0182635783977874, 4.6033492127844715, 0.4931404539377747, 0.0216184289575876, 4.712666591541808, 0.3281135399422162, 0.0159657711859598, 4.810842920436044, 0.8357308975336251, 0.0146763938548103, 4.9632477282317975, 0.4568508167062001, 0.0192210872069494, 5.393454260479778, 0.488346024525884, 0.0279954143590876, 5.4225010669574605, 0.9800545371551421, 0.0203894113755312, 2.5818510343522756, -0.0219704462340651, 0.0145989364782666, 3.8607582459525047, 0.2696886696707033, 0.0245710053363009, 5.197973477423758]|2520088.6440331703051925|      0.03125000|[614, 86, 7, 21]                                                           |  | used linear model with 100 points | iterate failure | actual_k=8
       8|[1.009594273819027, 0.0244384510425192, 1.8918031812625256, 0.0054887055749098, 0.0333331544412054, 2.0136411375735213, 0.4284588586733374, 0.0178763885260909, 2.127339752164874, 0.8076905777835021, 0.0151054383452595, 2.1630843937738975, 0.2204689726288292, 0.0162281723120394, 2.204924967712481, 2.6933546898408385, 0.0229639403009955, 2.2785948387508967, 0.7930717567363502, 0.0181736754602025, 2.3848201752662423, 2.261782503985346, 0.0145715704544749, 2.483584864684977, 14.35939458313854, 0.0611819796180367, 2.552528027124996, 12.15473177156701, 0.0486199758098116, 2.715263261248953, 0.2799948385594254, 0.0172054612442341, 2.949807566278899, 0.2360903016522045, 0.0116593533524866, 2.966740497726599, 1.1657590614003484, 0.0225546978621685, 3.1294905894863847, 0.1792936072210699, 0.0221613477083078, 3.2229688387332076, 0.1162908335030594, 0.0177828192185109, 3.2539669290612516, 3.7401740569099338, 0.0357140978106859, 3.369869298470967, 0.8260019366691639, 0.0207626116827223, 3.6738381383159653, 0.1655921848031894, 0.0251668152409795, 3.718423068023237, 0.3808178970510185, 0.0279855489218248, 3.8342616567299284, 0.9258827397443972, 0.0172805650254131, 3.960701717996411, 0.2594220371495387, 0.0227767290466796, 4.05334419787588, 2.07382273238638, 0.0141433556969202, 4.177432718199447, 1.948498746466538, 0.0193377519323512, 4.448085334066214, 1.4753838829143289, 0.0171220866332009, 4.571617932192108, 0.4774238981204722, 0.01925753978769, 4.607295087774321, 0.4910984125631763, 0.0265705461748561, 4.710695124750258, 0.3276924473216172, 0.0150080907353543, 4.812505545270352, 0.8373599593933154, 0.0156376919379761, 4.963475612167018, 0.4580222395480456, 0.0201053915569305, 5.394677046228607, 0.4896804821790509, 0.0292714851371103, 5.4245076913015655, 0.9805834072153936, 0.0194494899880648, 2.581915076851254, -0.0228326460734289, 0.0126893145018738, 3.858212229161036, 0.2649476383041457, 0.0264179962360955, 5.196289973048654]|2172926.8460461804643273|      0.06250000|[700, 100, 8, 24]                                                          |  | used linear model with 100 points | iterate success | actual_k=8
       9|[1.009594273819027, 0.0244384510425192, 1.8918031812625256, 0.0054887055749098, 0.0333331544412054, 2.0136411375735213, 0.4284588586733374, 0.0178763885260909, 2.127339752164874, 0.8076905777835021, 0.0151054383452595, 2.1630843937738975, 0.2204689726288292, 0.0162281723120394, 2.204924967712481, 2.6933546898408385, 0.0229639403009955, 2.2785948387508967, 0.7930717567363502, 0.0181736754602025, 2.3848201752662423, 2.261782503985346, 0.0145715704544749, 2.483584864684977, 14.35939458313854, 0.0611819796180367, 2.552528027124996, 12.15473177156701, 0.0486199758098116, 2.715263261248953, 0.2799948385594254, 0.0172054612442341, 2.949807566278899, 0.2360903016522045, 0.0116593533524866, 2.966740497726599, 1.1657590614003484, 0.0225546978621685, 3.1294905894863847, 0.1792936072210699, 0.0221613477083078, 3.2229688387332076, 0.1162908335030594, 0.0177828192185109, 3.2539669290612516, 3.7401740569099338, 0.0357140978106859, 3.369869298470967, 0.8260019366691639, 0.0207626116827223, 3.6738381383159653, 0.1655921848031894, 0.0251668152409795, 3.718423068023237, 0.3808178970510185, 0.0279855489218248, 3.8342616567299284, 0.9258827397443972, 0.0172805650254131, 3.960701717996411, 0.2594220371495387, 0.0227767290466796, 4.05334419787588, 2.07382273238638, 0.0141433556969202, 4.177432718199447, 1.948498746466538, 0.0193377519323512, 4.448085334066214, 1.4753838829143289, 0.0171220866332009, 4.571617932192108, 0.4774238981204722, 0.01925753978769, 4.607295087774321, 0.4910984125631763, 0.0265705461748561, 4.710695124750258, 0.3276924473216172, 0.0150080907353543, 4.812505545270352, 0.8373599593933154, 0.0156376919379761, 4.963475612167018, 0.4580222395480456, 0.0201053915569305, 5.394677046228607, 0.4896804821790509, 0.0292714851371103, 5.4245076913015655, 0.9805834072153936, 0.0194494899880648, 2.581915076851254, -0.0228326460734289, 0.0126893145018738, 3.858212229161036, 0.2649476383041457, 0.0264179962360955, 5.196289973048654]|2172926.8460461804643273|      0.03125000|[789, 111, 9, 27]                                                          |  | used linear model with 100 points | iterate failure | actual_k=8
      10|[1.0131767201551183, 0.0259181113382379, 1.893470991650221, 0.0029285908127349, 0.0328243266024084, 2.017488915823648, 0.4276978131852393, 0.017360254844476, 2.1255111455488804, 0.807346501988414, 0.0138523408521412, 2.1626385072934062, 0.2186689829779598, 0.01666302816349, 2.2054928001738037, 2.6926851795014963, 0.0309127561898821, 2.2805529729928664, 0.790755608337815, 0.015004618290009, 2.3867387242820177, 2.2617814023212968, 0.0213233889333523, 2.4814556031254043, 14.356522346006674, 0.0733792948091696, 2.553312464361308, 12.152865441785478, 0.0593171122029122, 2.724442196075936, 0.2808317997540524, 0.0143569650049932, 2.9497156099560042, 0.2363447457186598, 0.0150277792546672, 2.9694581714627137, 1.1642980232754283, 0.0235980946271064, 3.1265494648624235, 0.1807315434271789, 0.0231344877335789, 3.2205553504131137, 0.1155227418069603, 0.0167299658318634, 3.255327905084356, 3.7385070712686916, 0.0397949841480646, 3.3706032629468266, 0.8250295902756286, 0.0197651493359584, 3.6715933034891313, 0.1657162730190359, 0.0217284619809622, 3.7220381867868912, 0.3773388132801331, 0.027980339742776, 3.831347415661334, 0.9276098822528638, 0.0174068002561578, 3.962615379068342, 0.2614769707456522, 0.0229896752717093, 4.050771393081097, 2.0744761661426545, 0.0209515563975982, 4.176351551409229, 1.9522756634836977, 0.0216422410852689, 4.449433521333895, 1.471947611603861, 0.0172819593047431, 4.567527499833137, 0.4803232895292384, 0.0236038514117089, 4.6079270425156125, 0.4932377253566516, 0.0255449218420013, 4.707532668759307, 0.3256820534578026, 0.0172893238986901, 4.812852121963071, 0.836714642773207, 0.0149782558079004, 4.96229724167389, 0.454249672490586, 0.0178811206113978, 5.397641874208768, 0.4899838170131898, 0.026616113814703, 5.430823890558982, 0.9844835909567948, 0.0237222581312179, 2.5855413872299353, -0.0203188078982029, 0.0132608308337874, 3.8596511209015847, 0.2656402813190529, 0.0276335546209948, 5.198241359068872]|1928377.6780502670444548|      0.06250000|[880, 120, 10, 30]                                                         |  | used linear model with 100 points | iterate success | actual_k=8
      11|[1.0151742623132194, 0.0324946682919286, 1.896400339091655, -0.0059265589936343, 0.0326747421703412, 2.013396129931942, 0.4365201399618823, 0.0177285398884938, 2.130806223813035, 0.8106421714002708, 0.0218134423092471, 2.1729824910236717, 0.2135664166271761, 0.012934923542015, 2.204309715529195, 2.6961391252922486, 0.0292146573084816, 2.286437751827746, 0.7932189712969895, 0.0152026709916483, 2.386748974778673, 2.2670149436918785, 0.0256363816697822, 2.4745430581683947, 14.354241228162321, 0.1022133839606347, 2.5413710193150405, 12.16184206905576, 0.0704198546042009, 2.738855186534245, 0.2823119694808329, 0.010258637584335, 2.952764262686267, 0.2380118709625321, 0.0119488479844577, 2.967126804206126, 1.1659543603886542, 0.0322524064836569, 3.135369451351029, 0.1819811224668014, 0.0270790307227387, 3.210347925611398, 0.1115158589345337, 0.0171730444857842, 3.2567555309343796, 3.7482594055138496, 0.0524572044059657, 3.3678649154649825, 0.8247154482144156, 0.01727174640786, 3.6743425326129304, 0.1695622940597229, 0.0141963671665113, 3.721486141712115, 0.3716319543507727, 0.021265600026378, 3.8319900694593545, 0.9288901721824896, 0.0275995204659382, 3.964504609402712, 0.2561867990438657, 0.0264619604513719, 4.045692209595395, 2.0661086487131617, 0.0274650451534515, 4.177239024370338, 1.9517102980011, 0.0224142930902073, 4.448396769959596, 1.4740247254688625, 0.018711368659282, 4.572789586855098, 0.478765272927722, 0.0219316081135663, 4.604677875968489, 0.493785733424033, 0.019808539881353, 4.702448516919138, 0.3264607781649493, 0.0268195685126277, 4.805496561916908, 0.8411893167223148, 0.0208991092171218, 4.968461043626683, 0.4593583656384833, 0.019671043156717, 5.393561107440927, 0.4821259415539821, 0.0290841572272404, 5.4346871647662285, 0.9793356307441599, 0.0300408874530612, 2.5937265439530273, -0.0265438042085146, 0.0081134552499786, 3.866209650218158, 0.2629647664990906, 0.0186954910357121, 5.1933707952165635]|1654871.1650760106276721|      0.12500000|[970, 130, 11, 33]                                                         |  | used linear model with 100 points | iterate success | actual_k=8
