k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0]                                                                    | 17.1523467319888496|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.264817016993309, 9.322131294794202]                                          | 14.2076616287231445|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[9.264817016993309, 9.322131294794202]                                          | 14.2076616287231445|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
       3|[9.264817016993309, 9.322131294794202]                                          | 14.2076616287231445|      0.50000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
       4|[9.264817016993309, 9.322131294794202]                                          | 14.2076616287231445|      0.25000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[9.264817016993309, 9.322131294794202]                                          | 14.2076616287231445|      0.12500000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[9.264817016993309, 9.322131294794202]                                          | 14.2076616287231445|      0.06250000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[9.319593379200853, 9.352227808600752]                                          | 14.1962003707885742|      0.12500000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[9.363279335321256, 9.235110187220165]                                          | 14.1920480728149414|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[9.363279335321256, 9.235110187220165]                                          | 14.1920480728149414|      0.12500000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.363279335321256, 9.235110187220165]                                          | 14.1920480728149414|      0.06250000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
