k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9700442351315294, 0.7879522728448798, 1.0155179458218742, 0.7770800845632018, 0.576011389386732, 0.9656961157298463, 0.5062449463745551, 0.3075643229641059]|120658.9776418510009535|      2.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 9 points | iterate success | actual_k=0
       2|[0.9700442351315294, 0.7879522728448798, 1.0155179458218742, 0.7770800845632018, 0.576011389386732, 0.9656961157298463, 0.5062449463745551, 0.3075643229641059]|120658.9776418510009535|      1.00000000|[18, 0, 2, 6]                                                              |  | used linear model with 9 points | iterate failure | actual_k=0
       3|[1.0299454904735323, 1.2409303178078026, 1.5442106587664828, 0.8606999284402953, 0.5241331545520836, 0.8083752145291867, 0.1410830648781169, -0.2788911744754656]|6790.5663711270899512|      2.00000000|[27, 0, 3, 9]                                                              |  | used linear model with 9 points | iterate success | actual_k=0
       4|[1.0299454904735323, 1.2409303178078026, 1.5442106587664828, 0.8606999284402953, 0.5241331545520836, 0.8083752145291867, 0.1410830648781169, -0.2788911744754656]|6790.5663711270899512|      1.00000000|[36, 0, 4, 12]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
       5|[1.0299454904735323, 1.2409303178078026, 1.5442106587664828, 0.8606999284402953, 0.5241331545520836, 0.8083752145291867, 0.1410830648781169, -0.2788911744754656]|6790.5663711270899512|      0.50000000|[45, 0, 5, 15]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
       6|[1.0299454904735323, 1.2409303178078026, 1.5442106587664828, 0.8606999284402953, 0.5241331545520836, 0.8083752145291867, 0.1410830648781169, -0.2788911744754656]|6790.5663711270899512|      0.25000000|[54, 0, 6, 18]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
       7|[1.0299454904735323, 1.2409303178078026, 1.5442106587664828, 0.8606999284402953, 0.5241331545520836, 0.8083752145291867, 0.1410830648781169, -0.2788911744754656]|6790.5663711270899512|      0.12500000|[63, 0, 7, 21]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
       8|[1.1012836900342546, 1.199702210650673, 1.5243668603684586, 0.8522534773393003, 0.480330603276617, 0.8055565858189115, 0.1658702325171788, -0.2025369097157376]|1390.7786022776224399|      0.25000000|[72, 0, 8, 24]                                                             |  | used linear model with 9 points | iterate success | actual_k=0
       9|[1.1012836900342546, 1.199702210650673, 1.5243668603684586, 0.8522534773393003, 0.480330603276617, 0.8055565858189115, 0.1658702325171788, -0.2025369097157376]|1390.7786022776224399|      0.12500000|[81, 0, 9, 27]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
      10|[1.1012836900342546, 1.199702210650673, 1.5243668603684586, 0.8522534773393003, 0.480330603276617, 0.8055565858189115, 0.1658702325171788, -0.2025369097157376]|1390.7786022776224399|      0.06250000|[90, 0, 10, 30]                                                            |  | used linear model with 9 points | iterate failure | actual_k=0
      11|[1.072265963932943, 1.2104879455164197, 1.575314864863114, 0.8623231728420042, 0.4794615129785691, 0.8032909590773736, 0.1643131448706832, -0.1869651833697772]|867.9131159743435546|      0.12500000|[99, 0, 11, 33]                                                            |  | used linear model with 9 points | iterate success | actual_k=0
      12|[1.072265963932943, 1.2104879455164197, 1.575314864863114, 0.8623231728420042, 0.4794615129785691, 0.8032909590773736, 0.1643131448706832, -0.1869651833697772]|867.9131159743435546|      0.06250000|[108, 0, 12, 36]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      13|[1.0884124980749057, 1.2139813711497294, 1.5741799379806112, 0.8541967087345308, 0.5151625259141005, 0.8155346452020495, 0.1740294300987467, -0.1417199453722525]|231.6402476603172431|      0.12500000|[117, 0, 13, 39]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      14|[1.0884124980749057, 1.2139813711497294, 1.5741799379806112, 0.8541967087345308, 0.5151625259141005, 0.8155346452020495, 0.1740294300987467, -0.1417199453722525]|231.6402476603172431|      0.06250000|[126, 0, 14, 42]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      15|[1.0884124980749057, 1.2139813711497294, 1.5741799379806112, 0.8541967087345308, 0.5151625259141005, 0.8155346452020495, 0.1740294300987467, -0.1417199453722525]|231.6402476603172431|      0.03125000|[135, 0, 15, 45]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
