k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[181, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[361, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[541, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[721, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[901, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.6874921008865217, 0.0182547657283295, 0.6689357971852575, 0.0198165704975897, 0.6202804279666718, 0.016958545754781, 1.325832958439148, 0.017448411302835, 0.0040143950071737, 0.0208547101301696, 1.2500786970803905, 0.0271247001697801, 0.2283953900412276, 0.0161224586162592, 1.2290748932869768, 0.0168134172447986, 4.5887806926267265, 0.0328699274336586, 4.455513046317485, 0.0373033638741719, 0.0828423504988604, 0.0199229034377967, 0.2442356037340184, 0.0172299451022242, 0.7151491558005231, 0.0200249352769188, 0.2014203960166776, 0.0240611098626135, -0.0602424110706141, 0.0223450290175692, 1.4051708948596755, 0.0255411539494796, 0.2448240742765083, 0.0169380183697153, 0.0649323513803085, 0.0219809986002968, 0.0205330012399362, 0.0206594918627436, 0.4280208654986858, 0.0182577661117757, 0.2615650425332701, 0.0237521320200004, 0.8359616187273627, 0.0201551704193112, 1.0271267425284176, 0.021911084685412, 0.8027825269480446, 0.0240156797199239, 0.2521862967484363, 0.0202162368540511, 0.5034533397764966, 0.0160677567111952, 0.2704728239983468, 0.018544065709784, 0.3862873202966757, 0.0224922738181859, 0.167673658223912, 0.021360352482321, 0.2994447228373145, 0.0169788506076476, 0.1860897871395023, 0.0253036826516845, 0.009014172293942, 0.0191052390901318, 0.1609233694101223, 0.0197654886282001]|359231.1875000000000000|      0.06250000|[1021, 68, 0, 17]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[0.6874921008865217, 0.0182547657283295, 0.6689357971852575, 0.0198165704975897, 0.6202804279666718, 0.016958545754781, 1.325832958439148, 0.017448411302835, 0.0040143950071737, 0.0208547101301696, 1.2500786970803905, 0.0271247001697801, 0.2283953900412276, 0.0161224586162592, 1.2290748932869768, 0.0168134172447986, 4.5887806926267265, 0.0328699274336586, 4.455513046317485, 0.0373033638741719, 0.0828423504988604, 0.0199229034377967, 0.2442356037340184, 0.0172299451022242, 0.7151491558005231, 0.0200249352769188, 0.2014203960166776, 0.0240611098626135, -0.0602424110706141, 0.0223450290175692, 1.4051708948596755, 0.0255411539494796, 0.2448240742765083, 0.0169380183697153, 0.0649323513803085, 0.0219809986002968, 0.0205330012399362, 0.0206594918627436, 0.4280208654986858, 0.0182577661117757, 0.2615650425332701, 0.0237521320200004, 0.8359616187273627, 0.0201551704193112, 1.0271267425284176, 0.021911084685412, 0.8027825269480446, 0.0240156797199239, 0.2521862967484363, 0.0202162368540511, 0.5034533397764966, 0.0160677567111952, 0.2704728239983468, 0.018544065709784, 0.3862873202966757, 0.0224922738181859, 0.167673658223912, 0.021360352482321, 0.2994447228373145, 0.0169788506076476, 0.1860897871395023, 0.0253036826516845, 0.009014172293942, 0.0191052390901318, 0.1609233694101223, 0.0197654886282001]|359231.1875000000000000|      0.03125000|[1202, 80, 1, 21]                                                          |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.6868474884073423, 0.0193873565371486, 0.6661601662996224, 0.0190437774465167, 0.6206797988777715, 0.021981898508025, 1.3272502459484559, 0.0249585149609198, 0.0045320329803446, 0.0198181068174376, 1.2500227327244449, 0.0293587516370837, 0.2283601873329719, 0.0152548710893538, 1.228980154324912, 0.0235557724083519, 4.588629519713777, 0.0534413463993851, 4.454066727619489, 0.0532108635428441, 0.0837285055397076, 0.0208823328207549, 0.2440005336698671, 0.0201428428292105, 0.7137240791019163, 0.0189170847470226, 0.2015452993336162, 0.0263132761245056, -0.0599160740072105, 0.0225723619296299, 1.4046802240324412, 0.0287774272237136, 0.2446246688833688, 0.0172385577099679, 0.0646561760409275, 0.0207366074922745, 0.022676426906383, 0.01976976958011, 0.4287729947055497, 0.0182253791347929, 0.2615023920043644, 0.0237956764452733, 0.8364014984050641, 0.022911604705341, 1.028437377273404, 0.0172330055920472, 0.8028827009206967, 0.0237838407455755, 0.2579305281558474, 0.0171621746814376, 0.502113237435391, 0.0154978828433242, 0.271151063815822, 0.0208069931589008, 0.388990600322214, 0.0214883273391987, 0.1654309906508641, 0.0215949772333522, 0.3007195388787776, 0.0157685654281369, 0.1852609549810194, 0.024242321835429, 0.0085515910959005, 0.0158413981805794, 0.1626091237617019, 0.0208524032346001]|301804.2812500000000000|      0.06250000|[1382, 92, 1, 24]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | iterate success | actual_k=4
       9|[0.6868474884073423, 0.0193873565371486, 0.6661601662996224, 0.0190437774465167, 0.6206797988777715, 0.021981898508025, 1.3272502459484559, 0.0249585149609198, 0.0045320329803446, 0.0198181068174376, 1.2500227327244449, 0.0293587516370837, 0.2283601873329719, 0.0152548710893538, 1.228980154324912, 0.0235557724083519, 4.588629519713777, 0.0534413463993851, 4.454066727619489, 0.0532108635428441, 0.0837285055397076, 0.0208823328207549, 0.2440005336698671, 0.0201428428292105, 0.7137240791019163, 0.0189170847470226, 0.2015452993336162, 0.0263132761245056, -0.0599160740072105, 0.0225723619296299, 1.4046802240324412, 0.0287774272237136, 0.2446246688833688, 0.0172385577099679, 0.0646561760409275, 0.0207366074922745, 0.022676426906383, 0.01976976958011, 0.4287729947055497, 0.0182253791347929, 0.2615023920043644, 0.0237956764452733, 0.8364014984050641, 0.022911604705341, 1.028437377273404, 0.0172330055920472, 0.8028827009206967, 0.0237838407455755, 0.2579305281558474, 0.0171621746814376, 0.502113237435391, 0.0154978828433242, 0.271151063815822, 0.0208069931589008, 0.388990600322214, 0.0214883273391987, 0.1654309906508641, 0.0215949772333522, 0.3007195388787776, 0.0157685654281369, 0.1852609549810194, 0.024242321835429, 0.0085515910959005, 0.0158413981805794, 0.1626091237617019, 0.0208524032346001]|301804.2812500000000000|      0.03125000|[1562, 104, 1, 27]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.6881974913129123, 0.0242167773025604, 0.6627809680599743, 0.03024188625916, 0.611645518425191, 0.0260829647922303, 1.324597192053551, 0.0302575562750522, 0.0110961401796988, 0.0187345951078714, 1.249382979559872, 0.0312010354306544, 0.2285169045877052, 0.0103962592648848, 1.2304746401958402, 0.0313029043255362, 4.59003932247053, 0.0617530178819952, 4.449648833019181, 0.0634674666756205, 0.0828852479785028, 0.0215344730509903, 0.246801332100087, 0.0212387842845829, 0.712488145417269, 0.0192768650841581, 0.1977714419063414, 0.025517317229134, -0.0593956405005547, 0.0231101549448907, 1.4033808774800645, 0.0343049580594352, 0.2466636772940683, 0.0196150987614787, 0.0629530545134419, 0.0176301647802917, 0.0236271349245189, 0.0233731840604296, 0.4269188009164155, 0.0165829129303464, 0.2680475455008957, 0.0231818389287705, 0.8328108907631375, 0.023938335352572, 1.0299806208249476, 0.0259826997368132, 0.7984826464895067, 0.0229924495087242, 0.2573225898972889, 0.0205882273693979, 0.5014454734854665, 0.0148367229368914, 0.2697440076668171, 0.0180989953830005, 0.3869760670732113, 0.0197953235319464, 0.1686117580259618, 0.0224186617912118, 0.2984539021066085, 0.0193562636357436, 0.1854315442071153, 0.0256363567989899, 0.0122536311216961, 0.0178757637449675, 0.1604998771478014, 0.0241738591102872]|279154.3125000000000000|      0.06250000|[1682, 112, 1, 29]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
