k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[175, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[349, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[525, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[699, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[874, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.0284990383535533, 0.0195920813211696, 0.0170851008723604, 0.023353717998432, 0.43248274740284, 0.0222843430299753, 0.8020324236922866, 0.0238292191284967, 0.2199556247672617, 0.0182178816004118, 2.6914981372365068, 0.0234456988659756, 0.8065754525748429, 0.0162464174922033, 2.268933737839859, 0.0180652540997786, 14.354647596736022, 0.0348175097067098, 12.160186655633412, 0.0362468242544799, 0.2778039729208592, 0.0190978368800345, 0.245320250065662, 0.0167163390338349, 1.1659133927490182, 0.0242652003851477, 0.1775050229692581, 0.0213506220776348, 0.1175102037969764, 0.0225354671795058, 3.746323781334119, 0.0229100572172125, 0.83296062032397, 0.0186372514540027, 0.1538107863937187, 0.0228610230592767, 0.3853440222046944, 0.0244074736061088, 0.9281771761962829, 0.0208678478222234, 0.2616040803395772, 0.0174328316341923, 2.072647381680234, 0.0235614004072663, 1.9410099811536172, 0.0196977777181054, 1.4812317139039604, 0.0165459862060584, 0.4789529408556853, 0.0204545274194731, 0.4919393378990812, 0.0199094851059486, 0.3333138239267482, 0.022720451708002, 0.8433779097470886, 0.0192415030804843, 0.4595320900382533, 0.0246019687020771, 0.4925614878304836, 0.0186675418960129, 0.9833198934654086, 0.0139354175747879, -0.0157630883092709, 0.0211805599079135, 0.2695408674683444, 0.0185931254657407]|2370982.7500000000000000|      0.06250000|[991, 68, 0, 17]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[1.0284990383535533, 0.0195920813211696, 0.0170851008723604, 0.023353717998432, 0.43248274740284, 0.0222843430299753, 0.8020324236922866, 0.0238292191284967, 0.2199556247672617, 0.0182178816004118, 2.6914981372365068, 0.0234456988659756, 0.8065754525748429, 0.0162464174922033, 2.268933737839859, 0.0180652540997786, 14.354647596736022, 0.0348175097067098, 12.160186655633412, 0.0362468242544799, 0.2778039729208592, 0.0190978368800345, 0.245320250065662, 0.0167163390338349, 1.1659133927490182, 0.0242652003851477, 0.1775050229692581, 0.0213506220776348, 0.1175102037969764, 0.0225354671795058, 3.746323781334119, 0.0229100572172125, 0.83296062032397, 0.0186372514540027, 0.1538107863937187, 0.0228610230592767, 0.3853440222046944, 0.0244074736061088, 0.9281771761962829, 0.0208678478222234, 0.2616040803395772, 0.0174328316341923, 2.072647381680234, 0.0235614004072663, 1.9410099811536172, 0.0196977777181054, 1.4812317139039604, 0.0165459862060584, 0.4789529408556853, 0.0204545274194731, 0.4919393378990812, 0.0199094851059486, 0.3333138239267482, 0.022720451708002, 0.8433779097470886, 0.0192415030804843, 0.4595320900382533, 0.0246019687020771, 0.4925614878304836, 0.0186675418960129, 0.9833198934654086, 0.0139354175747879, -0.0157630883092709, 0.0211805599079135, 0.2695408674683444, 0.0185931254657407]|2370982.7500000000000000|      0.03125000|[1167, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.0296559262896496, 0.0122439775181473, 0.0189586954888634, 0.0175247711761659, 0.4307117902616061, 0.0223073904422395, 0.7997045119541628, 0.0232771583620678, 0.2147351104778579, 0.0170109285712155, 2.689921190619081, 0.0306753078573346, 0.8052616707979703, 0.0167160685754772, 2.2629768965766326, 0.0188845341036576, 14.357245066470895, 0.0500023679161763, 12.158909210669698, 0.0493871341450977, 0.2781471705350237, 0.0172831973183446, 0.2441013595272005, 0.0171738865751198, 1.1656364704980344, 0.0249181263461425, 0.1763956622811852, 0.0228535839748194, 0.1197788585264104, 0.0219595477491293, 3.75008222645374, 0.0253996341074724, 0.8351784130424887, 0.0175459544589735, 0.1524889580664591, 0.0243513804209205, 0.3918291984093114, 0.0274932367513423, 0.9258922287796034, 0.0268598329297987, 0.2649929993527023, 0.0167268679757582, 2.073374317963156, 0.030502056835095, 1.9431874492600991, 0.0205698792554006, 1.4849770261989905, 0.0145441372299662, 0.4781400636914922, 0.0191859903183755, 0.4931354076862253, 0.0210260720328754, 0.3316954647364391, 0.0216434672494023, 0.8447336429261856, 0.0195776511374922, 0.4618997367751095, 0.023749552077809, 0.4891624259673151, 0.0183152370133258, 0.9798310723158028, 0.0201785981216647, -0.0131606632612187, 0.022315274313341, 0.267339857576941, 0.023793502646584]|1975478.6250000000000000|      0.06250000|[1284, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[1.0296559262896496, 0.0122439775181473, 0.0189586954888634, 0.0175247711761659, 0.4307117902616061, 0.0223073904422395, 0.7997045119541628, 0.0232771583620678, 0.2147351104778579, 0.0170109285712155, 2.689921190619081, 0.0306753078573346, 0.8052616707979703, 0.0167160685754772, 2.2629768965766326, 0.0188845341036576, 14.357245066470895, 0.0500023679161763, 12.158909210669698, 0.0493871341450977, 0.2781471705350237, 0.0172831973183446, 0.2441013595272005, 0.0171738865751198, 1.1656364704980344, 0.0249181263461425, 0.1763956622811852, 0.0228535839748194, 0.1197788585264104, 0.0219595477491293, 3.75008222645374, 0.0253996341074724, 0.8351784130424887, 0.0175459544589735, 0.1524889580664591, 0.0243513804209205, 0.3918291984093114, 0.0274932367513423, 0.9258922287796034, 0.0268598329297987, 0.2649929993527023, 0.0167268679757582, 2.073374317963156, 0.030502056835095, 1.9431874492600991, 0.0205698792554006, 1.4849770261989905, 0.0145441372299662, 0.4781400636914922, 0.0191859903183755, 0.4931354076862253, 0.0210260720328754, 0.3316954647364391, 0.0216434672494023, 0.8447336429261856, 0.0195776511374922, 0.4618997367751095, 0.023749552077809, 0.4891624259673151, 0.0183152370133258, 0.9798310723158028, 0.0201785981216647, -0.0131606632612187, 0.022315274313341, 0.267339857576941, 0.023793502646584]|1975478.6250000000000000|      0.03125000|[1458, 100, 0, 25]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.0340928979936397, 0.0145273893035092, 0.0180227331707854, 0.0176014143868344, 0.434982217175599, 0.0182500390281136, 0.800333179505905, 0.0249039035200283, 0.2124790702472022, 0.0165523201887096, 2.6891733035457497, 0.0308141918313244, 0.8039807920806104, 0.0134797507216814, 2.2636761414826716, 0.022846860710929, 14.359076197758919, 0.0683587868077473, 12.162565488820514, 0.060716494908986, 0.2777233447110546, 0.0145888869506737, 0.2407123322649508, 0.0188678005659763, 1.167917297487423, 0.0259637356167754, 0.1749284361639741, 0.0174561147047726, 0.1172505428124634, 0.0201277471926847, 3.752316913008361, 0.03128355282475, 0.8353079048950525, 0.0143452108469309, 0.1548084046496915, 0.0244068275107661, 0.3886751230068374, 0.0362042290974783, 0.9272640444440678, 0.028298470124943, 0.2671132400631717, 0.0175562663439325, 2.0697008078986596, 0.0310319714089645, 1.9426495264166455, 0.0257660347160204, 1.4830802496725284, 0.0207466556943337, 0.4803277660473441, 0.0201992439194636, 0.4923699209046501, 0.022343434897069, 0.3318082946367514, 0.0205286582870115, 0.8430140495457069, 0.0237967761203165, 0.4594879776957879, 0.0235338895217814, 0.487709959778801, 0.0207977726349719, 0.981196793768114, 0.0159028067094677, -0.0132833685512287, 0.026347374572208, 0.270961742363381, 0.0230708912635574]|1741352.1250000000000000|      0.06250000|[1575, 108, 0, 27]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
