k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[0.0439107107118497, 0.0298153220197983, -0.0234673213905062, -0.0121853886637685, -0.0264868487259938, -0.0171128922389638, -0.022543524582792, 0.0101020179022618, 0.0172841062059926, -0.0204414666598437, 0.0262724746605636, -9.53237699754e-05, -0.028325562251479, -0.0124778892336722, -0.0499136888738491, -0.0037456591023732, -0.0095662663950299, -0.0354915277041653, 0.0147052712781713, -0.0468311297179412, -0.0127731100312367, 0.0111999726310715, 0.0141864779306503, 0.0310378148036945, -0.003504537987201, -0.0214551219895368, -0.0048062013715255, -0.0128529893787457, 0.0037836492322278, -0.030056191260633, 0.1111293158098914, -0.012399097011645, -0.0398530541744738, 0.0028767365730535, 0.1055467217781642, 0.0271718873712755, 0.0146679743381025, 0.0348487712603082, -0.0020693365860492, 0.0026470277925318, -0.0140079750126082, -0.0687019367132026, -0.014487923154156, 0.0386252255996473, 0.0058333105174759, -0.0186692630850352, 0.0004759487515972, -0.0190387235199992, 0.0272701316498647, 0.0186539888817404, -0.0372399624103121, -0.0091832533945298, 0.0870253509194137, -0.0009607066282371, -0.0189624749315532, -0.0195435313649639, 0.0074296762969329]|52037.2596683107913123|      0.50000000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       4|[0.0439107107118497, 0.0298153220197983, -0.0234673213905062, -0.0121853886637685, -0.0264868487259938, -0.0171128922389638, -0.022543524582792, 0.0101020179022618, 0.0172841062059926, -0.0204414666598437, 0.0262724746605636, -9.53237699754e-05, -0.028325562251479, -0.0124778892336722, -0.0499136888738491, -0.0037456591023732, -0.0095662663950299, -0.0354915277041653, 0.0147052712781713, -0.0468311297179412, -0.0127731100312367, 0.0111999726310715, 0.0141864779306503, 0.0310378148036945, -0.003504537987201, -0.0214551219895368, -0.0048062013715255, -0.0128529893787457, 0.0037836492322278, -0.030056191260633, 0.1111293158098914, -0.012399097011645, -0.0398530541744738, 0.0028767365730535, 0.1055467217781642, 0.0271718873712755, 0.0146679743381025, 0.0348487712603082, -0.0020693365860492, 0.0026470277925318, -0.0140079750126082, -0.0687019367132026, -0.014487923154156, 0.0386252255996473, 0.0058333105174759, -0.0186692630850352, 0.0004759487515972, -0.0190387235199992, 0.0272701316498647, 0.0186539888817404, -0.0372399624103121, -0.0091832533945298, 0.0870253509194137, -0.0009607066282371, -0.0189624749315532, -0.0195435313649639, 0.0074296762969329]|52037.2596683107913123|      0.25000000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[0.0115746329945192, 0.0622183056379863, -0.0536389089066881, -0.0292251220114788, -0.0225975267870136, -0.0011756632254792, -0.049210929055225, -0.0008488068167377, -0.0013123397496866, -0.0467067148308042, 0.0289951470383286, 0.032170585555767, -0.0785591170745261, -0.0210450955966063, -0.0674210219696811, -0.0231333291008127, -0.0182366589061929, -0.0631584766564649, -0.0339080272203276, -0.0323171521915092, -0.0098051390438138, -0.0161542067137418, 0.0449536219722476, 0.0513697187779576, -0.0382069448804924, 0.0032712327823426, -0.0437018151886799, -0.0264035625444493, 0.0440055262781975, -0.0533336114976192, 0.1537546937933316, 0.0188161139608397, 0.0001007625675131, 0.0182577203843506, 0.0940523977104632, 0.006874564690158, 0.0125279137507196, 0.0329505570163104, -0.0288589225153642, 0.1204943543262662, -0.0187737060116576, -0.1243163963918674, -0.0427194913897859, 0.0437715388693274, -0.0153680039281447, -0.0220800285800452, -0.0263381806998435, -0.0072901095119518, 0.0834367524722641, 0.0623846838281457, -0.1129950147734489, 0.0007633269519672, 0.1278940063944848, 0.0350332226861149, -0.0441550070709274, -0.0188679718074205, -0.0371969245597332]|23098.3272901689051650|      0.50000000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       6|[0.0115746329945192, 0.0622183056379863, -0.0536389089066881, -0.0292251220114788, -0.0225975267870136, -0.0011756632254792, -0.049210929055225, -0.0008488068167377, -0.0013123397496866, -0.0467067148308042, 0.0289951470383286, 0.032170585555767, -0.0785591170745261, -0.0210450955966063, -0.0674210219696811, -0.0231333291008127, -0.0182366589061929, -0.0631584766564649, -0.0339080272203276, -0.0323171521915092, -0.0098051390438138, -0.0161542067137418, 0.0449536219722476, 0.0513697187779576, -0.0382069448804924, 0.0032712327823426, -0.0437018151886799, -0.0264035625444493, 0.0440055262781975, -0.0533336114976192, 0.1537546937933316, 0.0188161139608397, 0.0001007625675131, 0.0182577203843506, 0.0940523977104632, 0.006874564690158, 0.0125279137507196, 0.0329505570163104, -0.0288589225153642, 0.1204943543262662, -0.0187737060116576, -0.1243163963918674, -0.0427194913897859, 0.0437715388693274, -0.0153680039281447, -0.0220800285800452, -0.0263381806998435, -0.0072901095119518, 0.0834367524722641, 0.0623846838281457, -0.1129950147734489, 0.0007633269519672, 0.1278940063944848, 0.0350332226861149, -0.0441550070709274, -0.0188679718074205, -0.0371969245597332]|23098.3272901689051650|      0.25000000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       7|[0.0115746329945192, 0.0622183056379863, -0.0536389089066881, -0.0292251220114788, -0.0225975267870136, -0.0011756632254792, -0.049210929055225, -0.0008488068167377, -0.0013123397496866, -0.0467067148308042, 0.0289951470383286, 0.032170585555767, -0.0785591170745261, -0.0210450955966063, -0.0674210219696811, -0.0231333291008127, -0.0182366589061929, -0.0631584766564649, -0.0339080272203276, -0.0323171521915092, -0.0098051390438138, -0.0161542067137418, 0.0449536219722476, 0.0513697187779576, -0.0382069448804924, 0.0032712327823426, -0.0437018151886799, -0.0264035625444493, 0.0440055262781975, -0.0533336114976192, 0.1537546937933316, 0.0188161139608397, 0.0001007625675131, 0.0182577203843506, 0.0940523977104632, 0.006874564690158, 0.0125279137507196, 0.0329505570163104, -0.0288589225153642, 0.1204943543262662, -0.0187737060116576, -0.1243163963918674, -0.0427194913897859, 0.0437715388693274, -0.0153680039281447, -0.0220800285800452, -0.0263381806998435, -0.0072901095119518, 0.0834367524722641, 0.0623846838281457, -0.1129950147734489, 0.0007633269519672, 0.1278940063944848, 0.0350332226861149, -0.0441550070709274, -0.0188679718074205, -0.0371969245597332]|23098.3272901689051650|      0.12500000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       8|[0.0073322574040116, 0.0756070398786672, -0.0533982873372986, -0.0266560682808924, 0.0045061326026536, 0.0039121738940749, -0.0608120103143756, 0.0068170087847517, -0.0024743157969202, -0.0412970357532012, 0.0358033351777163, 0.027695556513214, -0.0520820770466648, 0.0145796470616379, -0.0629840464446005, -0.0587047001494016, -0.0060452202017242, -0.066784627409054, -0.0149177557499508, -0.0342372193647631, -0.0183995492920523, -0.019712807338759, 0.0045614477711965, 0.0348430516395804, -0.0282597078788991, 0.0055463479769835, -0.0427067145106349, -0.0608045817794091, 0.0289245938652735, -0.0570600117645377, 0.1845039689753331, 0.0108186139089396, -0.0143163053880326, 0.0189578687332936, 0.1082867835640479, 0.0079662023131268, -0.0121685235660647, 0.0347879329918588, -0.04717827624157, 0.1377995424782207, 0.0090554275407556, -0.1418333821239232, -0.0691875632584382, 0.0694296807036857, -0.0187362627216775, -0.010210968959396, -0.0202318373349337, -0.0103802238034519, 0.1010498435779913, 0.053805256659785, -0.1248644882758728, 0.0135977285025146, 0.1384138149621013, 0.0471660714235663, -0.0551771084110678, 0.0046936088128542, -0.0255888390629918]|3770.8915149812878553|      0.25000000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
       9|[0.0073322574040116, 0.0756070398786672, -0.0533982873372986, -0.0266560682808924, 0.0045061326026536, 0.0039121738940749, -0.0608120103143756, 0.0068170087847517, -0.0024743157969202, -0.0412970357532012, 0.0358033351777163, 0.027695556513214, -0.0520820770466648, 0.0145796470616379, -0.0629840464446005, -0.0587047001494016, -0.0060452202017242, -0.066784627409054, -0.0149177557499508, -0.0342372193647631, -0.0183995492920523, -0.019712807338759, 0.0045614477711965, 0.0348430516395804, -0.0282597078788991, 0.0055463479769835, -0.0427067145106349, -0.0608045817794091, 0.0289245938652735, -0.0570600117645377, 0.1845039689753331, 0.0108186139089396, -0.0143163053880326, 0.0189578687332936, 0.1082867835640479, 0.0079662023131268, -0.0121685235660647, 0.0347879329918588, -0.04717827624157, 0.1377995424782207, 0.0090554275407556, -0.1418333821239232, -0.0691875632584382, 0.0694296807036857, -0.0187362627216775, -0.010210968959396, -0.0202318373349337, -0.0103802238034519, 0.1010498435779913, 0.053805256659785, -0.1248644882758728, 0.0135977285025146, 0.1384138149621013, 0.0471660714235663, -0.0551771084110678, 0.0046936088128542, -0.0255888390629918]|3770.8915149812878553|      0.12500000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[0.0073322574040116, 0.0756070398786672, -0.0533982873372986, -0.0266560682808924, 0.0045061326026536, 0.0039121738940749, -0.0608120103143756, 0.0068170087847517, -0.0024743157969202, -0.0412970357532012, 0.0358033351777163, 0.027695556513214, -0.0520820770466648, 0.0145796470616379, -0.0629840464446005, -0.0587047001494016, -0.0060452202017242, -0.066784627409054, -0.0149177557499508, -0.0342372193647631, -0.0183995492920523, -0.019712807338759, 0.0045614477711965, 0.0348430516395804, -0.0282597078788991, 0.0055463479769835, -0.0427067145106349, -0.0608045817794091, 0.0289245938652735, -0.0570600117645377, 0.1845039689753331, 0.0108186139089396, -0.0143163053880326, 0.0189578687332936, 0.1082867835640479, 0.0079662023131268, -0.0121685235660647, 0.0347879329918588, -0.04717827624157, 0.1377995424782207, 0.0090554275407556, -0.1418333821239232, -0.0691875632584382, 0.0694296807036857, -0.0187362627216775, -0.010210968959396, -0.0202318373349337, -0.0103802238034519, 0.1010498435779913, 0.053805256659785, -0.1248644882758728, 0.0135977285025146, 0.1384138149621013, 0.0471660714235663, -0.0551771084110678, 0.0046936088128542, -0.0255888390629918]|3770.8915149812878553|      0.06250000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      11|[0.0073356611212392, 0.089324333094077, -0.0453705722899156, -0.0317088058339686, -0.0238663995174236, 0.0133155399258307, -0.0653934123022867, -0.0007696616721502, -0.0022240433216934, -0.0444587174862383, 0.0269950831305269, 0.0248223236121019, -0.0401695371292775, 0.0238815340321843, -0.0613725465362722, -0.056688062257116, -0.0019961584948155, -0.0782409810334601, -0.012144143877622, -0.0399560690617566, -0.008221175661242, -0.0079201761143975, 0.0080614226285462, 0.0316001989314504, -0.0258538322907024, 0.0107221204800097, -0.0395377929737237, -0.0564173245185034, 0.0318900421618937, -0.0642660253456033, 0.1749301544352375, 0.0139726211493946, -0.0171439403912649, 0.0133856144742448, 0.1023739983429164, -0.0057732396816466, -0.0152266135623278, 0.0352831114061577, -0.0621429291431355, 0.1537204100273022, 0.011694889827065, -0.1403737394881472, -0.0647156710819378, 0.0872210495735397, -0.0181149870204128, -0.0046478530593449, -0.0247891232769933, -0.0092156389056701, 0.1060921976924934, 0.0656813334224822, -0.1245273396831329, 0.0169282672728628, 0.1402828353785721, 0.046958236111885, -0.0416535485497238, 0.0109354287981615, -0.0158141848888031]|1036.6705710244179954|      0.12500000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
