k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.06250000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.03125000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.01562500|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00781250|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00390625|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       9|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00195312|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00097656|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00048828|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00024414|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00012207|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00006104|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[-2.36440359687e-05, 1.20801158835e-05, 0.0100031643764592, 0.0004119184162027, 1.01425192596e-05, 0.0979923601094769, 0.0001658932082103, 4.30779702615e-05]|  0.8578254911063858|      0.00012207|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[-2.36440359687e-05, 1.20801158835e-05, 0.0100031643764592, 0.0004119184162027, 1.01425192596e-05, 0.0979923601094769, 0.0001658932082103, 4.30779702615e-05]|  0.8578254911063858|      0.00006104|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[-2.36440359687e-05, 1.20801158835e-05, 0.0100031643764592, 0.0004119184162027, 1.01425192596e-05, 0.0979923601094769, 0.0001658932082103, 4.30779702615e-05]|  0.8578254911063858|      0.00003052|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[-2.36440359687e-05, 1.20801158835e-05, 0.0100031643764592, 0.0004119184162027, 1.01425192596e-05, 0.0979923601094769, 0.0001658932082103, 4.30779702615e-05]|  0.8578254911063858|      0.00001526|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[-2.36440359687e-05, 1.20801158835e-05, 0.0100031643764592, 0.0004119184162027, 1.01425192596e-05, 0.0979923601094769, 0.0001658932082103, 4.30779702615e-05]|  0.8578254911063858|      0.00000763|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[-2.29743382744e-05, 1.10112911822e-05, 0.0099995086818553, 0.0004127785181788, 9.7720317679e-06, 0.0979922967450967, 0.0001683624665993, 3.70551479824e-05]|  0.8296898217801739|      0.00001526|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[-2.29743382744e-05, 1.10112911822e-05, 0.0099995086818553, 0.0004127785181788, 9.7720317679e-06, 0.0979922967450967, 0.0001683624665993, 3.70551479824e-05]|  0.8296898217801739|      0.00000763|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[-2.29743382744e-05, 1.10112911822e-05, 0.0099995086818553, 0.0004127785181788, 9.7720317679e-06, 0.0979922967450967, 0.0001683624665993, 3.70551479824e-05]|  0.8296898217801739|      0.00000381|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[-2.23792276329e-05, 1.16999619092e-05, 0.0099989086824436, 0.0004131739152864, 7.5151248196e-06, 0.0979928383614714, 0.000165676189477, 3.6277915091e-05]|  0.8274725151419565|      0.00000763|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[-2.23792276329e-05, 1.16999619092e-05, 0.0099989086824436, 0.0004131739152864, 7.5151248196e-06, 0.0979928383614714, 0.000165676189477, 3.6277915091e-05]|  0.8274725151419565|      0.00000381|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[-2.23792276329e-05, 1.16999619092e-05, 0.0099989086824436, 0.0004131739152864, 7.5151248196e-06, 0.0979928383614714, 0.000165676189477, 3.6277915091e-05]|  0.8274725151419565|      0.00000191|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[-2.24650350416e-05, 1.21364162036e-05, 0.0099990940743524, 0.0004126825981324, 7.2007890996e-06, 0.0979923984058319, 0.0001673692586807, 3.63521417778e-05]|  0.8268802933447699|      0.00000381|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      27|[-2.24650350416e-05, 1.21364162036e-05, 0.0099990940743524, 0.0004126825981324, 7.2007890996e-06, 0.0979923984058319, 0.0001673692586807, 3.63521417778e-05]|  0.8268802933447699|      0.00000191|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[-2.24650350416e-05, 1.21364162036e-05, 0.0099990940743524, 0.0004126825981324, 7.2007890996e-06, 0.0979923984058319, 0.0001673692586807, 3.63521417778e-05]|  0.8268802933447699|      0.00000095|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[-2.24250766395e-05, 1.21077264689e-05, 0.0099993468743032, 0.0004127841907969, 6.9746405005e-06, 0.0979921891284511, 0.0001666155029474, 3.67641589206e-05]|  0.8264040992916349|      0.00000191|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      30|[-2.24250766395e-05, 1.21077264689e-05, 0.0099993468743032, 0.0004127841907969, 6.9746405005e-06, 0.0979921891284511, 0.0001666155029474, 3.67641589206e-05]|  0.8264040992916349|      0.00000095|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[-2.24250766395e-05, 1.21077264689e-05, 0.0099993468743032, 0.0004127841907969, 6.9746405005e-06, 0.0979921891284511, 0.0001666155029474, 3.67641589206e-05]|  0.8264040992916349|      0.00000048|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[-2.245554002e-05, 1.20829289413e-05, 0.009999296652162, 0.0004127757541893, 6.5714979536e-06, 0.0979922346354734, 0.0001668551887806, 3.6729616194e-05]|  0.8262421830604813|      0.00000095|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[-2.1956036821e-05, 1.18051424345e-05, 0.0099989042572135, 0.0004129538907117, 5.9663340829e-06, 0.0979921462746339, 0.000166706408214, 3.66987472607e-05]|  0.8260283294261388|      0.00000191|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      34|[-2.1956036821e-05, 1.18051424345e-05, 0.0099989042572135, 0.0004129538907117, 5.9663340829e-06, 0.0979921462746339, 0.000166706408214, 3.66987472607e-05]|  0.8260283294261388|      0.00000095|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[-2.1956036821e-05, 1.18051424345e-05, 0.0099989042572135, 0.0004129538907117, 5.9663340829e-06, 0.0979921462746339, 0.000166706408214, 3.66987472607e-05]|  0.8260283294261388|      0.00000048|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      36|[-2.19100729254e-05, 1.18424824609e-05, 0.0099989560144103, 0.0004128115651927, 5.6493736279e-06, 0.0979919685057051, 0.0001669446020213, 3.6588613953e-05]|  0.8259670120576522|      0.00000095|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
