k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[99.97523113712008, 0.0632598606105994, 0.3556626150266215, 0.0956863536839617, 100.02945749371976, -0.0597741934796402, 0.2702618779103098, 0.895024506929951, 99.98203651086861, 0.0098526539642785, 0.3029158147252797, 0.911159036831406, 99.98868969510772, 0.0360783333151611, 0.3759756177368137, 0.788152764638827, 99.98791161366312, 0.0420590323805738, 0.3828650772109618, 0.8435973646349751, 100.04852895802958, 0.0422488561986276, 0.4842804621550531, 0.762718027499087, 99.98014245805159, 0.0640675355743818, 0.5001072822835608, 0.7159453897186776, 99.9619788010503, 0.1285864792946169, 0.4941035590626163, 0.7299347502448815, 100.05507657434389, 0.1719992300520033, 0.4644933401699853, 0.6252775418104898, 100.0109456898574, 0.2108349013083919, 0.4900955524263007, 0.5830661305234504, 100.0100663345759, 0.2448185689212474, 0.5629167190902521, 0.5052417646282409, 99.9795369439228, 0.2884646918225978, 0.628092595510491, 0.5189184827039725, 100.00556755335417, 0.3696373956751322, 0.593771772649258, 0.5197099728606955, 99.99947299182107, 0.4365186686225326, 0.5773542786296103, 0.3839375157026242, 100.02603227233239, 0.3646017696538274, 0.6932886988395348, 0.3627929951719553, 100.00888086679127, 0.440583938083045, 0.702843453140122, 0.2868533269762967, 99.99755326178763, 0.365120846337227, 0.7326799065289754, 0.3292598412737495, 100.00608739510594, 0.4496201852739738, 0.7771961266642883, 0.2163169554598816, 100.0177609250536, 0.4697847947909553, 0.7991567488886648, 0.1172565360810411, 99.99240270418667, 0.5105555850151026, 0.8143760563817977, -0.0289140337315409, 299.9772699136833, 299.97650537374625, 299.9989576477293, 300.006597980243, 299.9662357490067, 299.97644921567394, 300.01715521186134, 300.03449879003193, 299.98534005226793, 300.0011892883796, 300.0281664530287, 299.96916726495283, 299.9902489955529, 299.98557851736814, 300.0072537450781, 300.00773431289474, 299.99393369482686, 300.0113907143693, 299.9976667554654]|896.5079345703125000|      0.50000000|[438, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[99.97523113712008, 0.0632598606105994, 0.3556626150266215, 0.0956863536839617, 100.02945749371976, -0.0597741934796402, 0.2702618779103098, 0.895024506929951, 99.98203651086861, 0.0098526539642785, 0.3029158147252797, 0.911159036831406, 99.98868969510772, 0.0360783333151611, 0.3759756177368137, 0.788152764638827, 99.98791161366312, 0.0420590323805738, 0.3828650772109618, 0.8435973646349751, 100.04852895802958, 0.0422488561986276, 0.4842804621550531, 0.762718027499087, 99.98014245805159, 0.0640675355743818, 0.5001072822835608, 0.7159453897186776, 99.9619788010503, 0.1285864792946169, 0.4941035590626163, 0.7299347502448815, 100.05507657434389, 0.1719992300520033, 0.4644933401699853, 0.6252775418104898, 100.0109456898574, 0.2108349013083919, 0.4900955524263007, 0.5830661305234504, 100.0100663345759, 0.2448185689212474, 0.5629167190902521, 0.5052417646282409, 99.9795369439228, 0.2884646918225978, 0.628092595510491, 0.5189184827039725, 100.00556755335417, 0.3696373956751322, 0.593771772649258, 0.5197099728606955, 99.99947299182107, 0.4365186686225326, 0.5773542786296103, 0.3839375157026242, 100.02603227233239, 0.3646017696538274, 0.6932886988395348, 0.3627929951719553, 100.00888086679127, 0.440583938083045, 0.702843453140122, 0.2868533269762967, 99.99755326178763, 0.365120846337227, 0.7326799065289754, 0.3292598412737495, 100.00608739510594, 0.4496201852739738, 0.7771961266642883, 0.2163169554598816, 100.0177609250536, 0.4697847947909553, 0.7991567488886648, 0.1172565360810411, 99.99240270418667, 0.5105555850151026, 0.8143760563817977, -0.0289140337315409, 299.9772699136833, 299.97650537374625, 299.9989576477293, 300.006597980243, 299.9662357490067, 299.97644921567394, 300.01715521186134, 300.03449879003193, 299.98534005226793, 300.0011892883796, 300.0281664530287, 299.96916726495283, 299.9902489955529, 299.98557851736814, 300.0072537450781, 300.00773431289474, 299.99393369482686, 300.0113907143693, 299.9976667554654]|896.5079345703125000|      0.25000000|[600, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[99.97523113712008, 0.0632598606105994, 0.3556626150266215, 0.0956863536839617, 100.02945749371976, -0.0597741934796402, 0.2702618779103098, 0.895024506929951, 99.98203651086861, 0.0098526539642785, 0.3029158147252797, 0.911159036831406, 99.98868969510772, 0.0360783333151611, 0.3759756177368137, 0.788152764638827, 99.98791161366312, 0.0420590323805738, 0.3828650772109618, 0.8435973646349751, 100.04852895802958, 0.0422488561986276, 0.4842804621550531, 0.762718027499087, 99.98014245805159, 0.0640675355743818, 0.5001072822835608, 0.7159453897186776, 99.9619788010503, 0.1285864792946169, 0.4941035590626163, 0.7299347502448815, 100.05507657434389, 0.1719992300520033, 0.4644933401699853, 0.6252775418104898, 100.0109456898574, 0.2108349013083919, 0.4900955524263007, 0.5830661305234504, 100.0100663345759, 0.2448185689212474, 0.5629167190902521, 0.5052417646282409, 99.9795369439228, 0.2884646918225978, 0.628092595510491, 0.5189184827039725, 100.00556755335417, 0.3696373956751322, 0.593771772649258, 0.5197099728606955, 99.99947299182107, 0.4365186686225326, 0.5773542786296103, 0.3839375157026242, 100.02603227233239, 0.3646017696538274, 0.6932886988395348, 0.3627929951719553, 100.00888086679127, 0.440583938083045, 0.702843453140122, 0.2868533269762967, 99.99755326178763, 0.365120846337227, 0.7326799065289754, 0.3292598412737495, 100.00608739510594, 0.4496201852739738, 0.7771961266642883, 0.2163169554598816, 100.0177609250536, 0.4697847947909553, 0.7991567488886648, 0.1172565360810411, 99.99240270418667, 0.5105555850151026, 0.8143760563817977, -0.0289140337315409, 299.9772699136833, 299.97650537374625, 299.9989576477293, 300.006597980243, 299.9662357490067, 299.97644921567394, 300.01715521186134, 300.03449879003193, 299.98534005226793, 300.0011892883796, 300.0281664530287, 299.96916726495283, 299.9902489955529, 299.98557851736814, 300.0072537450781, 300.00773431289474, 299.99393369482686, 300.0113907143693, 299.9976667554654]|896.5079345703125000|      0.12500000|[765, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[99.97941753811601, 0.1014411063077828, 0.3686835132038637, 0.1106972487107948, 100.04168520635545, -0.0626402122479252, 0.2656546716422688, 0.8794115910011151, 99.98638975983341, 0.0115181444438187, 0.2957716995772118, 0.9230830532874525, 100.00505004678566, 0.0520024072854298, 0.3812955464971593, 0.7887868171634614, 100.00625269364299, 0.0479572307270422, 0.3837803878905947, 0.8271777220725238, 100.04588277737477, 0.036529958135302, 0.4827448944403823, 0.7424987103759872, 99.9809169298389, 0.0862989412509103, 0.496411832299095, 0.7118825240710375, 99.9519118399337, 0.1316479486051554, 0.5019643494344195, 0.7115286017911655, 100.06027185614195, 0.2006922360490914, 0.4565872089271741, 0.635788956715957, 99.99683498964542, 0.1884780107278565, 0.4763884564384521, 0.5802363728882546, 100.01442743838264, 0.2459344140732952, 0.5674007756704036, 0.5228450865325096, 99.97060390679347, 0.3168709706603026, 0.6446018941153377, 0.499810494774836, 100.00346334135838, 0.3739371024292743, 0.5892099841550947, 0.5060887474449736, 99.99550716943318, 0.4153834458500455, 0.5766568371017937, 0.3955181294659801, 100.02796092110209, 0.3830085904472596, 0.7030555868418724, 0.3596606618747165, 100.00632266848095, 0.4353804916375173, 0.7163517651287801, 0.2797814144760526, 99.96861493793746, 0.3743277324143813, 0.7485435430719132, 0.3353057675005561, 100.00047658782817, 0.4534521274394778, 0.758619088825958, 0.2118986214342468, 100.00659061778303, 0.4866865222545625, 0.8012267166730587, 0.1052386829226963, 99.98869557485642, 0.5180077561337045, 0.8141883538341258, -0.0409092739741224, 299.9699826582453, 299.99065751317727, 299.9913627453572, 300.0095040192233, 299.9537363309835, 299.9838283848677, 300.0108295099995, 300.0313637902665, 299.98464790059546, 299.983709436304, 300.03413444389406, 299.995601283982, 299.96875388710583, 299.96901769620814, 300.01356929460917, 300.0137543325673, 299.9953882364565, 300.0230773710582, 299.9858179432417]|735.3390502929687500|      0.25000000|[874, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[99.97941753811601, 0.1014411063077828, 0.3686835132038637, 0.1106972487107948, 100.04168520635545, -0.0626402122479252, 0.2656546716422688, 0.8794115910011151, 99.98638975983341, 0.0115181444438187, 0.2957716995772118, 0.9230830532874525, 100.00505004678566, 0.0520024072854298, 0.3812955464971593, 0.7887868171634614, 100.00625269364299, 0.0479572307270422, 0.3837803878905947, 0.8271777220725238, 100.04588277737477, 0.036529958135302, 0.4827448944403823, 0.7424987103759872, 99.9809169298389, 0.0862989412509103, 0.496411832299095, 0.7118825240710375, 99.9519118399337, 0.1316479486051554, 0.5019643494344195, 0.7115286017911655, 100.06027185614195, 0.2006922360490914, 0.4565872089271741, 0.635788956715957, 99.99683498964542, 0.1884780107278565, 0.4763884564384521, 0.5802363728882546, 100.01442743838264, 0.2459344140732952, 0.5674007756704036, 0.5228450865325096, 99.97060390679347, 0.3168709706603026, 0.6446018941153377, 0.499810494774836, 100.00346334135838, 0.3739371024292743, 0.5892099841550947, 0.5060887474449736, 99.99550716943318, 0.4153834458500455, 0.5766568371017937, 0.3955181294659801, 100.02796092110209, 0.3830085904472596, 0.7030555868418724, 0.3596606618747165, 100.00632266848095, 0.4353804916375173, 0.7163517651287801, 0.2797814144760526, 99.96861493793746, 0.3743277324143813, 0.7485435430719132, 0.3353057675005561, 100.00047658782817, 0.4534521274394778, 0.758619088825958, 0.2118986214342468, 100.00659061778303, 0.4866865222545625, 0.8012267166730587, 0.1052386829226963, 99.98869557485642, 0.5180077561337045, 0.8141883538341258, -0.0409092739741224, 299.9699826582453, 299.99065751317727, 299.9913627453572, 300.0095040192233, 299.9537363309835, 299.9838283848677, 300.0108295099995, 300.0313637902665, 299.98464790059546, 299.983709436304, 300.03413444389406, 299.995601283982, 299.96875388710583, 299.96901769620814, 300.01356929460917, 300.0137543325673, 299.9953882364565, 300.0230773710582, 299.9858179432417]|735.3390502929687500|      0.12500000|[1037, 152, 0, 19]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[99.96474717819501, 0.1244299521567263, 0.3950807014143928, 0.1124826053183518, 100.05980042006195, -0.0437169921433408, 0.2811852033937883, 0.876093348303391, 99.982878401869, 0.0113054770656341, 0.3207973719169026, 0.9255925572364005, 100.011064232113, 0.0380318820687593, 0.3900126501877081, 0.8156679685571744, 100.0056136668988, 0.0570843420929891, 0.3758976667248476, 0.8256904710343405, 100.0437539064549, 0.0349986373752042, 0.4873859243330688, 0.7274618819730189, 99.99044474521106, 0.0816259472485842, 0.5161320774838385, 0.6982851638371985, 99.93375055127099, 0.1302941644014655, 0.5059835271117094, 0.7043161241077529, 100.07306163413165, 0.1895939256438939, 0.4549460761678337, 0.6367521925201132, 100.00783796235166, 0.202066638872041, 0.4685118792316408, 0.5901869522219049, 100.01014629608339, 0.2553935527249718, 0.5752740766325205, 0.5360774980934133, 99.98276615693058, 0.2936548220074243, 0.661383101266549, 0.4946731361665585, 100.02478868609285, 0.3546559206087606, 0.5923903540059401, 0.512758951958839, 99.99220715939512, 0.4155692331978121, 0.5675344049366764, 0.4048815821923591, 100.02064637428884, 0.411309486846456, 0.708758666791377, 0.352897697054076, 100.02509616353464, 0.4027489180763836, 0.7134815882238932, 0.2742027013832679, 99.95873915571234, 0.3927490474812773, 0.74317862633576, 0.3188879991396867, 100.01596943443431, 0.4519545205372116, 0.7646051175349844, 0.2076288788637105, 99.99227402574849, 0.4832668786498039, 0.8069701319080519, 0.1017230177532644, 99.98806102022408, 0.5154337767864198, 0.7981912052028608, -0.0455464402441862, 299.98793566965804, 299.99210995669455, 299.9695171133825, 300.0266047485447, 299.94476921021044, 299.99124243167336, 300.0310576479231, 300.05139500012194, 299.99848839786233, 299.9768997662579, 300.0325650136193, 299.99285098100506, 299.982673166233, 299.9640359458022, 300.0049013247362, 300.0228865134763, 300.00379022768885, 300.0086289022097, 299.9830562960715]|645.2625122070312500|      0.25000000|[1146, 168, 0, 21]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[99.96474717819501, 0.1244299521567263, 0.3950807014143928, 0.1124826053183518, 100.05980042006195, -0.0437169921433408, 0.2811852033937883, 0.876093348303391, 99.982878401869, 0.0113054770656341, 0.3207973719169026, 0.9255925572364005, 100.011064232113, 0.0380318820687593, 0.3900126501877081, 0.8156679685571744, 100.0056136668988, 0.0570843420929891, 0.3758976667248476, 0.8256904710343405, 100.0437539064549, 0.0349986373752042, 0.4873859243330688, 0.7274618819730189, 99.99044474521106, 0.0816259472485842, 0.5161320774838385, 0.6982851638371985, 99.93375055127099, 0.1302941644014655, 0.5059835271117094, 0.7043161241077529, 100.07306163413165, 0.1895939256438939, 0.4549460761678337, 0.6367521925201132, 100.00783796235166, 0.202066638872041, 0.4685118792316408, 0.5901869522219049, 100.01014629608339, 0.2553935527249718, 0.5752740766325205, 0.5360774980934133, 99.98276615693058, 0.2936548220074243, 0.661383101266549, 0.4946731361665585, 100.02478868609285, 0.3546559206087606, 0.5923903540059401, 0.512758951958839, 99.99220715939512, 0.4155692331978121, 0.5675344049366764, 0.4048815821923591, 100.02064637428884, 0.411309486846456, 0.708758666791377, 0.352897697054076, 100.02509616353464, 0.4027489180763836, 0.7134815882238932, 0.2742027013832679, 99.95873915571234, 0.3927490474812773, 0.74317862633576, 0.3188879991396867, 100.01596943443431, 0.4519545205372116, 0.7646051175349844, 0.2076288788637105, 99.99227402574849, 0.4832668786498039, 0.8069701319080519, 0.1017230177532644, 99.98806102022408, 0.5154337767864198, 0.7981912052028608, -0.0455464402441862, 299.98793566965804, 299.99210995669455, 299.9695171133825, 300.0266047485447, 299.94476921021044, 299.99124243167336, 300.0310576479231, 300.05139500012194, 299.99848839786233, 299.9768997662579, 300.0325650136193, 299.99285098100506, 299.982673166233, 299.9640359458022, 300.0049013247362, 300.0228865134763, 300.00379022768885, 300.0086289022097, 299.9830562960715]|645.2625122070312500|      0.12500000|[1309, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[99.94847521360337, 0.1553602173485951, 0.3818391850148192, 0.1353916893363639, 100.04444815304385, -0.0332388678410715, 0.2825380598236518, 0.8815135681036315, 99.98049429268265, 0.0101228455865676, 0.3008665836070174, 0.9151496957742472, 100.02774953868102, 0.0458681963355059, 0.4021425141894046, 0.8203934141947694, 99.97381194179704, 0.0469426115350338, 0.361087010994405, 0.8418620095462609, 100.06496797054724, 0.0505045038603066, 0.4744789820736963, 0.706561349358667, 99.9972506091413, 0.0794749869025956, 0.5250437515609885, 0.6868018500887012, 99.93652667534496, 0.1420966023237795, 0.4999009741426928, 0.7129980207775446, 100.06460619380267, 0.1855873179038906, 0.4633089211601319, 0.6407477697098398, 99.98826310345383, 0.214111848035242, 0.4759002207640181, 0.5853686314592366, 100.00252840126832, 0.2642898328147515, 0.5612431824883956, 0.5178019008912139, 99.98322359215605, 0.2938024867270514, 0.6580679755681301, 0.4870831699189959, 100.01803566138709, 0.3561804821737866, 0.5629874734946592, 0.5034274824084242, 100.0007039017186, 0.4279829538469705, 0.5674584487559123, 0.4036127117151881, 100.0276584194813, 0.3905638916299626, 0.7117292936064715, 0.3556332573405894, 100.02784055353135, 0.4379194392671452, 0.7177164984034372, 0.2827126945279861, 99.96610535324275, 0.3878054536123741, 0.7360956812011609, 0.3193417210617512, 100.01986005115319, 0.4464080032398763, 0.7627021271663146, 0.2130165351100896, 99.99537823260867, 0.4741044899888175, 0.7850267741386094, 0.1060542233614708, 99.98056054616126, 0.5219976687553912, 0.7962620647566307, -0.0390139262230062, 299.9982689205428, 299.989471307496, 299.96007459600196, 300.0041541996919, 299.9510837364687, 300.0078242213196, 300.0298282540602, 300.0587423693748, 299.99777622974204, 299.97691168029263, 299.99960575492923, 299.9775498909429, 299.9683328223466, 299.96365053680535, 300.0233172617843, 300.01623941101235, 299.99116688197114, 299.99856519067635, 299.99418142343865]|561.3788452148437500|      0.25000000|[1419, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
