k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4432771922698738, 0.4959994874595903, 5.129853235218036, 5.647406100320675, 6.120251988589514, 7.6444938440652]|167.6729119718933987|      2.00000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
       2|[-0.9709657617150739, 0.5687256507340774, 4.154577917341534, 5.91375600192412, 5.204976031767501, 8.01163615897806]| 61.3489840690257395|      4.00000000|[34, 0, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
       3|[-0.9709657617150739, 0.5687256507340774, 4.154577917341534, 5.91375600192412, 5.204976031767501, 8.01163615897806]| 61.3489840690257395|      2.00000000|[51, 0, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       4|[-1.8412920630528553, 0.9072505748309919, 3.074263279986007, 6.698704971037867, 4.08674630905807, 8.318671486614353]| 35.7355876459487760|      4.00000000|[68, 0, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
       5|[-1.8412920630528553, 0.9072505748309919, 3.074263279986007, 6.698704971037867, 4.08674630905807, 8.318671486614353]| 35.7355876459487760|      2.00000000|[85, 0, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=0
       6|[-1.8412920630528553, 0.9072505748309919, 3.074263279986007, 6.698704971037867, 4.08674630905807, 8.318671486614353]| 35.7355876459487760|      1.00000000|[102, 0, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       7|[-1.1539842243304137, 1.5602665377543645, 2.9238460436936906, 6.718008860856871, 3.8077839073987065, 8.33764726913903]| 18.5398343359332891|      2.00000000|[119, 0, 7, 14]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
       8|[-0.7052926658993337, 3.0349213105473196, 1.9747372855223093, 6.856166117995182, 3.0340077083932515, 8.012924744840646]|  6.0492998764421300|      4.00000000|[136, 0, 8, 16]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
       9|[-0.7052926658993337, 3.0349213105473196, 1.9747372855223093, 6.856166117995182, 3.0340077083932515, 8.012924744840646]|  6.0492998764421300|      2.00000000|[153, 0, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      10|[-0.7052926658993337, 3.0349213105473196, 1.9747372855223093, 6.856166117995182, 3.0340077083932515, 8.012924744840646]|  6.0492998764421300|      1.00000000|[170, 0, 10, 20]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      11|[-1.0824581544104144, 3.0816997437540063, 1.2811887089086909, 6.657319637088088, 2.603773593983177, 7.6257464549420595]|  5.2322428410000326|      2.00000000|[187, 0, 11, 22]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      12|[-0.6099303339571691, 2.225307551712497, 1.9677995849458492, 5.858910522142682, 1.9851678598064488, 6.380055799911167]|  2.7449605797089931|      4.00000000|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
