k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|26880.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|26880.0000000000000000|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|26880.0000000000000000|      0.25000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|26880.0000000000000000|      0.12500000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|26880.0000000000000000|      0.06250000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[-0.994929718431825, -0.9952838328508217, -0.9985085816923718, -0.9968847398781928, -0.9876311004335213, -1.0016464177043083, -0.9930142412267122, -0.9915209107597809, -1.000006707030786, -0.9970345073751786, -0.9935133232496315, -1.001377091382989, -0.995931135505891, -0.9872564885665032, -1.0013749839426218, -0.9961161152113749, -0.9926468042414397, -1.0044418201116945, -0.9972541969902968, -0.9904754537776453, -0.9981275919047798, -0.9989741794335801, -0.9878185678922373, -1.0027719883003738, -0.9953714063443739, -0.9924213193099478, -1.0013262402101841, -0.993663802880018, -0.9891792840896317, -1.0009403691946104, -0.9948424008300234, -0.9943118729450535, -0.9997114798225873, -0.993660964788093, -0.9890146308370683, -1.0005376416073555, -0.9950591624072848, -0.9919882284354199, -1.0013353303267851, -0.9941237859573904, -0.9933860099694185, -0.9991433172740534, -0.9952557773721967, -0.9856916880659545, -0.9982768406461573, -0.9932975810838117, -0.9917453924316402, -1.0025446848514514, -0.9964354416021783, -0.9857406972992535, -0.999117863578592, -0.9978166509900339, -0.991653260349818, -1.0015476693592555, -0.9993781400608547, -0.9924078590223397, -1.0018992814962027, -0.998176753652014, -0.990384387393085, -0.9984388940710428, -0.9926404895926408, -0.9937085804816554, -0.9974803475361916, -1.0011628121607103, -0.9945110921632212, -1.0014919737654253, -0.995665861995145, -0.9888737499369674, -0.9960471326630325, -0.9928819847095021, -0.9911776421815036, -1.00031476057424, -0.9962477555245752, -0.992523263696396, -0.9992472574272181, -0.993675764517742, -0.9903419890485173, -1.0034132276046162, -0.9922770354874139, -0.9881912482576614, -0.9988843345462329, -0.9979280763227978, -0.9907834462998558, -1.0001181388785616, -0.9984907293246551, -0.987634647177487, -1.0009615222178814, -0.9950220808535897, -0.9871426359869457, -0.9970015566419425, -0.9918399647352464, -0.9932861794086355, -1.0010543562199454, -0.9931324744350503, -0.9897838874604018, -0.9968277753195295, -0.9988683203381861, -0.9992656698879041]|26284.2768106751427695|      0.12500000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       6|[-0.9868567445131939, -0.9988577439690116, -0.9858985350116808, -0.9895997117792754, -0.9789129833517104, -1.001634843514283, -0.9911101310631151, -0.9854367225647729, -0.9991769763156467, -0.9850220041375891, -0.9806573852030784, -0.9950937419515571, -0.9844510055446423, -0.9639229052614642, -0.9986757477649445, -0.9983687921033624, -0.9981875573228651, -0.9980935300691752, -0.9911347659516483, -0.9870221831542333, -1.0063509762445746, -0.9836361592261821, -0.9727967164210275, -0.9892843515344037, -0.987346638566281, -0.9845527318124485, -0.995011930706009, -0.9992995658912415, -0.9685132333245345, -0.9950454355974879, -0.9789797912024235, -0.9713685096597525, -1.0047169555472453, -0.9872217796066212, -0.9584536656592062, -0.9950012835391722, -0.9813465682168424, -0.9646944627025258, -0.9964476714772419, -1.0054895530261765, -0.9763224576687447, -0.9950320845067487, -0.998438020352608, -0.9682375076582518, -0.9949349302821967, -0.9932776159771428, -0.9809877624456902, -0.9857444451460508, -1.0133848844684523, -0.9578671324360882, -0.9897143957020124, -0.9988862824736912, -0.97916867486304, -1.0032481803872542, -0.9853466347980594, -0.979795135705413, -0.9903097697424033, -0.9705114664000152, -0.9805841533807246, -1.0047382846643487, -0.9920295310047326, -0.9710007046937226, -0.9981860531469047, -0.9994583929996504, -0.9906897717823973, -1.0033364506953675, -0.9899072974319701, -0.9689733460318517, -0.9913816393425796, -0.9966720756443533, -0.9779965972857814, -0.9959769856771347, -0.9910152926589547, -0.9859023637533624, -1.0021059451040177, -0.9871044837749875, -0.9602357081417459, -0.9948154125532118, -0.9795148682022273, -0.9577617122387087, -1.0042614381502442, -0.9988860306300545, -0.9767082390376928, -0.9857260711053071, -0.9780807816520467, -0.9658354402874537, -1.0038528742984176, -0.9999573609955378, -0.9591827078800541, -0.9977409005028381, -0.9779996293820726, -0.9889629889581301, -1.0011118439786517, -0.9968251372649778, -0.9774423272368471, -0.995117543322478, -0.9867158262197707, -1.0008637346787788]|25391.1428084116705577|      0.25000000|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       7|[-0.9749749856716203, -0.9684529272099845, -0.9991665447364615, -0.9556525507956819, -0.9297879627179886, -1.0152629964303455, -0.9560678856159339, -0.9551195975141997, -0.990156270754533, -0.964517350739726, -0.9625855345834506, -1.0390031207438897, -0.9672197922141879, -0.9367329882358428, -0.9961410781801566, -0.9967776927853779, -0.9680515895728894, -0.9751368595762067, -0.9780672086915055, -0.9246641923755485, -1.0074283255885368, -0.9820234952480175, -0.9230103239525771, -1.010447830704749, -0.9619967765982312, -1.0024564669301084, -1.0224157612295188, -0.9824019693218936, -0.9129099596464298, -0.970477693492559, -0.9369510412275098, -0.9467644296091037, -1.0220383461446414, -0.9840475367750253, -0.9370424394365803, -1.012111932292933, -0.9821991738252954, -0.947502271195866, -1.0037851497697374, -0.9661474060528621, -0.9451879819065394, -0.9927459123362123, -0.9556910608410932, -0.9466703784269355, -0.9880311439509116, -0.9695324378384327, -0.9490070569596196, -0.9975574713931467, -0.9820256121204665, -0.9303968510247543, -1.0006144328667785, -1.0245275060301415, -0.9243798068974913, -1.021415682804053, -0.9677317198713699, -0.9459330813187905, -1.0019509878452992, -0.9764310932159933, -0.9591629612932145, -1.0146904351819772, -0.9962344660198696, -0.9631802566862048, -0.9715470545185151, -0.9877090868122074, -0.9487883008997655, -0.9900531375354159, -0.9894166678906261, -0.9235111272836605, -1.0086900506223302, -0.9836332593381337, -0.9720989886117145, -1.0138929198143207, -0.9572368233261301, -0.9630226033280489, -0.9989121700862335, -0.994787389460372, -0.9105596399495681, -0.9975120847570202, -0.9547801843566839, -0.9392703896215507, -1.0149107572334364, -0.9874045466213399, -0.9654330745483848, -0.979207208532934, -0.9653570491418146, -0.9494373850496007, -0.9889804032276102, -0.9899587373544605, -0.9156383839603401, -1.0101136336000653, -0.9292983417469511, -0.9647720989335563, -1.013388361159225, -0.9973813986955378, -0.9438189905399246, -0.972935910713941, -0.9994407096439544, -1.0044672569138715]|23600.5097150937690458|      0.50000000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       8|[-0.9749749856716203, -0.9684529272099845, -0.9991665447364615, -0.9556525507956819, -0.9297879627179886, -1.0152629964303455, -0.9560678856159339, -0.9551195975141997, -0.990156270754533, -0.964517350739726, -0.9625855345834506, -1.0390031207438897, -0.9672197922141879, -0.9367329882358428, -0.9961410781801566, -0.9967776927853779, -0.9680515895728894, -0.9751368595762067, -0.9780672086915055, -0.9246641923755485, -1.0074283255885368, -0.9820234952480175, -0.9230103239525771, -1.010447830704749, -0.9619967765982312, -1.0024564669301084, -1.0224157612295188, -0.9824019693218936, -0.9129099596464298, -0.970477693492559, -0.9369510412275098, -0.9467644296091037, -1.0220383461446414, -0.9840475367750253, -0.9370424394365803, -1.012111932292933, -0.9821991738252954, -0.947502271195866, -1.0037851497697374, -0.9661474060528621, -0.9451879819065394, -0.9927459123362123, -0.9556910608410932, -0.9466703784269355, -0.9880311439509116, -0.9695324378384327, -0.9490070569596196, -0.9975574713931467, -0.9820256121204665, -0.9303968510247543, -1.0006144328667785, -1.0245275060301415, -0.9243798068974913, -1.021415682804053, -0.9677317198713699, -0.9459330813187905, -1.0019509878452992, -0.9764310932159933, -0.9591629612932145, -1.0146904351819772, -0.9962344660198696, -0.9631802566862048, -0.9715470545185151, -0.9877090868122074, -0.9487883008997655, -0.9900531375354159, -0.9894166678906261, -0.9235111272836605, -1.0086900506223302, -0.9836332593381337, -0.9720989886117145, -1.0138929198143207, -0.9572368233261301, -0.9630226033280489, -0.9989121700862335, -0.994787389460372, -0.9105596399495681, -0.9975120847570202, -0.9547801843566839, -0.9392703896215507, -1.0149107572334364, -0.9874045466213399, -0.9654330745483848, -0.979207208532934, -0.9653570491418146, -0.9494373850496007, -0.9889804032276102, -0.9899587373544605, -0.9156383839603401, -1.0101136336000653, -0.9292983417469511, -0.9647720989335563, -1.013388361159225, -0.9973813986955378, -0.9438189905399246, -0.972935910713941, -0.9994407096439544, -1.0044672569138715]|23600.5097150937690458|      0.25000000|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
       9|[-0.9749749856716203, -0.9684529272099845, -0.9991665447364615, -0.9556525507956819, -0.9297879627179886, -1.0152629964303455, -0.9560678856159339, -0.9551195975141997, -0.990156270754533, -0.964517350739726, -0.9625855345834506, -1.0390031207438897, -0.9672197922141879, -0.9367329882358428, -0.9961410781801566, -0.9967776927853779, -0.9680515895728894, -0.9751368595762067, -0.9780672086915055, -0.9246641923755485, -1.0074283255885368, -0.9820234952480175, -0.9230103239525771, -1.010447830704749, -0.9619967765982312, -1.0024564669301084, -1.0224157612295188, -0.9824019693218936, -0.9129099596464298, -0.970477693492559, -0.9369510412275098, -0.9467644296091037, -1.0220383461446414, -0.9840475367750253, -0.9370424394365803, -1.012111932292933, -0.9821991738252954, -0.947502271195866, -1.0037851497697374, -0.9661474060528621, -0.9451879819065394, -0.9927459123362123, -0.9556910608410932, -0.9466703784269355, -0.9880311439509116, -0.9695324378384327, -0.9490070569596196, -0.9975574713931467, -0.9820256121204665, -0.9303968510247543, -1.0006144328667785, -1.0245275060301415, -0.9243798068974913, -1.021415682804053, -0.9677317198713699, -0.9459330813187905, -1.0019509878452992, -0.9764310932159933, -0.9591629612932145, -1.0146904351819772, -0.9962344660198696, -0.9631802566862048, -0.9715470545185151, -0.9877090868122074, -0.9487883008997655, -0.9900531375354159, -0.9894166678906261, -0.9235111272836605, -1.0086900506223302, -0.9836332593381337, -0.9720989886117145, -1.0138929198143207, -0.9572368233261301, -0.9630226033280489, -0.9989121700862335, -0.994787389460372, -0.9105596399495681, -0.9975120847570202, -0.9547801843566839, -0.9392703896215507, -1.0149107572334364, -0.9874045466213399, -0.9654330745483848, -0.979207208532934, -0.9653570491418146, -0.9494373850496007, -0.9889804032276102, -0.9899587373544605, -0.9156383839603401, -1.0101136336000653, -0.9292983417469511, -0.9647720989335563, -1.013388361159225, -0.9973813986955378, -0.9438189905399246, -0.972935910713941, -0.9994407096439544, -1.0044672569138715]|23600.5097150937690458|      0.12500000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
      10|[-0.9656147313304593, -0.9576032915465336, -0.9788154100939014, -0.9478640353245905, -0.9264605068087166, -1.0103382818037414, -0.9553536558440443, -0.9291216389640479, -0.9903353325192444, -0.9504520897103171, -0.9506727037378838, -1.0443884902300054, -0.9678920460812054, -0.9234941550346264, -0.975134682181004, -0.9880680580443609, -0.9538232272411281, -0.9744210898254966, -0.9666413673770758, -0.908874621224684, -1.0115940922759041, -0.9886641810563472, -0.9179943330351077, -1.022353919871031, -0.9534673512726314, -0.9878893449730201, -1.0018018815068463, -0.9912505221833007, -0.9040697651462962, -0.9865127166499902, -0.9387908211121465, -0.9340559998054734, -1.0103798146505913, -0.9734695029054664, -0.9279709824076087, -1.0224817364132808, -0.9688052858455423, -0.9236759456214567, -1.001256706996603, -0.9536127637583154, -0.9223656048194436, -0.9857510897293008, -0.9376110120276874, -0.9317167591039323, -0.9883559484229067, -0.9665896600586164, -0.9422492182858129, -1.0085174720855123, -0.9720399649735221, -0.9191146239564413, -0.9999585076811106, -1.0160888796816914, -0.9118940545606122, -1.0144110459489297, -0.967465131441236, -0.9230938641501075, -1.0087804464287409, -0.966826122137108, -0.9600989672381225, -1.0170587901585055, -1.0012397403933222, -0.9346633227954442, -0.975971956173594, -0.994443223495568, -0.9478406400119644, -0.9981684959489164, -0.9691134948129257, -0.9027791593222438, -1.0001416213330618, -0.9772045702459459, -0.9339466760854135, -1.0157206105566043, -0.9417013610730026, -0.9533696633925542, -0.9946615907033798, -0.972483783978747, -0.8954051689925822, -0.9864020158141009, -0.9553218752366076, -0.9237543751951165, -1.022416965866065, -0.9690075674961139, -0.9517428936712341, -0.9823674046871795, -0.9591027968182304, -0.9295225173499683, -0.9882607275071882, -0.9856532399595549, -0.9045168346230917, -1.022682290472745, -0.9241423577248155, -0.9505747986590969, -0.9974861182012185, -0.9925821708951242, -0.9247904852997918, -0.9690182032396716, -1.0039928963716982, -0.990401988872565]|22755.8500870936804859|      0.25000000|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=2
      11|[-0.956987602466035, -0.925535031566124, -0.9518099182715857, -0.9395224759019932, -0.9256024057271447, -1.0246750608765613, -0.9581354409779124, -0.904089521379597, -1.0007254373911836, -0.9626643256641486, -0.9354347711100091, -1.0432513572878868, -0.973497640630038, -0.8637854531998882, -0.982544823241718, -0.9698808158373076, -0.9525589183712035, -0.9844687457944232, -0.93992359079968, -0.8909717047935791, -1.0311390466853427, -0.9321875444736629, -0.8940621845094959, -1.0068726742016718, -0.9072520932201972, -0.9549755430780976, -1.0029651306749838, -1.0037617025257162, -0.8476960466382932, -1.0019695336665253, -0.9590975647175256, -0.9280178876081352, -0.9983985620477202, -0.9602944902744321, -0.8828069956010487, -0.9844722102301904, -0.9624662218388907, -0.880569942965459, -0.9956223265867521, -0.9442142308568159, -0.8650251853317912, -0.9963964615895814, -0.9360934542639887, -0.9116538084725389, -0.9923013810270541, -0.9222290627758839, -0.9098437989488458, -0.9997429406488202, -0.9573780029002098, -0.8836324760720717, -1.0146375347851682, -0.9876325742685945, -0.8873869128422928, -1.021884482446011, -0.9523317673149698, -0.8984853474568719, -1.0127242458485153, -0.9587362250963739, -0.9383463950252476, -1.0096646580141675, -0.9641282389880907, -0.8970313299167082, -0.9457874698164491, -0.9990973989871968, -0.9315464181110225, -1.0170367320939901, -0.9784587024313068, -0.8563513980065764, -0.986184677632259, -0.9727630990016867, -0.929763426105123, -1.0239983517778863, -0.9423746788521101, -0.9283523297445377, -1.0237601248607142, -0.9482348957410801, -0.8715436971225257, -0.97274679678244, -0.9729791379454631, -0.8888348024959773, -1.0215608615373757, -0.9646429680971376, -0.9179503148518631, -1.0039554163812656, -0.9387092925861525, -0.8846186540200432, -0.976794850202357, -0.9976849148918607, -0.861440325274405, -1.0130883459068285, -0.9190219955403703, -0.8999179957573052, -0.9888737718307207, -0.9810926872006992, -0.8650986981573299, -0.982353796430308, -0.9993659564327783, -0.9572127393815101]|21147.1199235521307855|      0.50000000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate success | actual_k=2
