k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5601532620315938, 0.0577872076653866, 1.8441069539322201, 0.6918508692580407, 0.0262110790002119, 2.1406912341670763, 1.314239400882354, 0.1058711447516205, 1.9979220010271899, -0.0022116866258957, 0.0724652261951054, 2.257091056470869, 1.3084589658049015, 0.2513548075798038, 2.352001127721659, 0.1024807881592188, -0.0475752004344834, 2.3181389153569687, 1.1806551348577465, 0.0367418007766176, 2.337185149381175, 4.413041452997002, 0.2320508102692695, 2.4916330883965823, 0.5521255139148113, -0.0215409703619923, 2.538816400238217, 4.436985387091137, 0.1809655984772605, 2.648562429104409, 0.2860400970365145, 0.0535128287532738, 2.7323239432172852, 0.1901103143319726, -0.1605421697584963, 3.002172961583357, 0.88259571583407, 0.0432041343562254, 3.2077628147920114, 0.1440875252603449, 0.0301644880662073, 3.1141273388684905, 0.1233207183855298, 0.0201324107313707, 3.366890814726458, 1.2870246218390466, -0.0523548595035073, 3.312522322994732, 0.1694086213931807, 0.0271150132784096, 3.70583366023851, 0.1558163088365498, 0.0162453648479509, 3.744392112566588, -0.0472460493811066, -0.0158702995826289, 3.9452564857659165, 0.5367254823216743, 0.0427118380583715, 4.06374668552041, 0.3357799263018511, -0.0408322361609849, 3.947290866829131, 0.8606934621011001, -0.1150403507550053, 4.284754518415398, 0.8683393428918791, 0.212877706531778, 4.293726652073693, 0.7542647704038279, 0.1402848775636584, 4.571715630998421, 0.3552826198774937, 0.1123535318029919, 4.758218608183544, 0.4698016017077793, 0.0223951689621179, 4.585256385538484, 0.2585042028975288, -0.0591917567012217, 4.558136638433853, 0.3758683480003288, 0.0431019114805528, 4.8234567120179905, 0.0785759195641509, -0.0618143848594671, 5.339693676282113, 0.3052999879867391, -0.0487809467382853, 5.488374144942563, 0.0237442068725424, 0.117761340543836, 2.613424863905414, -0.1548337700992169, 0.0612569771843006, 3.9176234028804364, 0.2712269666088969, -0.1697254185077691, 5.233470355225251]|121419.4005619759700494|      2.00000000|[114, 16, 2, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
       2|[0.2859090509529386, 0.0551315227547876, 1.7131028239549022, 0.8616327515304856, -0.0067975497157423, 1.9941950190359328, 1.3975424406889942, 0.194559288414224, 2.206777242997866, -0.2927603946862472, 0.1876918966079067, 2.105533839854354, 1.4730176468910219, 0.4193199634157646, 2.4389925913897477, -0.2234750649223129, -0.1980466083307692, 2.275682741744169, 1.1084496812111315, -0.2619929907229071, 2.502167712853544, 4.600010145381806, 0.2015411283802467, 2.571394249577842, 0.3936479389716545, 0.4570768588853982, 2.4035790635256777, 4.3193430519601534, 0.455724633913005, 2.301750566203659, 0.1604454277794413, 0.4511108717832173, 2.6000330925368718, 0.4438271534619827, -0.0705227473253071, 2.7847843764799074, 0.8828536656734978, 0.1886865859342804, 2.8786172506852568, 0.1589843110568168, 0.2350465694699017, 2.964071644085008, 0.0584834514611396, -0.1002183508401404, 3.1135566646510178, 1.3199282176510843, 0.4670387704370439, 3.684662302704712, 0.3085970035801099, 0.2232293811369032, 3.6865972749706235, 0.0402621533031471, -0.0257629538816144, 3.8936491019222146, -0.203729129724047, 0.0406934177563641, 3.9347034928524223, 0.8033988787039497, -0.119867629164667, 4.295488960360957, 0.0467325895469435, 0.0838425137592805, 3.904820565336371, 1.3165232709527293, -0.1699072511286738, 4.429293267073128, 0.7395618879064194, 0.1342946174527762, 4.5679738014048334, 0.6009397689624774, 0.3346715927263745, 4.519243458913035, 0.1806494342924542, 0.3265605415371007, 4.795591924348834, 0.2263979367222782, -0.2176954708945351, 4.706233910305279, 0.1630059100168623, -0.0901035047635902, 4.6706850436524405, 0.1518855824121734, 0.1868037276290796, 4.911253876840481, 0.1031780025204784, -0.4065970478263649, 5.131300327420151, 0.2842754851589897, -0.0580149925473574, 6.005045900070939, 0.1380962980648245, 0.2515083654221755, 2.768387654110454, -0.0855630335559957, 0.3132592140283648, 3.7401065054106817, 0.0287924265525269, 0.0651881341036567, 4.986255572355315]|75735.8750000000000000|      4.00000000|[143, 20, 2, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.2859090509529386, 0.0551315227547876, 1.7131028239549022, 0.8616327515304856, -0.0067975497157423, 1.9941950190359328, 1.3975424406889942, 0.194559288414224, 2.206777242997866, -0.2927603946862472, 0.1876918966079067, 2.105533839854354, 1.4730176468910219, 0.4193199634157646, 2.4389925913897477, -0.2234750649223129, -0.1980466083307692, 2.275682741744169, 1.1084496812111315, -0.2619929907229071, 2.502167712853544, 4.600010145381806, 0.2015411283802467, 2.571394249577842, 0.3936479389716545, 0.4570768588853982, 2.4035790635256777, 4.3193430519601534, 0.455724633913005, 2.301750566203659, 0.1604454277794413, 0.4511108717832173, 2.6000330925368718, 0.4438271534619827, -0.0705227473253071, 2.7847843764799074, 0.8828536656734978, 0.1886865859342804, 2.8786172506852568, 0.1589843110568168, 0.2350465694699017, 2.964071644085008, 0.0584834514611396, -0.1002183508401404, 3.1135566646510178, 1.3199282176510843, 0.4670387704370439, 3.684662302704712, 0.3085970035801099, 0.2232293811369032, 3.6865972749706235, 0.0402621533031471, -0.0257629538816144, 3.8936491019222146, -0.203729129724047, 0.0406934177563641, 3.9347034928524223, 0.8033988787039497, -0.119867629164667, 4.295488960360957, 0.0467325895469435, 0.0838425137592805, 3.904820565336371, 1.3165232709527293, -0.1699072511286738, 4.429293267073128, 0.7395618879064194, 0.1342946174527762, 4.5679738014048334, 0.6009397689624774, 0.3346715927263745, 4.519243458913035, 0.1806494342924542, 0.3265605415371007, 4.795591924348834, 0.2263979367222782, -0.2176954708945351, 4.706233910305279, 0.1630059100168623, -0.0901035047635902, 4.6706850436524405, 0.1518855824121734, 0.1868037276290796, 4.911253876840481, 0.1031780025204784, -0.4065970478263649, 5.131300327420151, 0.2842754851589897, -0.0580149925473574, 6.005045900070939, 0.1380962980648245, 0.2515083654221755, 2.768387654110454, -0.0855630335559957, 0.3132592140283648, 3.7401065054106817, 0.0287924265525269, 0.0651881341036567, 4.986255572355315]|75735.8750000000000000|      2.00000000|[256, 36, 3, 21]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.2859090509529386, 0.0551315227547876, 1.7131028239549022, 0.8616327515304856, -0.0067975497157423, 1.9941950190359328, 1.3975424406889942, 0.194559288414224, 2.206777242997866, -0.2927603946862472, 0.1876918966079067, 2.105533839854354, 1.4730176468910219, 0.4193199634157646, 2.4389925913897477, -0.2234750649223129, -0.1980466083307692, 2.275682741744169, 1.1084496812111315, -0.2619929907229071, 2.502167712853544, 4.600010145381806, 0.2015411283802467, 2.571394249577842, 0.3936479389716545, 0.4570768588853982, 2.4035790635256777, 4.3193430519601534, 0.455724633913005, 2.301750566203659, 0.1604454277794413, 0.4511108717832173, 2.6000330925368718, 0.4438271534619827, -0.0705227473253071, 2.7847843764799074, 0.8828536656734978, 0.1886865859342804, 2.8786172506852568, 0.1589843110568168, 0.2350465694699017, 2.964071644085008, 0.0584834514611396, -0.1002183508401404, 3.1135566646510178, 1.3199282176510843, 0.4670387704370439, 3.684662302704712, 0.3085970035801099, 0.2232293811369032, 3.6865972749706235, 0.0402621533031471, -0.0257629538816144, 3.8936491019222146, -0.203729129724047, 0.0406934177563641, 3.9347034928524223, 0.8033988787039497, -0.119867629164667, 4.295488960360957, 0.0467325895469435, 0.0838425137592805, 3.904820565336371, 1.3165232709527293, -0.1699072511286738, 4.429293267073128, 0.7395618879064194, 0.1342946174527762, 4.5679738014048334, 0.6009397689624774, 0.3346715927263745, 4.519243458913035, 0.1806494342924542, 0.3265605415371007, 4.795591924348834, 0.2263979367222782, -0.2176954708945351, 4.706233910305279, 0.1630059100168623, -0.0901035047635902, 4.6706850436524405, 0.1518855824121734, 0.1868037276290796, 4.911253876840481, 0.1031780025204784, -0.4065970478263649, 5.131300327420151, 0.2842754851589897, -0.0580149925473574, 6.005045900070939, 0.1380962980648245, 0.2515083654221755, 2.768387654110454, -0.0855630335559957, 0.3132592140283648, 3.7401065054106817, 0.0287924265525269, 0.0651881341036567, 4.986255572355315]|75735.8750000000000000|      1.00000000|[369, 52, 4, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.1324460417067685, -0.0277664297361396, 1.7068238144331966, 0.8789933589023362, 0.0448719262764798, 1.9765866512548107, 1.3505966875950937, 0.3672290399118553, 2.0859518083446975, -0.2492709950414772, 0.2352281941370627, 2.099251021919007, 1.247652903387264, 0.5853862656901325, 2.393430967720569, -0.2999065057919108, -0.1885841146901305, 2.335315739926623, 1.2006534987631974, -0.438846726247038, 2.414075479492825, 4.662346573007769, 0.1873050561088433, 2.708252115262777, 0.4081990235503043, 0.4417547123368477, 2.4515115260500853, 4.4222506620577375, 0.7085346617343271, 2.220982288842967, 0.1461878511035671, 0.3172395590817357, 2.469484056932378, 0.4045018885507162, -0.1428738093005295, 2.799162221723195, 0.9562006209938806, 0.3573382369933484, 2.6825051777162785, 0.2437096410028991, 0.3027956120073413, 3.0213437960805405, 0.1943435872977236, -0.1970437230278589, 3.106794929117296, 1.28760111238971, 0.5553904144200635, 3.852924659968385, 0.2673455464227587, 0.210017105361182, 3.7996497367530706, 0.0214488632002538, 0.0681412490013, 3.8977228302603404, -0.1162152370730958, -0.0051487849796676, 3.836777421662289, 0.6798251534031868, -0.2182519031533739, 4.1479132312369495, -0.0841071887025136, -0.0188365882866151, 3.996679828571451, 1.5045251914889626, -0.2063405390217895, 4.499524008790675, 0.7478328769036315, 0.0571559489081979, 4.668269373886534, 0.6547117094600043, 0.4405026578273993, 4.314633094899416, 0.3049006488657068, 0.2326659349388392, 4.656235121731205, 0.3026419280672361, -0.1971139655060154, 4.659893299985291, 0.327510956674163, -0.0916936559544857, 4.676169809634588, 0.0780853070213619, 0.1701136869600666, 4.999738049094417, -0.0088770829993546, -0.5885095783570695, 5.0917427730305596, 0.3689556545901604, -0.0437129558239752, 6.118934838088051, 0.1495722127480221, 0.3335778227738191, 2.904558833374402, -0.1168867058190275, 0.3872290112367863, 3.6528450824809173, 0.0237120031834481, -0.0814142948398364, 5.112487639712052]|58643.7851562500000000|      2.00000000|[397, 56, 4, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.1324460417067685, -0.0277664297361396, 1.7068238144331966, 0.8789933589023362, 0.0448719262764798, 1.9765866512548107, 1.3505966875950937, 0.3672290399118553, 2.0859518083446975, -0.2492709950414772, 0.2352281941370627, 2.099251021919007, 1.247652903387264, 0.5853862656901325, 2.393430967720569, -0.2999065057919108, -0.1885841146901305, 2.335315739926623, 1.2006534987631974, -0.438846726247038, 2.414075479492825, 4.662346573007769, 0.1873050561088433, 2.708252115262777, 0.4081990235503043, 0.4417547123368477, 2.4515115260500853, 4.4222506620577375, 0.7085346617343271, 2.220982288842967, 0.1461878511035671, 0.3172395590817357, 2.469484056932378, 0.4045018885507162, -0.1428738093005295, 2.799162221723195, 0.9562006209938806, 0.3573382369933484, 2.6825051777162785, 0.2437096410028991, 0.3027956120073413, 3.0213437960805405, 0.1943435872977236, -0.1970437230278589, 3.106794929117296, 1.28760111238971, 0.5553904144200635, 3.852924659968385, 0.2673455464227587, 0.210017105361182, 3.7996497367530706, 0.0214488632002538, 0.0681412490013, 3.8977228302603404, -0.1162152370730958, -0.0051487849796676, 3.836777421662289, 0.6798251534031868, -0.2182519031533739, 4.1479132312369495, -0.0841071887025136, -0.0188365882866151, 3.996679828571451, 1.5045251914889626, -0.2063405390217895, 4.499524008790675, 0.7478328769036315, 0.0571559489081979, 4.668269373886534, 0.6547117094600043, 0.4405026578273993, 4.314633094899416, 0.3049006488657068, 0.2326659349388392, 4.656235121731205, 0.3026419280672361, -0.1971139655060154, 4.659893299985291, 0.327510956674163, -0.0916936559544857, 4.676169809634588, 0.0780853070213619, 0.1701136869600666, 4.999738049094417, -0.0088770829993546, -0.5885095783570695, 5.0917427730305596, 0.3689556545901604, -0.0437129558239752, 6.118934838088051, 0.1495722127480221, 0.3335778227738191, 2.904558833374402, -0.1168867058190275, 0.3872290112367863, 3.6528450824809173, 0.0237120031834481, -0.0814142948398364, 5.112487639712052]|58643.7851562500000000|      1.00000000|[509, 72, 4, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.0976708691051, -0.1110041365257371, 1.7056209870419632, 0.6917768088135929, -0.1055907201103999, 1.9692079936002789, 1.3469178784174203, 0.2952512377579625, 2.0102971424793865, -0.4470766452433803, 0.1878206009324094, 2.1924389676277483, 1.271029840051188, 0.5627699275159921, 2.337849291850727, -0.4252121897581281, -0.165665550684742, 2.2810001892764555, 1.2130333468642065, -0.4053333283811599, 2.3345955170556376, 4.513225985804854, 0.6136103542684015, 2.560134312672331, 0.368039486578997, 0.5642029272938351, 2.3471981442889778, 4.397644821453927, 0.7782903785932292, 2.1371754785575683, 0.0941246105460075, 0.1549819697533431, 2.363088769938233, 0.5244151700426646, -0.2213943126828968, 2.6205695814897463, 0.9352536208332095, 0.3962620865058058, 2.6425840407386225, 0.2183136545595967, 0.4179437942111129, 2.9880951097536688, 0.1345728298695918, -0.263456854107579, 3.214451735887991, 1.311374271991328, 0.605330056407235, 3.873368311199072, 0.309322965219975, 0.3616533812044747, 3.795252526069808, 0.0067438905762641, 0.2540175550853112, 3.7922665342389337, -0.0654341771191902, -0.0745227297153068, 3.8608569492459925, 0.7286734477054998, -0.2820081244469816, 4.17159180421649, -0.0043282935205681, -0.0798633313641057, 4.0222524445571795, 1.5277545668549593, -0.3101948595849806, 4.504286785217886, 0.6092272612545523, 0.0336276535835443, 4.893566786899036, 0.5053268491686731, 0.2976785633237077, 4.328930782138346, 0.2633540754076507, 0.0965343641528068, 4.817551261130303, 0.2676219585272442, -0.1671825819125137, 4.507560165718473, 0.2075728568341905, -0.1042205846247675, 4.621175613030282, -0.0296992143310576, 0.0903066408631962, 4.9404371877547675, 0.0003468056892851, -0.596016748520366, 5.056896909517987, 0.2547646698819479, -0.1479007224085839, 6.156007162229323, 0.0585759890135005, 0.3690099485931387, 2.815931003693578, -0.193816770753646, 0.5348365933281449, 3.5530605309070658, -0.0955739356024903, -0.0310728077436454, 5.00467425360489]|22486.4960937500000000|      2.00000000|[608, 86, 5, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | iterate success | actual_k=2
       8|[0.0976708691051, -0.1110041365257371, 1.7056209870419632, 0.6917768088135929, -0.1055907201103999, 1.9692079936002789, 1.3469178784174203, 0.2952512377579625, 2.0102971424793865, -0.4470766452433803, 0.1878206009324094, 2.1924389676277483, 1.271029840051188, 0.5627699275159921, 2.337849291850727, -0.4252121897581281, -0.165665550684742, 2.2810001892764555, 1.2130333468642065, -0.4053333283811599, 2.3345955170556376, 4.513225985804854, 0.6136103542684015, 2.560134312672331, 0.368039486578997, 0.5642029272938351, 2.3471981442889778, 4.397644821453927, 0.7782903785932292, 2.1371754785575683, 0.0941246105460075, 0.1549819697533431, 2.363088769938233, 0.5244151700426646, -0.2213943126828968, 2.6205695814897463, 0.9352536208332095, 0.3962620865058058, 2.6425840407386225, 0.2183136545595967, 0.4179437942111129, 2.9880951097536688, 0.1345728298695918, -0.263456854107579, 3.214451735887991, 1.311374271991328, 0.605330056407235, 3.873368311199072, 0.309322965219975, 0.3616533812044747, 3.795252526069808, 0.0067438905762641, 0.2540175550853112, 3.7922665342389337, -0.0654341771191902, -0.0745227297153068, 3.8608569492459925, 0.7286734477054998, -0.2820081244469816, 4.17159180421649, -0.0043282935205681, -0.0798633313641057, 4.0222524445571795, 1.5277545668549593, -0.3101948595849806, 4.504286785217886, 0.6092272612545523, 0.0336276535835443, 4.893566786899036, 0.5053268491686731, 0.2976785633237077, 4.328930782138346, 0.2633540754076507, 0.0965343641528068, 4.817551261130303, 0.2676219585272442, -0.1671825819125137, 4.507560165718473, 0.2075728568341905, -0.1042205846247675, 4.621175613030282, -0.0296992143310576, 0.0903066408631962, 4.9404371877547675, 0.0003468056892851, -0.596016748520366, 5.056896909517987, 0.2547646698819479, -0.1479007224085839, 6.156007162229323, 0.0585759890135005, 0.3690099485931387, 2.815931003693578, -0.193816770753646, 0.5348365933281449, 3.5530605309070658, -0.0955739356024903, -0.0310728077436454, 5.00467425360489]|22486.4960937500000000|      1.00000000|[721, 102, 6, 57]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.2029378953459783, -0.0054963528393966, 1.7170926668003814, 0.5227499782307123, -0.298844390305689, 1.9441887365499404, 1.134993592379139, 0.2328911338397459, 2.081701522806811, -0.354387925122988, 0.0851067981199077, 2.0474174284040307, 1.1714784643406995, 0.5647916873024775, 2.346829726620065, -0.4137589100426349, -0.3642418704589726, 2.2384044836038144, 1.2594058403158412, -0.2328001557496331, 2.349001566862149, 4.391581588177724, 0.7328196257444929, 2.5880470464041267, 0.3619502441917004, 0.5685761241956363, 2.3751331370029103, 4.398636599981789, 0.759533865432541, 2.114397091302295, 0.1177101463057716, 0.1594877328939295, 2.2536157250267514, 0.6388208236444956, -0.4017095313747485, 2.640581273467487, 0.9774970832930175, 0.4616114053831419, 2.7264730385890354, 0.064648921799493, 0.5429484761335412, 2.9576226927444393, 0.0708212650509808, -0.1886182640986273, 3.2027059060168312, 1.2059148666757535, 0.5939393431475036, 3.914967312056779, 0.2791172480387361, 0.4193259614323315, 3.8719714343748546, -0.0197786163968198, 0.2939710914319633, 3.759017320848614, -0.1787160072094797, 0.0723290925415961, 3.922316065481097, 0.7598855737325286, -0.3003884101740893, 3.9193022569508624, 0.0985523921780436, -0.0653605396626635, 4.023793965866025, 1.422918208623511, -0.2956568876394986, 4.441730960012007, 0.4413559648771079, 0.0594609719210014, 5.011512022007258, 0.4703205700627283, 0.360632464630277, 4.472849461155784, 0.1765313779981183, 0.0786419503686361, 4.697634148302449, 0.151319942795911, -0.0942041987434445, 4.6419559686669505, 0.2840054834296531, -0.074914547345844, 4.649816797104665, 0.0368505760148681, -0.0775029210522706, 5.049930655979196, 0.1984193200322908, -0.7314682766075642, 4.971698842371915, 0.0911407650971209, -0.0060933868812448, 6.118195948481394, 0.0873095177763944, 0.5287189023461092, 2.844171469475669, -0.1588324265564894, 0.2811435172533712, 3.582576082813124, -0.1784184429701875, 0.1340289754006313, 5.068615954227361]|15711.2929687500000000|      2.00000000|[749, 106, 6, 59]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.2029378953459783, -0.0054963528393966, 1.7170926668003814, 0.5227499782307123, -0.298844390305689, 1.9441887365499404, 1.134993592379139, 0.2328911338397459, 2.081701522806811, -0.354387925122988, 0.0851067981199077, 2.0474174284040307, 1.1714784643406995, 0.5647916873024775, 2.346829726620065, -0.4137589100426349, -0.3642418704589726, 2.2384044836038144, 1.2594058403158412, -0.2328001557496331, 2.349001566862149, 4.391581588177724, 0.7328196257444929, 2.5880470464041267, 0.3619502441917004, 0.5685761241956363, 2.3751331370029103, 4.398636599981789, 0.759533865432541, 2.114397091302295, 0.1177101463057716, 0.1594877328939295, 2.2536157250267514, 0.6388208236444956, -0.4017095313747485, 2.640581273467487, 0.9774970832930175, 0.4616114053831419, 2.7264730385890354, 0.064648921799493, 0.5429484761335412, 2.9576226927444393, 0.0708212650509808, -0.1886182640986273, 3.2027059060168312, 1.2059148666757535, 0.5939393431475036, 3.914967312056779, 0.2791172480387361, 0.4193259614323315, 3.8719714343748546, -0.0197786163968198, 0.2939710914319633, 3.759017320848614, -0.1787160072094797, 0.0723290925415961, 3.922316065481097, 0.7598855737325286, -0.3003884101740893, 3.9193022569508624, 0.0985523921780436, -0.0653605396626635, 4.023793965866025, 1.422918208623511, -0.2956568876394986, 4.441730960012007, 0.4413559648771079, 0.0594609719210014, 5.011512022007258, 0.4703205700627283, 0.360632464630277, 4.472849461155784, 0.1765313779981183, 0.0786419503686361, 4.697634148302449, 0.151319942795911, -0.0942041987434445, 4.6419559686669505, 0.2840054834296531, -0.074914547345844, 4.649816797104665, 0.0368505760148681, -0.0775029210522706, 5.049930655979196, 0.1984193200322908, -0.7314682766075642, 4.971698842371915, 0.0911407650971209, -0.0060933868812448, 6.118195948481394, 0.0873095177763944, 0.5287189023461092, 2.844171469475669, -0.1588324265564894, 0.2811435172533712, 3.582576082813124, -0.1784184429701875, 0.1340289754006313, 5.068615954227361]|15711.2929687500000000|      1.00000000|[862, 122, 7, 68]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
