k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0361585664196086, 0.0874124441710239, 0.0664665243857621, -0.1494170821586387, 0.0936315353900061, -0.0418219264280034, -0.0602811934792275, 0.0928667846739082, 0.2041655669475693, 0.1357316619924533, 0.019290873196081, -0.1276252836842572, 0.1020045265118079, 0.3518369303648351, 0.1197031275247801, 0.1623507194606104, 0.2661373797384581, 0.1966102705026826, 0.0650326179540512, 0.1822134519877351, 0.3119980214188303, 0.2485069537508722, 0.2393604845876023, 0.2186077312301783, 0.3465009187313063, 0.253406963440109, 0.3851061079773858, 0.3817017723343893, 0.4484086230160849, 0.2630748313315301, 0.3202633398515165, 0.2694806507728766, 0.4212796654402163, 0.4678219812597199, 0.3559342583267607, 0.2690870768719396, 0.2318479240165528, 0.380685449554326, 0.4268678874979728, 0.4707200584755842, 0.3589066618489062, 0.5547422896946573, 0.486469029801831, 0.4965437500891395, 0.3637151900140912, 0.2755297343249441, 0.3909942541059898, 0.4797344717873634, 0.4034189360606951, 0.635487305822725, 0.4800589663791914, 0.5303185451976128, 0.52711017274539, 0.4066360287427209, 0.4822193855607375, 0.6290140298681641, 0.5143738451247446, 0.5750140153558292, 0.6882349752992172, 0.5655606749140525, 0.5413668824593043, 0.7451668181480275, 0.5621699548792928, 0.5521638461887507, 0.7220008610311555, 0.6785278684816495, 0.7922374004838064, 0.5738213442374089, 0.8158953866302322, 0.6804855109739049, 0.7218710995241276, 0.6265068815801318, 0.7559252797477006, 0.6735539036253348, 0.8641899271681409, 0.823392310406633, 0.6739987665480184, 0.9707169695725844, 1.036403351167724, 0.8471104935398374, 0.7809655108632586, 0.8364317980980474, 0.881374940092921, 0.7398567900723084, 0.7921867575845295, 0.9578865959702143, 1.0212905201393556, 0.93762734669816, 0.8898315623601485, 1.0103394188638424, 1.0799533766372234, 1.1006324580104008, 0.9389240974504341, 0.9953249124697837, 1.0214485713769057, 1.017224142557424, 1.1450132105557023, 1.0020273185053439, 1.1015957584089477, 1.3063243742797963]|-102.9518338749630999|      2.00000000|[76, 25, 1, 8]                                                             |  | used linear model with 101 points | iterate success | actual_k=4
       2|[-0.232761108651047, 0.2365438599022388, -0.0678533195132115, -0.2268685514022636, -0.1568693795619759, -0.0020562868262295, 0.1656399184320292, 0.2449600029155793, 0.0256968279067809, 0.3679812167164821, -0.3387736118111443, 0.0388799210070061, -0.0063086403782656, 0.6554648965984586, -0.016546206217244, 0.2740175777460403, 0.2732183650536982, 0.2855186730754755, 0.405696383364335, 0.1810279799804434, 0.5096472370137107, 0.3880758472357783, 0.4587470460123126, 0.2288623077748101, 0.2075260471204196, 0.3005095629163035, -0.0172863938901455, 0.5048243843677899, 0.9044765208441647, 0.017619604770508, 0.4867799823846142, 0.135155065226037, 0.4740731729869343, 0.5173056723806453, 0.2590421853667603, 0.6274965581631391, 0.1799671210733815, 0.3069230862095798, 0.3355800794585297, 0.563186040040072, 0.4389813018326105, 0.5726656547941297, 0.6032670970161199, 0.5278732690730581, 0.3975597696969596, 0.6171407127192781, -0.03943642902286, 0.5259248485806839, 0.5909305869801298, 0.8600723169600311, 0.6314310023638945, 0.5933746149256566, 0.4767195278993704, 0.0737581089745336, 0.3441354690440405, 0.9078064796855273, 0.3791607253493557, 0.3709249800407016, 0.9699748730896157, 0.1448588214891971, 0.7257211762493305, 0.5401105644799319, 0.4424969409206486, 0.6797868665275335, 0.7255862418372298, 0.4194968438420741, 1.0100125734574623, 0.7042971232411198, 0.8239247820681667, 0.7279787763945941, 0.7800208192676296, 0.5808613695911304, 0.6568309083594278, 0.7415240117694816, 1.2512472505570442, 1.1011562901702463, 0.7106049972456493, 0.643511595232007, 1.3299751846275296, 0.7218353043196815, 0.5905942359172185, 1.1080324396105858, 0.9689865940025977, 0.6633218348368972, 1.3118185384522656, 1.2255296152764323, 0.7903759601148097, 1.01811984426953, 1.0673767703742147, 0.9961547178739606, 1.3251932504203183, 1.0677183236949075, 0.9524938324943613, 1.1166228648163, 1.0724150768177414, 1.2129079075443359, 0.8751248122276765, 0.9334763052362596, 1.0015257095381527, 1.5590598034941483]|-187.7902586346703799|      4.00000000|[152, 50, 2, 16]                                                           |  | used linear model with 101 points | iterate success | actual_k=4
       3|[-0.232761108651047, 0.2365438599022388, -0.0678533195132115, -0.2268685514022636, -0.1568693795619759, -0.0020562868262295, 0.1656399184320292, 0.2449600029155793, 0.0256968279067809, 0.3679812167164821, -0.3387736118111443, 0.0388799210070061, -0.0063086403782656, 0.6554648965984586, -0.016546206217244, 0.2740175777460403, 0.2732183650536982, 0.2855186730754755, 0.405696383364335, 0.1810279799804434, 0.5096472370137107, 0.3880758472357783, 0.4587470460123126, 0.2288623077748101, 0.2075260471204196, 0.3005095629163035, -0.0172863938901455, 0.5048243843677899, 0.9044765208441647, 0.017619604770508, 0.4867799823846142, 0.135155065226037, 0.4740731729869343, 0.5173056723806453, 0.2590421853667603, 0.6274965581631391, 0.1799671210733815, 0.3069230862095798, 0.3355800794585297, 0.563186040040072, 0.4389813018326105, 0.5726656547941297, 0.6032670970161199, 0.5278732690730581, 0.3975597696969596, 0.6171407127192781, -0.03943642902286, 0.5259248485806839, 0.5909305869801298, 0.8600723169600311, 0.6314310023638945, 0.5933746149256566, 0.4767195278993704, 0.0737581089745336, 0.3441354690440405, 0.9078064796855273, 0.3791607253493557, 0.3709249800407016, 0.9699748730896157, 0.1448588214891971, 0.7257211762493305, 0.5401105644799319, 0.4424969409206486, 0.6797868665275335, 0.7255862418372298, 0.4194968438420741, 1.0100125734574623, 0.7042971232411198, 0.8239247820681667, 0.7279787763945941, 0.7800208192676296, 0.5808613695911304, 0.6568309083594278, 0.7415240117694816, 1.2512472505570442, 1.1011562901702463, 0.7106049972456493, 0.643511595232007, 1.3299751846275296, 0.7218353043196815, 0.5905942359172185, 1.1080324396105858, 0.9689865940025977, 0.6633218348368972, 1.3118185384522656, 1.2255296152764323, 0.7903759601148097, 1.01811984426953, 1.0673767703742147, 0.9961547178739606, 1.3251932504203183, 1.0677183236949075, 0.9524938324943613, 1.1166228648163, 1.0724150768177414, 1.2129079075443359, 0.8751248122276765, 0.9334763052362596, 1.0015257095381527, 1.5590598034941483]|-187.7902586346703799|      2.00000000|[227, 76, 3, 24]                                                           |  | used linear model with 101 points | iterate failure | actual_k=4
       4|[-0.232761108651047, 0.2365438599022388, -0.0678533195132115, -0.2268685514022636, -0.1568693795619759, -0.0020562868262295, 0.1656399184320292, 0.2449600029155793, 0.0256968279067809, 0.3679812167164821, -0.3387736118111443, 0.0388799210070061, -0.0063086403782656, 0.6554648965984586, -0.016546206217244, 0.2740175777460403, 0.2732183650536982, 0.2855186730754755, 0.405696383364335, 0.1810279799804434, 0.5096472370137107, 0.3880758472357783, 0.4587470460123126, 0.2288623077748101, 0.2075260471204196, 0.3005095629163035, -0.0172863938901455, 0.5048243843677899, 0.9044765208441647, 0.017619604770508, 0.4867799823846142, 0.135155065226037, 0.4740731729869343, 0.5173056723806453, 0.2590421853667603, 0.6274965581631391, 0.1799671210733815, 0.3069230862095798, 0.3355800794585297, 0.563186040040072, 0.4389813018326105, 0.5726656547941297, 0.6032670970161199, 0.5278732690730581, 0.3975597696969596, 0.6171407127192781, -0.03943642902286, 0.5259248485806839, 0.5909305869801298, 0.8600723169600311, 0.6314310023638945, 0.5933746149256566, 0.4767195278993704, 0.0737581089745336, 0.3441354690440405, 0.9078064796855273, 0.3791607253493557, 0.3709249800407016, 0.9699748730896157, 0.1448588214891971, 0.7257211762493305, 0.5401105644799319, 0.4424969409206486, 0.6797868665275335, 0.7255862418372298, 0.4194968438420741, 1.0100125734574623, 0.7042971232411198, 0.8239247820681667, 0.7279787763945941, 0.7800208192676296, 0.5808613695911304, 0.6568309083594278, 0.7415240117694816, 1.2512472505570442, 1.1011562901702463, 0.7106049972456493, 0.643511595232007, 1.3299751846275296, 0.7218353043196815, 0.5905942359172185, 1.1080324396105858, 0.9689865940025977, 0.6633218348368972, 1.3118185384522656, 1.2255296152764323, 0.7903759601148097, 1.01811984426953, 1.0673767703742147, 0.9961547178739606, 1.3251932504203183, 1.0677183236949075, 0.9524938324943613, 1.1166228648163, 1.0724150768177414, 1.2129079075443359, 0.8751248122276765, 0.9334763052362596, 1.0015257095381527, 1.5590598034941483]|-187.7902586346703799|      1.00000000|[303, 101, 4, 32]                                                          |  | used linear model with 101 points | iterate failure | actual_k=4
       5|[-0.2712879296193491, 0.2124972037873306, -0.112051684340966, -0.3453394583684509, -0.2414086134024495, 0.1573554743035493, 0.0850619398343746, 0.1097596952682889, -0.0928468520684231, 0.3896813329704455, -0.4186096640878689, 0.2535836286741323, -0.0410642020596045, 0.5606634055823815, -0.0666199620069726, 0.2618780721562978, 0.4078461452801596, 0.423415197145022, 0.455979362374032, 0.3377588028669194, 0.5670598249162393, 0.3998201787372506, 0.5591482438915847, 0.3069805258501238, 0.3114985503989304, 0.2883390824629012, -0.138783031450663, 0.667551071877968, 0.8485528227455137, 0.0416370034456452, 0.4803042046078532, 0.0936144303501833, 0.3624719848815682, 0.3928638263824387, 0.2525760855358191, 0.7887203719629258, 0.3990157153736871, 0.4303900708837988, 0.1426841612398311, 0.4796513027555332, 0.4169258366254252, 0.5119192689920914, 0.6339177656628425, 0.6170631200938258, 0.5474946977513504, 0.5621319249664298, 0.0185715328685723, 0.495015144773441, 0.5245648488897963, 0.8193217913522349, 0.7512495011749907, 0.6420226453752831, 0.6019398979870845, 0.2593078363983581, 0.5631619394802421, 0.9783838421861041, 0.3227074794519684, 0.3272347992351831, 0.850938404518987, 0.0225073857271246, 0.703008713788746, 0.5332474893189062, 0.386411472340474, 0.5973527746425803, 0.7597342488830618, 0.3939961781977098, 1.0664935896846337, 0.504874891804616, 0.8115583260647111, 0.5523537708785693, 0.7150388132058509, 0.5192579504878752, 0.6921134277398227, 0.660536209060596, 1.239982544313894, 1.1259958284443836, 0.7627395104639879, 0.7156549661389278, 1.3917550268558039, 0.6305165423200315, 0.6402112988615175, 1.119729413763798, 1.0460466273589963, 0.6243694762712136, 1.5858635819218627, 1.219347411160044, 0.6811453022267827, 1.0700828563767248, 1.1938874962542272, 1.0171072670436692, 1.382661967756232, 1.1739256893451555, 1.0343130132801706, 1.0233503476846184, 1.1061729740141522, 1.4504679617846385, 0.8285060244914711, 0.9166621781563158, 0.976423470926575, 1.6542014260167208]|-250.8452933129592850|      2.00000000|[379, 126, 5, 40]                                                          |  | used linear model with 101 points | iterate success | actual_k=4
       6|[-0.2626884486596426, 0.7412463943256254, -0.3067679515362174, -0.5076571460203181, -0.0700851591806037, -0.1201341026589605, 0.0361694987726257, 0.0738275087488441, 0.0701016299795886, 0.4165911615971018, -0.5157885779307322, 0.3581731660414014, -0.0573783071952928, 0.3583667987165905, 0.2167726144629493, 0.269277828833666, 0.5010527708026052, 0.6995728838392958, 0.2276473205437966, 0.4142492870345961, 0.5030224639086556, 0.2121386240041484, 0.4408834771519169, 0.3129542569647581, 0.4962094166293828, 0.24466939804906, -0.2650764564570642, 0.6273497174588946, 1.0240975256659486, 0.2831754026804281, 0.4300303252465018, 0.0782991656531108, 0.244063595887557, 0.6698056058416529, 0.3390626694616566, 1.1732219709248661, 0.6098969236484001, 0.1076635354745422, 0.312033147050046, 0.3089907787186427, 0.381579847378191, 0.7819174863467862, 0.7131721225564079, 0.573689318389503, 1.2013037764362664, 0.8488648673344659, 0.1522540019708639, 0.5823002067369205, 0.6068184570324854, 0.867465636007598, 0.9603680712746798, 0.7705278843628065, 0.4208914235358193, 0.8178049430743242, 0.5472335036809995, 0.9704299135812728, 0.3149321300683403, 0.4339053468475372, 1.1812880168535973, 0.4551791524960506, 0.801528902670314, 0.6173429746946457, 0.4960867685395652, 0.6175390294076524, 0.8771444402578887, 0.2681742248998197, 1.2323484414382944, 0.7515487490977388, 0.8393924426623409, 0.6111311057498686, 0.6398665054025617, 0.7703085593013523, 0.4982050216189208, 0.8825380861001956, 1.3912028995823131, 1.2810957843942208, 1.1891771960467394, 0.8340309486253045, 1.4566281292545271, 0.5605604202111785, 0.7448108297423127, 1.4717361177132207, 0.9038174541726747, 0.7242593263184165, 1.704274316940401, 1.4483024559830247, 0.4455801249694179, 1.4099456754666988, 1.1372144195268026, 1.3518095645851904, 1.6159644545025955, 1.2918685514414028, 0.924766767677711, 1.0527636225594306, 1.1456370023433435, 1.7210911520468832, 0.9041208640482793, 0.9097837041563667, 0.9928664688556679, 1.720109397498805]|-408.9193714684870997|      4.00000000|[454, 152, 6, 48]                                                          |  | used linear model with 101 points | iterate success | actual_k=4
       7|[-0.2626884486596426, 0.7412463943256254, -0.3067679515362174, -0.5076571460203181, -0.0700851591806037, -0.1201341026589605, 0.0361694987726257, 0.0738275087488441, 0.0701016299795886, 0.4165911615971018, -0.5157885779307322, 0.3581731660414014, -0.0573783071952928, 0.3583667987165905, 0.2167726144629493, 0.269277828833666, 0.5010527708026052, 0.6995728838392958, 0.2276473205437966, 0.4142492870345961, 0.5030224639086556, 0.2121386240041484, 0.4408834771519169, 0.3129542569647581, 0.4962094166293828, 0.24466939804906, -0.2650764564570642, 0.6273497174588946, 1.0240975256659486, 0.2831754026804281, 0.4300303252465018, 0.0782991656531108, 0.244063595887557, 0.6698056058416529, 0.3390626694616566, 1.1732219709248661, 0.6098969236484001, 0.1076635354745422, 0.312033147050046, 0.3089907787186427, 0.381579847378191, 0.7819174863467862, 0.7131721225564079, 0.573689318389503, 1.2013037764362664, 0.8488648673344659, 0.1522540019708639, 0.5823002067369205, 0.6068184570324854, 0.867465636007598, 0.9603680712746798, 0.7705278843628065, 0.4208914235358193, 0.8178049430743242, 0.5472335036809995, 0.9704299135812728, 0.3149321300683403, 0.4339053468475372, 1.1812880168535973, 0.4551791524960506, 0.801528902670314, 0.6173429746946457, 0.4960867685395652, 0.6175390294076524, 0.8771444402578887, 0.2681742248998197, 1.2323484414382944, 0.7515487490977388, 0.8393924426623409, 0.6111311057498686, 0.6398665054025617, 0.7703085593013523, 0.4982050216189208, 0.8825380861001956, 1.3912028995823131, 1.2810957843942208, 1.1891771960467394, 0.8340309486253045, 1.4566281292545271, 0.5605604202111785, 0.7448108297423127, 1.4717361177132207, 0.9038174541726747, 0.7242593263184165, 1.704274316940401, 1.4483024559830247, 0.4455801249694179, 1.4099456754666988, 1.1372144195268026, 1.3518095645851904, 1.6159644545025955, 1.2918685514414028, 0.924766767677711, 1.0527636225594306, 1.1456370023433435, 1.7210911520468832, 0.9041208640482793, 0.9097837041563667, 0.9928664688556679, 1.720109397498805]|-408.9193714684870997|      2.00000000|[530, 177, 7, 56]                                                          |  | used linear model with 101 points | iterate failure | actual_k=4
       8|[-0.184722123470774, 0.9943247429853275, -0.3612521234018838, -0.6843071634716619, -0.075187610443651, -0.1543829394476383, -0.4762734313308434, 0.1724336650604915, 0.2642279133200703, 0.4063024161768136, -0.6195656331552163, 0.4737452172452717, 0.0061045800522601, 0.5439966972350383, 0.1784203490753278, -0.1209895876328856, 0.1502056209424429, 0.3017978517673612, 0.0997954838729561, 0.1394277850142021, 0.677829444529672, 0.1340910765004063, 0.4335219100431651, 0.308668310130811, 0.935357005489631, 0.5748283379184914, -0.1434508935638603, 0.5230555732684211, 0.9304039514854427, 0.0347317021383313, 0.9081110063494419, 0.2938601288230375, 0.7121380637277388, 0.8114340172686962, 0.7045120954881697, 1.3922533294755757, 0.8140266890958158, 0.1768925770580172, 0.3700016572429786, 0.2569085657398935, 0.5581935742578746, 0.7481284799260047, 0.6550204285287443, 0.9221139299658438, 1.1524495077242372, 0.9404803788351008, 0.1063373594834313, 0.6326250391371336, 0.6011450358834484, 0.9387243102488616, 0.8173673626344095, 0.8579745470032516, 0.3947999188781905, 0.8260478899253267, 0.9076453474699304, 1.0801487610679363, 0.2785089663171172, 0.3914883326476657, 1.2110926360836358, 0.5863549214938566, 1.0104399837441531, 0.5444500578430695, 0.5663802139711926, 0.8226902543110656, 1.0110641642271898, 0.2282147829125574, 1.473984426474166, 0.6748003035120276, 0.8649596614129683, 0.3508462663890317, 0.8643733263108296, 0.7635680747312455, 0.2884660093177487, 0.9530446871423716, 1.493253728060332, 1.400336535032575, 1.130191296905112, 0.8924685371290558, 2.001533200032595, 0.5538710120945989, 0.8168818051086748, 1.612918655401178, 1.0217417204980774, 1.0265089208842813, 1.8715886806288877, 1.3248154214416332, 0.8577748165927799, 1.6734747236105436, 1.0644804441473317, 1.4021908327716373, 1.7717319394058682, 1.397594181998761, 0.8048629784976031, 1.0208003571935373, 1.561102756901521, 1.7725993721757078, 0.7165768269914601, 0.7331838385589039, 1.1725012898970386, 1.8633442458122493]|-561.8277130602485840|      4.00000000|[606, 202, 8, 64]                                                          |  | used linear model with 101 points | iterate success | actual_k=4
       9|[-0.184722123470774, 0.9943247429853275, -0.3612521234018838, -0.6843071634716619, -0.075187610443651, -0.1543829394476383, -0.4762734313308434, 0.1724336650604915, 0.2642279133200703, 0.4063024161768136, -0.6195656331552163, 0.4737452172452717, 0.0061045800522601, 0.5439966972350383, 0.1784203490753278, -0.1209895876328856, 0.1502056209424429, 0.3017978517673612, 0.0997954838729561, 0.1394277850142021, 0.677829444529672, 0.1340910765004063, 0.4335219100431651, 0.308668310130811, 0.935357005489631, 0.5748283379184914, -0.1434508935638603, 0.5230555732684211, 0.9304039514854427, 0.0347317021383313, 0.9081110063494419, 0.2938601288230375, 0.7121380637277388, 0.8114340172686962, 0.7045120954881697, 1.3922533294755757, 0.8140266890958158, 0.1768925770580172, 0.3700016572429786, 0.2569085657398935, 0.5581935742578746, 0.7481284799260047, 0.6550204285287443, 0.9221139299658438, 1.1524495077242372, 0.9404803788351008, 0.1063373594834313, 0.6326250391371336, 0.6011450358834484, 0.9387243102488616, 0.8173673626344095, 0.8579745470032516, 0.3947999188781905, 0.8260478899253267, 0.9076453474699304, 1.0801487610679363, 0.2785089663171172, 0.3914883326476657, 1.2110926360836358, 0.5863549214938566, 1.0104399837441531, 0.5444500578430695, 0.5663802139711926, 0.8226902543110656, 1.0110641642271898, 0.2282147829125574, 1.473984426474166, 0.6748003035120276, 0.8649596614129683, 0.3508462663890317, 0.8643733263108296, 0.7635680747312455, 0.2884660093177487, 0.9530446871423716, 1.493253728060332, 1.400336535032575, 1.130191296905112, 0.8924685371290558, 2.001533200032595, 0.5538710120945989, 0.8168818051086748, 1.612918655401178, 1.0217417204980774, 1.0265089208842813, 1.8715886806288877, 1.3248154214416332, 0.8577748165927799, 1.6734747236105436, 1.0644804441473317, 1.4021908327716373, 1.7717319394058682, 1.397594181998761, 0.8048629784976031, 1.0208003571935373, 1.561102756901521, 1.7725993721757078, 0.7165768269914601, 0.7331838385589039, 1.1725012898970386, 1.8633442458122493]|-561.8277130602485840|      2.00000000|[681, 228, 9, 72]                                                          |  | used linear model with 101 points | iterate failure | actual_k=4
      10|[-0.1658632635117414, 1.235899180724584, -0.4116906785331968, -1.1676555237476622, -0.2326908558699522, -0.5415651068962718, -0.7329786930160935, 0.0489379633276497, 0.2771361304899548, 0.5389792574482863, -1.0257260395113188, 0.3316898376172183, 0.1240467524955045, 0.6538601114992779, 0.3947576408683783, -0.0830998032040862, 0.0375632661775856, 0.3539691851953924, 0.0133217914014662, 0.4744136175332427, 0.5233195937928836, 0.14115914471628, 0.5541046616705133, 0.3754233987724126, 0.7913124407444307, 0.5810483841108628, -0.2618611496272112, 0.9370720498541938, 0.9452791308083393, 0.3244084542148593, 0.8742179986803581, 0.3898056812478362, 0.5206818935964584, 0.8115708496233159, 0.8080272141089179, 1.5409984078494356, 0.6126939177129461, 0.1491872787735059, 0.3800939160652239, 0.1701392693206344, 0.5787044248069445, 0.9041359316123747, 0.8327336071568877, 0.6174795767682097, 1.2093595170655327, 0.7460120106634576, 0.3183745398234973, 0.5217871657247956, 0.2389676503279012, 0.7926233770846205, 0.7398408087782489, 0.7504443162574678, 0.2849842229991419, 0.9420825996750999, 1.177833186517629, 1.0495945135324014, 0.513049274204573, 0.1196034457647439, 1.327728602848441, 0.3615387721353372, 1.1765853501244228, 0.7806340651352413, 0.5232443425016402, 1.1082226799743453, 0.9636219147493538, 0.0668908794826929, 1.7671535177450757, 0.870176880851415, 1.0559322782983784, 0.5718508244919431, 0.7168295102088321, 0.7806566853303408, 0.1891072261962758, 1.0341720322185266, 2.035721612098131, 1.8417705825136659, 1.3264567230489088, 1.0689498638930914, 1.805775580804806, 0.7581303163187646, 0.6452481130011818, 1.7583886210800461, 0.7920906514955285, 1.0009840687034794, 1.716023474488233, 1.5297848808353138, 0.8338638942405868, 1.8149924180932262, 1.0977136582960372, 1.5952090981738505, 2.0438009456340582, 1.3993701162528938, 1.0701965337694934, 0.8424100399403208, 1.6950433753591103, 1.8066785822956146, 0.6115019085259251, 0.8917636022594511, 1.7227631383692152, 2.003096849215134]|-767.4667153416489782|      4.00000000|[757, 253, 10, 80]                                                         |  | used linear model with 101 points | iterate success | actual_k=4
      11|[-0.0884077849041585, 1.3186769359074373, -0.9782025725715886, -1.4809920804470533, -0.2281806325884221, -0.4451421695463593, -1.0709538389707087, 0.6479675198411979, 0.6250067811797474, 1.1935740004792104, -1.4650866455915854, 0.5744595973065251, 0.392142614862478, 1.2283739237603433, 0.4229960666491255, -0.6478585477261535, -0.0935455566790121, -0.123028505871868, -0.0435109272576704, 0.9553707109402577, 0.3492503898747155, 0.1296496858017055, 0.5869666316582012, 0.3844986571697633, 0.1778025669619991, 1.3012463751965748, -0.878110745453657, 0.9283166438652197, 1.385338836499109, 0.9220624027113286, 1.338799684428576, 1.1565463651808896, 0.4923350705298162, 0.4990668509577794, 1.018423304958831, 2.0474606297198576, 0.7300702252972467, -0.288586245715195, 0.7401513990813939, 0.4107468087375099, 0.8961702167323569, 0.9528255180442345, 1.0579769485586334, 0.1247754192543403, 1.5216811641522012, 1.0830440719431376, 0.5360369790059362, 0.2385788520689344, 0.4046024258371608, 0.4405811915314222, 1.077219342962421, 0.728751035799067, 0.5485569024705825, 1.5569281141365812, 1.929155084647189, 1.2098968442633642, 0.6678630917016439, -0.0578624390613235, 1.3149954426232848, 0.3477803990006483, 1.0773882189784356, 0.9696539893572127, 1.0423632654063368, 0.2191326365325578, 1.3371302369404834, -0.3228298599847644, 1.8657904896695718, 1.493746537823223, 1.1744082625039736, 0.5330751447333354, 0.8810204222857446, 1.1912559601207267, 0.6006056847836905, 0.6167098754406447, 1.74615226860375, 1.2065284452741785, 1.5607314857705235, 1.086905004264527, 1.7125963082380193, 0.4513224916982644, 1.5126595027855267, 1.7453192980890229, 0.8365227640915468, 1.4004959056002573, 2.300595399604597, 1.7420226945641941, 1.312418164165356, 1.4951076307473485, 0.5465216868727795, 2.2385319511654265, 1.8867197740392, 2.1752706165552187, 1.7855235874853288, 1.7421047868425246, 1.4575249822595866, 1.929359772311887, 0.6066259308697188, 0.9816396806429365, 2.1115299190014194, 2.109513781296597]|-1029.4806146748626361|      8.00000000|[834, 277, 11, 88]                                                         |  | used linear model with 101 points | iterate success | actual_k=4
