k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[26, 8, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       3|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.12500000|[39, 12, 3, 6]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       4|[0.9991352714720886, 1.997446212110771, 1.0821392435520611, 0.9469729333249787, 1.0217735987236543, 1.0747322934155585]|  0.6072645509539218|      0.25000000|[52, 16, 4, 8]                                                             |  | used linear model with 17 points | iterate success | actual_k=4
       5|[1.1847422933287164, 2.042936255886178, 1.1092050214960059, 0.9242647357648032, 1.179023266017115, 1.0769712482560838]|  0.4400245887457683|      0.50000000|[65, 20, 5, 10]                                                            |  | used linear model with 17 points | iterate success | actual_k=4
       6|[1.1847422933287164, 2.042936255886178, 1.1092050214960059, 0.9242647357648032, 1.179023266017115, 1.0769712482560838]|  0.4400245887457683|      0.25000000|[78, 24, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       7|[1.1847422933287164, 2.042936255886178, 1.1092050214960059, 0.9242647357648032, 1.179023266017115, 1.0769712482560838]|  0.4400245887457683|      0.12500000|[91, 28, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       8|[1.1847422933287164, 2.042936255886178, 1.1092050214960059, 0.9242647357648032, 1.179023266017115, 1.0769712482560838]|  0.4400245887457683|      0.06250000|[104, 32, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
       9|[1.1896804607851932, 2.0478761057847357, 1.1470295750093227, 0.8909310401772462, 1.1858031392403379, 1.1126035874190248]|  0.3825372457816553|      0.12500000|[117, 36, 9, 18]                                                           |  | used linear model with 17 points | iterate success | actual_k=4
      10|[1.2845619236510926, 2.0333175367960488, 1.1403081559452772, 0.834521140522264, 1.2125079648427108, 1.1623042323811956]|  0.3315349503598394|      0.25000000|[130, 40, 10, 20]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      11|[1.2845619236510926, 2.0333175367960488, 1.1403081559452772, 0.834521140522264, 1.2125079648427108, 1.1623042323811956]|  0.3315349503598394|      0.12500000|[143, 44, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[1.2845619236510926, 2.0333175367960488, 1.1403081559452772, 0.834521140522264, 1.2125079648427108, 1.1623042323811956]|  0.3315349503598394|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[1.3049903400596303, 2.034532611561739, 1.1498194911393436, 0.8256429994034239, 1.2671050368598826, 1.143937789159793]|  0.3177089910464081|      0.12500000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      14|[1.3049903400596303, 2.034532611561739, 1.1498194911393436, 0.8256429994034239, 1.2671050368598826, 1.143937789159793]|  0.3177089910464081|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[1.3049903400596303, 2.034532611561739, 1.1498194911393436, 0.8256429994034239, 1.2671050368598826, 1.143937789159793]|  0.3177089910464081|      0.03125000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[1.312809457313386, 2.042632096289734, 1.1638216674372013, 0.8127353877452502, 1.276464266606995, 1.1639267784103593]|  0.3086673079658719|      0.06250000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[1.3440452257784299, 2.0623134574845654, 1.1797105135456962, 0.7683249615240246, 1.2926778447186713, 1.1564702854731286]|  0.3009692825468072|      0.12500000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      18|[1.3440452257784299, 2.0623134574845654, 1.1797105135456962, 0.7683249615240246, 1.2926778447186713, 1.1564702854731286]|  0.3009692825468072|      0.06250000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[1.3440452257784299, 2.0623134574845654, 1.1797105135456962, 0.7683249615240246, 1.2926778447186713, 1.1564702854731286]|  0.3009692825468072|      0.03125000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[1.3602435705209046, 2.061772707743078, 1.1599568385385501, 0.7653395591596969, 1.3104125429670304, 1.1569641394958887]|  0.2957399929031747|      0.06250000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[1.3602435705209046, 2.061772707743078, 1.1599568385385501, 0.7653395591596969, 1.3104125429670304, 1.1569641394958887]|  0.2957399929031747|      0.03125000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[1.3602435705209046, 2.061772707743078, 1.1599568385385501, 0.7653395591596969, 1.3104125429670304, 1.1569641394958887]|  0.2957399929031747|      0.01562500|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[1.3655128976980047, 2.0624156135123575, 1.1633659212544623, 0.7523161748064314, 1.3154785708175634, 1.1599751966380427]|  0.2941779135524771|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[1.3655128976980047, 2.0624156135123575, 1.1633659212544623, 0.7523161748064314, 1.3154785708175634, 1.1599751966380427]|  0.2941779135524771|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[1.37509516122835, 2.0638514137575448, 1.1653609170948498, 0.7495614481381797, 1.3270759680339148, 1.1620224334775797]|  0.2923977004076022|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[1.37509516122835, 2.0638514137575448, 1.1653609170948498, 0.7495614481381797, 1.3270759680339148, 1.1620224334775797]|  0.2923977004076022|      0.01562500|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[1.3738022551608051, 2.0643112809303488, 1.163569809990977, 0.750864336078837, 1.3419704238715062, 1.1659603446932456]|  0.2915463856313842|      0.03125000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[1.3738022551608051, 2.0643112809303488, 1.163569809990977, 0.750864336078837, 1.3419704238715062, 1.1659603446932456]|  0.2915463856313842|      0.01562500|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[1.3836497802132084, 2.068130421266842, 1.1669228802380345, 0.7470242850032611, 1.3507284529797303, 1.171427418520004]|  0.2903421260069346|      0.03125000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[1.3836497802132084, 2.068130421266842, 1.1669228802380345, 0.7470242850032611, 1.3507284529797303, 1.171427418520004]|  0.2903421260069346|      0.01562500|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
