k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0524854739626088, -0.8582217814619713, -0.9738960333195475, -0.8297103270993532, -1.025577761946822, -0.959884666131217, -0.6988011298594292, -0.7669108563255134, -0.777410342994353, -1.0992788502861726, -0.947179011062929, -1.1058336999542606, -0.9151883110474883, -0.9237388959158327, -0.9351114095184248, -0.9384557338417858, -1.063166405880557, -1.0672987256826687, -0.8231663604686004, -0.617942343875207, -0.8271809766125491, -0.9310244107830888, -0.9086017192372725, -0.895239070469544, -0.8592852768605321, -0.8662018169644043, -0.8090237988853202, -0.9916381614392751, -0.7755754091197012, -1.026567942295907, -1.1112709830081136, -0.9424858368189083, -0.7854652846388617, -0.7381128044948955, -0.9896943196445381, -1.0179234032713316, -1.0403178737692291, -0.9731459160689737, -0.854897768161271, -0.7044014154485727, -0.9962644946195883, -1.0281046573866166, -0.9912037970042699, -1.1134671397545963, -0.8571902097545914, -0.7596638177755748, -0.9878798354137892, -0.9466521326244068, -1.0517341130338476, -0.9595677044022477]|79557.9213695574871963|      2.00000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=4
       2|[-1.4494074208792878, -0.513302944457147, -0.7989385249280543, -0.8384577261852526, -0.6077936546140666, -0.7257047402961687, -0.9561231787253985, -0.4569453161403145, -0.3684267489007054, -0.9447960447199664, -0.860683359763445, -0.9468642343782011, -0.7059576190488699, -0.4976636795160741, -0.8604444335976945, -0.6509333656497791, -0.9424780452519248, -1.278774269970627, -0.1538444764286397, -0.2155395729299429, -0.5783428270560772, -0.8239567019742453, -0.6745498930677245, -1.0375768026296148, -0.8995353561818439, -0.4419454237709686, -0.5091910371632865, -0.788295392807844, -0.9398556497415282, -1.211320132467052, -0.8782175181960473, -0.8558477921457033, -0.5660760162114034, -0.9021320477661867, -0.896553255479113, -0.9505339607834148, -1.2163660118628012, -0.5225431452995924, -0.7740130892568283, -0.6201254601315285, -0.9709012204806889, -1.3529517818887111, -1.0706843208128398, -0.9223214466772824, -0.043930040756288, -0.7205321199041552, -1.3705380543335406, -0.9299792227158671, -1.2531156104714523, -0.541116436907658]|39850.2659976495124283|      4.00000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       3|[-1.4494074208792878, -0.513302944457147, -0.7989385249280543, -0.8384577261852526, -0.6077936546140666, -0.7257047402961687, -0.9561231787253985, -0.4569453161403145, -0.3684267489007054, -0.9447960447199664, -0.860683359763445, -0.9468642343782011, -0.7059576190488699, -0.4976636795160741, -0.8604444335976945, -0.6509333656497791, -0.9424780452519248, -1.278774269970627, -0.1538444764286397, -0.2155395729299429, -0.5783428270560772, -0.8239567019742453, -0.6745498930677245, -1.0375768026296148, -0.8995353561818439, -0.4419454237709686, -0.5091910371632865, -0.788295392807844, -0.9398556497415282, -1.211320132467052, -0.8782175181960473, -0.8558477921457033, -0.5660760162114034, -0.9021320477661867, -0.896553255479113, -0.9505339607834148, -1.2163660118628012, -0.5225431452995924, -0.7740130892568283, -0.6201254601315285, -0.9709012204806889, -1.3529517818887111, -1.0706843208128398, -0.9223214466772824, -0.043930040756288, -0.7205321199041552, -1.3705380543335406, -0.9299792227158671, -1.2531156104714523, -0.541116436907658]|39850.2659976495124283|      2.00000000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[-1.4494074208792878, -0.513302944457147, -0.7989385249280543, -0.8384577261852526, -0.6077936546140666, -0.7257047402961687, -0.9561231787253985, -0.4569453161403145, -0.3684267489007054, -0.9447960447199664, -0.860683359763445, -0.9468642343782011, -0.7059576190488699, -0.4976636795160741, -0.8604444335976945, -0.6509333656497791, -0.9424780452519248, -1.278774269970627, -0.1538444764286397, -0.2155395729299429, -0.5783428270560772, -0.8239567019742453, -0.6745498930677245, -1.0375768026296148, -0.8995353561818439, -0.4419454237709686, -0.5091910371632865, -0.788295392807844, -0.9398556497415282, -1.211320132467052, -0.8782175181960473, -0.8558477921457033, -0.5660760162114034, -0.9021320477661867, -0.896553255479113, -0.9505339607834148, -1.2163660118628012, -0.5225431452995924, -0.7740130892568283, -0.6201254601315285, -0.9709012204806889, -1.3529517818887111, -1.0706843208128398, -0.9223214466772824, -0.043930040756288, -0.7205321199041552, -1.3705380543335406, -0.9299792227158671, -1.2531156104714523, -0.541116436907658]|39850.2659976495124283|      1.00000000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[-1.2794802156409808, -0.3108388128362857, -0.6597366633072012, -0.6739288807675807, -0.674236638335713, -0.8561830293754696, -0.676600692114282, -0.4815230551815357, -0.3803868480089096, -0.8578988023625884, -0.9225513036090923, -1.0745077430895642, -0.5301687940007924, -0.552189434153836, -0.5794454997300014, -0.4991225181035042, -0.9930039597497479, -1.2658968687394534, 0.0508324311442938, -0.2509532065014009, -0.5712036628055855, -0.6060895799567869, -0.6417467134688546, -1.0109892055943268, -1.0879668202096429, -0.2853865193311671, -0.3518621754185873, -0.6623061714343723, -0.8814203003211105, -1.2034199962904326, -0.7242261106467557, -0.6261632059160114, -0.3602718761750222, -0.767340522633724, -0.9240991654284202, -0.8497276620170819, -1.283353586057062, -0.6013241462744093, -0.4037874482163413, -0.6283149819956452, -0.9533911731246468, -1.2052369519331678, -0.9706564498858807, -1.1673789525954414, 0.0092813047360097, -0.595403857657278, -1.2682025727770239, -0.889973267664934, -1.2484181490162543, -0.5860452612301391]|23235.4793846436914464|      2.00000000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       6|[-1.2794802156409808, -0.3108388128362857, -0.6597366633072012, -0.6739288807675807, -0.674236638335713, -0.8561830293754696, -0.676600692114282, -0.4815230551815357, -0.3803868480089096, -0.8578988023625884, -0.9225513036090923, -1.0745077430895642, -0.5301687940007924, -0.552189434153836, -0.5794454997300014, -0.4991225181035042, -0.9930039597497479, -1.2658968687394534, 0.0508324311442938, -0.2509532065014009, -0.5712036628055855, -0.6060895799567869, -0.6417467134688546, -1.0109892055943268, -1.0879668202096429, -0.2853865193311671, -0.3518621754185873, -0.6623061714343723, -0.8814203003211105, -1.2034199962904326, -0.7242261106467557, -0.6261632059160114, -0.3602718761750222, -0.767340522633724, -0.9240991654284202, -0.8497276620170819, -1.283353586057062, -0.6013241462744093, -0.4037874482163413, -0.6283149819956452, -0.9533911731246468, -1.2052369519331678, -0.9706564498858807, -1.1673789525954414, 0.0092813047360097, -0.595403857657278, -1.2682025727770239, -0.889973267664934, -1.2484181490162543, -0.5860452612301391]|23235.4793846436914464|      1.00000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       7|[-1.2330784768550802, -0.228102217145222, -0.7275522148395995, -0.7579906533151672, -0.6608549598905918, -0.8433033236508101, -0.4530813936320298, -0.3054215495004827, -0.2330570333435037, -1.1159104520801106, -0.9257714554823386, -1.04701539732045, -0.4338708477604974, -0.2129282621053118, -0.4840862963562755, -0.4134561260802264, -1.01254578173532, -1.4346272010190464, 0.0388708255893533, -0.1920579667680116, -0.5037608263969172, -0.7499394757757288, -0.5345642989269987, -1.0040734571292287, -0.9005556845247062, -0.2637447796524577, -0.2761945809002502, -0.4593457068311312, -1.0760997938959804, -1.0388756890051842, -0.678936994732992, -0.5447413944569499, -0.3793978869018815, -0.5919988210652256, -0.953307951689939, -1.041845412691003, -1.335204177726539, -0.4533054972179575, -0.2832437555449128, -0.5521943400325552, -0.858091237551381, -1.0562562206512562, -0.8549246219172115, -0.9751265370772185, 0.0846795559080009, -0.4153027099899906, -0.859803948201265, -0.9853762291436121, -1.2643669860534923, -0.4041893136067465]|11268.5108951958118269|      2.00000000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       8|[-1.2330784768550802, -0.228102217145222, -0.7275522148395995, -0.7579906533151672, -0.6608549598905918, -0.8433033236508101, -0.4530813936320298, -0.3054215495004827, -0.2330570333435037, -1.1159104520801106, -0.9257714554823386, -1.04701539732045, -0.4338708477604974, -0.2129282621053118, -0.4840862963562755, -0.4134561260802264, -1.01254578173532, -1.4346272010190464, 0.0388708255893533, -0.1920579667680116, -0.5037608263969172, -0.7499394757757288, -0.5345642989269987, -1.0040734571292287, -0.9005556845247062, -0.2637447796524577, -0.2761945809002502, -0.4593457068311312, -1.0760997938959804, -1.0388756890051842, -0.678936994732992, -0.5447413944569499, -0.3793978869018815, -0.5919988210652256, -0.953307951689939, -1.041845412691003, -1.335204177726539, -0.4533054972179575, -0.2832437555449128, -0.5521943400325552, -0.858091237551381, -1.0562562206512562, -0.8549246219172115, -0.9751265370772185, 0.0846795559080009, -0.4153027099899906, -0.859803948201265, -0.9853762291436121, -1.2643669860534923, -0.4041893136067465]|11268.5108951958118269|      1.00000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       9|[-1.2334995952152075, -0.0317465544849369, -0.5531687800451965, -0.8768717763704531, -0.6096573286967356, -0.7764555056175352, -0.2715119980378358, -0.3488330478808304, -0.1284995217031166, -0.918889782027718, -0.8991908052773888, -0.8086443204956855, -0.575916627697466, -0.2795947089120067, -0.2427388573716354, -0.4767288434645816, -1.2128024910401205, -1.447469647462604, -0.221980099772817, -0.1517169170259894, -0.4883357788552189, -0.6956722700975577, -0.5864566517730908, -0.9983257966677248, -0.7689180155443089, -0.187593213430247, -0.2529519711791083, -0.3803286543877079, -0.9647544727211479, -1.0147504496375068, -0.7386406708779467, -0.3010876130361859, -0.0606335988822458, -0.2632102379677425, -0.9121684295977266, -0.9083661820179791, -1.2270601586663759, -0.4583702844925105, -0.1069804958726686, -0.3361740992478243, -0.6684551852259746, -0.9384994281515976, -0.9130054812216261, -0.8063788323277731, 0.2450836045540716, -0.3126726789716028, -0.7578765660991417, -1.0060484497908662, -1.3724298670172326, -0.3987275618002266]|6332.5862041376631169|      2.00000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=4
      10|[-1.2334995952152075, -0.0317465544849369, -0.5531687800451965, -0.8768717763704531, -0.6096573286967356, -0.7764555056175352, -0.2715119980378358, -0.3488330478808304, -0.1284995217031166, -0.918889782027718, -0.8991908052773888, -0.8086443204956855, -0.575916627697466, -0.2795947089120067, -0.2427388573716354, -0.4767288434645816, -1.2128024910401205, -1.447469647462604, -0.221980099772817, -0.1517169170259894, -0.4883357788552189, -0.6956722700975577, -0.5864566517730908, -0.9983257966677248, -0.7689180155443089, -0.187593213430247, -0.2529519711791083, -0.3803286543877079, -0.9647544727211479, -1.0147504496375068, -0.7386406708779467, -0.3010876130361859, -0.0606335988822458, -0.2632102379677425, -0.9121684295977266, -0.9083661820179791, -1.2270601586663759, -0.4583702844925105, -0.1069804958726686, -0.3361740992478243, -0.6684551852259746, -0.9384994281515976, -0.9130054812216261, -0.8063788323277731, 0.2450836045540716, -0.3126726789716028, -0.7578765660991417, -1.0060484497908662, -1.3724298670172326, -0.3987275618002266]|6332.5862041376631169|      1.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
      11|[-1.207613639352997, -0.0185630135110948, -0.4043467328056542, -0.8049611368109889, -0.6581575254530828, -0.6598901021648416, -0.0912352071138065, -0.3145133461372977, -0.1981010515022991, -0.7717231460225824, -0.9514388153492667, -0.9002141754895643, -0.4059108985316239, -0.1050609224001236, -0.231205019368968, -0.5592920459970259, -1.1191275415609552, -1.3685254985337978, -0.2465028266845458, -0.2279185441016863, -0.0980859274301086, -0.4248945499490555, -0.4208564913760851, -0.8892575221696228, -0.7447045274051186, -0.1679992494346063, -0.1936155802941792, -0.2991590819301264, -0.77215724685856, -1.0727506069848582, -0.8431932761424835, -0.3064302091530456, -0.1679435630612754, -0.1781070794257508, -0.9182108470186294, -0.8713836545225355, -1.1985875830354582, -0.119261242005951, -0.0958868150358278, 0.0404048105428179, -0.699752588140526, -1.0081387405030844, -0.9963880643180253, -0.5029700023913177, 0.1802865830583361, -0.2585996124578099, -0.6000915663430567, -1.1237009248564305, -1.5691451151118865, -0.3524390057925733]|3689.1052655954240436|      2.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
