k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[123, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 84 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[99.96708367470151, 0.1680381821867146, 0.3441011859603994, 0.1235506966304268, 100.0685260877025, -0.0249035737707117, 0.1590231059827832, 0.8522085431143606, 99.94763823389994, -0.0401671190146606, 0.2405703086982798, 0.9676334078371605, 100.05157757196991, -0.0033956125766893, 0.3942426235005309, 0.8988581018636109, 99.91167752684365, 0.0577825491754161, 0.4235264452848985, 0.811980353812459, 100.0468922143129, 0.1147300362373465, 0.4648745044677531, 0.7750399828901855, 99.8766443266712, 0.1625013422562605, 0.5004077990996089, 0.7446249074081891, 100.02383408034605, 0.1262720614336449, 0.5230059679564866, 0.6473199072864215, 100.00869363436222, 0.1478950947837157, 0.5688668990758265, 0.6020516750860923, 99.98571483199953, 0.2145903451541965, 0.477904895055431, 0.5720728417409784, 100.0095992858029, 0.2407816730583656, 0.5920915147193206, 0.5200615987905255, 100.00708827674148, 0.2540336795162936, 0.6322172413989634, 0.4579144203694949, 100.06514011793799, 0.4242182221914079, 0.6318840009551385, 0.438553860416376, 100.03387605520777, 0.4568163537726703, 0.6569381216805575, 0.4500717585303453, 100.03816918991087, 0.4730289613607639, 0.6746304560595371, 0.3905146856429493, 99.9947967826739, 0.4416880248034466, 0.7935643242735001, 0.3074729682536326, 99.95950258862496, 0.3765278335484872, 0.7435151548503541, 0.2464244993154389, 100.01157923531892, 0.4708227468169411, 0.7304079022114978, 0.2495329733407235, 99.92617366657235, 0.401237097167622, 0.7936833782015665, 0.1076054340478867, 100.04099526399966, 0.5168971962116171, 0.8501002211970761, -0.0213881462248428, 300.0073540310782, 299.9968234447198, 299.9571395301612, 300.0182459396815, 299.95451435190836, 299.95586499840863, 300.02571783821185, 300.00681913784075, 299.9881765554728, 299.9663905952996, 300.126619288633, 300.05781729260787, 299.9974576277671, 300.0643223329394, 299.98214428633133, 300.0445498184529, 299.97645721526277, 300.01430183956325, 299.9591315992281]|763.3278808593750000|      1.00000000|[178, 13, 0, 13]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | iterate success | actual_k=1
       3|[99.96708367470151, 0.1680381821867146, 0.3441011859603994, 0.1235506966304268, 100.0685260877025, -0.0249035737707117, 0.1590231059827832, 0.8522085431143606, 99.94763823389994, -0.0401671190146606, 0.2405703086982798, 0.9676334078371605, 100.05157757196991, -0.0033956125766893, 0.3942426235005309, 0.8988581018636109, 99.91167752684365, 0.0577825491754161, 0.4235264452848985, 0.811980353812459, 100.0468922143129, 0.1147300362373465, 0.4648745044677531, 0.7750399828901855, 99.8766443266712, 0.1625013422562605, 0.5004077990996089, 0.7446249074081891, 100.02383408034605, 0.1262720614336449, 0.5230059679564866, 0.6473199072864215, 100.00869363436222, 0.1478950947837157, 0.5688668990758265, 0.6020516750860923, 99.98571483199953, 0.2145903451541965, 0.477904895055431, 0.5720728417409784, 100.0095992858029, 0.2407816730583656, 0.5920915147193206, 0.5200615987905255, 100.00708827674148, 0.2540336795162936, 0.6322172413989634, 0.4579144203694949, 100.06514011793799, 0.4242182221914079, 0.6318840009551385, 0.438553860416376, 100.03387605520777, 0.4568163537726703, 0.6569381216805575, 0.4500717585303453, 100.03816918991087, 0.4730289613607639, 0.6746304560595371, 0.3905146856429493, 99.9947967826739, 0.4416880248034466, 0.7935643242735001, 0.3074729682536326, 99.95950258862496, 0.3765278335484872, 0.7435151548503541, 0.2464244993154389, 100.01157923531892, 0.4708227468169411, 0.7304079022114978, 0.2495329733407235, 99.92617366657235, 0.401237097167622, 0.7936833782015665, 0.1076054340478867, 100.04099526399966, 0.5168971962116171, 0.8501002211970761, -0.0213881462248428, 300.0073540310782, 299.9968234447198, 299.9571395301612, 300.0182459396815, 299.95451435190836, 299.95586499840863, 300.02571783821185, 300.00681913784075, 299.9881765554728, 299.9663905952996, 300.126619288633, 300.05781729260787, 299.9974576277671, 300.0643223329394, 299.98214428633133, 300.0445498184529, 299.97645721526277, 300.01430183956325, 299.9591315992281]|763.3278808593750000|      0.50000000|[300, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[99.96708367470151, 0.1680381821867146, 0.3441011859603994, 0.1235506966304268, 100.0685260877025, -0.0249035737707117, 0.1590231059827832, 0.8522085431143606, 99.94763823389994, -0.0401671190146606, 0.2405703086982798, 0.9676334078371605, 100.05157757196991, -0.0033956125766893, 0.3942426235005309, 0.8988581018636109, 99.91167752684365, 0.0577825491754161, 0.4235264452848985, 0.811980353812459, 100.0468922143129, 0.1147300362373465, 0.4648745044677531, 0.7750399828901855, 99.8766443266712, 0.1625013422562605, 0.5004077990996089, 0.7446249074081891, 100.02383408034605, 0.1262720614336449, 0.5230059679564866, 0.6473199072864215, 100.00869363436222, 0.1478950947837157, 0.5688668990758265, 0.6020516750860923, 99.98571483199953, 0.2145903451541965, 0.477904895055431, 0.5720728417409784, 100.0095992858029, 0.2407816730583656, 0.5920915147193206, 0.5200615987905255, 100.00708827674148, 0.2540336795162936, 0.6322172413989634, 0.4579144203694949, 100.06514011793799, 0.4242182221914079, 0.6318840009551385, 0.438553860416376, 100.03387605520777, 0.4568163537726703, 0.6569381216805575, 0.4500717585303453, 100.03816918991087, 0.4730289613607639, 0.6746304560595371, 0.3905146856429493, 99.9947967826739, 0.4416880248034466, 0.7935643242735001, 0.3074729682536326, 99.95950258862496, 0.3765278335484872, 0.7435151548503541, 0.2464244993154389, 100.01157923531892, 0.4708227468169411, 0.7304079022114978, 0.2495329733407235, 99.92617366657235, 0.401237097167622, 0.7936833782015665, 0.1076054340478867, 100.04099526399966, 0.5168971962116171, 0.8501002211970761, -0.0213881462248428, 300.0073540310782, 299.9968234447198, 299.9571395301612, 300.0182459396815, 299.95451435190836, 299.95586499840863, 300.02571783821185, 300.00681913784075, 299.9881765554728, 299.9663905952996, 300.126619288633, 300.05781729260787, 299.9974576277671, 300.0643223329394, 299.98214428633133, 300.0445498184529, 299.97645721526277, 300.01430183956325, 299.9591315992281]|763.3278808593750000|      0.25000000|[419, 31, 0, 31]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[100.00005094462044, 0.2119588256334785, 0.3617552726967012, 0.0791619508083257, 100.07397969076155, -0.0305272149992246, 0.1784665365854664, 0.8517729085066837, 99.95042375847926, -0.0318140357097753, 0.2249261761707308, 0.9645046585612279, 100.07341632420896, -0.0146348947946704, 0.3721533068633843, 0.9110417637461141, 99.91333256357497, 0.0335274123993434, 0.4260250247017172, 0.8118537879886834, 100.07326737282848, 0.1032813853488466, 0.4662213059912643, 0.7596634252106499, 99.88972223359214, 0.1567841269692225, 0.4973788776326242, 0.7133710045581547, 100.03743287279836, 0.1805313060337996, 0.5826754423044505, 0.6843976532342679, 99.98443449194887, 0.1689538262696165, 0.5661017086443882, 0.6333563289812216, 100.01982541564502, 0.2271402133671234, 0.5060121227163504, 0.5713219727619754, 99.97501003436486, 0.2609265214465621, 0.5820183669529664, 0.516174861633998, 99.97686530097008, 0.2557498830897486, 0.5827804491107684, 0.4731970142120793, 100.08234105687093, 0.4052504437308996, 0.644836746226112, 0.4741838171595689, 100.0714609269116, 0.4733733044488441, 0.6415890554415704, 0.4466131297280431, 100.08265622889829, 0.4528620529827155, 0.6760296646276803, 0.3975703051122604, 99.97806587454245, 0.39430003176386, 0.761007471531216, 0.3158769733934108, 99.98412362068187, 0.4461074796086953, 0.7541452578237886, 0.2331077899862505, 100.00706891994969, 0.4507849993444951, 0.7593471125004797, 0.234934238706108, 99.9036337480782, 0.4146040906825189, 0.874000793472087, 0.1409348414835601, 100.0582366792223, 0.5281207542143092, 0.87125136720238, -0.0397095931910286, 300.01752149396657, 300.0150883672066, 299.9505464484213, 299.9678004571646, 299.96324092270095, 299.9213552947718, 300.0388014188363, 299.9631652916065, 299.99857869658575, 299.9736585420825, 300.1381617354309, 300.05843716344145, 300.0190411819889, 300.0484307407158, 299.9815787614641, 300.0308494268886, 299.98873077631305, 300.0219888828801, 299.94285753704605]|634.1192626953125000|      0.50000000|[448, 33, 0, 33]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[100.00005094462044, 0.2119588256334785, 0.3617552726967012, 0.0791619508083257, 100.07397969076155, -0.0305272149992246, 0.1784665365854664, 0.8517729085066837, 99.95042375847926, -0.0318140357097753, 0.2249261761707308, 0.9645046585612279, 100.07341632420896, -0.0146348947946704, 0.3721533068633843, 0.9110417637461141, 99.91333256357497, 0.0335274123993434, 0.4260250247017172, 0.8118537879886834, 100.07326737282848, 0.1032813853488466, 0.4662213059912643, 0.7596634252106499, 99.88972223359214, 0.1567841269692225, 0.4973788776326242, 0.7133710045581547, 100.03743287279836, 0.1805313060337996, 0.5826754423044505, 0.6843976532342679, 99.98443449194887, 0.1689538262696165, 0.5661017086443882, 0.6333563289812216, 100.01982541564502, 0.2271402133671234, 0.5060121227163504, 0.5713219727619754, 99.97501003436486, 0.2609265214465621, 0.5820183669529664, 0.516174861633998, 99.97686530097008, 0.2557498830897486, 0.5827804491107684, 0.4731970142120793, 100.08234105687093, 0.4052504437308996, 0.644836746226112, 0.4741838171595689, 100.0714609269116, 0.4733733044488441, 0.6415890554415704, 0.4466131297280431, 100.08265622889829, 0.4528620529827155, 0.6760296646276803, 0.3975703051122604, 99.97806587454245, 0.39430003176386, 0.761007471531216, 0.3158769733934108, 99.98412362068187, 0.4461074796086953, 0.7541452578237886, 0.2331077899862505, 100.00706891994969, 0.4507849993444951, 0.7593471125004797, 0.234934238706108, 99.9036337480782, 0.4146040906825189, 0.874000793472087, 0.1409348414835601, 100.0582366792223, 0.5281207542143092, 0.87125136720238, -0.0397095931910286, 300.01752149396657, 300.0150883672066, 299.9505464484213, 299.9678004571646, 299.96324092270095, 299.9213552947718, 300.0388014188363, 299.9631652916065, 299.99857869658575, 299.9736585420825, 300.1381617354309, 300.05843716344145, 300.0190411819889, 300.0484307407158, 299.9815787614641, 300.0308494268886, 299.98873077631305, 300.0219888828801, 299.94285753704605]|634.1192626953125000|      0.25000000|[568, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[100.00005094462044, 0.2119588256334785, 0.3617552726967012, 0.0791619508083257, 100.07397969076155, -0.0305272149992246, 0.1784665365854664, 0.8517729085066837, 99.95042375847926, -0.0318140357097753, 0.2249261761707308, 0.9645046585612279, 100.07341632420896, -0.0146348947946704, 0.3721533068633843, 0.9110417637461141, 99.91333256357497, 0.0335274123993434, 0.4260250247017172, 0.8118537879886834, 100.07326737282848, 0.1032813853488466, 0.4662213059912643, 0.7596634252106499, 99.88972223359214, 0.1567841269692225, 0.4973788776326242, 0.7133710045581547, 100.03743287279836, 0.1805313060337996, 0.5826754423044505, 0.6843976532342679, 99.98443449194887, 0.1689538262696165, 0.5661017086443882, 0.6333563289812216, 100.01982541564502, 0.2271402133671234, 0.5060121227163504, 0.5713219727619754, 99.97501003436486, 0.2609265214465621, 0.5820183669529664, 0.516174861633998, 99.97686530097008, 0.2557498830897486, 0.5827804491107684, 0.4731970142120793, 100.08234105687093, 0.4052504437308996, 0.644836746226112, 0.4741838171595689, 100.0714609269116, 0.4733733044488441, 0.6415890554415704, 0.4466131297280431, 100.08265622889829, 0.4528620529827155, 0.6760296646276803, 0.3975703051122604, 99.97806587454245, 0.39430003176386, 0.761007471531216, 0.3158769733934108, 99.98412362068187, 0.4461074796086953, 0.7541452578237886, 0.2331077899862505, 100.00706891994969, 0.4507849993444951, 0.7593471125004797, 0.234934238706108, 99.9036337480782, 0.4146040906825189, 0.874000793472087, 0.1409348414835601, 100.0582366792223, 0.5281207542143092, 0.87125136720238, -0.0397095931910286, 300.01752149396657, 300.0150883672066, 299.9505464484213, 299.9678004571646, 299.96324092270095, 299.9213552947718, 300.0388014188363, 299.9631652916065, 299.99857869658575, 299.9736585420825, 300.1381617354309, 300.05843716344145, 300.0190411819889, 300.0484307407158, 299.9815787614641, 300.0308494268886, 299.98873077631305, 300.0219888828801, 299.94285753704605]|634.1192626953125000|      0.12500000|[688, 51, 0, 51]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[100.0068099752094, 0.203953266894857, 0.3618654078036124, 0.0807015940501002, 100.08154383451709, -0.0189389129345779, 0.1915821159973859, 0.8580353536814931, 99.94397726710707, -0.0248430426521329, 0.2305708402577588, 0.9717055758961461, 100.09299866728018, -0.0432002971934703, 0.3671277704590282, 0.9102605943214885, 99.91836915712393, 0.0523024785294085, 0.4293875507072263, 0.8049529087164298, 100.05794427098401, 0.0907265451860736, 0.4666777505499527, 0.7380841562618402, 99.89116822520096, 0.1611546835761181, 0.4747614670852735, 0.7130897428779355, 100.03588968543556, 0.1710439559399691, 0.5749460688865532, 0.6764219031110428, 99.99465762577923, 0.1577658070716528, 0.5595703137962736, 0.6380923886233513, 100.01426531762897, 0.2160077224177998, 0.5068851508451946, 0.5647384628650816, 99.98059340432789, 0.2619250124605737, 0.5675886314280466, 0.5070842839917925, 100.00391967654811, 0.2666281730386545, 0.5957549987513063, 0.498719232708738, 100.08038746902167, 0.3871495276499729, 0.6415302317513022, 0.460796555491965, 100.08341096786027, 0.4465504622944819, 0.625555171002249, 0.4412786859984721, 100.09287194769526, 0.4898850285888257, 0.6858688062140228, 0.4016052829488697, 99.97852524031615, 0.3915522016881257, 0.7683132991845318, 0.3368489075270886, 99.98481378179387, 0.4198017867320928, 0.7556919151330116, 0.225512127240123, 100.0195561018583, 0.4607743119254374, 0.7454318897175884, 0.2492684062813615, 99.8877185328337, 0.3962567868102029, 0.8861055432310554, 0.1314153462576768, 100.04091080857259, 0.5439348502904464, 0.8777737059383681, -0.034020062074941, 300.0296137413298, 300.0206749171279, 299.9552646503106, 299.97274116038756, 299.9458056086957, 299.94190510535515, 300.05812140887474, 299.9732172241774, 299.9944638171499, 299.96877057730643, 300.1204293835486, 300.06270138988543, 300.01351050070843, 300.06907061274313, 299.989531002954, 300.0190905768185, 299.98729740069354, 300.02430749951526, 299.95279184144454]|582.3633422851562500|      0.25000000|[716, 53, 0, 53]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[100.0068099752094, 0.203953266894857, 0.3618654078036124, 0.0807015940501002, 100.08154383451709, -0.0189389129345779, 0.1915821159973859, 0.8580353536814931, 99.94397726710707, -0.0248430426521329, 0.2305708402577588, 0.9717055758961461, 100.09299866728018, -0.0432002971934703, 0.3671277704590282, 0.9102605943214885, 99.91836915712393, 0.0523024785294085, 0.4293875507072263, 0.8049529087164298, 100.05794427098401, 0.0907265451860736, 0.4666777505499527, 0.7380841562618402, 99.89116822520096, 0.1611546835761181, 0.4747614670852735, 0.7130897428779355, 100.03588968543556, 0.1710439559399691, 0.5749460688865532, 0.6764219031110428, 99.99465762577923, 0.1577658070716528, 0.5595703137962736, 0.6380923886233513, 100.01426531762897, 0.2160077224177998, 0.5068851508451946, 0.5647384628650816, 99.98059340432789, 0.2619250124605737, 0.5675886314280466, 0.5070842839917925, 100.00391967654811, 0.2666281730386545, 0.5957549987513063, 0.498719232708738, 100.08038746902167, 0.3871495276499729, 0.6415302317513022, 0.460796555491965, 100.08341096786027, 0.4465504622944819, 0.625555171002249, 0.4412786859984721, 100.09287194769526, 0.4898850285888257, 0.6858688062140228, 0.4016052829488697, 99.97852524031615, 0.3915522016881257, 0.7683132991845318, 0.3368489075270886, 99.98481378179387, 0.4198017867320928, 0.7556919151330116, 0.225512127240123, 100.0195561018583, 0.4607743119254374, 0.7454318897175884, 0.2492684062813615, 99.8877185328337, 0.3962567868102029, 0.8861055432310554, 0.1314153462576768, 100.04091080857259, 0.5439348502904464, 0.8777737059383681, -0.034020062074941, 300.0296137413298, 300.0206749171279, 299.9552646503106, 299.97274116038756, 299.9458056086957, 299.94190510535515, 300.05812140887474, 299.9732172241774, 299.9944638171499, 299.96877057730643, 300.1204293835486, 300.06270138988543, 300.01351050070843, 300.06907061274313, 299.989531002954, 300.0190905768185, 299.98729740069354, 300.02430749951526, 299.95279184144454]|582.3633422851562500|      0.12500000|[836, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[100.003959281789, 0.2292228429370002, 0.3666004300569245, 0.0771522079432315, 100.06840227555287, -0.0171170251503145, 0.2006141642455544, 0.8760501174436476, 99.94248155315884, -0.0108342509331725, 0.2509978529585741, 0.9522306294796369, 100.07908279376124, -0.0275603453081444, 0.37499786482468, 0.917577200697299, 99.91293155537949, 0.0522563815380218, 0.4301774495120535, 0.7721772585816796, 100.04928974259818, 0.0825745453664027, 0.4703543397922172, 0.7584665237028233, 99.88098316637887, 0.1548858975784562, 0.4561384431597548, 0.7151629129297509, 100.0458403651397, 0.1871065013289315, 0.5710751463805313, 0.6729112747674675, 99.9938428698155, 0.1778153466684075, 0.5620018082878241, 0.6310111525839047, 100.03460940701353, 0.2190626139739863, 0.5028875081063642, 0.5748583768165288, 99.98229767710254, 0.2626376431772987, 0.5735270734181309, 0.512993441885377, 99.97915377363022, 0.2599425565849306, 0.5994747071173062, 0.5157061148982576, 100.0768170014965, 0.386478295990315, 0.6525171275794007, 0.4550993531094993, 100.09276694731271, 0.4553390449402557, 0.6288731603573241, 0.4378269206317508, 100.08036372971773, 0.461075461461586, 0.6805723228853838, 0.3860430157447077, 99.97016564248524, 0.4169067482619233, 0.7655834589072525, 0.3521110588529968, 99.97770536095591, 0.4202884638206846, 0.752171953384122, 0.2286864159580761, 100.00724653656593, 0.4675574508424056, 0.7468301030574536, 0.2251136865575741, 99.8832921445153, 0.3913820136096057, 0.9050841682934733, 0.1114158037879615, 100.0472566965159, 0.5345699566566593, 0.8553402902809633, -0.0460803978085206, 300.0450051004631, 300.0327324331105, 299.95774314687486, 299.96879359909565, 299.9318401383669, 299.9397221053259, 300.06124661150324, 299.9369701604426, 299.9967089614149, 299.9716499726345, 300.12169115592195, 300.0603505699249, 300.0100336493746, 300.07763263623576, 299.9737880170398, 300.01231989918443, 299.9893898043293, 300.05290571246553, 299.96147569500494]|540.8142089843750000|      0.25000000|[865, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
