k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[145, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[433, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[577, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[722, 240, 1, 16]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[0.6874589356537805, 0.0221371369070743, 0.6652751299436996, 0.0247601732222438, 0.6203084988974241, 0.0217053845499883, 1.3294679597854482, 0.0216890453840215, 0.0044311182170502, 0.0200418321014991, 1.2457006888102358, 0.0170473452054217, 0.2303820701725391, 0.015140609560754, 1.2308170829004945, 0.0187373870791449, 4.595357522524404, 0.0341840781557948, 4.452573767279695, 0.0346082003914146, 0.0829035098069188, 0.0162241347137138, 0.2404222443541358, 0.0192599066396179, 0.7136558554971877, 0.0143454104721162, 0.2022259694019346, 0.0212427918377245, -0.0617771182037863, 0.0173155997682141, 1.4032118538614982, 0.0197127643655419, 0.2437859461612041, 0.0210849974879268, 0.0667014981500107, 0.0193692402955837, 0.0231603004119207, 0.0253103743328445, 0.4259850576366285, 0.0175485938643227, 0.2686818691025474, 0.0223084575580876, 0.8361767338410554, 0.0222301724778041, 1.0236254106201617, 0.0205564321944099, 0.7996125655222512, 0.0183352879268092, 0.2490880102939937, 0.0252920421434245, 0.5008110351438175, 0.0162353562033396, 0.274152157962557, 0.0235476827839994, 0.3854839235471046, 0.0169727650404013, 0.1675486072360077, 0.0133974318237659, 0.2993755370463427, 0.0169311649607096, 0.1835184500601732, 0.0222752801752924, -0.0006115174171844, 0.0208409762790213, 0.1590929645097166, 0.0177037409792473]|366725.8995434478856623|      0.06250000|[818, 272, 2, 19]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       7|[0.6874589356537805, 0.0221371369070743, 0.6652751299436996, 0.0247601732222438, 0.6203084988974241, 0.0217053845499883, 1.3294679597854482, 0.0216890453840215, 0.0044311182170502, 0.0200418321014991, 1.2457006888102358, 0.0170473452054217, 0.2303820701725391, 0.015140609560754, 1.2308170829004945, 0.0187373870791449, 4.595357522524404, 0.0341840781557948, 4.452573767279695, 0.0346082003914146, 0.0829035098069188, 0.0162241347137138, 0.2404222443541358, 0.0192599066396179, 0.7136558554971877, 0.0143454104721162, 0.2022259694019346, 0.0212427918377245, -0.0617771182037863, 0.0173155997682141, 1.4032118538614982, 0.0197127643655419, 0.2437859461612041, 0.0210849974879268, 0.0667014981500107, 0.0193692402955837, 0.0231603004119207, 0.0253103743328445, 0.4259850576366285, 0.0175485938643227, 0.2686818691025474, 0.0223084575580876, 0.8361767338410554, 0.0222301724778041, 1.0236254106201617, 0.0205564321944099, 0.7996125655222512, 0.0183352879268092, 0.2490880102939937, 0.0252920421434245, 0.5008110351438175, 0.0162353562033396, 0.274152157962557, 0.0235476827839994, 0.3854839235471046, 0.0169727650404013, 0.1675486072360077, 0.0133974318237659, 0.2993755370463427, 0.0169311649607096, 0.1835184500601732, 0.0222752801752924, -0.0006115174171844, 0.0208409762790213, 0.1590929645097166, 0.0177037409792473]|366725.8995434478856623|      0.03125000|[964, 320, 3, 23]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[0.6882904112753628, 0.0207729711832459, 0.6633389632910939, 0.0289459426010557, 0.6188879786081875, 0.0196746249644969, 1.3280195788920826, 0.0215730728945264, 0.0054670122243951, 0.0180522229916835, 1.2463706536317753, 0.0236286057533978, 0.2270019448704471, 0.0137871989447605, 1.2283597146835896, 0.0155199710378098, 4.593526035453686, 0.0470981189716878, 4.454709856897674, 0.0456865198409055, 0.0794382546649214, 0.0188359402165424, 0.2444621360645035, 0.022335080968344, 0.7146000425756298, 0.0175578345362049, 0.2009136032542324, 0.0218544453280678, -0.0646075138114945, 0.0208746073557109, 1.397503239772491, 0.0244036981285961, 0.2503847684292433, 0.0160174802690321, 0.069787562434347, 0.0134491859550229, 0.0234243838898394, 0.0238227328419668, 0.4276312852582904, 0.0213527702583121, 0.2719297640002524, 0.0252870161483719, 0.8383050180908449, 0.0229859290960888, 1.0258702830225626, 0.0202473583630354, 0.7957267819619599, 0.0129657875271305, 0.2459701081879506, 0.0270597868100605, 0.5043107454759848, 0.0121687200171009, 0.2797855154931707, 0.0250593252097096, 0.3814069889126708, 0.0207920316007924, 0.1752569581622515, 0.0170071090507285, 0.3007473102151852, 0.0179351066759914, 0.1857630595520489, 0.0219715707670664, -0.0056623197039833, 0.0184906066294002, 0.1622670402903695, 0.0181010314989125]|325322.7105170067516156|      0.06250000|[1060, 352, 4, 26]                                                         |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       9|[0.6882904112753628, 0.0207729711832459, 0.6633389632910939, 0.0289459426010557, 0.6188879786081875, 0.0196746249644969, 1.3280195788920826, 0.0215730728945264, 0.0054670122243951, 0.0180522229916835, 1.2463706536317753, 0.0236286057533978, 0.2270019448704471, 0.0137871989447605, 1.2283597146835896, 0.0155199710378098, 4.593526035453686, 0.0470981189716878, 4.454709856897674, 0.0456865198409055, 0.0794382546649214, 0.0188359402165424, 0.2444621360645035, 0.022335080968344, 0.7146000425756298, 0.0175578345362049, 0.2009136032542324, 0.0218544453280678, -0.0646075138114945, 0.0208746073557109, 1.397503239772491, 0.0244036981285961, 0.2503847684292433, 0.0160174802690321, 0.069787562434347, 0.0134491859550229, 0.0234243838898394, 0.0238227328419668, 0.4276312852582904, 0.0213527702583121, 0.2719297640002524, 0.0252870161483719, 0.8383050180908449, 0.0229859290960888, 1.0258702830225626, 0.0202473583630354, 0.7957267819619599, 0.0129657875271305, 0.2459701081879506, 0.0270597868100605, 0.5043107454759848, 0.0121687200171009, 0.2797855154931707, 0.0250593252097096, 0.3814069889126708, 0.0207920316007924, 0.1752569581622515, 0.0170071090507285, 0.3007473102151852, 0.0179351066759914, 0.1857630595520489, 0.0219715707670664, -0.0056623197039833, 0.0184906066294002, 0.1622670402903695, 0.0181010314989125]|325322.7105170067516156|      0.03125000|[1205, 400, 4, 29]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[0.6860120507085686, 0.0250078143093235, 0.6637655968687188, 0.0319877667688901, 0.6173001201933802, 0.0214308294810836, 1.3243805162530584, 0.0263716462235225, 3.44470088303e-05, 0.0220469868612128, 1.247117008610785, 0.0214636676915292, 0.2270680808312224, 0.0076226161143586, 1.229748312037876, 0.022187797107416, 4.586885544500349, 0.0535314099518046, 4.452616465944394, 0.0564732651710784, 0.0860819877790492, 0.0190920631305618, 0.2402126687868672, 0.020148752171469, 0.7170437863386877, 0.0185285885503887, 0.1999232712064615, 0.0185824849296523, -0.0638706131511518, 0.0192863925949626, 1.395336094936096, 0.0337607078663206, 0.2464530384974728, 0.0204008397803795, 0.0670340051963882, 0.0126945903590781, 0.0273662432132865, 0.0226093443052985, 0.4257377846325094, 0.0198733502106473, 0.2741266173242913, 0.025193512044488, 0.8382049273462238, 0.0230917558614426, 1.0262493170924634, 0.0171112385235364, 0.793477536162063, 0.0171594200642021, 0.2427790469447678, 0.0263187830282987, 0.5078841522069403, 0.0164914199048169, 0.2866177837094048, 0.0193441782825434, 0.3792571104467403, 0.0229765147465765, 0.1771278066737552, 0.0173108577789426, 0.3077741278773373, 0.0214099602256722, 0.1834683142861329, 0.0201659546921796, -0.0104787385301302, 0.0253359268238798, 0.1629779188059267, 0.0194035580855592]|298593.6562500000000000|      0.06250000|[1301, 432, 4, 31]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
