k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[187, 0, 0, 3]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[373, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[559, 0, 0, 9]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[745, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[931, 0, 0, 15]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.6860627215930459, 0.0203466025383012, 0.6671419221795044, 0.0206067809777016, 0.615899443869408, 0.0218652791800721, 1.3285754980586542, 0.0248371685939658, 0.0036747682795244, 0.0227516061123153, 1.252113430937146, 0.0190474643874263, 0.2270945517345288, 0.0207688034283468, 1.2270910058560767, 0.0236192946661587, 4.595164678074805, 0.0399089350209563, 4.456143771043399, 0.0391821090431368, 0.0821470504220226, 0.0196186346604023, 0.2448725574856435, 0.0209127487337588, 0.7154165600444269, 0.022486380581639, 0.2041929910360627, 0.0193706244443425, -0.0620335631648799, 0.0198236047807679, 1.403487767989375, 0.0215384812548276, 0.243177541433366, 0.0199082892586274, 0.0619209813896825, 0.0198142117563983, 0.02320520476032, 0.0202376882813884, 0.4241911026654153, 0.0226716771350182, 0.2648272105306575, 0.0168100124538231, 0.8357972726452888, 0.0231754753474555, 1.0306173859987686, 0.020524761850402, 0.7971989550331602, 0.0174084199449575, 0.2458586447244486, 0.0171163663587167, 0.5033907269112718, 0.0201339725098613, 0.2713775221691272, 0.0193135902293972, 0.3868786594683837, 0.0192464812526572, 0.1694828324502557, 0.0194108266859271, 0.2967237989359016, 0.0226641988387051, 0.1846627794591843, 0.0207905094455768, 0.0034755783533427, 0.0210730016218655, 0.1585423504816146, 0.0184403359786058]|338634.7812500000000000|      0.06250000|[1117, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | iterate success | actual_k=0
       7|[0.6860627215930459, 0.0203466025383012, 0.6671419221795044, 0.0206067809777016, 0.615899443869408, 0.0218652791800721, 1.3285754980586542, 0.0248371685939658, 0.0036747682795244, 0.0227516061123153, 1.252113430937146, 0.0190474643874263, 0.2270945517345288, 0.0207688034283468, 1.2270910058560767, 0.0236192946661587, 4.595164678074805, 0.0399089350209563, 4.456143771043399, 0.0391821090431368, 0.0821470504220226, 0.0196186346604023, 0.2448725574856435, 0.0209127487337588, 0.7154165600444269, 0.022486380581639, 0.2041929910360627, 0.0193706244443425, -0.0620335631648799, 0.0198236047807679, 1.403487767989375, 0.0215384812548276, 0.243177541433366, 0.0199082892586274, 0.0619209813896825, 0.0198142117563983, 0.02320520476032, 0.0202376882813884, 0.4241911026654153, 0.0226716771350182, 0.2648272105306575, 0.0168100124538231, 0.8357972726452888, 0.0231754753474555, 1.0306173859987686, 0.020524761850402, 0.7971989550331602, 0.0174084199449575, 0.2458586447244486, 0.0171163663587167, 0.5033907269112718, 0.0201339725098613, 0.2713775221691272, 0.0193135902293972, 0.3868786594683837, 0.0192464812526572, 0.1694828324502557, 0.0194108266859271, 0.2967237989359016, 0.0226641988387051, 0.1846627794591843, 0.0207905094455768, 0.0034755783533427, 0.0210730016218655, 0.1585423504816146, 0.0184403359786058]|338634.7812500000000000|      0.03125000|[1303, 0, 0, 21]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.6880226816328889, 0.0242917549770603, 0.6662133704776275, 0.0215326742039375, 0.6171221761102181, 0.0239364070702918, 1.3287080662908517, 0.0284738708510124, 0.0026791052106579, 0.0225288386459206, 1.2507418353567787, 0.023373388619813, 0.2276647124844986, 0.0193288950214337, 1.2260463474877659, 0.0282503922534865, 4.5974752106732115, 0.0596583130318694, 4.455265092308368, 0.0554212802687248, 0.0845452818831641, 0.0180461269512352, 0.2489752408970178, 0.0213983342599626, 0.7133223633026441, 0.026290460693082, 0.2026306986056398, 0.0171642240119775, -0.065233427730067, 0.0216676198632569, 1.4037324707644185, 0.0270391089937628, 0.2420651332028528, 0.0194521495878068, 0.0655467335147541, 0.0190239617190059, 0.0208708382325024, 0.0181707175893488, 0.4266307984855963, 0.02252501314208, 0.2667911709080852, 0.0183085610188135, 0.8365219041601951, 0.0207028549274811, 1.0309860189437687, 0.0237206267534421, 0.7979684476747542, 0.0208243658070331, 0.2482271876311062, 0.0181397449254216, 0.5024277823315814, 0.0221938817157155, 0.272010103907701, 0.0214862095447203, 0.3890176506341375, 0.0181287949552517, 0.1669066127089352, 0.017202221578806, 0.2963531919722445, 0.0245281405958744, 0.182285827274261, 0.0227210719144082, 0.0062582859607219, 0.0198768637649297, 0.1612683872320457, 0.020542374751248]|290604.4687500000000000|      0.06250000|[1489, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | iterate success | actual_k=0
       9|[0.6880226816328889, 0.0242917549770603, 0.6662133704776275, 0.0215326742039375, 0.6171221761102181, 0.0239364070702918, 1.3287080662908517, 0.0284738708510124, 0.0026791052106579, 0.0225288386459206, 1.2507418353567787, 0.023373388619813, 0.2276647124844986, 0.0193288950214337, 1.2260463474877659, 0.0282503922534865, 4.5974752106732115, 0.0596583130318694, 4.455265092308368, 0.0554212802687248, 0.0845452818831641, 0.0180461269512352, 0.2489752408970178, 0.0213983342599626, 0.7133223633026441, 0.026290460693082, 0.2026306986056398, 0.0171642240119775, -0.065233427730067, 0.0216676198632569, 1.4037324707644185, 0.0270391089937628, 0.2420651332028528, 0.0194521495878068, 0.0655467335147541, 0.0190239617190059, 0.0208708382325024, 0.0181707175893488, 0.4266307984855963, 0.02252501314208, 0.2667911709080852, 0.0183085610188135, 0.8365219041601951, 0.0207028549274811, 1.0309860189437687, 0.0237206267534421, 0.7979684476747542, 0.0208243658070331, 0.2482271876311062, 0.0181397449254216, 0.5024277823315814, 0.0221938817157155, 0.272010103907701, 0.0214862095447203, 0.3890176506341375, 0.0181287949552517, 0.1669066127089352, 0.017202221578806, 0.2963531919722445, 0.0245281405958744, 0.182285827274261, 0.0227210719144082, 0.0062582859607219, 0.0198768637649297, 0.1612683872320457, 0.020542374751248]|290604.4687500000000000|      0.03125000|[1675, 0, 0, 27]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.6863940580688029, 0.0304674903970255, 0.6633110360544754, 0.0232378801140633, 0.6150671443640987, 0.0219572042089152, 1.3300929241409722, 0.0320430126026694, 0.0011529166316206, 0.0232945602910697, 1.2490961597094936, 0.0322036248643325, 0.2270944125203494, 0.0196472608069472, 1.2260064823461387, 0.0332905544641664, 4.595471940665607, 0.0736586299620557, 4.452821903764121, 0.068603342745785, 0.0855926088434782, 0.0164768348989201, 0.2493901319145767, 0.0208211004155999, 0.7119224073007046, 0.0271546330112425, 0.1997725259599407, 0.0187032896046897, -0.0622776373048805, 0.0203353227364366, 1.4049258966690452, 0.0362717120303174, 0.2450306480705031, 0.0160989086825509, 0.0668085769161551, 0.021804314188206, 0.0187224071526911, 0.0194120095241453, 0.4256606514560884, 0.0256929796092392, 0.2645388308945562, 0.018248264594545, 0.8400685958084083, 0.0266492207035627, 1.0279736632565686, 0.0284478748104862, 0.798908709957063, 0.0286551826629885, 0.2499017086343642, 0.0164930802466102, 0.5036096833146576, 0.0249274930890833, 0.2716113053536064, 0.021855223475747, 0.3849222227951318, 0.018432303868809, 0.167728920309866, 0.0188337020620173, 0.2938128090949529, 0.0271976839495959, 0.1817796819563426, 0.0219313680832511, 0.0060533214487865, 0.0152698784235901, 0.1600745173549725, 0.0148153848118104]|265659.8750000000000000|      0.06250000|[1861, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | iterate success | actual_k=0
