k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0092443808234226, 0.0330913944686441, 1.7261802746881334, 0.0810622966037865, 0.0204319965688769, 1.9520542182590357, 0.4458963372989825, 0.1203020413181621, 2.054869001423925, 0.7324244987327237, -0.1071418229018552, 2.081231183225624, 0.3610744970232583, 0.2096702529328303, 2.3807796291779826, 2.7051275995986135, -0.0120885393894397, 2.287572150588825, 0.8899212010955424, 0.1597457371433573, 2.3871189253140304, 2.316342820544454, 0.2405044745613415, 2.5445067195970497, 14.403812109584836, -0.0106006022198518, 2.5568961471961362, 12.306237795728274, 0.0483369668826365, 2.585720617478037, 0.4396252213519993, -0.1083505493131749, 2.7827751254767294, 0.2045215681853198, 0.0990746723614268, 3.043523330873742, 1.242188038431949, -0.0040035128273565, 2.9221235503028633, 0.1189405097425079, -0.0297818780899136, 2.937564366148225, 0.036335422206468, -0.1869002649406312, 3.357116124364597, 3.6118660731224947, -0.0663218531430812, 3.2924528144654217, 0.8389073305368947, -0.0628023821156677, 3.6408442840008104, 0.1750356833624499, 0.1361511252981939, 3.6455280410334896, 0.4605947758213232, -0.0331598842127827, 3.787447570869068, 0.8258227058964531, 0.0741267078240794, 3.866039552249241, -0.0279252025153217, 0.1453838162445562, 3.9379272940015415, 2.1724325279243044, 0.0252224041874897, 4.224385291652988, 1.823472977108724, 0.1450876420481316, 4.333746337114349, 1.6072021569911574, -0.1056916865725239, 4.56443389223159, 0.4717982672938129, 0.0400100378364902, 4.681822976866013, 0.5035781749031538, 0.0004679381757656, 4.675073168517829, 0.1328913485484239, 0.120157866951001, 4.934047204012319, 0.9009202411071077, 0.1408909023673086, 4.950380508685014, 0.4507990052475034, 0.0141858578330419, 5.372473152569702, 0.4660829924727132, -0.0127338402785842, 5.4742393540625285, 1.064655542958251, 0.1389237148996205, 2.590346021502266, 0.1276665448594923, -0.0529529379806097, 3.8090877765683584, 0.3311048648782425, 0.0441193303829609, 5.229821118758114]|2677522.7500000000000000|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[0.9250500982548197, 0.2731643410518718, 1.8991265136909918, 0.141137362418515, 0.2210069968512378, 1.3841698451472024, 0.5183393388537317, 0.1255100914899096, 2.0215308183924257, 0.8060791056803236, 0.2395827002297238, 2.2108102040414606, 0.2986324763317166, 0.0592773969698316, 2.236017233431002, 2.893140214174378, 0.0749249241226267, 2.31686576585112, 0.8415205675145985, 0.1907399257539484, 2.302927068808091, 2.24557033068553, 0.2136793132959549, 2.1123102043828794, 14.599970232340256, 0.1476046569646711, 2.4122071313723845, 12.346642390295907, -0.3266429867384744, 2.679587119336343, 0.1392109343950588, 0.0759867108227453, 2.4668355554911976, 0.0752842051461447, 0.0659238495714025, 3.41493274798288, 1.1967365218230657, 0.2479496247840989, 3.328105206468018, 0.219000627838157, 0.2193618266788319, 2.861190717811038, 0.074857950899704, -0.0833130794295944, 3.677786052519923, 3.7965703697528075, 0.3083272037617998, 3.158504375487955, 1.2181738913101978, -0.1681460013874364, 3.5359273727344838, 0.335670364828562, 0.1647823181303875, 3.750435270290591, 0.4268997736324296, -0.0491269409352956, 3.513940916904001, 0.9687179487527964, -0.0817226405621961, 3.771395576593006, -0.0643520626312261, 0.500233928927589, 4.214613137878741, 2.145465966653276, -0.2217840016093383, 4.373760071780549, 1.677964066531418, 0.5953008837236173, 4.086634131860305, 1.5602609221851536, -0.3156851936493812, 4.2293257626193075, 0.3397821301935086, 0.3054549653520064, 4.761249269469722, 0.4592122614837818, -0.1472174269278965, 4.365200747527051, 0.3902329548612372, 0.4364497968185602, 4.9503835125398785, 0.8086320187879221, -0.014839677489273, 4.741393348475848, 0.4820639056757263, -0.0263815356562935, 5.4872828079543945, 0.3894049069126057, 0.0395116216584894, 5.48009987529776, 0.8987206264165476, 0.2297850391246378, 2.3892063612512424, 0.155628114961442, -0.4057855563510566, 3.9408955853757965, 0.5433171386108018, 0.2778725567352736, 5.21558256883239]|388394.1562500000000000|      4.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[0.6365077367964529, 1.1452076425377837, 1.5984217735322506, 0.2808664326343969, 0.4736423054559741, 0.9612191978366383, -0.0187405275692135, 0.0849298618910793, 2.497768276842758, 0.3655778754939685, -0.1497958870580119, 2.7885752172359393, -0.2464555223793941, -0.030185281649039, 1.8175316023106818, 3.0933648061621275, -0.1523460889410139, 2.5929977838475664, 0.895843639425214, 0.0351628557330976, 1.712442024900421, 2.438889659892927, 0.2605813990281983, 2.2636341348690694, 14.33450382214665, 0.6750608095952031, 2.7109599964059132, 12.445471734784116, -0.784151832096015, 3.3672715403670277, -0.1924377382342092, -0.4774558099922571, 2.112490545318189, 0.1261715735187742, -0.0913646220073132, 3.375349780902489, 0.891885476335704, 0.1148077430103754, 4.1807627528179365, -0.0558122573175452, 0.6880386489799348, 2.738963922709698, 0.1694131095063447, -0.0250499099589797, 3.8287872302653763, 3.9805798556934135, 0.9454064063303637, 2.8981640684030396, 1.9924983447220999, -0.0367279512856181, 3.41014904686448, 0.7646830036379448, 0.1640430036242353, 3.8212078487411754, 0.6292255110567824, -0.5886976389428943, 3.8967607458474687, 0.7890147338041663, -0.5904094032950742, 3.863185560500001, 0.0647792744476388, 0.6192656791021767, 4.0570670480518825, 2.547446312539803, -0.1527733931222549, 4.588592712275495, 1.1742210918740348, 0.4352712622338327, 3.8925408378193933, 0.978112641114453, -0.8100848206320969, 4.953220192780384, 0.5696685942261532, -0.1030571411510296, 4.89748147353003, -0.2872344021579739, 0.6975008997913603, 4.039816365992173, 0.5822097818856558, 1.2905978951825756, 4.427076423088457, 0.5361897143773702, 0.1482382485228987, 5.182996056837989, 1.1849697307864429, 0.4465064908971141, 5.884600169763695, 0.0768208541959295, -0.2273971890892205, 5.682946109469248, 0.5177946901802535, 1.017704447136746, 2.7751201748496768, 0.2362542782070106, -1.081047697887314, 3.6580589081999673, 0.2248901221011817, 0.2688450050485127, 5.707243257341012]|68357.4062500000000000|      8.00000000|[91, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[0.6365077367964529, 1.1452076425377837, 1.5984217735322506, 0.2808664326343969, 0.4736423054559741, 0.9612191978366383, -0.0187405275692135, 0.0849298618910793, 2.497768276842758, 0.3655778754939685, -0.1497958870580119, 2.7885752172359393, -0.2464555223793941, -0.030185281649039, 1.8175316023106818, 3.0933648061621275, -0.1523460889410139, 2.5929977838475664, 0.895843639425214, 0.0351628557330976, 1.712442024900421, 2.438889659892927, 0.2605813990281983, 2.2636341348690694, 14.33450382214665, 0.6750608095952031, 2.7109599964059132, 12.445471734784116, -0.784151832096015, 3.3672715403670277, -0.1924377382342092, -0.4774558099922571, 2.112490545318189, 0.1261715735187742, -0.0913646220073132, 3.375349780902489, 0.891885476335704, 0.1148077430103754, 4.1807627528179365, -0.0558122573175452, 0.6880386489799348, 2.738963922709698, 0.1694131095063447, -0.0250499099589797, 3.8287872302653763, 3.9805798556934135, 0.9454064063303637, 2.8981640684030396, 1.9924983447220999, -0.0367279512856181, 3.41014904686448, 0.7646830036379448, 0.1640430036242353, 3.8212078487411754, 0.6292255110567824, -0.5886976389428943, 3.8967607458474687, 0.7890147338041663, -0.5904094032950742, 3.863185560500001, 0.0647792744476388, 0.6192656791021767, 4.0570670480518825, 2.547446312539803, -0.1527733931222549, 4.588592712275495, 1.1742210918740348, 0.4352712622338327, 3.8925408378193933, 0.978112641114453, -0.8100848206320969, 4.953220192780384, 0.5696685942261532, -0.1030571411510296, 4.89748147353003, -0.2872344021579739, 0.6975008997913603, 4.039816365992173, 0.5822097818856558, 1.2905978951825756, 4.427076423088457, 0.5361897143773702, 0.1482382485228987, 5.182996056837989, 1.1849697307864429, 0.4465064908971141, 5.884600169763695, 0.0768208541959295, -0.2273971890892205, 5.682946109469248, 0.5177946901802535, 1.017704447136746, 2.7751201748496768, 0.2362542782070106, -1.081047697887314, 3.6580589081999673, 0.2248901221011817, 0.2688450050485127, 5.707243257341012]|68357.4062500000000000|      4.00000000|[205, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.6365077367964529, 1.1452076425377837, 1.5984217735322506, 0.2808664326343969, 0.4736423054559741, 0.9612191978366383, -0.0187405275692135, 0.0849298618910793, 2.497768276842758, 0.3655778754939685, -0.1497958870580119, 2.7885752172359393, -0.2464555223793941, -0.030185281649039, 1.8175316023106818, 3.0933648061621275, -0.1523460889410139, 2.5929977838475664, 0.895843639425214, 0.0351628557330976, 1.712442024900421, 2.438889659892927, 0.2605813990281983, 2.2636341348690694, 14.33450382214665, 0.6750608095952031, 2.7109599964059132, 12.445471734784116, -0.784151832096015, 3.3672715403670277, -0.1924377382342092, -0.4774558099922571, 2.112490545318189, 0.1261715735187742, -0.0913646220073132, 3.375349780902489, 0.891885476335704, 0.1148077430103754, 4.1807627528179365, -0.0558122573175452, 0.6880386489799348, 2.738963922709698, 0.1694131095063447, -0.0250499099589797, 3.8287872302653763, 3.9805798556934135, 0.9454064063303637, 2.8981640684030396, 1.9924983447220999, -0.0367279512856181, 3.41014904686448, 0.7646830036379448, 0.1640430036242353, 3.8212078487411754, 0.6292255110567824, -0.5886976389428943, 3.8967607458474687, 0.7890147338041663, -0.5904094032950742, 3.863185560500001, 0.0647792744476388, 0.6192656791021767, 4.0570670480518825, 2.547446312539803, -0.1527733931222549, 4.588592712275495, 1.1742210918740348, 0.4352712622338327, 3.8925408378193933, 0.978112641114453, -0.8100848206320969, 4.953220192780384, 0.5696685942261532, -0.1030571411510296, 4.89748147353003, -0.2872344021579739, 0.6975008997913603, 4.039816365992173, 0.5822097818856558, 1.2905978951825756, 4.427076423088457, 0.5361897143773702, 0.1482382485228987, 5.182996056837989, 1.1849697307864429, 0.4465064908971141, 5.884600169763695, 0.0768208541959295, -0.2273971890892205, 5.682946109469248, 0.5177946901802535, 1.017704447136746, 2.7751201748496768, 0.2362542782070106, -1.081047697887314, 3.6580589081999673, 0.2248901221011817, 0.2688450050485127, 5.707243257341012]|68357.4062500000000000|      2.00000000|[319, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.6365077367964529, 1.1452076425377837, 1.5984217735322506, 0.2808664326343969, 0.4736423054559741, 0.9612191978366383, -0.0187405275692135, 0.0849298618910793, 2.497768276842758, 0.3655778754939685, -0.1497958870580119, 2.7885752172359393, -0.2464555223793941, -0.030185281649039, 1.8175316023106818, 3.0933648061621275, -0.1523460889410139, 2.5929977838475664, 0.895843639425214, 0.0351628557330976, 1.712442024900421, 2.438889659892927, 0.2605813990281983, 2.2636341348690694, 14.33450382214665, 0.6750608095952031, 2.7109599964059132, 12.445471734784116, -0.784151832096015, 3.3672715403670277, -0.1924377382342092, -0.4774558099922571, 2.112490545318189, 0.1261715735187742, -0.0913646220073132, 3.375349780902489, 0.891885476335704, 0.1148077430103754, 4.1807627528179365, -0.0558122573175452, 0.6880386489799348, 2.738963922709698, 0.1694131095063447, -0.0250499099589797, 3.8287872302653763, 3.9805798556934135, 0.9454064063303637, 2.8981640684030396, 1.9924983447220999, -0.0367279512856181, 3.41014904686448, 0.7646830036379448, 0.1640430036242353, 3.8212078487411754, 0.6292255110567824, -0.5886976389428943, 3.8967607458474687, 0.7890147338041663, -0.5904094032950742, 3.863185560500001, 0.0647792744476388, 0.6192656791021767, 4.0570670480518825, 2.547446312539803, -0.1527733931222549, 4.588592712275495, 1.1742210918740348, 0.4352712622338327, 3.8925408378193933, 0.978112641114453, -0.8100848206320969, 4.953220192780384, 0.5696685942261532, -0.1030571411510296, 4.89748147353003, -0.2872344021579739, 0.6975008997913603, 4.039816365992173, 0.5822097818856558, 1.2905978951825756, 4.427076423088457, 0.5361897143773702, 0.1482382485228987, 5.182996056837989, 1.1849697307864429, 0.4465064908971141, 5.884600169763695, 0.0768208541959295, -0.2273971890892205, 5.682946109469248, 0.5177946901802535, 1.017704447136746, 2.7751201748496768, 0.2362542782070106, -1.081047697887314, 3.6580589081999673, 0.2248901221011817, 0.2688450050485127, 5.707243257341012]|68357.4062500000000000|      1.00000000|[433, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.6365077367964529, 1.1452076425377837, 1.5984217735322506, 0.2808664326343969, 0.4736423054559741, 0.9612191978366383, -0.0187405275692135, 0.0849298618910793, 2.497768276842758, 0.3655778754939685, -0.1497958870580119, 2.7885752172359393, -0.2464555223793941, -0.030185281649039, 1.8175316023106818, 3.0933648061621275, -0.1523460889410139, 2.5929977838475664, 0.895843639425214, 0.0351628557330976, 1.712442024900421, 2.438889659892927, 0.2605813990281983, 2.2636341348690694, 14.33450382214665, 0.6750608095952031, 2.7109599964059132, 12.445471734784116, -0.784151832096015, 3.3672715403670277, -0.1924377382342092, -0.4774558099922571, 2.112490545318189, 0.1261715735187742, -0.0913646220073132, 3.375349780902489, 0.891885476335704, 0.1148077430103754, 4.1807627528179365, -0.0558122573175452, 0.6880386489799348, 2.738963922709698, 0.1694131095063447, -0.0250499099589797, 3.8287872302653763, 3.9805798556934135, 0.9454064063303637, 2.8981640684030396, 1.9924983447220999, -0.0367279512856181, 3.41014904686448, 0.7646830036379448, 0.1640430036242353, 3.8212078487411754, 0.6292255110567824, -0.5886976389428943, 3.8967607458474687, 0.7890147338041663, -0.5904094032950742, 3.863185560500001, 0.0647792744476388, 0.6192656791021767, 4.0570670480518825, 2.547446312539803, -0.1527733931222549, 4.588592712275495, 1.1742210918740348, 0.4352712622338327, 3.8925408378193933, 0.978112641114453, -0.8100848206320969, 4.953220192780384, 0.5696685942261532, -0.1030571411510296, 4.89748147353003, -0.2872344021579739, 0.6975008997913603, 4.039816365992173, 0.5822097818856558, 1.2905978951825756, 4.427076423088457, 0.5361897143773702, 0.1482382485228987, 5.182996056837989, 1.1849697307864429, 0.4465064908971141, 5.884600169763695, 0.0768208541959295, -0.2273971890892205, 5.682946109469248, 0.5177946901802535, 1.017704447136746, 2.7751201748496768, 0.2362542782070106, -1.081047697887314, 3.6580589081999673, 0.2248901221011817, 0.2688450050485127, 5.707243257341012]|68357.4062500000000000|      0.50000000|[547, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.6365077367964529, 1.1452076425377837, 1.5984217735322506, 0.2808664326343969, 0.4736423054559741, 0.9612191978366383, -0.0187405275692135, 0.0849298618910793, 2.497768276842758, 0.3655778754939685, -0.1497958870580119, 2.7885752172359393, -0.2464555223793941, -0.030185281649039, 1.8175316023106818, 3.0933648061621275, -0.1523460889410139, 2.5929977838475664, 0.895843639425214, 0.0351628557330976, 1.712442024900421, 2.438889659892927, 0.2605813990281983, 2.2636341348690694, 14.33450382214665, 0.6750608095952031, 2.7109599964059132, 12.445471734784116, -0.784151832096015, 3.3672715403670277, -0.1924377382342092, -0.4774558099922571, 2.112490545318189, 0.1261715735187742, -0.0913646220073132, 3.375349780902489, 0.891885476335704, 0.1148077430103754, 4.1807627528179365, -0.0558122573175452, 0.6880386489799348, 2.738963922709698, 0.1694131095063447, -0.0250499099589797, 3.8287872302653763, 3.9805798556934135, 0.9454064063303637, 2.8981640684030396, 1.9924983447220999, -0.0367279512856181, 3.41014904686448, 0.7646830036379448, 0.1640430036242353, 3.8212078487411754, 0.6292255110567824, -0.5886976389428943, 3.8967607458474687, 0.7890147338041663, -0.5904094032950742, 3.863185560500001, 0.0647792744476388, 0.6192656791021767, 4.0570670480518825, 2.547446312539803, -0.1527733931222549, 4.588592712275495, 1.1742210918740348, 0.4352712622338327, 3.8925408378193933, 0.978112641114453, -0.8100848206320969, 4.953220192780384, 0.5696685942261532, -0.1030571411510296, 4.89748147353003, -0.2872344021579739, 0.6975008997913603, 4.039816365992173, 0.5822097818856558, 1.2905978951825756, 4.427076423088457, 0.5361897143773702, 0.1482382485228987, 5.182996056837989, 1.1849697307864429, 0.4465064908971141, 5.884600169763695, 0.0768208541959295, -0.2273971890892205, 5.682946109469248, 0.5177946901802535, 1.017704447136746, 2.7751201748496768, 0.2362542782070106, -1.081047697887314, 3.6580589081999673, 0.2248901221011817, 0.2688450050485127, 5.707243257341012]|68357.4062500000000000|      0.25000000|[661, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.6151781624845835, 1.1373663988141431, 1.6426977655251394, 0.2611450080337837, 0.5015446210768058, 0.9967331582454528, 0.0006037025630473, 0.0686444383626361, 2.5071602063487024, 0.3436995365535899, -0.174293267989521, 2.752307692935445, -0.232191445873909, -0.0490744098670149, 1.8285167497310184, 3.1155460821952894, -0.1757916763780374, 2.5701968054567232, 0.8743838811272193, 0.0319736945112969, 1.7131057193524724, 2.430406789018688, 0.2080365310643555, 2.2637266036192467, 14.336855847174434, 0.6798939436028634, 2.720683859617216, 12.416286066191965, -0.7956387701520922, 3.3307367044805427, -0.1881236334901421, -0.4628527930812787, 2.0739259904823415, 0.1096337713911089, -0.0862680361069051, 3.3885632319678454, 0.9659384671750159, 0.1076258062977827, 4.139999819751768, -0.0880644682419747, 0.6830233005623247, 2.7106410376846135, 0.1397997970729093, -0.0287846219671878, 3.817143722404962, 3.969719976800797, 0.9046938475282591, 2.912706171769998, 1.9665877850504823, -0.1224920693431901, 3.4144973357908595, 0.7845832448494512, 0.179348099321212, 3.8217528211190985, 0.6452299852215052, -0.5906810367221558, 3.921562770225574, 0.7886896266588809, -0.5688004168718677, 3.8793318575863713, 0.0875731611709284, 0.6054788474738858, 4.0977146495018895, 2.544846533607403, -0.1847723736373252, 4.596809047957905, 1.183190043660298, 0.4716576215852722, 3.9342456012054647, 1.0105744214392693, -0.7895043895342517, 4.9392329474876515, 0.5666484505989375, -0.0936090143161395, 4.933235157667172, -0.2970828855853396, 0.6890770439431078, 4.0220113754360725, 0.5437616600334813, 1.244641298251727, 4.401690130960825, 0.5583703309405829, 0.1578699562136442, 5.154680860723686, 1.1915181814846634, 0.4479449876255216, 5.857557600657175, 0.0559362028527269, -0.220466869913597, 5.667510111788517, 0.5432337779042188, 1.0364956388198194, 2.741826483738488, 0.241166676783579, -1.1284327778451464, 3.668392212204817, 0.2296911389785712, 0.2708403262117084, 5.694461527633423]|47459.2851562500000000|      0.50000000|[691, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[0.5987790517109273, 1.0358899102839756, 1.6426565129597952, 0.2632241575356522, 0.4532982449840756, 1.080284242973185, -0.0465239807396792, 0.1087725659284361, 2.46278122908756, 0.3942762574424645, -0.1299072864587892, 2.762797930192209, -0.2401657843258579, 0.0531655692670877, 1.9211220407500569, 3.116559247143452, -0.3383924730894898, 2.580501532156822, 0.8612898984298724, -0.033937156408641, 1.6464644618533608, 2.472892767265505, 0.3315563333191989, 2.286225984612058, 14.4014206442064, 0.6408318266878841, 2.7802792345089973, 12.453098234780272, -0.82798558237499, 3.3544135057983695, -0.1593438348357328, -0.4763765352101997, 2.1061838636147256, 0.096557095724145, -0.105761029577251, 3.392777317036434, 1.0021142940430852, 0.1172869613566267, 4.193422138605115, -0.1454140440112282, 0.6675357599562071, 2.7126927277339137, 0.0896318220930992, -0.0494040597563422, 3.832115309285759, 4.0560592180919, 0.8852180503799671, 2.961249709573179, 2.048300897649585, -0.1918954224402207, 3.445430998119401, 0.7511549856550925, 0.2305928848283384, 3.786776678716444, 0.6290745430227662, -0.6196218318332978, 3.985734345162442, 0.8122927191115937, -0.5790426038934957, 3.8464771795993733, 0.0663486542132186, 0.5025043311687319, 4.106668856569326, 2.5255822807363963, -0.2628750718647367, 4.5727819059908255, 1.1817518335599935, 0.481896099058277, 3.9010898761960338, 0.9722741330025862, -0.8113608894885491, 5.014195323361489, 0.5905013750041553, -0.0510984443674696, 4.981383271132491, -0.2845675082407176, 0.6948755534314378, 4.046107891854566, 0.544083853124895, 1.259455450415646, 4.474720694572503, 0.6476091819434077, 0.2039314348078458, 5.253037215847912, 1.1905211888712004, 0.4436780358442568, 5.844209261069545, 0.0857110308093741, -0.2043309706809651, 5.7713812634990465, 0.5127746100295162, 1.0441002912657562, 2.7850599747001805, 0.2775107620036501, -1.1645314249386087, 3.651223530242832, 0.1958172542092671, 0.225535093485435, 5.6031870875029695]|32304.7675781250000000|      1.00000000|[721, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
