k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[14, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.275951284173489, 0.6321974558582514, 0.6088939147653296, 0.8265125815279448, 0.8330490605400186, 2.926485774682823, 5.094241206190015, 6.753906903571924, 2.31080065672753, 4.546119779973271, 5.559380803612511]|  3.0004904270172119|      1.00000000|[21, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       3|[1.275951284173489, 0.6321974558582514, 0.6088939147653296, 0.8265125815279448, 0.8330490605400186, 2.926485774682823, 5.094241206190015, 6.753906903571924, 2.31080065672753, 4.546119779973271, 5.559380803612511]|  3.0004904270172119|      0.50000000|[33, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.332629103209512, 0.6630160208289442, 0.8615351267303635, 0.6128933778941786, 0.5390390353305726, 2.901479233379988, 5.031201279084369, 6.734538210927207, 2.5124475791988896, 4.492526872018785, 5.521604979105919]|  2.3510792255401611|      1.00000000|[38, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[1.332629103209512, 0.6630160208289442, 0.8615351267303635, 0.6128933778941786, 0.5390390353305726, 2.901479233379988, 5.031201279084369, 6.734538210927207, 2.5124475791988896, 4.492526872018785, 5.521604979105919]|  2.3510792255401611|      0.50000000|[51, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.332629103209512, 0.6630160208289442, 0.8615351267303635, 0.6128933778941786, 0.5390390353305726, 2.901479233379988, 5.031201279084369, 6.734538210927207, 2.5124475791988896, 4.492526872018785, 5.521604979105919]|  2.3510792255401611|      0.25000000|[64, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.2408137428490056, 0.4778908208471011, 0.7736682751919244, 0.5888421275637685, 0.5293537642055155, 2.981736254393828, 5.034774603759824, 6.770155411081318, 2.467677489487731, 4.509627753230046, 5.558839440644068]|  1.7079870700836182|      0.50000000|[71, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       8|[1.2534934128874162, 0.6539151171915379, 0.576960958222923, 0.7834376645475148, 0.5950397003523225, 2.8448884119209685, 4.880600530550717, 6.526359198188909, 2.547314611979216, 4.663433233996224, 5.636602361377933]|  1.6235612630844116|      1.00000000|[84, 40, 0, 40]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | iterate success | actual_k=1
       9|[1.2534934128874162, 0.6539151171915379, 0.576960958222923, 0.7834376645475148, 0.5950397003523225, 2.8448884119209685, 4.880600530550717, 6.526359198188909, 2.547314611979216, 4.663433233996224, 5.636602361377933]|  1.6235612630844116|      0.50000000|[96, 46, 0, 46]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
