k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       2|[0.8892180730762229, 0.8895769879981796, 0.8896988780816886, 0.8879816485843014, 0.8873813564782144, 0.889827839825599, 0.887636447774228, 0.8897526179954687, 0.8863970253234096, 0.8888430464403342, 1.04180950402812, 0.6511721144249956, 0.9870766363293855, 0.99078374764001, 0.9922264216264014, 0.990423914346778, 0.9798982644872442, 0.9661748995027214, 0.9797349237507661, 0.9909152906330831, 0.9952483514851908, 0.9922384324614588]|  1.3729834556579590|      1.00000000|[225, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[0.8892180730762229, 0.8895769879981796, 0.8896988780816886, 0.8879816485843014, 0.8873813564782144, 0.889827839825599, 0.887636447774228, 0.8897526179954687, 0.8863970253234096, 0.8888430464403342, 1.04180950402812, 0.6511721144249956, 0.9870766363293855, 0.99078374764001, 0.9922264216264014, 0.990423914346778, 0.9798982644872442, 0.9661748995027214, 0.9797349237507661, 0.9909152906330831, 0.9952483514851908, 0.9922384324614588]|  1.3729834556579590|      0.50000000|[337, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[0.7779247472208574, 0.7797466295402379, 0.7768907477792129, 0.7777935991586942, 0.7776702175299945, 0.7770256100842716, 0.774225681793616, 0.7804200621648388, 0.7699878108065157, 0.7773290296680898, 1.0737005749223956, 0.3047500249186221, 0.9750328807499689, 0.9770933545798923, 0.975853318166377, 0.9775188495644774, 0.951796564501648, 0.9254523611342371, 0.9541878899583095, 0.9851816183873847, 0.9869383581497114, 0.9810123711807205]|  1.2272883653640747|      1.00000000|[449, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.7779247472208574, 0.7797466295402379, 0.7768907477792129, 0.7777935991586942, 0.7776702175299945, 0.7770256100842716, 0.774225681793616, 0.7804200621648388, 0.7699878108065157, 0.7773290296680898, 1.0737005749223956, 0.3047500249186221, 0.9750328807499689, 0.9770933545798923, 0.975853318166377, 0.9775188495644774, 0.951796564501648, 0.9254523611342371, 0.9541878899583095, 0.9851816183873847, 0.9869383581497114, 0.9810123711807205]|  1.2272883653640747|      0.50000000|[561, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.6637571529396527, 0.6691149222089756, 0.6663405928914145, 0.6624964553524287, 0.6568872312953902, 0.6536353540448562, 0.6548189377844693, 0.6670938836289124, 0.6583296457077128, 0.6701527990922426, 1.096522392204555, -0.0306935453206761, 0.9608620465765938, 0.9604955194868569, 0.9625186639250859, 0.9544234109507439, 0.9229598516157203, 0.8778390786710111, 0.9288625714042975, 0.9784724897880893, 0.9724729450082111, 0.9701542426616528]|  1.0932259559631348|      1.00000000|[673, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.6637571529396527, 0.6691149222089756, 0.6663405928914145, 0.6624964553524287, 0.6568872312953902, 0.6536353540448562, 0.6548189377844693, 0.6670938836289124, 0.6583296457077128, 0.6701527990922426, 1.096522392204555, -0.0306935453206761, 0.9608620465765938, 0.9604955194868569, 0.9625186639250859, 0.9544234109507439, 0.9229598516157203, 0.8778390786710111, 0.9288625714042975, 0.9784724897880893, 0.9724729450082111, 0.9701542426616528]|  1.0932259559631348|      0.50000000|[785, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.5473785284944394, 0.5501484794686844, 0.5505024978436147, 0.5401429935629619, 0.5478990040199627, 0.5347555600735425, 0.5427494181650249, 0.5486494345600326, 0.5399084432765412, 0.5503854841857208, 1.1043882376125012, -0.3594644789400316, 0.943961326756685, 0.9516824802032924, 0.9480013676652738, 0.9398264536632791, 0.8926600699821511, 0.8278087332393229, 0.9108782345408439, 0.9737097974156608, 0.9639320106334783, 0.957217168543258]|  0.9722402691841125|      1.00000000|[897, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.5473785284944394, 0.5501484794686844, 0.5505024978436147, 0.5401429935629619, 0.5478990040199627, 0.5347555600735425, 0.5427494181650249, 0.5486494345600326, 0.5399084432765412, 0.5503854841857208, 1.1043882376125012, -0.3594644789400316, 0.943961326756685, 0.9516824802032924, 0.9480013676652738, 0.9398264536632791, 0.8926600699821511, 0.8278087332393229, 0.9108782345408439, 0.9737097974156608, 0.9639320106334783, 0.957217168543258]|  0.9722402691841125|      0.50000000|[1009, 144, 0, 18]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[0.5473785284944394, 0.5501484794686844, 0.5505024978436147, 0.5401429935629619, 0.5478990040199627, 0.5347555600735425, 0.5427494181650249, 0.5486494345600326, 0.5399084432765412, 0.5503854841857208, 1.1043882376125012, -0.3594644789400316, 0.943961326756685, 0.9516824802032924, 0.9480013676652738, 0.9398264536632791, 0.8926600699821511, 0.8278087332393229, 0.9108782345408439, 0.9737097974156608, 0.9639320106334783, 0.957217168543258]|  0.9722402691841125|      0.25000000|[1121, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      11|[0.4892195491566322, 0.4918301155997366, 0.4889484176983805, 0.4837617609826314, 0.4879503039911119, 0.4759353433598892, 0.4845967172286367, 0.4875167581123636, 0.4796227954604189, 0.4899640277080071, 1.1031867441600955, -0.5193157802304441, 0.9339212600069543, 0.9434210033554363, 0.9423402795864477, 0.9302407731715518, 0.8733027572887669, 0.8023700768690798, 0.8940580034713473, 0.970930440806875, 0.9555891278073249, 0.9493376606214852]|  0.9165191650390625|      0.50000000|[1233, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
