k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[85, 28, 0, 7]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[170, 56, 1, 15]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[256, 84, 3, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[340, 112, 3, 31]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[425, 140, 4, 39]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.6860040524321145, 0.0241899837546858, 0.6693844597174655, 0.0192124104582317, 0.6126764839116601, 0.0175716090931934, 1.3283429991628424, 0.0193606491328584, 0.0105175215402088, 0.0222005768987599, 1.2515977957834892, 0.0181771948916126, 0.2281387843889578, 0.0193382427277616, 1.2267663193466862, 0.0260458706370943, 4.5957911685236414, 0.0296581172058885, 4.453451951368991, 0.0243247882066616, 0.0765621006488065, 0.0175735200472346, 0.2429942131013914, 0.0178207800114832, 0.7213810248156799, 0.0212482046145325, 0.2108862970854909, 0.0147552894832898, -0.0692081799379304, 0.0230449073226461, 1.4062326959375515, 0.0265950298157461, 0.2343374746915321, 0.0193584127435655, 0.0663368040461121, 0.0195553661460306, 0.0227287381070112, 0.0248261663968444, 0.4216490231438377, 0.0203851009363712, 0.2700157215553958, 0.0217821990834194, 0.834101207241938, 0.0124252786620814, 1.0291592354538406, 0.0255144929640566, 0.8030312320802677, 0.0198984293614956, 0.2477856151842847, 0.0209517898784359, 0.5025864869160656, 0.0135754791387667, 0.2672457601428693, 0.0228590058859944, 0.3917663571650677, 0.0194007990625221, 0.1667676809455857, 0.0226654094004695, 0.2912048703877642, 0.0212032502541286, 0.184477607394505, 0.0202100118448026, 0.007035958278149, 0.0223029261732689, 0.1638755473376665, 0.0182422894833443]|410985.4804779104306363|      0.06250000|[449, 148, 5, 42]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       7|[0.6860040524321145, 0.0241899837546858, 0.6693844597174655, 0.0192124104582317, 0.6126764839116601, 0.0175716090931934, 1.3283429991628424, 0.0193606491328584, 0.0105175215402088, 0.0222005768987599, 1.2515977957834892, 0.0181771948916126, 0.2281387843889578, 0.0193382427277616, 1.2267663193466862, 0.0260458706370943, 4.5957911685236414, 0.0296581172058885, 4.453451951368991, 0.0243247882066616, 0.0765621006488065, 0.0175735200472346, 0.2429942131013914, 0.0178207800114832, 0.7213810248156799, 0.0212482046145325, 0.2108862970854909, 0.0147552894832898, -0.0692081799379304, 0.0230449073226461, 1.4062326959375515, 0.0265950298157461, 0.2343374746915321, 0.0193584127435655, 0.0663368040461121, 0.0195553661460306, 0.0227287381070112, 0.0248261663968444, 0.4216490231438377, 0.0203851009363712, 0.2700157215553958, 0.0217821990834194, 0.834101207241938, 0.0124252786620814, 1.0291592354538406, 0.0255144929640566, 0.8030312320802677, 0.0198984293614956, 0.2477856151842847, 0.0209517898784359, 0.5025864869160656, 0.0135754791387667, 0.2672457601428693, 0.0228590058859944, 0.3917663571650677, 0.0194007990625221, 0.1667676809455857, 0.0226654094004695, 0.2912048703877642, 0.0212032502541286, 0.184477607394505, 0.0202100118448026, 0.007035958278149, 0.0223029261732689, 0.1638755473376665, 0.0182422894833443]|410985.4804779104306363|      0.03125000|[534, 176, 5, 49]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.6910456331610283, 0.0174660479699448, 0.6656619319404351, 0.0225668736346715, 0.6128045738442464, 0.0129797540831622, 1.3273079951394644, 0.020718907431701, 0.0094864388667549, 0.0233400443107971, 1.2487836056085577, 0.018828826600141, 0.2270972704898521, 0.0183769398669795, 1.2227843668251648, 0.0240512225083199, 4.596101504688004, 0.032031464171344, 4.454926890128725, 0.0357667234536308, 0.0728708348742941, 0.0253665303251565, 0.246085537404604, 0.0130947518206724, 0.7240395258700442, 0.0213665338770446, 0.2149161213471308, 0.0178417794252838, -0.0705182272134672, 0.0206167372523991, 1.4116165140418402, 0.0242113307113596, 0.2340533706558512, 0.0267172516577885, 0.0647999792907242, 0.0229829706899107, 0.0220954822521524, 0.0172178756258071, 0.4175540234800064, 0.0215780135326295, 0.2734953322738093, 0.0205479825887522, 0.8341431340609098, 0.0134213594075198, 1.026506395771788, 0.0197778025475822, 0.7988705237223437, 0.0179480952012698, 0.2498322852966914, 0.0211633004099831, 0.5037385689671144, 0.0123865642509818, 0.2712420518761353, 0.0315356608419698, 0.3951623204006436, 0.0202995960890079, 0.1639338228544301, 0.0172810634705891, 0.2880161292751834, 0.0216427057317116, 0.1785492115373476, 0.0165267118354806, 0.0138633873523279, 0.0210830510341642, 0.1680401333296128, 0.0148602145307671]|368478.2812500000000000|      0.06250000|[558, 184, 5, 51]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[0.6910456331610283, 0.0174660479699448, 0.6656619319404351, 0.0225668736346715, 0.6128045738442464, 0.0129797540831622, 1.3273079951394644, 0.020718907431701, 0.0094864388667549, 0.0233400443107971, 1.2487836056085577, 0.018828826600141, 0.2270972704898521, 0.0183769398669795, 1.2227843668251648, 0.0240512225083199, 4.596101504688004, 0.032031464171344, 4.454926890128725, 0.0357667234536308, 0.0728708348742941, 0.0253665303251565, 0.246085537404604, 0.0130947518206724, 0.7240395258700442, 0.0213665338770446, 0.2149161213471308, 0.0178417794252838, -0.0705182272134672, 0.0206167372523991, 1.4116165140418402, 0.0242113307113596, 0.2340533706558512, 0.0267172516577885, 0.0647999792907242, 0.0229829706899107, 0.0220954822521524, 0.0172178756258071, 0.4175540234800064, 0.0215780135326295, 0.2734953322738093, 0.0205479825887522, 0.8341431340609098, 0.0134213594075198, 1.026506395771788, 0.0197778025475822, 0.7988705237223437, 0.0179480952012698, 0.2498322852966914, 0.0211633004099831, 0.5037385689671144, 0.0123865642509818, 0.2712420518761353, 0.0315356608419698, 0.3951623204006436, 0.0202995960890079, 0.1639338228544301, 0.0172810634705891, 0.2880161292751834, 0.0216427057317116, 0.1785492115373476, 0.0165267118354806, 0.0138633873523279, 0.0210830510341642, 0.1680401333296128, 0.0148602145307671]|368478.2812500000000000|      0.03125000|[643, 212, 6, 59]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.6923437214696979, 0.021291071607988, 0.6654164909706901, 0.0255304816266822, 0.6175603889931148, 0.0117342854151844, 1.3228399015404302, 0.0243239230719999, 0.0100716978827857, 0.0294916573511029, 1.2445087704146334, 0.0176573273721407, 0.2299158799506522, 0.0168966567335962, 1.2180791081265314, 0.0235718504778945, 4.590239347420927, 0.0428454454620522, 4.457826249425155, 0.0449806162400841, 0.0725860633309671, 0.0280375085116716, 0.2430595957987969, 0.013930683763965, 0.7288345108123092, 0.0243646851840466, 0.2156093073147538, 0.0163365818593057, -0.0751955931906465, 0.015915675045374, 1.4053540413553192, 0.0264836667469835, 0.2360900917489511, 0.0217625840646296, 0.0676966043966911, 0.0281710389005006, 0.0195891231891546, 0.0152913425432298, 0.4145105195068394, 0.0135645477302928, 0.2753311385430388, 0.0175659689725539, 0.8335992120339563, 0.0109449940961047, 1.0210700605966643, 0.0227719904498776, 0.7973703511039779, 0.0146013270390704, 0.2520976751708506, 0.0208250976384835, 0.4977306306556574, 0.0107774948367818, 0.277323504185339, 0.0235815755489454, 0.3986796349076507, 0.0227363872451645, 0.1653473169625028, 0.0197656362567801, 0.2891554892802217, 0.0204966420320997, 0.1758375925826885, 0.0176402327215492, 0.0156424929306808, 0.0228667836492931, 0.1645465895408315, 0.0156451893744121]|332211.7187500000000000|      0.06250000|[667, 220, 6, 61]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
