k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|7635.8399999999992360|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.1802951344631452, -0.8532931940621932, -0.8343215897463595, -1.047030318511024, -1.039142697551558, -0.9951727124685135, -0.7164838238841782, -1.052398186084206, -0.9187203756424174, -1.1317722881621892, -1.1644363844403411, -0.90052047745291, -1.0609009346799674, -1.2051443662618868, -0.7772886643143796, -0.7480378400038183, -1.0358521701255547, -1.0898664968139231, -1.0388782145890754, -0.9519704908027771, -0.9531608106546575, -1.0865833396268172, -0.9408602175948189, -1.064232794301657, -0.7432616793829334, -0.8834635835328217, -0.9747045697151677, -1.0703647421792795, -0.693618873973361, -0.9040255500545626, -0.9338719798135888, -0.7762740620154286, -1.1529032948738136, -0.9091948844664438, -0.9687483161992434, -0.971134192004682, -0.701961846338629, -0.8065963920137307, -0.9343461990482782, -0.9279204646538735, -1.0000531471805185, -1.0013440220933891, -0.9516907189411719, -0.7839933567776998, -0.9819650929007842, -0.7527804179994964, -0.8029291407554902, -0.9975180031385142, -0.9530384162058495, -0.8654711180529497]|6351.9375000000000000|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[-1.1571738544929475, -0.5648958831689124, -0.9827318388819407, -0.8903859075896798, -0.8449730175470629, -0.823136796055643, -0.455211958614153, -0.7531580462498313, -1.171443152091065, -0.8724164505945876, -0.5037628706206962, -0.4494629559994847, -1.156289596309623, -1.3542149505274617, -0.9774328199576156, -0.6212478947617136, -0.5457612360505857, -1.2568322018805238, -1.4961140087208995, -0.9231227746487257, -0.5782431050978782, -1.5045011204901142, -0.8467972473763268, -0.980510977634361, -0.9134851650098554, -0.3034189691390522, -1.1575390655918711, -0.6879268139873007, -0.4054465364005687, -1.3270818947694174, -1.2012218928069343, -0.6846016710340437, -1.0328563218351, -0.7204788538164872, -0.7455326604002386, -0.6512601304282779, -0.5836142629570432, -0.6371102441536509, -1.017654301946395, -0.7070171577636644, -0.6870255811693868, -0.7845284279365562, -0.7479684827235504, -0.5040393908671099, -0.7079999118591271, -0.7185453816917017, -0.3969335926803549, -1.425988754904934, -1.2599503912110923, -0.7900863707642791]|4941.9272460937500000|      4.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[-1.1571738544929475, -0.5648958831689124, -0.9827318388819407, -0.8903859075896798, -0.8449730175470629, -0.823136796055643, -0.455211958614153, -0.7531580462498313, -1.171443152091065, -0.8724164505945876, -0.5037628706206962, -0.4494629559994847, -1.156289596309623, -1.3542149505274617, -0.9774328199576156, -0.6212478947617136, -0.5457612360505857, -1.2568322018805238, -1.4961140087208995, -0.9231227746487257, -0.5782431050978782, -1.5045011204901142, -0.8467972473763268, -0.980510977634361, -0.9134851650098554, -0.3034189691390522, -1.1575390655918711, -0.6879268139873007, -0.4054465364005687, -1.3270818947694174, -1.2012218928069343, -0.6846016710340437, -1.0328563218351, -0.7204788538164872, -0.7455326604002386, -0.6512601304282779, -0.5836142629570432, -0.6371102441536509, -1.017654301946395, -0.7070171577636644, -0.6870255811693868, -0.7845284279365562, -0.7479684827235504, -0.5040393908671099, -0.7079999118591271, -0.7185453816917017, -0.3969335926803549, -1.425988754904934, -1.2599503912110923, -0.7900863707642791]|4941.9272460937500000|      2.00000000|[133, 0, 0, 9]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-1.1571738544929475, -0.5648958831689124, -0.9827318388819407, -0.8903859075896798, -0.8449730175470629, -0.823136796055643, -0.455211958614153, -0.7531580462498313, -1.171443152091065, -0.8724164505945876, -0.5037628706206962, -0.4494629559994847, -1.156289596309623, -1.3542149505274617, -0.9774328199576156, -0.6212478947617136, -0.5457612360505857, -1.2568322018805238, -1.4961140087208995, -0.9231227746487257, -0.5782431050978782, -1.5045011204901142, -0.8467972473763268, -0.980510977634361, -0.9134851650098554, -0.3034189691390522, -1.1575390655918711, -0.6879268139873007, -0.4054465364005687, -1.3270818947694174, -1.2012218928069343, -0.6846016710340437, -1.0328563218351, -0.7204788538164872, -0.7455326604002386, -0.6512601304282779, -0.5836142629570432, -0.6371102441536509, -1.017654301946395, -0.7070171577636644, -0.6870255811693868, -0.7845284279365562, -0.7479684827235504, -0.5040393908671099, -0.7079999118591271, -0.7185453816917017, -0.3969335926803549, -1.425988754904934, -1.2599503912110923, -0.7900863707642791]|4941.9272460937500000|      1.00000000|[205, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-1.1445609052930237, -0.4791720288523127, -1.0021792670596976, -0.8588043291984618, -0.8209313054583179, -0.6366434882014048, -0.5397904678094201, -0.7671769432156352, -1.1181049520669557, -0.9270106276096166, -0.2627443945815168, -0.421171815218365, -0.9277779096033004, -1.1411434008477697, -1.0892363177896693, -0.7504665368133593, -0.51483421237459, -1.0765402268351458, -1.4821617382259722, -1.1587992341948126, -0.5139389048141392, -1.5238824855316113, -0.8711397971267675, -0.836766833749008, -0.9682044112899877, -0.5727269160034203, -1.1958767238159957, -0.7416383045862833, -0.2767393904986984, -0.933203100489256, -0.9632599458854113, -0.7666409652130628, -0.8944042853323771, -0.5715398459754745, -0.9738840823025898, -0.5257092629563661, -0.454729935163472, -0.5765373213801814, -0.9887966010376043, -0.7390527862602148, -0.6325741747529395, -0.7572489265498111, -0.7821763791483075, -0.5910101554808551, -0.8862846755256615, -0.8654986603491523, -0.3425022403175521, -1.1224704656705962, -1.0772561077488991, -0.8259953675750172]|4138.6982421875000000|      2.00000000|[235, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[-1.34422700255654, -0.2297947822389196, -0.2126246028209564, -0.5299775858122815, -0.4584216210027435, -0.9602591503712188, -0.3797272111998524, -0.6557152705976846, -1.149662468450396, -0.8554046174159127, -0.1278190600290227, -0.771133378611959, -0.77539347586508, -1.0643787268622908, -0.7238567112007116, -0.6126341970767867, -0.3222647244436184, -0.8803178386268466, -1.779344465437546, -0.8032691309726931, -0.5325748033886304, -1.5834739252173493, -1.4052212421743429, -0.7303963451383594, -0.5666694164122081, -0.8333198517465348, -1.2715951115219493, -0.4228492193215795, 0.1545487147265767, -1.0820881037255243, -0.3478169008015267, -0.4433029942526723, -0.9326509305271328, -0.5632053206516137, -0.8967522898691708, -0.5524437952003186, -0.6266912163294185, -0.8500322123556144, -0.964059675251543, -0.0597044347965963, -0.662175503577351, -0.6205319487408647, -0.6125087446327555, -0.526843790996346, -0.7459491193038681, -0.5371066160181163, -0.4249085015975623, -0.8656583938884652, -1.0076247748428033, -1.1618158846847448]|3334.4191894531250000|      4.00000000|[293, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
       7|[-1.34422700255654, -0.2297947822389196, -0.2126246028209564, -0.5299775858122815, -0.4584216210027435, -0.9602591503712188, -0.3797272111998524, -0.6557152705976846, -1.149662468450396, -0.8554046174159127, -0.1278190600290227, -0.771133378611959, -0.77539347586508, -1.0643787268622908, -0.7238567112007116, -0.6126341970767867, -0.3222647244436184, -0.8803178386268466, -1.779344465437546, -0.8032691309726931, -0.5325748033886304, -1.5834739252173493, -1.4052212421743429, -0.7303963451383594, -0.5666694164122081, -0.8333198517465348, -1.2715951115219493, -0.4228492193215795, 0.1545487147265767, -1.0820881037255243, -0.3478169008015267, -0.4433029942526723, -0.9326509305271328, -0.5632053206516137, -0.8967522898691708, -0.5524437952003186, -0.6266912163294185, -0.8500322123556144, -0.964059675251543, -0.0597044347965963, -0.662175503577351, -0.6205319487408647, -0.6125087446327555, -0.526843790996346, -0.7459491193038681, -0.5371066160181163, -0.4249085015975623, -0.8656583938884652, -1.0076247748428033, -1.1618158846847448]|3334.4191894531250000|      2.00000000|[365, 0, 0, 25]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-1.34422700255654, -0.2297947822389196, -0.2126246028209564, -0.5299775858122815, -0.4584216210027435, -0.9602591503712188, -0.3797272111998524, -0.6557152705976846, -1.149662468450396, -0.8554046174159127, -0.1278190600290227, -0.771133378611959, -0.77539347586508, -1.0643787268622908, -0.7238567112007116, -0.6126341970767867, -0.3222647244436184, -0.8803178386268466, -1.779344465437546, -0.8032691309726931, -0.5325748033886304, -1.5834739252173493, -1.4052212421743429, -0.7303963451383594, -0.5666694164122081, -0.8333198517465348, -1.2715951115219493, -0.4228492193215795, 0.1545487147265767, -1.0820881037255243, -0.3478169008015267, -0.4433029942526723, -0.9326509305271328, -0.5632053206516137, -0.8967522898691708, -0.5524437952003186, -0.6266912163294185, -0.8500322123556144, -0.964059675251543, -0.0597044347965963, -0.662175503577351, -0.6205319487408647, -0.6125087446327555, -0.526843790996346, -0.7459491193038681, -0.5371066160181163, -0.4249085015975623, -0.8656583938884652, -1.0076247748428033, -1.1618158846847448]|3334.4191894531250000|      1.00000000|[437, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-1.480467826205494, -0.317715772244257, -0.2632444240320704, -0.4888214262615023, -0.4002186266506289, -0.9702490097967219, -0.1092954376320987, -0.7034327992516156, -1.1369609842121666, -0.7449230215792052, -0.1745108410335474, -0.8245897820738408, -0.8548244738004619, -1.0575461068053693, -0.7513641924380946, -0.6750448404658851, -0.5509181162224, -1.1188706883230286, -1.622286805179844, -0.9163618077891983, -0.4580186943603052, -1.309824591250564, -1.1993641960744361, -0.6379707673836553, -0.5695254202203194, -0.8735550855541975, -1.2942556052923344, -0.4469225734126499, 0.1169537482080674, -0.999892478240108, -0.3457699882668583, -0.4606284990831619, -0.6678224808627002, -0.2574132283695847, -1.0472149592736095, -0.6665639593706566, -0.924610827845055, -0.9461366769221705, -0.8638972028090612, -0.2901348007331996, -0.6879512837126408, -0.4407654913921834, -0.665812135051865, -0.5702624714744808, -0.4826191988199272, -0.5429417404779138, -0.4306146828348501, -0.624281427277591, -0.8139923880532618, -1.0636429048591949]|2947.3681640625000000|      2.00000000|[467, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[-1.480467826205494, -0.317715772244257, -0.2632444240320704, -0.4888214262615023, -0.4002186266506289, -0.9702490097967219, -0.1092954376320987, -0.7034327992516156, -1.1369609842121666, -0.7449230215792052, -0.1745108410335474, -0.8245897820738408, -0.8548244738004619, -1.0575461068053693, -0.7513641924380946, -0.6750448404658851, -0.5509181162224, -1.1188706883230286, -1.622286805179844, -0.9163618077891983, -0.4580186943603052, -1.309824591250564, -1.1993641960744361, -0.6379707673836553, -0.5695254202203194, -0.8735550855541975, -1.2942556052923344, -0.4469225734126499, 0.1169537482080674, -0.999892478240108, -0.3457699882668583, -0.4606284990831619, -0.6678224808627002, -0.2574132283695847, -1.0472149592736095, -0.6665639593706566, -0.924610827845055, -0.9461366769221705, -0.8638972028090612, -0.2901348007331996, -0.6879512837126408, -0.4407654913921834, -0.665812135051865, -0.5702624714744808, -0.4826191988199272, -0.5429417404779138, -0.4306146828348501, -0.624281427277591, -0.8139923880532618, -1.0636429048591949]|2947.3681640625000000|      1.00000000|[539, 0, 0, 37]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
