k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[13, 0, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=0
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[26, 0, 2, 8]                                                              |  | used linear model with 13 points | iterate failure | actual_k=0
       3|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.12500000|[39, 0, 3, 12]                                                             |  | used linear model with 13 points | iterate failure | actual_k=0
       4|[0.0478953882457166, 0.1125755161623752, 0.1058576781336778, 0.0999212152212559, 0.0343962694232467, 0.0682254521201768, 0.0729083687745252, 0.064470074212974, 0.0600043881452143, 0.0382894272272221]|  1.1872015534605900|      0.25000000|[52, 0, 4, 16]                                                             |  | used linear model with 13 points | iterate success | actual_k=0
       5|[0.0478953882457166, 0.1125755161623752, 0.1058576781336778, 0.0999212152212559, 0.0343962694232467, 0.0682254521201768, 0.0729083687745252, 0.064470074212974, 0.0600043881452143, 0.0382894272272221]|  1.1872015534605900|      0.12500000|[65, 0, 5, 20]                                                             |  | used linear model with 13 points | iterate failure | actual_k=0
       6|[0.0478953882457166, 0.1125755161623752, 0.1058576781336778, 0.0999212152212559, 0.0343962694232467, 0.0682254521201768, 0.0729083687745252, 0.064470074212974, 0.0600043881452143, 0.0382894272272221]|  1.1872015534605900|      0.06250000|[78, 0, 6, 24]                                                             |  | used linear model with 13 points | iterate failure | actual_k=0
       7|[0.0438451395904646, 0.1324538061679521, 0.0944684405112443, 0.0740362747897858, 0.0346056734270839, 0.0507874928247122, 0.043487639573053, 0.0463833763954611, 0.0384189766963053, 0.0112304178035638]|  0.5808027943904198|      0.12500000|[91, 0, 7, 28]                                                             |  | used linear model with 13 points | iterate success | actual_k=0
       8|[0.0438451395904646, 0.1324538061679521, 0.0944684405112443, 0.0740362747897858, 0.0346056734270839, 0.0507874928247122, 0.043487639573053, 0.0463833763954611, 0.0384189766963053, 0.0112304178035638]|  0.5808027943904198|      0.06250000|[104, 0, 8, 32]                                                            |  | used linear model with 13 points | iterate failure | actual_k=0
       9|[0.0498145224072391, 0.1441695329133098, 0.1122357406416128, 0.0464388484182441, 0.0220914762662211, 0.0328313132567282, 0.0186372440490766, 0.0312297208007006, 0.0034059336421632, 0.0010350666763523]|  0.2760979464654846|      0.12500000|[117, 0, 9, 36]                                                            |  | used linear model with 13 points | iterate success | actual_k=0
      10|[0.0498145224072391, 0.1441695329133098, 0.1122357406416128, 0.0464388484182441, 0.0220914762662211, 0.0328313132567282, 0.0186372440490766, 0.0312297208007006, 0.0034059336421632, 0.0010350666763523]|  0.2760979464654846|      0.06250000|[130, 0, 10, 40]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      11|[0.0498145224072391, 0.1441695329133098, 0.1122357406416128, 0.0464388484182441, 0.0220914762662211, 0.0328313132567282, 0.0186372440490766, 0.0312297208007006, 0.0034059336421632, 0.0010350666763523]|  0.2760979464654846|      0.03125000|[143, 0, 11, 44]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
