k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[13, 0, 0, 5]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[25, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.185971393630838, 0.0610795645398913, 0.045730152705309, -0.034402688690063, 0.0151590971430495, 0.1537136533500638, 0.0876999509699513, 0.0834270249450153, 0.0442366815528257, -0.0377177634944414]|  1.6697001457214355|      0.50000000|[33, 0, 0, 13]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       4|[0.185971393630838, 0.0610795645398913, 0.045730152705309, -0.034402688690063, 0.0151590971430495, 0.1537136533500638, 0.0876999509699513, 0.0834270249450153, 0.0442366815528257, -0.0377177634944414]|  1.6697001457214355|      0.25000000|[45, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.2481143665564537, -0.0012874570574022, -0.0566890082833854, 0.0663687907297624, -0.038086811194009, 0.000985922572591, 0.0807067542375273, -0.0011771552733649, 0.0460030166241397, -0.0106391487340961]|  0.5902000069618225|      0.50000000|[55, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       6|[0.2481143665564537, -0.0012874570574022, -0.0566890082833854, 0.0663687907297624, -0.038086811194009, 0.000985922572591, 0.0807067542375273, -0.0011771552733649, 0.0460030166241397, -0.0106391487340961]|  0.5902000069618225|      0.25000000|[67, 0, 0, 27]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.2481143665564537, -0.0012874570574022, -0.0566890082833854, 0.0663687907297624, -0.038086811194009, 0.000985922572591, 0.0807067542375273, -0.0011771552733649, 0.0460030166241397, -0.0106391487340961]|  0.5902000069618225|      0.12500000|[79, 0, 0, 32]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.2481143665564537, -0.0012874570574022, -0.0566890082833854, 0.0663687907297624, -0.038086811194009, 0.000985922572591, 0.0807067542375273, -0.0011771552733649, 0.0460030166241397, -0.0106391487340961]|  0.5902000069618225|      0.06250000|[91, 0, 0, 37]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.2399876778627716, 0.0145454065814419, -0.0444142303342926, 0.0746211887897239, 0.0067581502512473, 0.0108972328880522, 0.0792063680128588, 0.0275423970216262, 0.0417687670932591, 0.0097681480319285]|  0.5134478211402893|      0.12500000|[97, 0, 0, 39]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[0.2399876778627716, 0.0145454065814419, -0.0444142303342926, 0.0746211887897239, 0.0067581502512473, 0.0108972328880522, 0.0792063680128588, 0.0275423970216262, 0.0417687670932591, 0.0097681480319285]|  0.5134478211402893|      0.06250000|[109, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
