k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[105.0, 96.0, 230.0]                                                            |63019.3221809944880079|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[105.50586636144749, 96.4872080252566, 229.28815200746126]                      |61326.7851562500000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[106.53237337351584, 97.43319181041383, 227.85588177025247]                     |58012.6406097739964025|      4.00000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       3|[108.57616873984297, 99.38198099382065, 225.02301728016187]                     |51670.2656250000000000|      8.00000000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[112.78974846308031, 103.13476625455466, 219.35183145154184]                    |40127.4570312500000000|     16.00000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[122.45930814211503, 110.72548394081663, 209.11070745946677]                    |21705.3339843750000000|     32.00000000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[132.40050850359796, 139.19841795866455, 198.41189613352358]                    |4402.3403320312500000|     64.00000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[132.40050850359796, 139.19841795866455, 198.41189613352358]                    |4402.3403320312500000|     32.00000000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[132.40050850359796, 139.19841795866455, 198.41189613352358]                    |4402.3403320312500000|     16.00000000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[142.31533036824953, 151.58031450107137, 196.31787001015238]                    |2139.6579589843750000|     32.00000000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[142.31533036824953, 151.58031450107137, 196.31787001015238]                    |2139.6579589843750000|     16.00000000|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[142.31533036824953, 151.58031450107137, 196.31787001015238]                    |2139.6579589843750000|      8.00000000|[68, 22, 1, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[142.31533036824953, 151.58031450107137, 196.31787001015238]                    |2139.6579589843750000|      4.00000000|[74, 24, 1, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[142.31533036824953, 151.58031450107137, 196.31787001015238]                    |2139.6579589843750000|      2.00000000|[80, 26, 1, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[142.31533036824953, 151.58031450107137, 196.31787001015238]                    |2139.6579589843750000|      1.00000000|[86, 28, 1, 29]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[142.957640270916, 152.003842526792, 195.67907270242026]                        |2123.6848144531250000|      2.00000000|[92, 30, 1, 31]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
