k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5185144566780103, 1.0544844308085646, -0.3988109138083726, 0.7284123824169235, 1.0323849521276651, 1.4416222299296906, 1.4022217454590387, 0.6291861458821224]|144.8166198730468750|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[0.5185144566780103, 1.0544844308085646, -0.3988109138083726, 0.7284123824169235, 1.0323849521276651, 1.4416222299296906, 1.4022217454590387, 0.6291861458821224]|144.8166198730468750|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.5185144566780103, 1.0544844308085646, -0.3988109138083726, 0.7284123824169235, 1.0323849521276651, 1.4416222299296906, 1.4022217454590387, 0.6291861458821224]|144.8166198730468750|      0.50000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.7168429836190318, 0.858014749380674, -0.3725979594808587, 0.6628946888665617, 1.0718401395714592, 1.5148580513110725, 1.7357626142665061, 0.8503559087879533]| 74.6550521850585938|      1.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[0.7168429836190318, 0.858014749380674, -0.3725979594808587, 0.6628946888665617, 1.0718401395714592, 1.5148580513110725, 1.7357626142665061, 0.8503559087879533]| 74.6550521850585938|      0.50000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.7168429836190318, 0.858014749380674, -0.3725979594808587, 0.6628946888665617, 1.0718401395714592, 1.5148580513110725, 1.7357626142665061, 0.8503559087879533]| 74.6550521850585938|      0.25000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.6020582921930651, 0.753815492397693, -0.3265783835469092, 0.6190962805283529, 1.1659952783975291, 1.5855248802926023, 1.6535677942089568, 0.9678970002682737]| 69.9778213500976562|      0.50000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[0.6020582921930651, 0.753815492397693, -0.3265783835469092, 0.6190962805283529, 1.1659952783975291, 1.5855248802926023, 1.6535677942089568, 0.9678970002682737]| 69.9778213500976562|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.5264070682524142, 0.7839558973652078, -0.2824038983797623, 0.7708093779705159, 1.1506447837707177, 1.560513382141818, 1.6859096829189515, 1.138170276912126]| 56.6533508300781250|      0.50000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[0.5264070682524142, 0.7839558973652078, -0.2824038983797623, 0.7708093779705159, 1.1506447837707177, 1.560513382141818, 1.6859096829189515, 1.138170276912126]| 56.6533508300781250|      0.25000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.4545158461429468, 0.7441996554669471, -0.299101987730407, 0.9412105274096894, 1.2859039547910487, 1.5830681377876212, 1.683537779884219, 1.2254991336790924]| 52.9785537719726562|      0.50000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[0.4406991096882691, 0.6489784255436991, -0.5133026492330386, 1.1703026284748739, 1.4897669399032443, 1.3329144633651433, 1.8733140822682608, 1.1783305155676964]| 48.5218467712402344|      1.00000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[0.4406991096882691, 0.6489784255436991, -0.5133026492330386, 1.1703026284748739, 1.4897669399032443, 1.3329144633651433, 1.8733140822682608, 1.1783305155676964]| 48.5218467712402344|      0.50000000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
