k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.50000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.25000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.12500000|[80, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-4.002413875110217, -0.0061640630952321, 3.9911000749688768, 0.0241889514857992, -1.9950726582738734, -0.0689647343609156]|  6.5747694969177246|      0.25000000|[106, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[-4.002413875110217, -0.0061640630952321, 3.9911000749688768, 0.0241889514857992, -1.9950726582738734, -0.0689647343609156]|  6.5747694969177246|      0.12500000|[133, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-4.002413875110217, -0.0061640630952321, 3.9911000749688768, 0.0241889514857992, -1.9950726582738734, -0.0689647343609156]|  6.5747694969177246|      0.06250000|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-4.007154380101236, -0.0577135063096349, 3.9933703151342526, 0.0527481146277869, -1.992938037226661, -0.088992118611507]|  0.7232108712196350|      0.12500000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[-4.007154380101236, -0.0577135063096349, 3.9933703151342526, 0.0527481146277869, -1.992938037226661, -0.088992118611507]|  0.7232108712196350|      0.06250000|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-4.007154380101236, -0.0577135063096349, 3.9933703151342526, 0.0527481146277869, -1.992938037226661, -0.088992118611507]|  0.7232108712196350|      0.03125000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-4.017604609315745, -0.0567746166291557, 3.9862044859154597, 0.02446963657751, -1.9930920517723794, -0.0850641998472096]|  0.6431897878646851|      0.06250000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[-4.017604609315745, -0.0567746166291557, 3.9862044859154597, 0.02446963657751, -1.9930920517723794, -0.0850641998472096]|  0.6431897878646851|      0.03125000|[291, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[-4.017604609315745, -0.0567746166291557, 3.9862044859154597, 0.02446963657751, -1.9930920517723794, -0.0850641998472096]|  0.6431897878646851|      0.01562500|[318, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[-4.018106332336739, -0.0699386481484697, 3.986965359691138, 0.0316418432864535, -1.9933131085318103, -0.0893687124908772]|  0.4565546214580536|      0.03125000|[344, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[-4.018106332336739, -0.0699386481484697, 3.986965359691138, 0.0316418432864535, -1.9933131085318103, -0.0893687124908772]|  0.4565546214580536|      0.01562500|[371, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[-4.018106332336739, -0.0699386481484697, 3.986965359691138, 0.0316418432864535, -1.9933131085318103, -0.0893687124908772]|  0.4565546214580536|      0.00781250|[398, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[-4.01767882483456, -0.0659509182031495, 3.987894158781212, 0.0253884468346123, -1.993250669957194, -0.0871373743364159]|  0.4138796031475067|      0.01562500|[426, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[-4.01767882483456, -0.0659509182031495, 3.987894158781212, 0.0253884468346123, -1.993250669957194, -0.0871373743364159]|  0.4138796031475067|      0.00781250|[452, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[-4.01767882483456, -0.0659509182031495, 3.987894158781212, 0.0253884468346123, -1.993250669957194, -0.0871373743364159]|  0.4138796031475067|      0.00390625|[478, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[-4.017907406345483, -0.0696384712216062, 3.987606150733449, 0.026158462476611, -1.9930845716337589, -0.0880887054637778]|  0.4006285369396210|      0.00781250|[505, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[-4.017907406345483, -0.0696384712216062, 3.987606150733449, 0.026158462476611, -1.9930845716337589, -0.0880887054637778]|  0.4006285369396210|      0.00390625|[531, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
