k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-506.0, -506.2]                                                                |25614.3346824171749176|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-505.2991691089076, -505.48667254217247]                                       |25542.2032418429662357|      2.00000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=0
       2|[-503.8879494237923, -504.0694714271775]                                        |25399.4549510121869389|      4.00000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       3|[-501.0496115211941, -501.2509899298683]                                        |25115.1789646328106755|      8.00000000|[15, 0, 3, 6]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       4|[-495.3869795754042, -495.5999192838296]                                        |24551.4177119434170891|     16.00000000|[20, 0, 4, 8]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       5|[-484.02201087850574, -484.3377042921631]                                       |23443.7801860282852431|     32.00000000|[25, 0, 5, 10]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       6|[-461.80154285562196, -461.31052902371124]                                      |21303.4259719211477204|     64.00000000|[30, 0, 6, 12]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       7|[-416.3711967688094, -416.23189046360795]                                       |17330.8949744665624166|    128.00000000|[35, 0, 7, 14]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       8|[-322.1975357843637, -329.5409360520507]                                        |10620.4395062356052222|    256.00000000|[40, 0, 8, 16]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       9|[-322.1975357843637, -329.5409360520507]                                        |10620.4395062356052222|    128.00000000|[45, 0, 8, 17]                                                             |  | used linear model with 5 points | actual_k=0
      10|[-322.1975357843637, -329.5409360520507]                                        |10620.4395062356052222|     64.00000000|[49, 0, 8, 18]                                                             |  | used linear model with 5 points | actual_k=0
      11|[-277.9773510654767, -283.27458474327005]                                       |7876.4648657064444706|    128.00000000|[53, 0, 9, 20]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
