k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[105.0, 96.0, 230.0]                                                            |63019.3221809944880079|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[104.91427920941572, 96.64418014022162, 229.23994480923707]                     |61660.3945312500000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[105.72693934445006, 97.49504323166444, 227.62265834588362]                     |58377.8515625000000000|      4.00000000|[13, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[105.15476877655887, 96.41269156648544, 223.81462266930137]                     |55326.1289062500000000|      8.00000000|[19, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[109.36439662419158, 100.27455214631641, 218.21417034414202]                    |43340.5546875000000000|     16.00000000|[25, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[113.45420013206862, 115.68088179834425, 219.5992746434656]                     |32083.2988281250000000|     32.00000000|[31, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[133.9565252168537, 138.8910262487379, 211.54049925823165]                      |8182.3315429687500000|     64.00000000|[37, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[133.9565252168537, 138.8910262487379, 211.54049925823165]                      |8182.3315429687500000|     32.00000000|[43, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[132.6196375426787, 163.51005463170978, 191.14157348197904]                     |2383.4086914062500000|     64.00000000|[49, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[132.6196375426787, 163.51005463170978, 191.14157348197904]                     |2383.4086914062500000|     32.00000000|[55, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[132.6196375426787, 163.51005463170978, 191.14157348197904]                     |2383.4086914062500000|     16.00000000|[61, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[132.6196375426787, 163.51005463170978, 191.14157348197904]                     |2383.4086914062500000|      8.00000000|[67, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[127.36792212511519, 163.66393928196334, 197.17446704040867]                    |2195.5632324218750000|     16.00000000|[73, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[127.36792212511519, 163.66393928196334, 197.17446704040867]                    |2195.5632324218750000|      8.00000000|[79, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[127.36792212511519, 163.66393928196334, 197.17446704040867]                    |2195.5632324218750000|      4.00000000|[85, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[125.57919993708151, 165.38976875991506, 194.04046232645737]                    |2152.5922450242715058|      8.00000000|[91, 30, 1, 31]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
