k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0292182945493973, 0.0624632010236258, 0.068983331289429, 0.0492268441879856, 0.498863582518444, 0.1339829484114418, 0.8693286048882358, -0.066752147812332, 0.3478163821027499, -0.0310626626267692, 2.7663722487319222, -0.0931071749118223, 0.9572521559128614, 0.2571023361414408, 2.2109304318679914, 0.0079055449047475, 14.29939424017388, -0.0351338702248769, 12.285312782666692, 0.1179364513818596, 0.4661311843731429, -0.2109810075257503, 0.2789187393865199, 0.0322885793777526, 1.042256475241956, -0.0240149636467782, -0.0027203179518027, -0.0470815940384689, 0.2571810172943764, -0.2547272714032712, 3.6661685437621787, 0.1850431515517751, 0.8346982592944007, 0.0388265176689284, 0.2903355860799813, 0.2191291775095374, 0.4005416822362086, 0.1045303949547476, 0.9222980651609636, 0.2080587559280739, 0.3249225393970978, -0.1580809346313216, 2.0228458614961635, -0.184094015365896, 2.0341162873062237, -0.1013462257467818, 1.5778081815494156, -0.0024203179524876, 0.1111009816182942, 0.1945521188046062, 0.5102094201579347, -0.1066902441834062, 0.3064444538402661, 0.1758996589153934, 0.7890114059650766, 0.0686925090242148, 0.3989971060385546, -0.2421659175034435, 0.3946500964614061, -0.0547059793386117, 1.0050880574978163, -0.0411364183424796, 0.0538502781219856, 0.0128117157085093, 0.3903846473928976, 0.0603148774673636]|1479435.3750000000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[1.0292182945493973, 0.0624632010236258, 0.068983331289429, 0.0492268441879856, 0.498863582518444, 0.1339829484114418, 0.8693286048882358, -0.066752147812332, 0.3478163821027499, -0.0310626626267692, 2.7663722487319222, -0.0931071749118223, 0.9572521559128614, 0.2571023361414408, 2.2109304318679914, 0.0079055449047475, 14.29939424017388, -0.0351338702248769, 12.285312782666692, 0.1179364513818596, 0.4661311843731429, -0.2109810075257503, 0.2789187393865199, 0.0322885793777526, 1.042256475241956, -0.0240149636467782, -0.0027203179518027, -0.0470815940384689, 0.2571810172943764, -0.2547272714032712, 3.6661685437621787, 0.1850431515517751, 0.8346982592944007, 0.0388265176689284, 0.2903355860799813, 0.2191291775095374, 0.4005416822362086, 0.1045303949547476, 0.9222980651609636, 0.2080587559280739, 0.3249225393970978, -0.1580809346313216, 2.0228458614961635, -0.184094015365896, 2.0341162873062237, -0.1013462257467818, 1.5778081815494156, -0.0024203179524876, 0.1111009816182942, 0.1945521188046062, 0.5102094201579347, -0.1066902441834062, 0.3064444538402661, 0.1758996589153934, 0.7890114059650766, 0.0686925090242148, 0.3989971060385546, -0.2421659175034435, 0.3946500964614061, -0.0547059793386117, 1.0050880574978163, -0.0411364183424796, 0.0538502781219856, 0.0128117157085093, 0.3903846473928976, 0.0603148774673636]|1479435.3750000000000000|      1.00000000|[118, 18, 0, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[1.1425753179096725, 0.010631437847406, 0.058293820859923, -0.1141685581664007, 0.4734153856922683, 0.1079724216285098, 0.7013103828893229, -0.1415690572206425, 0.3943606201798429, 0.2767657727242526, 2.5605454340024916, 0.0146093291301924, 1.0194992074965648, 0.2459412209330229, 2.2757126832403385, 0.1608208152697584, 14.225906082588775, -0.2295269359455757, 12.225758244079854, 0.3583769782713255, 0.5341417718349554, -0.4024516607758001, 0.2593119463617516, -0.0321898529673042, 0.8414231554401134, -0.1366481696039722, -0.2334276631802275, 0.2076075016550608, 0.3079177216111547, -0.4388368759720062, 3.740860922917486, 0.2839837988149179, 0.6977531546492505, -0.0013208372299368, 0.2679516943323709, 0.2894729208708021, 0.4877688413269755, 0.1813385477337737, 0.6694673272989342, 0.1709301408992467, 0.2988886429097505, -0.08053673755135, 2.165613013298339, -0.2112700515340107, 1.907937370932771, -0.1854969067683541, 1.600921627536034, -0.0847835377606063, 0.0937577112935924, 0.2270639004315597, 0.5782416986829686, -0.0789366530881609, 0.209299967972718, 0.1740138186233048, 0.757537687315374, 0.1722868233342447, 0.197874212753334, -0.0892405446428557, 0.3029808485883335, 0.1060281241424432, 0.940467276137471, -0.0960283890873297, -0.0901621238542481, 0.0677358717451668, 0.2677861707222426, 0.2391253754182019]|237766.6718750000000000|      2.00000000|[145, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[1.1425753179096725, 0.010631437847406, 0.058293820859923, -0.1141685581664007, 0.4734153856922683, 0.1079724216285098, 0.7013103828893229, -0.1415690572206425, 0.3943606201798429, 0.2767657727242526, 2.5605454340024916, 0.0146093291301924, 1.0194992074965648, 0.2459412209330229, 2.2757126832403385, 0.1608208152697584, 14.225906082588775, -0.2295269359455757, 12.225758244079854, 0.3583769782713255, 0.5341417718349554, -0.4024516607758001, 0.2593119463617516, -0.0321898529673042, 0.8414231554401134, -0.1366481696039722, -0.2334276631802275, 0.2076075016550608, 0.3079177216111547, -0.4388368759720062, 3.740860922917486, 0.2839837988149179, 0.6977531546492505, -0.0013208372299368, 0.2679516943323709, 0.2894729208708021, 0.4877688413269755, 0.1813385477337737, 0.6694673272989342, 0.1709301408992467, 0.2988886429097505, -0.08053673755135, 2.165613013298339, -0.2112700515340107, 1.907937370932771, -0.1854969067683541, 1.600921627536034, -0.0847835377606063, 0.0937577112935924, 0.2270639004315597, 0.5782416986829686, -0.0789366530881609, 0.209299967972718, 0.1740138186233048, 0.757537687315374, 0.1722868233342447, 0.197874212753334, -0.0892405446428557, 0.3029808485883335, 0.1060281241424432, 0.940467276137471, -0.0960283890873297, -0.0901621238542481, 0.0677358717451668, 0.2677861707222426, 0.2391253754182019]|237766.6718750000000000|      1.00000000|[235, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[1.1425753179096725, 0.010631437847406, 0.058293820859923, -0.1141685581664007, 0.4734153856922683, 0.1079724216285098, 0.7013103828893229, -0.1415690572206425, 0.3943606201798429, 0.2767657727242526, 2.5605454340024916, 0.0146093291301924, 1.0194992074965648, 0.2459412209330229, 2.2757126832403385, 0.1608208152697584, 14.225906082588775, -0.2295269359455757, 12.225758244079854, 0.3583769782713255, 0.5341417718349554, -0.4024516607758001, 0.2593119463617516, -0.0321898529673042, 0.8414231554401134, -0.1366481696039722, -0.2334276631802275, 0.2076075016550608, 0.3079177216111547, -0.4388368759720062, 3.740860922917486, 0.2839837988149179, 0.6977531546492505, -0.0013208372299368, 0.2679516943323709, 0.2894729208708021, 0.4877688413269755, 0.1813385477337737, 0.6694673272989342, 0.1709301408992467, 0.2988886429097505, -0.08053673755135, 2.165613013298339, -0.2112700515340107, 1.907937370932771, -0.1854969067683541, 1.600921627536034, -0.0847835377606063, 0.0937577112935924, 0.2270639004315597, 0.5782416986829686, -0.0789366530881609, 0.209299967972718, 0.1740138186233048, 0.757537687315374, 0.1722868233342447, 0.197874212753334, -0.0892405446428557, 0.3029808485883335, 0.1060281241424432, 0.940467276137471, -0.0960283890873297, -0.0901621238542481, 0.0677358717451668, 0.2677861707222426, 0.2391253754182019]|237766.6718750000000000|      0.50000000|[323, 50, 0, 25]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[1.1792996250088166, -0.0140103696229843, 0.0622371988357093, -0.0982903531538928, 0.5003960007928194, 0.0146794199841078, 0.7175794797171101, -0.0783791844866569, 0.4114717817722419, 0.2613155810197812, 2.527854166885127, 0.0964800364854728, 1.1570749313246962, 0.206766057434475, 2.173495681575094, 0.1842477978123243, 14.205359350705182, -0.314910829465793, 12.222311791177146, 0.2229429444044592, 0.535362558001391, -0.374407076001801, 0.270532624715365, 0.064313644866529, 0.8254923070877186, -0.181033873097419, -0.2590259660390341, 0.2385120901355856, 0.312907659531699, -0.4580012455803004, 3.6957093334912083, 0.2528150483073981, 0.6666610633282986, 0.0917888416015535, 0.274953912203202, 0.3392895320436071, 0.3912629421944172, 0.137900386625058, 0.5382905036879444, 0.1628804910366674, 0.3213473677743385, -0.0839995803325008, 2.1340741590954324, -0.272258464347337, 1.8533354584010855, -0.2573759100461129, 1.511652715952479, -0.0924869915048818, -0.0394815650303046, 0.2865362695614707, 0.4387007975940219, -0.0681442010713538, 0.3143211080045724, 0.2191495190694114, 0.6244781710764165, 0.095864733026106, 0.2000337992597636, -0.0601997052318902, 0.3009444626321447, 0.1013433470035891, 0.9288892661532813, -0.091222198638327, -0.0225403116465773, 0.0163119602255288, 0.3193916280335921, 0.2204781976453272]|84926.7265625000000000|      1.00000000|[349, 54, 0, 27]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[1.1792996250088166, -0.0140103696229843, 0.0622371988357093, -0.0982903531538928, 0.5003960007928194, 0.0146794199841078, 0.7175794797171101, -0.0783791844866569, 0.4114717817722419, 0.2613155810197812, 2.527854166885127, 0.0964800364854728, 1.1570749313246962, 0.206766057434475, 2.173495681575094, 0.1842477978123243, 14.205359350705182, -0.314910829465793, 12.222311791177146, 0.2229429444044592, 0.535362558001391, -0.374407076001801, 0.270532624715365, 0.064313644866529, 0.8254923070877186, -0.181033873097419, -0.2590259660390341, 0.2385120901355856, 0.312907659531699, -0.4580012455803004, 3.6957093334912083, 0.2528150483073981, 0.6666610633282986, 0.0917888416015535, 0.274953912203202, 0.3392895320436071, 0.3912629421944172, 0.137900386625058, 0.5382905036879444, 0.1628804910366674, 0.3213473677743385, -0.0839995803325008, 2.1340741590954324, -0.272258464347337, 1.8533354584010855, -0.2573759100461129, 1.511652715952479, -0.0924869915048818, -0.0394815650303046, 0.2865362695614707, 0.4387007975940219, -0.0681442010713538, 0.3143211080045724, 0.2191495190694114, 0.6244781710764165, 0.095864733026106, 0.2000337992597636, -0.0601997052318902, 0.3009444626321447, 0.1013433470035891, 0.9288892661532813, -0.091222198638327, -0.0225403116465773, 0.0163119602255288, 0.3193916280335921, 0.2204781976453272]|84926.7265625000000000|      0.50000000|[436, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[1.1792996250088166, -0.0140103696229843, 0.0622371988357093, -0.0982903531538928, 0.5003960007928194, 0.0146794199841078, 0.7175794797171101, -0.0783791844866569, 0.4114717817722419, 0.2613155810197812, 2.527854166885127, 0.0964800364854728, 1.1570749313246962, 0.206766057434475, 2.173495681575094, 0.1842477978123243, 14.205359350705182, -0.314910829465793, 12.222311791177146, 0.2229429444044592, 0.535362558001391, -0.374407076001801, 0.270532624715365, 0.064313644866529, 0.8254923070877186, -0.181033873097419, -0.2590259660390341, 0.2385120901355856, 0.312907659531699, -0.4580012455803004, 3.6957093334912083, 0.2528150483073981, 0.6666610633282986, 0.0917888416015535, 0.274953912203202, 0.3392895320436071, 0.3912629421944172, 0.137900386625058, 0.5382905036879444, 0.1628804910366674, 0.3213473677743385, -0.0839995803325008, 2.1340741590954324, -0.272258464347337, 1.8533354584010855, -0.2573759100461129, 1.511652715952479, -0.0924869915048818, -0.0394815650303046, 0.2865362695614707, 0.4387007975940219, -0.0681442010713538, 0.3143211080045724, 0.2191495190694114, 0.6244781710764165, 0.095864733026106, 0.2000337992597636, -0.0601997052318902, 0.3009444626321447, 0.1013433470035891, 0.9288892661532813, -0.091222198638327, -0.0225403116465773, 0.0163119602255288, 0.3193916280335921, 0.2204781976453272]|84926.7265625000000000|      0.25000000|[523, 82, 0, 41]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[1.1792996250088166, -0.0140103696229843, 0.0622371988357093, -0.0982903531538928, 0.5003960007928194, 0.0146794199841078, 0.7175794797171101, -0.0783791844866569, 0.4114717817722419, 0.2613155810197812, 2.527854166885127, 0.0964800364854728, 1.1570749313246962, 0.206766057434475, 2.173495681575094, 0.1842477978123243, 14.205359350705182, -0.314910829465793, 12.222311791177146, 0.2229429444044592, 0.535362558001391, -0.374407076001801, 0.270532624715365, 0.064313644866529, 0.8254923070877186, -0.181033873097419, -0.2590259660390341, 0.2385120901355856, 0.312907659531699, -0.4580012455803004, 3.6957093334912083, 0.2528150483073981, 0.6666610633282986, 0.0917888416015535, 0.274953912203202, 0.3392895320436071, 0.3912629421944172, 0.137900386625058, 0.5382905036879444, 0.1628804910366674, 0.3213473677743385, -0.0839995803325008, 2.1340741590954324, -0.272258464347337, 1.8533354584010855, -0.2573759100461129, 1.511652715952479, -0.0924869915048818, -0.0394815650303046, 0.2865362695614707, 0.4387007975940219, -0.0681442010713538, 0.3143211080045724, 0.2191495190694114, 0.6244781710764165, 0.095864733026106, 0.2000337992597636, -0.0601997052318902, 0.3009444626321447, 0.1013433470035891, 0.9288892661532813, -0.091222198638327, -0.0225403116465773, 0.0163119602255288, 0.3193916280335921, 0.2204781976453272]|84926.7265625000000000|      0.12500000|[610, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[1.1792996250088166, -0.0140103696229843, 0.0622371988357093, -0.0982903531538928, 0.5003960007928194, 0.0146794199841078, 0.7175794797171101, -0.0783791844866569, 0.4114717817722419, 0.2613155810197812, 2.527854166885127, 0.0964800364854728, 1.1570749313246962, 0.206766057434475, 2.173495681575094, 0.1842477978123243, 14.205359350705182, -0.314910829465793, 12.222311791177146, 0.2229429444044592, 0.535362558001391, -0.374407076001801, 0.270532624715365, 0.064313644866529, 0.8254923070877186, -0.181033873097419, -0.2590259660390341, 0.2385120901355856, 0.312907659531699, -0.4580012455803004, 3.6957093334912083, 0.2528150483073981, 0.6666610633282986, 0.0917888416015535, 0.274953912203202, 0.3392895320436071, 0.3912629421944172, 0.137900386625058, 0.5382905036879444, 0.1628804910366674, 0.3213473677743385, -0.0839995803325008, 2.1340741590954324, -0.272258464347337, 1.8533354584010855, -0.2573759100461129, 1.511652715952479, -0.0924869915048818, -0.0394815650303046, 0.2865362695614707, 0.4387007975940219, -0.0681442010713538, 0.3143211080045724, 0.2191495190694114, 0.6244781710764165, 0.095864733026106, 0.2000337992597636, -0.0601997052318902, 0.3009444626321447, 0.1013433470035891, 0.9288892661532813, -0.091222198638327, -0.0225403116465773, 0.0163119602255288, 0.3193916280335921, 0.2204781976453272]|84926.7265625000000000|      0.06250000|[699, 110, 0, 55]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
