k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0205739736617971, 0.0249677694901435, 0.0134369867390748, 0.0174904610522989, 0.4328220766286836, 0.0142035558002446, 0.8049938354573796, 0.0236693202665785, 0.2238506155020426, 0.0185879479709343, 2.687503656635105, 0.0157331931583215, 0.8104621587896997, 0.0182843291942944, 2.2702941687849214, 0.019323785750031, 14.349162400156944, 0.0344823726237698, 12.158595750619464, 0.0272096213064705, 0.2726819220194557, 0.0199474084943215, 0.2522527152333329, 0.0186626850471333, 1.1672196348233639, 0.0210368026974823, 0.1781709598347591, 0.0178336023350471, 0.1179974542745214, 0.0224343211659788, 3.7479955113979004, 0.019580123876143, 0.8333031905495718, 0.0117245645047914, 0.1622816637233994, 0.0249941455035553, 0.3851031547013215, 0.0247985817381279, 0.9194544414857417, 0.0217079805395141, 0.2576523157018198, 0.0266272809072004, 2.073076983305151, 0.0237607927155517, 1.940466972983599, 0.0209482510379814, 1.4824856605457508, 0.0206024741417539, 0.4812694256039985, 0.0223906370538487, 0.4938718224683711, 0.0204888219971511, 0.3288301341342362, 0.0161337558255492, 0.8430163660067627, 0.0200401401231501, 0.4545793522511845, 0.0209967157230752, 0.4966060689456259, 0.0182638456617134, 0.9856508082868536, 0.021629090891469, -0.0169285893815933, 0.026288345987958, 0.2650782880747322, 0.0163680035093467]|2607509.7500000000000000|      0.06250000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[1.0205739736617971, 0.0249677694901435, 0.0134369867390748, 0.0174904610522989, 0.4328220766286836, 0.0142035558002446, 0.8049938354573796, 0.0236693202665785, 0.2238506155020426, 0.0185879479709343, 2.687503656635105, 0.0157331931583215, 0.8104621587896997, 0.0182843291942944, 2.2702941687849214, 0.019323785750031, 14.349162400156944, 0.0344823726237698, 12.158595750619464, 0.0272096213064705, 0.2726819220194557, 0.0199474084943215, 0.2522527152333329, 0.0186626850471333, 1.1672196348233639, 0.0210368026974823, 0.1781709598347591, 0.0178336023350471, 0.1179974542745214, 0.0224343211659788, 3.7479955113979004, 0.019580123876143, 0.8333031905495718, 0.0117245645047914, 0.1622816637233994, 0.0249941455035553, 0.3851031547013215, 0.0247985817381279, 0.9194544414857417, 0.0217079805395141, 0.2576523157018198, 0.0266272809072004, 2.073076983305151, 0.0237607927155517, 1.940466972983599, 0.0209482510379814, 1.4824856605457508, 0.0206024741417539, 0.4812694256039985, 0.0223906370538487, 0.4938718224683711, 0.0204888219971511, 0.3288301341342362, 0.0161337558255492, 0.8430163660067627, 0.0200401401231501, 0.4545793522511845, 0.0209967157230752, 0.4966060689456259, 0.0182638456617134, 0.9856508082868536, 0.021629090891469, -0.0169285893815933, 0.026288345987958, 0.2650782880747322, 0.0163680035093467]|2607509.7500000000000000|      0.03125000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.0238098575585002, 0.0162625663250239, 0.0136662194721313, 0.0181254548895338, 0.4276738278203226, 0.0152818899919666, 0.8088213238188617, 0.0257876920215801, 0.2206692646805594, 0.0168837448549918, 2.690537020981793, 0.0219707888380451, 0.8076420242972184, 0.0158789792062911, 2.27093729673148, 0.0204901208985733, 14.356807237459327, 0.0448178286964535, 12.155831420114097, 0.0409637376133019, 0.2734614542132797, 0.0151108959596348, 0.2507136023463737, 0.0156739110729191, 1.1643885519819792, 0.0207174258432302, 0.1804740464693871, 0.0134459107276492, 0.1181368198775861, 0.021934661202065, 3.7472869072775232, 0.0199026976278182, 0.8363290122028144, 0.0051431612717199, 0.1562862819501822, 0.0244137692311044, 0.3822567450855196, 0.0245830152664414, 0.920912929140689, 0.0220425432514648, 0.2547459562364034, 0.0240277774011302, 2.0716689960874883, 0.0236890331582521, 1.9383749296047563, 0.0193509096136914, 1.4811090909355127, 0.0221430773450465, 0.486091671230841, 0.0202398713054627, 0.4922421883509121, 0.022783706747228, 0.3269431910810295, 0.0148761582163145, 0.8373227868955571, 0.0227160940833812, 0.4536477169829544, 0.0223942409516753, 0.489357485283304, 0.0195307005120782, 0.9873662211133276, 0.0231023587439457, -0.0114714299097077, 0.0293990258923423, 0.2607415273407434, 0.0137078092346461]|2160533.5000000000000000|      0.06250000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[1.0238098575585002, 0.0162625663250239, 0.0136662194721313, 0.0181254548895338, 0.4276738278203226, 0.0152818899919666, 0.8088213238188617, 0.0257876920215801, 0.2206692646805594, 0.0168837448549918, 2.690537020981793, 0.0219707888380451, 0.8076420242972184, 0.0158789792062911, 2.27093729673148, 0.0204901208985733, 14.356807237459327, 0.0448178286964535, 12.155831420114097, 0.0409637376133019, 0.2734614542132797, 0.0151108959596348, 0.2507136023463737, 0.0156739110729191, 1.1643885519819792, 0.0207174258432302, 0.1804740464693871, 0.0134459107276492, 0.1181368198775861, 0.021934661202065, 3.7472869072775232, 0.0199026976278182, 0.8363290122028144, 0.0051431612717199, 0.1562862819501822, 0.0244137692311044, 0.3822567450855196, 0.0245830152664414, 0.920912929140689, 0.0220425432514648, 0.2547459562364034, 0.0240277774011302, 2.0716689960874883, 0.0236890331582521, 1.9383749296047563, 0.0193509096136914, 1.4811090909355127, 0.0221430773450465, 0.486091671230841, 0.0202398713054627, 0.4922421883509121, 0.022783706747228, 0.3269431910810295, 0.0148761582163145, 0.8373227868955571, 0.0227160940833812, 0.4536477169829544, 0.0223942409516753, 0.489357485283304, 0.0195307005120782, 0.9873662211133276, 0.0231023587439457, -0.0114714299097077, 0.0293990258923423, 0.2607415273407434, 0.0137078092346461]|2160533.5000000000000000|      0.03125000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.0238098575585002, 0.0162625663250239, 0.0136662194721313, 0.0181254548895338, 0.4276738278203226, 0.0152818899919666, 0.8088213238188617, 0.0257876920215801, 0.2206692646805594, 0.0168837448549918, 2.690537020981793, 0.0219707888380451, 0.8076420242972184, 0.0158789792062911, 2.27093729673148, 0.0204901208985733, 14.356807237459327, 0.0448178286964535, 12.155831420114097, 0.0409637376133019, 0.2734614542132797, 0.0151108959596348, 0.2507136023463737, 0.0156739110729191, 1.1643885519819792, 0.0207174258432302, 0.1804740464693871, 0.0134459107276492, 0.1181368198775861, 0.021934661202065, 3.7472869072775232, 0.0199026976278182, 0.8363290122028144, 0.0051431612717199, 0.1562862819501822, 0.0244137692311044, 0.3822567450855196, 0.0245830152664414, 0.920912929140689, 0.0220425432514648, 0.2547459562364034, 0.0240277774011302, 2.0716689960874883, 0.0236890331582521, 1.9383749296047563, 0.0193509096136914, 1.4811090909355127, 0.0221430773450465, 0.486091671230841, 0.0202398713054627, 0.4922421883509121, 0.022783706747228, 0.3269431910810295, 0.0148761582163145, 0.8373227868955571, 0.0227160940833812, 0.4536477169829544, 0.0223942409516753, 0.489357485283304, 0.0195307005120782, 0.9873662211133276, 0.0231023587439457, -0.0114714299097077, 0.0293990258923423, 0.2607415273407434, 0.0137078092346461]|2160533.5000000000000000|      0.01562500|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
