k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[123, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 84 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[245, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[365, 27, 0, 27]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[485, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.0139206725464442, 0.0178128172072278, 1.8835480321583664, 0.0154672920433608, 0.0248826656847831, 1.9996792104191699, 0.4311833896319094, 0.023097564581086, 2.1160967914113233, 0.7938205984014904, 0.0170923707356218, 2.163987198173676, 0.2233422919845597, 0.0180199336928202, 2.212914669091228, 2.6863671021821043, 0.0218219598987816, 2.2789994025624445, 0.8039794871154403, 0.0177953913621184, 2.3967340838665603, 2.2648440458086694, 0.0206476064193192, 2.50071920798139, 14.340265198689913, 0.0372555225060061, 2.5516397115538294, 12.154727127264291, 0.0253193083940389, 2.696026636438571, 0.2814503563177972, 0.0290724914440626, 2.9367963189284674, 0.2411617565328277, 0.0209754393178135, 2.9673758506613197, 1.1516327346479962, 0.0164226895086159, 3.12760500639312, 0.1669872429348026, 0.0191357301205897, 3.2252166368152593, 0.1191079508504321, 0.0196384259088671, 3.2522522993573046, 3.7392767325042846, 0.0191427383577517, 3.3783533898292517, 0.8325832691396192, 0.0217033692823305, 3.669478889228922, 0.1547246794200927, 0.0228344020907295, 3.726847808342325, 0.3907976502960671, 0.0188409494569296, 3.845865961667351, 0.9239844191184816, 0.0229027509436755, 3.9713242811291, 0.2559768761017663, 0.0247905877132439, 4.044880122989725, 2.068377883771812, 0.0192280203944034, 4.171762579796097, 1.9495451363375866, 0.0301834179958807, 4.4337568526943665, 1.4831707120931423, 0.0251428478271791, 4.56389908345146, 0.4867886310330352, 0.0207505507923041, 4.6025509876543325, 0.4910581992471335, 0.0277002203466765, 4.698202817041409, 0.3222767334303922, 0.0032348798610216, 4.787767194736892, 0.8394327744208251, 0.0219518821246446, 4.959081075746383, 0.4567827634113537, 0.0019285406882078, 5.39418054284203, 0.4981367667931721, 0.0133413038355568, 5.425126638234684, 0.9933204442917867, 0.0190104694738141, 2.589613771481238, -0.0136935336465221, 0.0189424176950087, 3.8717831277758266, 0.2712687169865852, 0.0198007027327219, 5.1936266207084545]|3075918.0000000000000000|      0.12500000|[513, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[1.0119316293167528, 0.0212836113864911, 1.8880320647567865, 0.0166435192092844, 0.0363934306493173, 1.9869913117014109, 0.4235030637937024, 0.0201727821193569, 2.110274270637295, 0.7867867807550856, 0.0132739965320778, 2.1654853338549787, 0.2487001043958728, 0.0198846427375766, 2.2053944898260056, 2.6686424549632597, 0.0228017077068831, 2.2646011016616763, 0.8094595927144097, 0.0136210121633937, 2.394989051225321, 2.2717836802701123, 0.037982686725682, 2.510241805154771, 14.320869461716281, 0.0674496201433898, 2.556298073105592, 12.16263811719418, 0.0474828787913098, 2.6962375783323984, 0.2809511373848004, 0.0162590619103544, 2.9401975193676573, 0.2430292742197071, 0.0392278924213321, 2.9532186188516705, 1.1428615669425346, 0.0131366956248396, 3.133338922044148, 0.1817020573187992, 0.0232834184632422, 3.2151767967224427, 0.1260247176511439, 0.030586979564365, 3.2544335315797888, 3.756420650427056, 0.0397805011343635, 3.356932438925899, 0.8487070089781044, 0.0132238218702527, 3.6514529147964274, 0.1526593262275086, 0.0322943785090983, 3.7221205025451516, 0.3900829739803716, 0.0084794273572641, 3.8540929271487854, 0.9451922966730667, 0.0213947884725328, 3.972048860126495, 0.2603284996403209, 0.0445209834281926, 4.059068849499042, 2.058578246147296, 0.0071103053963016, 4.173110747957003, 1.9534352687573002, 0.02621452085596, 4.443251567207938, 1.4865269687594453, 0.036536221117915, 4.574767044337146, 0.4923638246300374, 0.0051461391487513, 4.608714055232821, 0.4965230118129857, 0.0203457786512448, 4.671912869846997, 0.3447845236501628, -0.0090977861483232, 4.79213038964197, 0.8650193682893805, 0.0371860971736274, 4.968264865482419, 0.4690075453896114, -0.0023400973135862, 5.40803207101613, 0.4915367329782031, 0.0496289123959871, 5.4170528902285895, 1.0080666604160575, 0.0268867747453715, 2.599796881359061, -0.0209175262590082, 0.0116923000118444, 3.8806601107535137, 0.3027390907462544, 0.0082528544431252, 5.180187313228735]|2287129.5000000000000000|      0.25000000|[554, 41, 0, 41]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
       7|[0.9924337218116001, 0.0073521517053052, 1.9303405323567384, 0.0170512101740447, 0.0493910679976562, 2.0208234858155865, 0.4386716197045452, 0.0095374434153015, 2.102447439698087, 0.7555489026821172, 0.0319150344405976, 2.1652733229153904, 0.2466990500933692, 0.0504130219996041, 2.2508324865907894, 2.629532927476331, 0.0296799476882373, 2.236894398611052, 0.7441908705466822, -0.0274792775611626, 2.4092241203214515, 2.239845172550267, 0.0473180159074238, 2.5260721963942414, 14.335193328636946, 0.0705182742859024, 2.5259934589238267, 12.163151769823912, 0.1251050582510911, 2.712226315935654, 0.2496100974769362, 0.0010741904639429, 2.9680295927115736, 0.2278843492033494, 0.0607843648140591, 2.951726451936353, 1.1644240181032361, 0.0196918598553429, 3.1276717411319797, 0.1618708377284678, 0.0401960786841419, 3.2454993743507687, 0.123798835432326, -0.0200445682880405, 3.270904390305852, 3.7480481309203038, 0.0461196439098759, 3.3625685750663195, 0.8649526948877195, -0.0218439857630233, 3.698803151734909, 0.1518041637270412, 0.0263825445330127, 3.7445833055081317, 0.3812965264167664, 0.0211443139850522, 3.8756146770321003, 0.9517132262525292, 0.0088067990145448, 3.9571080002838492, 0.2857985186960971, 0.0585863360565286, 4.074568470427831, 2.079624005859146, 0.0440689525919448, 4.164467783752139, 1.9782588807392933, 0.0205888029637798, 4.427024613551441, 1.453881379554145, 0.010385096066115, 4.535992523544204, 0.4613539347898433, 0.0106145930431297, 4.636578027718328, 0.5098765035368392, 0.0291196082931278, 4.632470561194108, 0.334426577272123, 0.0050161153096347, 4.850440156945663, 0.8145475763079866, 0.0606087128129083, 4.944330471183211, 0.4884961179303585, 0.0278303421148094, 5.397777392243257, 0.5266596495768552, 0.0587457174933975, 5.412808714694597, 1.0120450186709735, -0.0009869761575475, 2.607095137655553, -0.0363136510428725, 0.0237752252665991, 3.8699894753200503, 0.2764817721687284, -0.0080575917938804, 5.202607772036206]|1653704.1250000000000000|      0.50000000|[608, 45, 0, 45]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
       8|[0.9924337218116001, 0.0073521517053052, 1.9303405323567384, 0.0170512101740447, 0.0493910679976562, 2.0208234858155865, 0.4386716197045452, 0.0095374434153015, 2.102447439698087, 0.7555489026821172, 0.0319150344405976, 2.1652733229153904, 0.2466990500933692, 0.0504130219996041, 2.2508324865907894, 2.629532927476331, 0.0296799476882373, 2.236894398611052, 0.7441908705466822, -0.0274792775611626, 2.4092241203214515, 2.239845172550267, 0.0473180159074238, 2.5260721963942414, 14.335193328636946, 0.0705182742859024, 2.5259934589238267, 12.163151769823912, 0.1251050582510911, 2.712226315935654, 0.2496100974769362, 0.0010741904639429, 2.9680295927115736, 0.2278843492033494, 0.0607843648140591, 2.951726451936353, 1.1644240181032361, 0.0196918598553429, 3.1276717411319797, 0.1618708377284678, 0.0401960786841419, 3.2454993743507687, 0.123798835432326, -0.0200445682880405, 3.270904390305852, 3.7480481309203038, 0.0461196439098759, 3.3625685750663195, 0.8649526948877195, -0.0218439857630233, 3.698803151734909, 0.1518041637270412, 0.0263825445330127, 3.7445833055081317, 0.3812965264167664, 0.0211443139850522, 3.8756146770321003, 0.9517132262525292, 0.0088067990145448, 3.9571080002838492, 0.2857985186960971, 0.0585863360565286, 4.074568470427831, 2.079624005859146, 0.0440689525919448, 4.164467783752139, 1.9782588807392933, 0.0205888029637798, 4.427024613551441, 1.453881379554145, 0.010385096066115, 4.535992523544204, 0.4613539347898433, 0.0106145930431297, 4.636578027718328, 0.5098765035368392, 0.0291196082931278, 4.632470561194108, 0.334426577272123, 0.0050161153096347, 4.850440156945663, 0.8145475763079866, 0.0606087128129083, 4.944330471183211, 0.4884961179303585, 0.0278303421148094, 5.397777392243257, 0.5266596495768552, 0.0587457174933975, 5.412808714694597, 1.0120450186709735, -0.0009869761575475, 2.607095137655553, -0.0363136510428725, 0.0237752252665991, 3.8699894753200503, 0.2764817721687284, -0.0080575917938804, 5.202607772036206]|1653704.1250000000000000|      0.25000000|[728, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.9683537383064063, -0.0471898971046501, 1.9197352036185835, -0.0066604891043953, 0.0038643925247257, 2.0295679572426595, 0.4071541713744243, 0.0039708227154447, 2.092302515497775, 0.7670881151884693, 0.010346657173123, 2.122320228453743, 0.251728628481614, 0.0526942236046047, 2.2338858717171117, 2.6288790937522846, 0.0779265223855856, 2.212302280861407, 0.7155136331733052, -0.0123624133586085, 2.415609809187063, 2.214636563833467, 0.0648852705200832, 2.5135469635033685, 14.318052941835994, 0.1324952687312988, 2.465147511157389, 12.14808973599941, 0.0745966807505247, 2.748556370623346, 0.2283402104676403, -0.0290622851171633, 2.9566799713357246, 0.2075523336670937, 0.0520162693397092, 2.9546880900741797, 1.1568505715766422, 0.0474429805812203, 3.1355443887830425, 0.1632756038986136, 0.0046409006407671, 3.243688457158937, 0.1814861965367974, 0.0084133774630984, 3.312011392645549, 3.7722910763452004, 0.0691301763686737, 3.3346255292912605, 0.8839356291305149, -0.0435839595107721, 3.7156670438965556, 0.1566288129063668, -0.0088895350870553, 3.7399090612318644, 0.3722902233267567, 0.0111401176731134, 3.8954803122008825, 0.9391312568570497, -0.0375072644992329, 3.956513288312456, 0.2844128603835824, 0.0692597039582244, 4.060867957917431, 2.1139636677527567, 0.0227589023389296, 4.176372803119423, 1.9663502997369702, 0.0140798051660339, 4.4082809552490625, 1.4424009999317438, 0.0024984282573733, 4.555923663453365, 0.4878669976319701, -0.0544991613842741, 4.652096496933652, 0.5173632794367509, 0.0142898224602321, 4.635347327701953, 0.3359273580094703, 0.0284348264915946, 4.856428385656299, 0.8328339300255906, 0.0455268718998638, 4.910535259947577, 0.5137651235745946, 0.0312101400914344, 5.368346872272742, 0.5255051196311746, 0.0586058920810876, 5.430745673381654, 0.9982801530650428, -0.0403124768521179, 2.604421743287689, -0.059463599217953, 0.0059105610381907, 3.9111972975239033, 0.2769786601153655, -0.0209207919382858, 5.229972147680359]|1235457.7500000000000000|      0.50000000|[756, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[0.9683537383064063, -0.0471898971046501, 1.9197352036185835, -0.0066604891043953, 0.0038643925247257, 2.0295679572426595, 0.4071541713744243, 0.0039708227154447, 2.092302515497775, 0.7670881151884693, 0.010346657173123, 2.122320228453743, 0.251728628481614, 0.0526942236046047, 2.2338858717171117, 2.6288790937522846, 0.0779265223855856, 2.212302280861407, 0.7155136331733052, -0.0123624133586085, 2.415609809187063, 2.214636563833467, 0.0648852705200832, 2.5135469635033685, 14.318052941835994, 0.1324952687312988, 2.465147511157389, 12.14808973599941, 0.0745966807505247, 2.748556370623346, 0.2283402104676403, -0.0290622851171633, 2.9566799713357246, 0.2075523336670937, 0.0520162693397092, 2.9546880900741797, 1.1568505715766422, 0.0474429805812203, 3.1355443887830425, 0.1632756038986136, 0.0046409006407671, 3.243688457158937, 0.1814861965367974, 0.0084133774630984, 3.312011392645549, 3.7722910763452004, 0.0691301763686737, 3.3346255292912605, 0.8839356291305149, -0.0435839595107721, 3.7156670438965556, 0.1566288129063668, -0.0088895350870553, 3.7399090612318644, 0.3722902233267567, 0.0111401176731134, 3.8954803122008825, 0.9391312568570497, -0.0375072644992329, 3.956513288312456, 0.2844128603835824, 0.0692597039582244, 4.060867957917431, 2.1139636677527567, 0.0227589023389296, 4.176372803119423, 1.9663502997369702, 0.0140798051660339, 4.4082809552490625, 1.4424009999317438, 0.0024984282573733, 4.555923663453365, 0.4878669976319701, -0.0544991613842741, 4.652096496933652, 0.5173632794367509, 0.0142898224602321, 4.635347327701953, 0.3359273580094703, 0.0284348264915946, 4.856428385656299, 0.8328339300255906, 0.0455268718998638, 4.910535259947577, 0.5137651235745946, 0.0312101400914344, 5.368346872272742, 0.5255051196311746, 0.0586058920810876, 5.430745673381654, 0.9982801530650428, -0.0403124768521179, 2.604421743287689, -0.059463599217953, 0.0059105610381907, 3.9111972975239033, 0.2769786601153655, -0.0209207919382858, 5.229972147680359]|1235457.7500000000000000|      0.25000000|[876, 65, 0, 65]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
