k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[4734, 316, 1, 80]                                                         |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[9469, 631, 2, 160]                                                        |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[14204, 946, 3, 240]                                                       |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[18938, 1262, 4, 320]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       5|[0.5993875323238095, 0.0207636085722308, 1.888383698611918, 0.6527335558391503, 0.022979890152306, 1.9998455410416403, 1.2994975096765886, 0.0236725492847933, 2.1191886765416657, -0.0231111957386301, 0.0213398733530253, 2.1632093494987252, 1.2322665963253718, 0.0233673561766568, 2.218907931745848, 0.2195353352683162, 0.0210089728911744, 2.282486347726916, 1.337007371961055, 0.024151348550565, 2.3897011404544832, 4.503501893844255, 0.066537332325451, 2.4875297696285146, 0.6598285370413258, 0.0224410131437645, 2.5597769464559668, 4.38931313351942, 0.0584362558154022, 2.705961493728838, 0.2276675229667625, 0.0210263147842843, 2.9395980237890424, 0.2362576244619909, 0.019559835671908, 2.966446931207748, 0.7095750668494528, 0.0218935780063854, 3.1279939638302987, 0.2069759881217652, 0.0208683640888404, 3.2267110286472778, -0.0662451736977937, 0.0229643229428589, 3.2556706385902796, 1.3789079730603682, 0.0266136978217196, 3.379593848991531, 0.2425671169875047, 0.020165136874626, 3.6702747879389777, 0.0591151769539383, 0.0207853185379667, 3.7222514434312726, 0.0159597535381764, 0.0208382061025174, 3.8307766280680466, 0.4163923247218425, 0.0206864604458171, 3.958184320683319, 0.2625655201966492, 0.0220577294684682, 4.052881580344143, 0.8181187679241118, 0.0212874346267752, 4.172379251090611, 0.9640872010427575, 0.0227848818837327, 4.430686538570823, 0.7424736264224546, 0.0208726274203198, 4.555803801405684, 0.213860716037045, 0.0217004161098989, 4.604421181785822, 0.5027594356108452, 0.020840414769238, 4.705598608325356, 0.0492917088092018, 0.0220369233105767, 4.798179157150193, 0.366854755890008, 0.0201955750216946, 4.968966144897633, 0.1583227567611078, 0.0228168693271747, 5.393900885277628, 0.2899818484209846, 0.0196978977981336, 5.41978853538535, 0.0977942980137009, 0.0180120261435212, 2.5865547725068434, 0.0003275419790607, 0.021402187358661, 3.8607304902497677, 0.1540947444773105, 0.0200189797462994, 5.199686866481126]|290913.4086981138098054|      0.12500000|[23672, 1578, 5, 400]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=4
       6|[0.5993875323238095, 0.0207636085722308, 1.888383698611918, 0.6527335558391503, 0.022979890152306, 1.9998455410416403, 1.2994975096765886, 0.0236725492847933, 2.1191886765416657, -0.0231111957386301, 0.0213398733530253, 2.1632093494987252, 1.2322665963253718, 0.0233673561766568, 2.218907931745848, 0.2195353352683162, 0.0210089728911744, 2.282486347726916, 1.337007371961055, 0.024151348550565, 2.3897011404544832, 4.503501893844255, 0.066537332325451, 2.4875297696285146, 0.6598285370413258, 0.0224410131437645, 2.5597769464559668, 4.38931313351942, 0.0584362558154022, 2.705961493728838, 0.2276675229667625, 0.0210263147842843, 2.9395980237890424, 0.2362576244619909, 0.019559835671908, 2.966446931207748, 0.7095750668494528, 0.0218935780063854, 3.1279939638302987, 0.2069759881217652, 0.0208683640888404, 3.2267110286472778, -0.0662451736977937, 0.0229643229428589, 3.2556706385902796, 1.3789079730603682, 0.0266136978217196, 3.379593848991531, 0.2425671169875047, 0.020165136874626, 3.6702747879389777, 0.0591151769539383, 0.0207853185379667, 3.7222514434312726, 0.0159597535381764, 0.0208382061025174, 3.8307766280680466, 0.4163923247218425, 0.0206864604458171, 3.958184320683319, 0.2625655201966492, 0.0220577294684682, 4.052881580344143, 0.8181187679241118, 0.0212874346267752, 4.172379251090611, 0.9640872010427575, 0.0227848818837327, 4.430686538570823, 0.7424736264224546, 0.0208726274203198, 4.555803801405684, 0.213860716037045, 0.0217004161098989, 4.604421181785822, 0.5027594356108452, 0.020840414769238, 4.705598608325356, 0.0492917088092018, 0.0220369233105767, 4.798179157150193, 0.366854755890008, 0.0201955750216946, 4.968966144897633, 0.1583227567611078, 0.0228168693271747, 5.393900885277628, 0.2899818484209846, 0.0196978977981336, 5.41978853538535, 0.0977942980137009, 0.0180120261435212, 2.5865547725068434, 0.0003275419790607, 0.021402187358661, 3.8607304902497677, 0.1540947444773105, 0.0200189797462994, 5.199686866481126]|290913.4086981138098054|      0.06250000|[28407, 1893, 6, 480]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       7|[0.5987895807526129, 0.0322980502152248, 1.8870901218083582, 0.6519542233469632, 0.0264017424923221, 1.9977521282918522, 1.2951563987712662, 0.0433828637749029, 2.1135178034407547, -0.0274503366746752, 0.0194436061008064, 2.1636229056930185, 1.2308654760283686, 0.0400189229624537, 2.2195658428085303, 0.2182816198239087, 0.02254629358414, 2.2817632181899117, 1.337629357365047, 0.0476238628623942, 2.380679480858287, 4.503101256092852, 0.0857063527779088, 2.4869851320648895, 0.6573507802331376, 0.0302891742349214, 2.5584682716961424, 4.387862582184483, 0.0847686816104266, 2.716572342265935, 0.227784612742287, 0.0181213841993727, 2.938339516364376, 0.2365702563164785, 0.0208346219337832, 2.967089626861858, 0.7084860782886958, 0.0296647567358488, 3.1269467328860214, 0.207214862005191, 0.0222575860081333, 3.2243379341392795, -0.0679736002453791, 0.0239693610106483, 3.2576146340377536, 1.3790634919040807, 0.0440641968578787, 3.378513099566732, 0.2396633867025627, 0.0218255115406226, 3.6711045193065037, 0.0573445476608491, 0.0201713170626816, 3.7242253476849867, 0.0147591292177825, 0.0195005806301584, 3.830844301841036, 0.4153798404090559, 0.0234962828123747, 3.9556623732921246, 0.2621059381305924, 0.0242258126168232, 4.051936691144208, 0.8167516319321911, 0.0367747823061942, 4.169799532700647, 0.9644730197872912, 0.0385638926378921, 4.427813034118996, 0.7415849122269199, 0.0305230011539199, 4.5537699614929155, 0.2130567498312934, 0.0215075690892897, 4.603163148431641, 0.5007148389805806, 0.0271466784947923, 4.705539291334697, 0.0477180110669069, 0.0216654772445962, 4.797310788901809, 0.3651784002115578, 0.021744660920945, 4.969789127168657, 0.1562859175418506, 0.025217590762854, 5.394754620627958, 0.2895642807945191, 0.0222388868480981, 5.4216882414300125, 0.0957383509771341, 0.0188210551493392, 2.586570108528458, -0.0012611208914853, 0.0214334961899505, 3.8610454602163733, 0.1525574770727217, 0.0198023743509802, 5.199038679873028]|245155.9042937584163155|      0.12500000|[33142, 2208, 7, 560]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=4
       8|[0.585858030358651, 0.0327181679622462, 1.870630520049011, 0.6490196594114819, 0.0555624006955774, 1.9884993679058278, 1.289016859529743, 0.0506315789125492, 2.111479573764112, -0.0190116378268329, 0.0268676598481468, 2.1631471598563947, 1.2216428630940617, 0.0494039415014412, 2.2306118090177205, 0.2172774101950079, 0.0251443031192498, 2.283908650414456, 1.3244296423986979, 0.0555247382460062, 2.3750584341868595, 4.4987022843074085, 0.1244278010422938, 2.477812753634694, 0.6517878741904414, 0.0487462821226815, 2.5376763962763267, 4.3942478047535705, 0.1207959252538976, 2.7301221470363726, 0.1996758285790814, 0.0115500121372062, 2.9468342513458032, 0.2394309728921991, 0.0070865226584012, 2.9618802525784838, 0.7127922273073831, 0.0617738490109159, 3.1171349215730833, 0.2135920737437156, 0.0307431593572419, 3.2358426421331226, -0.0705132266196144, 0.0108168183466983, 3.2715812911063575, 1.3751421876977625, 0.0510375974608141, 3.3888301439988004, 0.2291164172496729, 0.0331931964255577, 3.6658940233002375, 0.0456247464000843, 0.0199032416438972, 3.7290826942297115, 0.0184094313912826, 0.0161397190117436, 3.8321719088496953, 0.4101087463327228, 0.0340766947862937, 3.9619427200900983, 0.2693485326468926, 0.0433972726874556, 4.035010823392697, 0.8071564921952759, 0.0388006069884044, 4.1646076266599925, 0.9536078981923823, 0.0454825897951345, 4.435103613953183, 0.7486329889899476, 0.0544681231301812, 4.556020842179315, 0.2260296750044366, 0.0252238285532986, 4.590068179999172, 0.4935276584902208, 0.0423931363755938, 4.703940731735308, 0.053644408079649, 0.0307603053877391, 4.80400142934705, 0.358510465206678, 0.0350916147195201, 4.9946221712522245, 0.1732867184277233, 0.0277350979348702, 5.403367519616926, 0.271213432142432, 0.0331873888599334, 5.418718092999938, 0.0834763138507051, 0.0221043294524663, 2.587829249193548, 0.0014271707974791, 0.009708083288087, 3.859111986583841, 0.1765040713830244, 0.0209112403783506, 5.2269098293234615]|216953.3647533862385899|      0.25000000|[37879, 2521, 8, 640]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=4
       9|[0.585858030358651, 0.0327181679622462, 1.870630520049011, 0.6490196594114819, 0.0555624006955774, 1.9884993679058278, 1.289016859529743, 0.0506315789125492, 2.111479573764112, -0.0190116378268329, 0.0268676598481468, 2.1631471598563947, 1.2216428630940617, 0.0494039415014412, 2.2306118090177205, 0.2172774101950079, 0.0251443031192498, 2.283908650414456, 1.3244296423986979, 0.0555247382460062, 2.3750584341868595, 4.4987022843074085, 0.1244278010422938, 2.477812753634694, 0.6517878741904414, 0.0487462821226815, 2.5376763962763267, 4.3942478047535705, 0.1207959252538976, 2.7301221470363726, 0.1996758285790814, 0.0115500121372062, 2.9468342513458032, 0.2394309728921991, 0.0070865226584012, 2.9618802525784838, 0.7127922273073831, 0.0617738490109159, 3.1171349215730833, 0.2135920737437156, 0.0307431593572419, 3.2358426421331226, -0.0705132266196144, 0.0108168183466983, 3.2715812911063575, 1.3751421876977625, 0.0510375974608141, 3.3888301439988004, 0.2291164172496729, 0.0331931964255577, 3.6658940233002375, 0.0456247464000843, 0.0199032416438972, 3.7290826942297115, 0.0184094313912826, 0.0161397190117436, 3.8321719088496953, 0.4101087463327228, 0.0340766947862937, 3.9619427200900983, 0.2693485326468926, 0.0433972726874556, 4.035010823392697, 0.8071564921952759, 0.0388006069884044, 4.1646076266599925, 0.9536078981923823, 0.0454825897951345, 4.435103613953183, 0.7486329889899476, 0.0544681231301812, 4.556020842179315, 0.2260296750044366, 0.0252238285532986, 4.590068179999172, 0.4935276584902208, 0.0423931363755938, 4.703940731735308, 0.053644408079649, 0.0307603053877391, 4.80400142934705, 0.358510465206678, 0.0350916147195201, 4.9946221712522245, 0.1732867184277233, 0.0277350979348702, 5.403367519616926, 0.271213432142432, 0.0331873888599334, 5.418718092999938, 0.0834763138507051, 0.0221043294524663, 2.587829249193548, 0.0014271707974791, 0.009708083288087, 3.859111986583841, 0.1765040713830244, 0.0209112403783506, 5.2269098293234615]|216953.3647533862385899|      0.12500000|[42613, 2837, 9, 720]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
      10|[0.585858030358651, 0.0327181679622462, 1.870630520049011, 0.6490196594114819, 0.0555624006955774, 1.9884993679058278, 1.289016859529743, 0.0506315789125492, 2.111479573764112, -0.0190116378268329, 0.0268676598481468, 2.1631471598563947, 1.2216428630940617, 0.0494039415014412, 2.2306118090177205, 0.2172774101950079, 0.0251443031192498, 2.283908650414456, 1.3244296423986979, 0.0555247382460062, 2.3750584341868595, 4.4987022843074085, 0.1244278010422938, 2.477812753634694, 0.6517878741904414, 0.0487462821226815, 2.5376763962763267, 4.3942478047535705, 0.1207959252538976, 2.7301221470363726, 0.1996758285790814, 0.0115500121372062, 2.9468342513458032, 0.2394309728921991, 0.0070865226584012, 2.9618802525784838, 0.7127922273073831, 0.0617738490109159, 3.1171349215730833, 0.2135920737437156, 0.0307431593572419, 3.2358426421331226, -0.0705132266196144, 0.0108168183466983, 3.2715812911063575, 1.3751421876977625, 0.0510375974608141, 3.3888301439988004, 0.2291164172496729, 0.0331931964255577, 3.6658940233002375, 0.0456247464000843, 0.0199032416438972, 3.7290826942297115, 0.0184094313912826, 0.0161397190117436, 3.8321719088496953, 0.4101087463327228, 0.0340766947862937, 3.9619427200900983, 0.2693485326468926, 0.0433972726874556, 4.035010823392697, 0.8071564921952759, 0.0388006069884044, 4.1646076266599925, 0.9536078981923823, 0.0454825897951345, 4.435103613953183, 0.7486329889899476, 0.0544681231301812, 4.556020842179315, 0.2260296750044366, 0.0252238285532986, 4.590068179999172, 0.4935276584902208, 0.0423931363755938, 4.703940731735308, 0.053644408079649, 0.0307603053877391, 4.80400142934705, 0.358510465206678, 0.0350916147195201, 4.9946221712522245, 0.1732867184277233, 0.0277350979348702, 5.403367519616926, 0.271213432142432, 0.0331873888599334, 5.418718092999938, 0.0834763138507051, 0.0221043294524663, 2.587829249193548, 0.0014271707974791, 0.009708083288087, 3.859111986583841, 0.1765040713830244, 0.0209112403783506, 5.2269098293234615]|216953.3647533862385899|      0.06250000|[47348, 3152, 10, 800]                                                     |  | used quadratic model with 5050 points | iterate failure | actual_k=4
      11|[0.5801806988081241, 0.0366292740737449, 1.8705303492619154, 0.6495570692956855, 0.0569372140910429, 1.980790761617057, 1.2829787177474692, 0.0491389291446628, 2.1058188643885085, -0.0178626475107602, 0.0269913238062428, 2.165393654030923, 1.2132053715619808, 0.0521143307883104, 2.226441096493888, 0.2233731441494036, 0.0250127224216425, 2.2776465827121926, 1.3291866122184193, 0.070138197228749, 2.3657502527275045, 4.49686737940575, 0.1444805637342804, 2.4787942963737026, 0.6575037957972595, 0.0489106905767735, 2.5379186103015194, 4.397555017498054, 0.1243685110352215, 2.736157347161436, 0.2095225959730519, 0.0250746769697666, 2.9381606914107614, 0.2381113778118731, 0.0362516183086252, 2.9655005524044484, 0.7086475917955769, 0.0521010639920092, 3.11613660490387, 0.2110285442749792, 0.0274019842934282, 3.238320824048316, -0.0694007518487743, 0.0170331109741789, 3.2774885619392293, 1.3752952326907262, 0.0549024971957041, 3.386342006713792, 0.2233274833976602, 0.032393374670954, 3.6632652617041046, 0.0429656456992097, 0.0186739557919857, 3.7203095175151777, 0.017439482167184, 0.0135696717857541, 3.8397789637395334, 0.4046697370003832, 0.03698880999096, 3.9593615445480257, 0.2737655536977595, 0.0416579407736218, 4.0359050558769995, 0.8004366534238216, 0.046500525626186, 4.163316046195067, 0.9538709414524157, 0.0540562807291936, 4.435701702966786, 0.7475284373129888, 0.0583356958611552, 4.558550064476179, 0.2178204976744023, 0.0226637186221626, 4.598671082552652, 0.498051214025784, 0.0389136601268023, 4.703340842043649, 0.0454793454587987, 0.0319729633724915, 4.808704603703621, 0.3519465132324586, 0.0347075223967874, 4.989462377172168, 0.1618320884679822, 0.028259379276707, 5.4064789611671555, 0.2708238612982118, 0.0338058314982617, 5.420372536089609, 0.0727200609002632, 0.0181826925420154, 2.5802770080202966, 0.0066428024121632, 0.0126793119486407, 3.8546208611561736, 0.1723899168559753, 0.0251050129973141, 5.220094031926411]|205901.1739029141899664|      0.12500000|[52083, 3467, 11, 880]                                                     |  | used quadratic model with 5050 points | iterate success | actual_k=4
