k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9410667251812894, -0.679010589914077, -0.8683019273667103, -1.0646835917663962, -1.1207417660259862, -0.8830087583082605, -0.9905388108545348, -0.8648224904102851, -1.0812008436802285, -0.9639405945116497, -0.925689312930642, -1.0415860159707342, -0.8545357090857435, -0.9328045401567893, -0.5945341142839344, -0.947254006096351, -1.248056958019769, -1.0651272806604262, -0.7929668256392668, -1.0614881828694258, -0.9614758281189951, -1.1088724400979488, -1.08893673908686, -1.132381816865465, -0.976576018061526, -0.8914960532378645, -0.9736698526480926, -0.8928383940513219, -0.8847761839507337, -0.9016261070974673, -0.916780586302063, -1.1539165366164434, -0.72307654643717, -0.9591616660475663, -0.8363602267478979, -0.976257239333594, -1.2671611471255322, -0.9005356238848998, -0.7444121657022363, -1.1224554929493762, -1.222805949980834, -1.0462057126708748, -1.0477538556954802, -1.1183174687795783, -0.9458871729639478, -0.967095800995785, -0.9840152738632033, -1.1628128159059585, -0.8569294396990565, -0.9614238610594079]|119453.7500000000000000|      2.00000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[-0.9410667251812894, -0.679010589914077, -0.8683019273667103, -1.0646835917663962, -1.1207417660259862, -0.8830087583082605, -0.9905388108545348, -0.8648224904102851, -1.0812008436802285, -0.9639405945116497, -0.925689312930642, -1.0415860159707342, -0.8545357090857435, -0.9328045401567893, -0.5945341142839344, -0.947254006096351, -1.248056958019769, -1.0651272806604262, -0.7929668256392668, -1.0614881828694258, -0.9614758281189951, -1.1088724400979488, -1.08893673908686, -1.132381816865465, -0.976576018061526, -0.8914960532378645, -0.9736698526480926, -0.8928383940513219, -0.8847761839507337, -0.9016261070974673, -0.916780586302063, -1.1539165366164434, -0.72307654643717, -0.9591616660475663, -0.8363602267478979, -0.976257239333594, -1.2671611471255322, -0.9005356238848998, -0.7444121657022363, -1.1224554929493762, -1.222805949980834, -1.0462057126708748, -1.0477538556954802, -1.1183174687795783, -0.9458871729639478, -0.967095800995785, -0.9840152738632033, -1.1628128159059585, -0.8569294396990565, -0.9614238610594079]|119453.7500000000000000|      1.00000000|[237, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.9404624095136251, -0.6474527794017437, -0.7208842655443608, -1.1646646901763922, -1.2721151279880902, -0.9515838896770601, -1.0199985313465012, -0.6944861405185282, -0.9007210381558063, -1.1233434345180748, -1.0763111855324095, -1.1548746787908521, -0.7221649773334939, -0.6663325576477446, -0.4508133831767211, -0.9219602869061824, -1.3459327148864983, -1.1711227342725141, -0.8909269408352057, -0.7068993517294553, -0.8588254760053109, -1.0774720202439911, -1.2325728957557018, -1.226989299320945, -0.9619685030601599, -0.7662246461608763, -0.8475744712171558, -0.8103758248654491, -1.0072999645958978, -1.0512264062389831, -0.7848818388240524, -0.9879605261076095, -0.8167623271546045, -0.7052350600141211, -1.0088816306689419, -0.9393582049173801, -1.4218715603742105, -1.0088275667555535, -0.6035283869424537, -0.8762062457058171, -1.3422810400046152, -1.0458491073842209, -1.0725867787175067, -1.094113212444339, -1.1345955580024205, -0.9710715292886485, -0.8397908514531975, -1.3981466409735706, -0.6878876952824554, -1.0703745155574582]|85477.8906250000000000|      2.00000000|[355, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[-0.9404624095136251, -0.6474527794017437, -0.7208842655443608, -1.1646646901763922, -1.2721151279880902, -0.9515838896770601, -1.0199985313465012, -0.6944861405185282, -0.9007210381558063, -1.1233434345180748, -1.0763111855324095, -1.1548746787908521, -0.7221649773334939, -0.6663325576477446, -0.4508133831767211, -0.9219602869061824, -1.3459327148864983, -1.1711227342725141, -0.8909269408352057, -0.7068993517294553, -0.8588254760053109, -1.0774720202439911, -1.2325728957557018, -1.226989299320945, -0.9619685030601599, -0.7662246461608763, -0.8475744712171558, -0.8103758248654491, -1.0072999645958978, -1.0512264062389831, -0.7848818388240524, -0.9879605261076095, -0.8167623271546045, -0.7052350600141211, -1.0088816306689419, -0.9393582049173801, -1.4218715603742105, -1.0088275667555535, -0.6035283869424537, -0.8762062457058171, -1.3422810400046152, -1.0458491073842209, -1.0725867787175067, -1.094113212444339, -1.1345955580024205, -0.9710715292886485, -0.8397908514531975, -1.3981466409735706, -0.6878876952824554, -1.0703745155574582]|85477.8906250000000000|      1.00000000|[473, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.8871171862871856, -0.7019293286426883, -0.5953363896318096, -1.157403102140104, -1.2807911249175121, -1.0976154038881407, -0.686207914110053, -0.5918015492882169, -0.8296608285692143, -1.1930493149867585, -1.2216013938498347, -1.207687310215139, -0.7384985240300699, -0.6434094091254052, -0.2601164592129999, -1.021898033110716, -1.4488356252523271, -1.161578348640408, -0.8305538507367098, -0.6813057473179218, -0.6127165508161896, -0.9475933879660099, -1.095958750910967, -1.1927381676367073, -1.0087657008655373, -0.6332600321183002, -0.6952558614146082, -0.5480654602904158, -0.9023864478523237, -0.8690695436487217, -0.8958126013121831, -0.8958272826115422, -0.4349345644734067, -0.3507725624218224, -0.9825823127570217, -1.1102010053343525, -1.4733404112935684, -0.983548067054628, -0.5742291720408428, -0.891694792683317, -1.2920750371970169, -1.0395858440625314, -0.9786616784346819, -1.3515264939768517, -1.0995596294214782, -0.7582854397713057, -0.7348037811459823, -1.2739286672751775, -0.6987969375615102, -0.9780540950908148]|58772.1015625000000000|      2.00000000|[591, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       6|[-0.8871171862871856, -0.7019293286426883, -0.5953363896318096, -1.157403102140104, -1.2807911249175121, -1.0976154038881407, -0.686207914110053, -0.5918015492882169, -0.8296608285692143, -1.1930493149867585, -1.2216013938498347, -1.207687310215139, -0.7384985240300699, -0.6434094091254052, -0.2601164592129999, -1.021898033110716, -1.4488356252523271, -1.161578348640408, -0.8305538507367098, -0.6813057473179218, -0.6127165508161896, -0.9475933879660099, -1.095958750910967, -1.1927381676367073, -1.0087657008655373, -0.6332600321183002, -0.6952558614146082, -0.5480654602904158, -0.9023864478523237, -0.8690695436487217, -0.8958126013121831, -0.8958272826115422, -0.4349345644734067, -0.3507725624218224, -0.9825823127570217, -1.1102010053343525, -1.4733404112935684, -0.983548067054628, -0.5742291720408428, -0.891694792683317, -1.2920750371970169, -1.0395858440625314, -0.9786616784346819, -1.3515264939768517, -1.0995596294214782, -0.7582854397713057, -0.7348037811459823, -1.2739286672751775, -0.6987969375615102, -0.9780540950908148]|58772.1015625000000000|      1.00000000|[709, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.6568138270060577, -0.5511001207279097, -0.589689984517864, -1.3608927326973526, -1.3101463379510925, -0.9782245302004144, -0.6210585380326865, -0.494665092435749, -0.8422264250264113, -1.037761956460202, -1.3392514931801964, -0.9381075899022104, -0.6720666805246184, -0.7150923098179454, -0.1304681090937071, -0.9205514163652523, -1.3597145467138902, -1.3058725157456728, -0.8489898876686988, -0.6488663050780341, -0.6715601303657797, -0.8457293009456788, -1.4081011931878935, -0.9814815459180081, -0.9909569749480227, -0.7595795724932974, -0.6303118373417378, -0.3301978971548243, -0.7977342294522767, -0.7795375778328821, -1.0022313364395132, -0.6187173117760334, -0.7056512635597054, -0.3962286896444325, -1.0264715758750975, -0.9610746399496344, -1.4812431337196197, -0.8145485786531592, -0.5833152166633429, -0.7208332216623254, -1.0942355700423287, -0.9712018220500157, -0.9730777930344644, -1.261911192566105, -0.7681816072891041, -0.7134212137273593, -0.806868799075008, -1.2719382817723843, -0.7874006280271146, -1.0843092497767388]|41377.2031250000000000|      2.00000000|[827, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[-0.6568138270060577, -0.5511001207279097, -0.589689984517864, -1.3608927326973526, -1.3101463379510925, -0.9782245302004144, -0.6210585380326865, -0.494665092435749, -0.8422264250264113, -1.037761956460202, -1.3392514931801964, -0.9381075899022104, -0.6720666805246184, -0.7150923098179454, -0.1304681090937071, -0.9205514163652523, -1.3597145467138902, -1.3058725157456728, -0.8489898876686988, -0.6488663050780341, -0.6715601303657797, -0.8457293009456788, -1.4081011931878935, -0.9814815459180081, -0.9909569749480227, -0.7595795724932974, -0.6303118373417378, -0.3301978971548243, -0.7977342294522767, -0.7795375778328821, -1.0022313364395132, -0.6187173117760334, -0.7056512635597054, -0.3962286896444325, -1.0264715758750975, -0.9610746399496344, -1.4812431337196197, -0.8145485786531592, -0.5833152166633429, -0.7208332216623254, -1.0942355700423287, -0.9712018220500157, -0.9730777930344644, -1.261911192566105, -0.7681816072891041, -0.7134212137273593, -0.806868799075008, -1.2719382817723843, -0.7874006280271146, -1.0843092497767388]|41377.2031250000000000|      1.00000000|[945, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.6568138270060577, -0.5511001207279097, -0.589689984517864, -1.3608927326973526, -1.3101463379510925, -0.9782245302004144, -0.6210585380326865, -0.494665092435749, -0.8422264250264113, -1.037761956460202, -1.3392514931801964, -0.9381075899022104, -0.6720666805246184, -0.7150923098179454, -0.1304681090937071, -0.9205514163652523, -1.3597145467138902, -1.3058725157456728, -0.8489898876686988, -0.6488663050780341, -0.6715601303657797, -0.8457293009456788, -1.4081011931878935, -0.9814815459180081, -0.9909569749480227, -0.7595795724932974, -0.6303118373417378, -0.3301978971548243, -0.7977342294522767, -0.7795375778328821, -1.0022313364395132, -0.6187173117760334, -0.7056512635597054, -0.3962286896444325, -1.0264715758750975, -0.9610746399496344, -1.4812431337196197, -0.8145485786531592, -0.5833152166633429, -0.7208332216623254, -1.0942355700423287, -0.9712018220500157, -0.9730777930344644, -1.261911192566105, -0.7681816072891041, -0.7134212137273593, -0.806868799075008, -1.2719382817723843, -0.7874006280271146, -1.0843092497767388]|41377.2031250000000000|      0.50000000|[1063, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.6284617059755512, -0.6740250046459401, -0.6172412439054652, -1.2743438675833516, -1.3075529953602654, -0.960697425325109, -0.5633816518205383, -0.4696612038500118, -0.8249063212554595, -1.0334389789296328, -1.3290560415020625, -0.850199845872034, -0.6363383183294085, -0.608747773879878, -0.1770163772430833, -0.8582351493880636, -1.3105594416052724, -1.2959450766291105, -0.757082671047191, -0.5625517056218949, -0.7119534406749878, -0.7659282798335834, -1.3921091316870902, -0.9685954689106039, -0.9742984475676587, -0.6285073327272241, -0.5082464444061088, -0.2211595606928491, -0.7976879254597413, -0.7976719130422057, -1.0134228235026896, -0.6255905372447694, -0.5414739654933441, -0.4079138656580574, -0.9765565716547263, -0.9229092304274322, -1.43935877806389, -0.7940652567072007, -0.5949155246537862, -0.5211227370160939, -1.0475628198169256, -1.0442492247898596, -0.983204356741565, -1.202108006927612, -0.6401086229907198, -0.6038207135395876, -0.7212176205643694, -1.300615753081579, -0.8246990551998359, -1.055797885314823]|30350.1777343750000000|      1.00000000|[1182, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
