k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1559486172509071, -0.0381266308691167, 0.0215333765076655, -0.1288764425571013, -0.0109841758214448, 0.1519463592075945, -0.0566766195916695, -0.0380410052688314, 0.1480886261318263, 0.1180393325243728, 0.2413446394217946, 0.1228336337327099, 0.1215138203260222, 0.0397389989539334, 0.2193569293902976, 0.0204020758695385, 0.357060394117011, 0.2335666328074512, 0.0589326242538404, 0.2568972473500865, 0.3908775397876477, 0.3296603951838, 0.2069357372879538, 0.3499618768928956, 0.3853171143364008, 0.2400327679447665, 0.1981397174025145, 0.3256525457469863, 0.3129895721256807, 0.410484266061579, 0.3049875234153377, 0.399549473306554, 0.4484045135712859, 0.260330817014463, 0.341646493829843, 0.2781747381416374, 0.3850830784820108, 0.3585671286050295, 0.452920039334792, 0.5039570139182826, 0.4295996184418271, 0.530881183781761, 0.3658962614868158, 0.4277286662829233, 0.6319081316462342, 0.524837238183596, 0.3860572060819256, 0.5797013089082196, 0.5607122562802688, 0.5356501335769119, 0.4244513966862635, 0.5280800118113967, 0.599765732578419, 0.3699539356943626, 0.4541636665766022, 0.4225490729963879, 0.7651414544153474, 0.5271587632773881, 0.5707182109016783, 0.6638117438146116, 0.6612816091522573, 0.6211380098341058, 0.3902402258893736, 0.5678785632954995, 0.4640657824267025, 0.8948800969649882, 0.8012241634454473, 0.656731558450325, 0.7537416189696305, 0.6351768222754515, 0.6336786842932519, 0.8166247548083868, 0.6875578380417275, 0.7362962528009336, 0.750492918107475, 0.7818022549533515, 0.846750312995777, 0.7839820531202619, 0.9170839229599368, 0.8459168814678446, 0.8148801947940711, 0.7903782373711621, 0.9707513798815834, 0.9151837543575211, 0.9202517785827783, 0.9022566684410044, 0.7434175805174745, 0.9312919627787142, 0.9255221652156945, 1.068887064625871, 0.9535721702191406, 1.119097745583494, 1.0394229000745117, 1.1051220666117836, 0.9631285890648238, 1.0204196069474454, 1.2070548941395982, 1.0691251629445109, 1.0051795613312695, 1.0259899957293896]|-94.6866302490234375|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.1825390908526173, -0.0102590348679029, 0.0984065276244948, 0.1264905466745021, -0.3246777949624788, 0.2245438306891376, 0.1211182852279553, 0.2696401709707987, 0.0518788296724114, 0.1513752783437061, 0.2295011160135877, 0.0853172129336267, 0.3029925961415503, -0.01440256542712, -0.3437034705422403, -0.1096245268511849, 0.1901184626545386, 0.2239058921809473, 0.1238984419420166, -0.1048740567879733, 0.4209119742159419, 0.4014948606283643, 0.2774733698060964, 0.4020902344133053, 0.484130541430073, 0.1796084470028258, -0.0735208634260335, 0.5715574378198525, 0.3706848017192271, 0.2839427419557335, 0.1703243602176006, 0.5120637378238873, 0.2339902416321875, 0.5552401812339756, 0.346576948676592, -0.0992752501559164, 0.4139060261144239, 0.3172472010020082, 0.3768874257489998, 0.4714157792762048, 0.4641544113991526, 0.1352037725152124, 0.1753411031129744, 0.5040599169734263, 0.6780975939382025, 0.5794824693590386, 0.5816588946007424, 0.7535496939656176, 0.5440121350317497, 0.9641334582855023, 0.7515391271189901, 0.6196286917050164, 0.92875984489032, 0.3019523528556358, 0.0728913535563886, 0.3191329525516616, 0.3550327493980087, 0.3799775614402143, 0.453531559095278, 0.5411644985154318, 0.5329363026748051, 0.6668489283259501, 0.2905481492581413, 0.6805911506050237, 0.3260519524094795, 0.8093054385897387, 0.5732054795754685, 1.0646110333544176, 0.8559579946309667, 0.4381935026469081, 0.3938124408225456, 0.9242914797370347, 0.8064371920055731, 0.6030745064947913, 0.7790458914628516, 0.5853473886805796, 0.5534599311602181, 0.9394895674489762, 0.9940755953919646, 0.9994276860428858, 0.9857339924209498, 0.6218422935874461, 0.7697036977484335, 1.0799131932639108, 1.2493741258840894, 0.6488354963080796, 0.7395100438021013, 0.9119299049106746, 1.0003958978311591, 1.0394342691613057, 1.2351489304910335, 1.2829065783596656, 1.2720559197663346, 1.2539973347278233, 1.1309398185628539, 0.9986695028854483, 1.5341847765610241, 0.9339023014069219, 1.5642970932009543, 0.8611527194348735]|-180.9646148681640625|      4.00000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[-0.5600517486641338, -0.1983065698516002, 0.0345109013720737, 0.0474516962736127, -1.249588771292526, -0.0566126443342556, -0.2949823185358801, 0.2871046476946231, -0.6055811110982718, 0.078968322468288, -0.1517247006986842, 0.0274256247540714, 0.5121649798705249, -0.4499397762333439, -0.765974322632346, -0.2061051743620417, 0.2442609984944518, -0.1796638832218651, -0.0908665706979925, 0.1478840612629859, 0.832643370028276, 0.4598112839064573, 0.2874698550836561, 0.8387850993689944, 0.7142989844129162, 0.7865588527253884, -0.2919496817795129, 0.3413304953998462, 1.022340504801646, 0.527620498312757, 0.0945219428602355, 0.6714201230240573, -0.2954099362956725, 0.5584527378697353, 0.3952737560093695, -0.3990356788954582, 0.5704264418658865, -0.773991331200429, 0.4790851128970591, 1.4579964491473782, 0.1605996132837163, 0.9069024048774084, 0.3615002904199819, 0.5553664758310032, 0.3200718099205915, 0.1909266728698369, -0.0488037843711655, 0.9484154162985788, 0.978763502520489, 0.8683917015424062, 0.7098483105901089, 1.047017639280774, 1.545555461106916, 0.7812153333850791, -0.6321309634807399, 0.2228812873664798, 0.2467367287613126, 0.6859110199170999, 0.9860196122746012, 0.803720272110714, 0.0272854391132009, 0.2016633755612409, 0.6190955572502383, 0.9914582896853945, 0.3188236798198635, 1.355999591554686, 1.0268611151844422, 1.1525347345998584, 0.4094056217323218, 0.8835597600616955, -0.0264019738339537, 0.6539872252794126, 0.8520522267297082, 0.1655973815373618, 1.2349029473961026, 0.2512744894294106, 1.0465690547827284, 1.2758069655335382, 1.1636097575314293, 1.1603735430135833, 1.3816893145756524, 0.3557356888332525, 1.4544344234852526, 1.4049924499098112, 1.2051930584653505, 1.017132102217954, 0.7028478678032414, 0.6143996104847473, 0.9498992083392591, 1.6779977199289706, 0.6425319414406799, 1.547016322593262, 0.4814173432419157, 1.190684708899224, 1.10195533169994, 0.8030995911790357, 1.9464728591862288, 0.8044698312408974, 1.6836043419376043, 0.4705771962661823]|-489.2452392578125000|      8.00000000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[-1.6853561457577833, -0.0133272499633973, 0.6977633494499037, -0.6436994086445851, -1.9061275461990346, -0.1831534207741946, -1.7818846161339694, 2.1769305635914757, 1.0489365521318903, 1.326538789137682, 0.735564011076205, 0.6044230433646011, 0.8422455638046726, 0.6762893014275386, -1.2734928992443604, -1.424287705106843, 0.6124137215379978, -0.3131070385529551, 0.4600416214440284, 0.1555469695054905, 1.0975474067085524, 1.929835267444724, 0.199311800403936, 2.008073975739912, 2.019925644130366, 0.3113856199019351, -2.2222031533750464, 0.3195072065431468, 0.6070564962501313, 0.987366937447034, 0.329321371343951, 1.9267696952863824, -0.7190090790025245, 1.273493702146216, 0.1932469556731641, 0.1148268692346247, 1.0360993595291523, -0.5694605377357913, 1.263991412315471, 1.3291461293337168, -0.0498923993986725, 2.3070585757438717, 0.2738181129121306, 0.0095037427864475, 0.2613136746436825, -0.7343005251286194, 0.725356934629855, 0.5692698933404465, 0.0570677765827833, 0.0951834465538004, 2.447476132109747, 1.3337435168499026, 1.4219691517822446, -0.102723155158677, -0.5051738298229989, 0.4007299573094527, -0.0385148716160404, 0.3570212718853214, 0.9930393300609744, 0.5155724244356654, -0.7659130249818993, 1.2403548690435828, 1.426857119612972, -0.2481401980379929, 1.0083868898482102, 1.670692628391755, 1.7922312262659554, 1.0729344033830752, 0.2980129406515938, 1.0513124487688805, 1.2453110582609321, 1.6492737185624058, 1.1908216191213263, -0.3026854934966187, 2.3908790148157353, -0.1124419240310934, 1.0765020778419245, 0.0842651892737107, 0.7226253033719031, 2.1658429673268325, 1.400884473832114, 0.0723596793407676, 1.603668890006558, 1.17263853863993, 1.6427750730161885, 1.4721174127273662, 0.5755579542634608, -0.6273228743216057, -0.4583455284135355, 1.211870714580884, 0.5011708139146891, 1.8234825701643946, 1.7603686516084123, 2.747198019083342, 1.481028451915343, 0.0413283756767884, 1.7244591984377295, 0.9731733585291101, 2.25502281227453, 1.9131494766225294]|-890.3483886718750000|     16.00000000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[-1.7055627639700464, -1.1581146219839877, -0.2958046030472219, 0.5911171707463472, -0.5662417498121628, -0.166225567659856, 0.26500949907759, 2.6634212271954265, 0.9720064288084045, 4.643503722464711, -0.3178875052542223, 2.8801699591681924, 1.46037334797373, 0.6310199359024914, -1.0674849616914255, -1.96647232512167, 0.0269668765143581, 1.2084446912343438, 1.869776418188945, 0.0658848648783379, 3.499945532635164, 1.8125479286255128, -0.7743565005870024, -1.2387150999312433, 1.3293655630284942, -1.1242187693326369, -5.067919687399586, -0.1995413571348891, 0.1071899579364849, 0.8887517126599953, -1.4380386666114435, 1.566037258082601, -1.4836900193970783, 1.3459081946534, 2.8007585404603197, 2.2999047128673085, 0.8373371417670372, -1.1440684288089926, 0.2013098353709464, 1.5777607946150816, -1.0832040118094797, 4.896550276372356, 1.8934331416381716, 0.3795179689206319, 0.1986028283612076, -1.9472827810868916, 3.9623719543976215, 0.793419845830087, 0.7333741763984404, -1.8898203627859984, 4.3931658921310675, 5.362319117715814, 2.693977420914285, -2.559261916057612, -0.7927418926492704, 0.111220102233444, 0.8887061317690022, -0.1915970891758467, 1.1750327943092485, -0.6506189828938724, 0.2334327638198336, -0.3249488355970138, -2.0077925521013893, 1.4323431688654134, 0.7944596359768056, 0.9578723366726488, 2.6396336953198003, -0.1586517720771521, -1.824470387138358, -0.729960225378012, -1.082376531029647, 0.4550518157153081, 1.0865780413019588, 1.9957446118038746, 1.382808379320356, 1.6469398899267782, -1.6237050664791215, -0.4709564893319952, -1.8912469266052891, 0.0034873716024912, 3.6865655515749247, 2.317941482340008, 2.67148708309324, 0.0848231983810512, -1.1932912172343029, 1.6814374016560851, 3.1648566214041747, 1.3493580485569232, 1.4829102077171457, 1.2083878403609072, 2.987858639004851, 2.215672338543178, 3.5843391925382795, 1.321391611212184, 0.8949869936562345, -1.9741148222279694, -0.3676779790601061, 0.8461465380822031, 1.7825606064050907, 0.978690578397688]|-997.2792358398437500|     32.00000000|[146, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | iterate success | actual_k=2
       6|[-1.7055627639700464, -1.1581146219839877, -0.2958046030472219, 0.5911171707463472, -0.5662417498121628, -0.166225567659856, 0.26500949907759, 2.6634212271954265, 0.9720064288084045, 4.643503722464711, -0.3178875052542223, 2.8801699591681924, 1.46037334797373, 0.6310199359024914, -1.0674849616914255, -1.96647232512167, 0.0269668765143581, 1.2084446912343438, 1.869776418188945, 0.0658848648783379, 3.499945532635164, 1.8125479286255128, -0.7743565005870024, -1.2387150999312433, 1.3293655630284942, -1.1242187693326369, -5.067919687399586, -0.1995413571348891, 0.1071899579364849, 0.8887517126599953, -1.4380386666114435, 1.566037258082601, -1.4836900193970783, 1.3459081946534, 2.8007585404603197, 2.2999047128673085, 0.8373371417670372, -1.1440684288089926, 0.2013098353709464, 1.5777607946150816, -1.0832040118094797, 4.896550276372356, 1.8934331416381716, 0.3795179689206319, 0.1986028283612076, -1.9472827810868916, 3.9623719543976215, 0.793419845830087, 0.7333741763984404, -1.8898203627859984, 4.3931658921310675, 5.362319117715814, 2.693977420914285, -2.559261916057612, -0.7927418926492704, 0.111220102233444, 0.8887061317690022, -0.1915970891758467, 1.1750327943092485, -0.6506189828938724, 0.2334327638198336, -0.3249488355970138, -2.0077925521013893, 1.4323431688654134, 0.7944596359768056, 0.9578723366726488, 2.6396336953198003, -0.1586517720771521, -1.824470387138358, -0.729960225378012, -1.082376531029647, 0.4550518157153081, 1.0865780413019588, 1.9957446118038746, 1.382808379320356, 1.6469398899267782, -1.6237050664791215, -0.4709564893319952, -1.8912469266052891, 0.0034873716024912, 3.6865655515749247, 2.317941482340008, 2.67148708309324, 0.0848231983810512, -1.1932912172343029, 1.6814374016560851, 3.1648566214041747, 1.3493580485569232, 1.4829102077171457, 1.2083878403609072, 2.987858639004851, 2.215672338543178, 3.5843391925382795, 1.321391611212184, 0.8949869936562345, -1.9741148222279694, -0.3676779790601061, 0.8461465380822031, 1.7825606064050907, 0.978690578397688]|-997.2792358398437500|     16.00000000|[259, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | trying linear partial model with 40 points | trying linear partial model with 53 points | trying linear partial model with 65 points | trying linear partial model with 78 points | trying linear partial model with 90 points | trying linear partial model with 102 points | exploitation failed, decreasing delta | actual_k=2
       7|[-3.448326041991396, -4.216666431174306, -0.2057464615301598, -1.079234157574695, 1.072725694251746, 1.9807974156286081, -2.1019749055008567, 2.46592812136256, 0.2114053395680177, 2.712786459095831, 1.5084011266239568, 3.7398157779224084, 0.6859417461909788, -1.657265035984829, -1.3227139186190526, -1.921966355715093, 0.4078310650933788, -1.4175314158354537, 1.5390752004133528, 1.299897770930953, 3.349507697592782, 2.951611131126044, -0.8625635005009623, -1.065671413506011, 1.9652783350134686, -4.035464645062147, -2.428071920200709, -2.1361108103325357, -0.769984582203741, -0.0176291226822143, -4.580366014431643, 1.3567229966548644, -0.9035140425379264, 0.247843526360755, 1.5295292098500985, 3.397726487152517, 0.8555968403314322, 0.5318026331058185, 0.3500155052611611, -2.14584946774493, -1.0831251315741928, 5.5535119890696585, 0.9180626756098399, 0.952627418145976, -1.249162865683979, 0.5465355692415987, 3.6549799812548236, 0.5640113146378607, 0.6682664789606053, -1.3495786809689099, 2.061853782354839, 7.050037168784632, 2.718376411246064, -2.59341732147081, -1.4669756470477617, -0.4564069142586305, 0.889802402109368, 1.1970420326915625, 3.180338607386635, -0.1392318985812103, -1.449905199874606, -2.4056309223551877, -2.28594253101571, -0.0939196861721017, -1.185992816546868, 0.161223660749096, 1.8510971621594345, -0.3476078045241037, -3.2870431151225574, -2.418789407650599, 0.4400373718665451, 0.9758944506222231, -1.8020206240351693, 0.6651225080252132, 4.973635021288772, 2.7012230620180695, -1.0815540263019756, -4.1476866017194824, -5.5835827841210675, -1.1276406382198128, 2.5123390034325768, 1.7494848310860385, 1.4287455612736353, -0.4001673267934967, -1.3551468639791555, -0.3474899626318271, 4.467189138320706, 3.0823097285328602, 3.408734958661067, 0.0164317853305558, 1.7942577138414904, 1.7009218347761392, 1.102367080152904, 0.2264684606967933, 1.820438976440455, 0.9268905320924938, 3.052884876950884, 2.430340607965146, 2.096459739850746, 1.5748411335636074]|-1025.1810302734375000|     32.00000000|[285, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[-3.448326041991396, -4.216666431174306, -0.2057464615301598, -1.079234157574695, 1.072725694251746, 1.9807974156286081, -2.1019749055008567, 2.46592812136256, 0.2114053395680177, 2.712786459095831, 1.5084011266239568, 3.7398157779224084, 0.6859417461909788, -1.657265035984829, -1.3227139186190526, -1.921966355715093, 0.4078310650933788, -1.4175314158354537, 1.5390752004133528, 1.299897770930953, 3.349507697592782, 2.951611131126044, -0.8625635005009623, -1.065671413506011, 1.9652783350134686, -4.035464645062147, -2.428071920200709, -2.1361108103325357, -0.769984582203741, -0.0176291226822143, -4.580366014431643, 1.3567229966548644, -0.9035140425379264, 0.247843526360755, 1.5295292098500985, 3.397726487152517, 0.8555968403314322, 0.5318026331058185, 0.3500155052611611, -2.14584946774493, -1.0831251315741928, 5.5535119890696585, 0.9180626756098399, 0.952627418145976, -1.249162865683979, 0.5465355692415987, 3.6549799812548236, 0.5640113146378607, 0.6682664789606053, -1.3495786809689099, 2.061853782354839, 7.050037168784632, 2.718376411246064, -2.59341732147081, -1.4669756470477617, -0.4564069142586305, 0.889802402109368, 1.1970420326915625, 3.180338607386635, -0.1392318985812103, -1.449905199874606, -2.4056309223551877, -2.28594253101571, -0.0939196861721017, -1.185992816546868, 0.161223660749096, 1.8510971621594345, -0.3476078045241037, -3.2870431151225574, -2.418789407650599, 0.4400373718665451, 0.9758944506222231, -1.8020206240351693, 0.6651225080252132, 4.973635021288772, 2.7012230620180695, -1.0815540263019756, -4.1476866017194824, -5.5835827841210675, -1.1276406382198128, 2.5123390034325768, 1.7494848310860385, 1.4287455612736353, -0.4001673267934967, -1.3551468639791555, -0.3474899626318271, 4.467189138320706, 3.0823097285328602, 3.408734958661067, 0.0164317853305558, 1.7942577138414904, 1.7009218347761392, 1.102367080152904, 0.2264684606967933, 1.820438976440455, 0.9268905320924938, 3.052884876950884, 2.430340607965146, 2.096459739850746, 1.5748411335636074]|-1025.1810302734375000|     16.00000000|[398, 62, 0, 31]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 27 points | trying linear partial model with 39 points | trying linear partial model with 52 points | trying linear partial model with 64 points | trying linear partial model with 76 points | trying linear partial model with 88 points | trying linear partial model with 100 points | exploitation failed, decreasing delta | actual_k=2
       9|[-2.937963026592484, -7.511546633944674, 1.199525668230611, -3.509932152152305, 1.4963973820084733, 1.0904230701779865, -1.2145337184050158, 2.401633641602858, -0.7831514386645451, 3.5371944326807165, 1.5520917876898808, 4.281390116896572, -0.7554232087500651, -1.6701690255834025, 0.6054514236284845, -2.6121934700219445, 0.8139885434869119, 0.3865206536922681, -1.1176605329083766, 1.1028247270957792, 5.479391353172772, 4.35982931730449, 0.9386927774661208, -1.2902094877725632, 1.7544184289132019, -4.642966981056198, -3.6092295634773928, -0.2272289889649817, -1.459717126781829, -0.7473199587048102, -3.0061396127194255, 1.0157436582850452, 0.0803093781316003, -1.4085457366571197, -0.0682058890551349, 5.671336287013679, 0.5675811111242799, 1.5631647872547187, -0.4684324622512352, -3.4550636549391207, -0.4343872261454104, 5.494917717120369, -1.0475684268280716, 1.4772057884856649, -1.7438661953180183, 2.13973076420624, 3.8620279051537, 2.047687020922533, 0.4288353118847016, -4.940393590898261, 6.311955421540497, 7.446028205578213, 3.0144802563220026, -3.848649682000518, -0.5655880742837867, 0.5089505600979345, 4.054255307196373, 0.2448671709744057, 4.462700722406322, -0.6521505874819451, -0.2737006130816335, -1.5824542960605141, -3.8108148365568315, -3.779705500958813, -0.9749919165143546, -0.9726505094000795, -0.2989974239926938, -2.350622059796652, -4.8496184078757, -3.895626032678648, 3.837633703461613, 1.9748500271590097, -1.1322378838199219, -1.7632270472442237, 2.781053654778513, -0.7568189873297801, -1.2878063638693191, -3.622065937164998, -8.144649758659614, -1.3270447408976094, 0.9711376977642427, 2.3580762390097783, 2.040961585918496, -2.287201284688264, -2.3249191000923135, 0.621706269745648, 7.286076245236135, 4.356391835764835, 3.736936755545472, 0.3690474945740708, 0.240102988094067, -1.5258610222320368, 3.9683441372832067, 0.0263870541908948, 0.6679137902644308, 1.8321783803380636, 2.6211473080413685, 0.2217278941715071, 0.2060749267762898, 2.1164730531295826]|-1085.3154296875000000|     32.00000000|[486, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | iterate success | actual_k=2
      10|[-2.937963026592484, -7.511546633944674, 1.199525668230611, -3.509932152152305, 1.4963973820084733, 1.0904230701779865, -1.2145337184050158, 2.401633641602858, -0.7831514386645451, 3.5371944326807165, 1.5520917876898808, 4.281390116896572, -0.7554232087500651, -1.6701690255834025, 0.6054514236284845, -2.6121934700219445, 0.8139885434869119, 0.3865206536922681, -1.1176605329083766, 1.1028247270957792, 5.479391353172772, 4.35982931730449, 0.9386927774661208, -1.2902094877725632, 1.7544184289132019, -4.642966981056198, -3.6092295634773928, -0.2272289889649817, -1.459717126781829, -0.7473199587048102, -3.0061396127194255, 1.0157436582850452, 0.0803093781316003, -1.4085457366571197, -0.0682058890551349, 5.671336287013679, 0.5675811111242799, 1.5631647872547187, -0.4684324622512352, -3.4550636549391207, -0.4343872261454104, 5.494917717120369, -1.0475684268280716, 1.4772057884856649, -1.7438661953180183, 2.13973076420624, 3.8620279051537, 2.047687020922533, 0.4288353118847016, -4.940393590898261, 6.311955421540497, 7.446028205578213, 3.0144802563220026, -3.848649682000518, -0.5655880742837867, 0.5089505600979345, 4.054255307196373, 0.2448671709744057, 4.462700722406322, -0.6521505874819451, -0.2737006130816335, -1.5824542960605141, -3.8108148365568315, -3.779705500958813, -0.9749919165143546, -0.9726505094000795, -0.2989974239926938, -2.350622059796652, -4.8496184078757, -3.895626032678648, 3.837633703461613, 1.9748500271590097, -1.1322378838199219, -1.7632270472442237, 2.781053654778513, -0.7568189873297801, -1.2878063638693191, -3.622065937164998, -8.144649758659614, -1.3270447408976094, 0.9711376977642427, 2.3580762390097783, 2.040961585918496, -2.287201284688264, -2.3249191000923135, 0.621706269745648, 7.286076245236135, 4.356391835764835, 3.736936755545472, 0.3690474945740708, 0.240102988094067, -1.5258610222320368, 3.9683441372832067, 0.0263870541908948, 0.6679137902644308, 1.8321783803380636, 2.6211473080413685, 0.2217278941715071, 0.2060749267762898, 2.1164730531295826]|-1085.3154296875000000|     16.00000000|[610, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 27 points | trying linear partial model with 39 points | trying linear partial model with 51 points | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
