k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[43, 3, 0, 3]                                                              |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.897546845508305, 0.9038383053404625, 0.9358235967237314, 0.9097581410636072, 0.8709758628077252, 0.9989223870775886, 0.8576291091761251, 0.9111787539277735, 0.9137156333066809, 0.9066422390418134, 1.105092060630065, 0.6698576545783612, 1.0059161198548616, 1.0626129776513202, 0.9547980671190387, 1.0030576086146805, 0.9209039304724078, 1.00838861218816, 0.8598500007583981, 1.026775905396249, 0.9512948976190796, 1.0438447801604396]|  1.3897544145584106|      1.00000000|[71, 5, 0, 5]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[0.897546845508305, 0.9038383053404625, 0.9358235967237314, 0.9097581410636072, 0.8709758628077252, 0.9989223870775886, 0.8576291091761251, 0.9111787539277735, 0.9137156333066809, 0.9066422390418134, 1.105092060630065, 0.6698576545783612, 1.0059161198548616, 1.0626129776513202, 0.9547980671190387, 1.0030576086146805, 0.9209039304724078, 1.00838861218816, 0.8598500007583981, 1.026775905396249, 0.9512948976190796, 1.0438447801604396]|  1.3897544145584106|      0.50000000|[112, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.8008559846675773, 0.7866938021700469, 0.8240733481350994, 0.80181788960582, 0.760668499033214, 0.8727212686199297, 0.7336343877022531, 0.806195900740343, 0.8090574429917041, 0.802188127866503, 1.147739067911034, 0.3223668077965393, 0.9851397733575774, 1.0654713470767967, 0.9338311741875291, 1.0042205506623105, 0.9085552631598308, 0.967361222956768, 0.8335073249053747, 1.0081574029776907, 0.9417550644958512, 1.048031177217328]|  1.2440000772476196|      1.00000000|[155, 11, 0, 11]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 30 points | iterate success | actual_k=1
       5|[0.8008559846675773, 0.7866938021700469, 0.8240733481350994, 0.80181788960582, 0.760668499033214, 0.8727212686199297, 0.7336343877022531, 0.806195900740343, 0.8090574429917041, 0.802188127866503, 1.147739067911034, 0.3223668077965393, 0.9851397733575774, 1.0654713470767967, 0.9338311741875291, 1.0042205506623105, 0.9085552631598308, 0.967361222956768, 0.8335073249053747, 1.0081574029776907, 0.9417550644958512, 1.048031177217328]|  1.2440000772476196|      0.50000000|[196, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.6874867544309224, 0.7102232988718518, 0.7476545782976833, 0.6960520691431077, 0.6291071599842467, 0.7061824312410594, 0.6740944163924263, 0.7194243259861645, 0.7043398590860799, 0.779791898601594, 1.2361478433918662, -0.0345430228557304, 0.9739387248561605, 1.0337119797709373, 0.984577462993636, 0.9295979100392999, 0.9126540456512438, 0.9228568954645511, 0.8418996834417894, 1.0021307365368592, 0.9444794747721303, 1.0579306961243418]|  1.1185578107833862|      1.00000000|[224, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[0.6874867544309224, 0.7102232988718518, 0.7476545782976833, 0.6960520691431077, 0.6291071599842467, 0.7061824312410594, 0.6740944163924263, 0.7194243259861645, 0.7043398590860799, 0.779791898601594, 1.2361478433918662, -0.0345430228557304, 0.9739387248561605, 1.0337119797709373, 0.984577462993636, 0.9295979100392999, 0.9126540456512438, 0.9228568954645511, 0.8418996834417894, 1.0021307365368592, 0.9444794747721303, 1.0579306961243418]|  1.1185578107833862|      0.50000000|[266, 19, 0, 19]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 30 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.582571352660697, 0.5857479042351077, 0.6184136296586037, 0.5732912011596291, 0.4952881800970326, 0.585605981002967, 0.5820958901420836, 0.5922068684535, 0.5847626928685798, 0.6661010709139115, 1.2403385320977216, -0.3527807596849599, 0.9457235580815958, 1.0289612019029666, 0.9605246881390018, 0.8993136388543115, 0.8935279293993194, 0.8835877267467872, 0.8406601431804523, 0.993601750366687, 0.9130964607400547, 1.0290782980528437]|  0.9971813559532166|      1.00000000|[308, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | iterate success | actual_k=1
       9|[0.582571352660697, 0.5857479042351077, 0.6184136296586037, 0.5732912011596291, 0.4952881800970326, 0.585605981002967, 0.5820958901420836, 0.5922068684535, 0.5847626928685798, 0.6661010709139115, 1.2403385320977216, -0.3527807596849599, 0.9457235580815958, 1.0289612019029666, 0.9605246881390018, 0.8993136388543115, 0.8935279293993194, 0.8835877267467872, 0.8406601431804523, 0.993601750366687, 0.9130964607400547, 1.0290782980528437]|  0.9971813559532166|      0.50000000|[349, 25, 0, 25]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
