k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.519216971164172, 0.7985204561479282, 5.256348591928096, 5.207681319725112, 6.387167762529128, 7.867832424345971]|189.3434926707224406|      2.00000000|[9, 0, 1, 3]                                                               |  | used linear model with 9 points | iterate success | actual_k=0
       2|[-1.2115066169434505, 0.7167491660250397, 4.6636977995985, 4.9766265951855235, 5.794047382725607, 8.359255139897744]| 80.3630082907650660|      4.00000000|[18, 0, 2, 6]                                                              |  | used linear model with 9 points | iterate success | actual_k=0
       3|[-0.1725729050418527, 2.8179358330420468, 3.235902216883601, 5.3428899119219935, 3.130390524794772, 9.471826230936596]| 21.1916948396745894|      8.00000000|[27, 0, 3, 9]                                                              |  | used linear model with 9 points | iterate success | actual_k=0
       4|[-0.1725729050418527, 2.8179358330420468, 3.235902216883601, 5.3428899119219935, 3.130390524794772, 9.471826230936596]| 21.1916948396745894|      4.00000000|[36, 0, 4, 12]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
       5|[-0.1725729050418527, 2.8179358330420468, 3.235902216883601, 5.3428899119219935, 3.130390524794772, 9.471826230936596]| 21.1916948396745894|      2.00000000|[45, 0, 5, 15]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
       6|[-1.5782496418529617, 2.657857227811233, 3.1310884458233015, 4.251083326513192, 2.2422127023792955, 9.552822286141918]|  4.0373372191904862|      4.00000000|[54, 0, 6, 18]                                                             |  | used linear model with 9 points | iterate success | actual_k=0
       7|[-1.5782496418529617, 2.657857227811233, 3.1310884458233015, 4.251083326513192, 2.2422127023792955, 9.552822286141918]|  4.0373372191904862|      2.00000000|[63, 0, 7, 21]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
       8|[-1.5782496418529617, 2.657857227811233, 3.1310884458233015, 4.251083326513192, 2.2422127023792955, 9.552822286141918]|  4.0373372191904862|      1.00000000|[72, 0, 8, 24]                                                             |  | used linear model with 9 points | iterate failure | actual_k=0
       9|[-1.7146343294685815, 2.9666380506246193, 3.0554423856489645, 3.7155880823406573, 1.5423989196888759, 9.875059476813483]|  1.5614451108742324|      2.00000000|[81, 0, 9, 27]                                                             |  | used linear model with 9 points | iterate success | actual_k=0
      10|[-1.7146343294685815, 2.9666380506246193, 3.0554423856489645, 3.7155880823406573, 1.5423989196888759, 9.875059476813483]|  1.5614451108742324|      1.00000000|[90, 0, 10, 30]                                                            |  | used linear model with 9 points | iterate failure | actual_k=0
      11|[-1.7146343294685815, 2.9666380506246193, 3.0554423856489645, 3.7155880823406573, 1.5423989196888759, 9.875059476813483]|  1.5614451108742324|      0.50000000|[99, 0, 11, 33]                                                            |  | used linear model with 9 points | iterate failure | actual_k=0
      12|[-1.4042555260128395, 3.120874395487615, 3.0632886443988503, 3.428049759263917, 1.4782224733283638, 9.667652434968064]|  0.6308218500842965|      1.00000000|[108, 0, 12, 36]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      13|[-1.4042555260128395, 3.120874395487615, 3.0632886443988503, 3.428049759263917, 1.4782224733283638, 9.667652434968064]|  0.6308218500842965|      0.50000000|[117, 0, 13, 39]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      14|[-1.5106888969438899, 3.388038467491467, 3.1228654172809494, 3.4078280201871984, 1.0809093980644313, 9.741674768142305]|  0.1999618539232695|      1.00000000|[126, 0, 14, 42]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      15|[-1.5106888969438899, 3.388038467491467, 3.1228654172809494, 3.4078280201871984, 1.0809093980644313, 9.741674768142305]|  0.1999618539232695|      0.50000000|[135, 0, 15, 45]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      16|[-1.5106888969438899, 3.388038467491467, 3.1228654172809494, 3.4078280201871984, 1.0809093980644313, 9.741674768142305]|  0.1999618539232695|      0.25000000|[144, 0, 16, 48]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      17|[-1.5150841533618251, 3.4162398264416045, 3.278039442334769, 3.303384670649295, 1.128981327979081, 9.585511189435339]|  0.1774281828760640|      0.50000000|[153, 0, 17, 51]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      18|[-1.5150841533618251, 3.4162398264416045, 3.278039442334769, 3.303384670649295, 1.128981327979081, 9.585511189435339]|  0.1774281828760640|      0.25000000|[162, 0, 18, 54]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      19|[-1.5150841533618251, 3.4162398264416045, 3.278039442334769, 3.303384670649295, 1.128981327979081, 9.585511189435339]|  0.1774281828760640|      0.12500000|[171, 0, 19, 57]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      20|[-1.4788368162813976, 3.367502471101946, 3.205617665505215, 3.2928357196578606, 1.050556330437164, 9.606226555313222]|  0.0993826989355671|      0.25000000|[180, 0, 20, 60]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
