k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.5, 1.5, -1.0, 0.01, 0.02]                                                    |  0.8790262935446401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5, 1.5, -1.0, 0.01, 0.02]                                                    |  0.8790262935446401|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[0.5, 1.5, -1.0, 0.01, 0.02]                                                    |  0.8790262935446401|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.5, 1.5, -1.0, 0.01, 0.02]                                                    |  0.8790262935446401|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.5, 1.5, -1.0, 0.01, 0.02]                                                    |  0.8790262935446401|      0.06250000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[0.5, 1.5, -1.0, 0.01, 0.02]                                                    |  0.8790262935446401|      0.03125000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.5, 1.5, -1.0, 0.01, 0.02]                                                    |  0.8790262935446401|      0.01562500|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[0.5048247216645101, 1.4978036257501492, -0.9960899489857635, 0.0234679634226968, 0.0244004645579265]|  0.5549974914539141|      0.03125000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       8|[0.5048247216645101, 1.4978036257501492, -0.9960899489857635, 0.0234679634226968, 0.0244004645579265]|  0.5549974914539141|      0.01562500|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       9|[0.5048247216645101, 1.4978036257501492, -0.9960899489857635, 0.0234679634226968, 0.0244004645579265]|  0.5549974914539141|      0.00781250|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[0.5043156980920132, 1.4976172774574823, -0.995631238889508, 0.0166391481585979, 0.0281284925490854]|  0.1457772617203304|      0.01562500|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      11|[0.5043156980920132, 1.4976172774574823, -0.995631238889508, 0.0166391481585979, 0.0281284925490854]|  0.1457772617203304|      0.00781250|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.5043156980920132, 1.4976172774574823, -0.995631238889508, 0.0166391481585979, 0.0281284925490854]|  0.1457772617203304|      0.00390625|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.5043156980920132, 1.4976172774574823, -0.995631238889508, 0.0166391481585979, 0.0281284925490854]|  0.1457772617203304|      0.00195312|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.504226054544045, 1.4967486083196984, -0.9968765187615672, 0.0178638790484028, 0.0280912431625673]|  0.1415633335514820|      0.00390625|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      15|[0.504226054544045, 1.4967486083196984, -0.9968765187615672, 0.0178638790484028, 0.0280912431625673]|  0.1415633335514820|      0.00195312|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[0.504226054544045, 1.4967486083196984, -0.9968765187615672, 0.0178638790484028, 0.0280912431625673]|  0.1415633335514820|      0.00097656|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[0.5040010302249998, 1.4966561287421323, -0.9969981225252402, 0.0170006191525395, 0.0284579593700524]|  0.1396601135146496|      0.00195312|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      18|[0.5040010302249998, 1.4966561287421323, -0.9969981225252402, 0.0170006191525395, 0.0284579593700524]|  0.1396601135146496|      0.00097656|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.5040010302249998, 1.4966561287421323, -0.9969981225252402, 0.0170006191525395, 0.0284579593700524]|  0.1396601135146496|      0.00048828|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[0.5037955987403073, 1.4966313752347278, -0.997026434869335, 0.0174415972658801, 0.0284764110040243]|  0.1372334873323708|      0.00097656|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[0.5037955987403073, 1.4966313752347278, -0.997026434869335, 0.0174415972658801, 0.0284764110040243]|  0.1372334873323708|      0.00048828|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[0.5037955987403073, 1.4966313752347278, -0.997026434869335, 0.0174415972658801, 0.0284764110040243]|  0.1372334873323708|      0.00024414|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[0.503615906958608, 1.4966202431543287, -0.9970669221286795, 0.0172968554485263, 0.0285442503236774]|  0.1369571109478410|      0.00048828|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[0.5032968108035625, 1.4965515433727208, -0.9972505415073624, 0.0176101390765717, 0.0285479725695786]|  0.1364121993729520|      0.00097656|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      25|[0.5032968108035625, 1.4965515433727208, -0.9972505415073624, 0.0176101390765717, 0.0285479725695786]|  0.1364121993729520|      0.00048828|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
